FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
3794.0,-0.3273613978873094,1599.0,-0.1168420258501886,2234,0.7924643503650036,2178,0.2009418163502878,5392.0,-0.2287466023635761,275.0,1356.0,1,1-2,1,2,3
46645.0,-0.0849711813764665,2890.0,-0.1156816312690676,291,-0.6711748460431008,124,-0.5198032914307731,53396.0,-0.0495572324432691,36740.0,38816.0,1,0-1,0,1,1
8256.0,-0.3024556892657167,1869.0,-0.1174247790759498,2898,0.4136157323414066,3935,0.2561645013260982,9595.0,-0.2213421154263301,909.0,2757.0,1,1-2,1,2,3
10242.0,-0.3134366372779879,1841.0,-0.1162694963652302,5253,1.3034614389742452,7152,1.000780060032187,19807.0,-0.166244715015899,980.0,2789.0,1,0-3,0,3,9
48897.0,86023.0,5985.0,11477.0,465,211.0,0,0.0,62194.0,59549.0,46805.0,42958.0,0,5-4,5,4,0
275087.0,1.158247557739258,21939.0,-0.0798742570747628,768,-0.6207997110417847,169,-0.5116089575311367,232835.0,0.5895395986817056,123013.0,108558.0,1,1-1,1,1,8
3656.0,-0.352071354264597,0.0,-0.122168594808462,328,-0.6594436502208765,65,-0.5278194876369391,14009.0,-0.2169717388476583,1351.0,1442.0,1,0-1,0,1,1
2792.0,-0.3560616884754327,233.0,-0.1194950865885225,104,-0.6901517804614049,67,-0.521228392978536,3914.0,-0.2421760778755558,12507.0,13663.0,1,0-1,0,1,1
460895.0,1.9564950942857369,42646.0,-0.0300999749761946,1746,-0.2640333439776686,194,-0.5019895220837375,860099.0,2.651807116547676,283684.0,252837.0,1,1-0,1,0,7
6181.0,-0.3352253678556449,3439.0,-0.1136241034324985,2045,0.0841071438054,2726,0.0270794275232202,8453.0,-0.2245216429912091,2766.0,4093.0,1,1-2,1,2,3
6302.0,-0.3493082360469052,1467.0,-0.1166873917705458,3025,0.3787671800459755,3876,0.3014114754675687,11158.0,-0.2131987518732654,2573.0,2807.0,1,1-3,1,3,10
5396.0,-0.3265896823087987,962.0,-0.1189276689739655,1967,0.0320068329478744,2397,-0.056110875327436,6172.0,-0.2348108928859597,1242.0,1855.0,1,0-2,0,2,2
2340.0,-0.3549210552057315,921.0,-0.1190286284143934,907,-0.0231987944508282,1172,-0.0361594536587561,3689.0,-0.2289666932704157,2701.0,3274.0,1,0-2,0,2,2
967.0,-0.3580154464522475,363.0,-0.120332155366754,767,-0.0359650957867782,1085,-0.0267181559048272,3151.0,-0.228793764700756,716.0,1180.0,1,0-2,0,2,2
79597.0,0.0513175542547524,24927.0,-0.0823138972238377,224,-0.6318408365215252,225,-0.5080462036617296,56205.0,-0.049058097708115,58119.0,48275.0,1,0-1,0,1,1
2761.0,-0.3427881805250493,1344.0,-0.1170490566014459,1949,0.0309717274341487,2761,0.0260106013623981,8805.0,-0.2207761673801712,778.0,1635.0,1,1-2,1,2,3
90781.0,0.1081986390903429,15533.0,-0.0904187677452796,228,-0.6325309068640089,178,-0.5100057182899035,91036.0,0.0851148213739669,60159.0,61441.0,1,0-0,0,0,5
20079.0,-0.2542667569705218,23796.0,-0.0695891738271178,74,-0.6732450570705522,231,-0.5030583482445596,26624.0,-0.1570323384867564,19494.0,24805.0,1,0-1,0,1,1
3167.0,-0.3348715080294009,1544.0,-0.1171052871758614,1463,-0.0625328039724039,2505,0.0785612209361531,5725.0,-0.2319182695389251,793.0,3090.0,1,1-2,1,2,3
1148.0,-0.354345091871526,374.0,-0.118849712950344,1145,0.0692706314419987,1532,0.0584316615740029,3527.0,-0.23196936207087,165.0,1275.0,1,1-2,1,2,3
20187.0,-0.2438994169548225,2439.0,-0.1174413926547544,4979,1.207541661368999,6835,0.7836302116918229,18166.0,-0.1859035492303919,3724.0,6372.0,1,0-3,0,3,9
6500.0,-0.3202164409701717,2614.0,-0.1152317866737432,1797,-0.0376902716429877,3836,0.2752252345274263,10423.0,-0.2158123313919855,2628.0,4181.0,1,1-2,1,2,3
4265.0,-0.2987815702187586,441.0,-0.1180778205197304,1443,-0.0294094275331823,2711,0.2105612517976871,8440.0,-0.2108720765723898,1024.0,1775.0,1,1-2,1,2,3
9964.0,-0.3335727671777611,1350.0,-0.119468249268915,3010,0.2262616343570594,3210,0.0967312656701295,9378.0,-0.2256967712259419,4465.0,3798.0,1,1-2,1,2,3
1432.0,-0.3642192868102258,228.0,-0.1186644076482927,429,-0.3402861168221267,575,-0.2600785343509938,1509.0,-0.2411031347047128,2061.0,2227.0,1,0-2,0,2,2
1438.0,-0.3483708839539825,758.0,-0.1175487419331841,1404,0.0830720382916743,2212,0.158010632223932,6335.0,-0.2180879141609162,138.0,1062.0,1,1-2,1,2,3
3867.0,-0.3452539059100468,2291.0,-0.1155014378374178,1547,-0.0870303011305782,2377,-0.0639489338401317,5916.0,-0.2365991315040313,1533.0,1923.0,1,0-2,0,2,2
29308.0,-0.1643901255708049,9643.0,-0.1022821409793612,125,-0.6936021321738238,0,-0.5222972191393581,34300.0,-0.1272218111942876,23533.0,28686.0,1,0-1,0,1,1
10179.0,-0.3087348189484278,750.0,-0.1179564135976969,2225,0.103084078223704,2849,0.022447847492991,9721.0,-0.222458290739588,2102.0,2307.0,1,1-2,1,2,3
56965.0,-0.0373280966855841,28297.0,-0.0614434083424646,266,-0.6459872785424428,0,-0.5253255599283542,54881.0,-0.0507834532099467,43151.0,40363.0,1,0-1,0,1,1
4552.0,-0.3233221256153976,1524.0,-0.1168292461741851,2998,0.5547351173793403,4254,0.4499783118218457,11538.0,-0.2076335960860359,2502.0,3077.0,1,1-3,1,3,10
2601.0,-0.3397276694746631,587.0,-0.1200254431426692,2106,0.2027992427126108,3065,0.2132333171997424,7693.0,-0.2200923134910624,377.0,2254.0,1,1-2,1,2,3
20910.0,-0.2501597243063505,6938.0,-0.105209964751771,481,-0.651507841282313,125,-0.508758754435611,23624.0,-0.1706426029579257,20812.0,17328.0,1,0-1,0,1,1
