FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
15942.0,-0.3859205622395431,2897.0,-0.1509509180211613,2477,0.2292896464789412,3471,0.1687058673143247,9819.0,-0.2412337647429033,3285.0,4619.0,1,5-1,5,1,8
4065.0,-0.4541586762154512,1180.0,-0.1635756828627545,1284,-0.1577588063396313,2020,-0.0581034936575713,5490.0,-0.2565810414830616,1258.0,1579.0,1,5-1,5,1,8
89284.0,0.1748624070378339,9216.0,-0.1212628356953453,547,-0.7652255228624639,441,-0.4648642766824651,71423.0,0.0179332924493435,66791.0,69786.0,1,4-1,4,1,7
69246.0,0.1126489402296934,6938.0,-0.1303808826871697,173,-0.7674823651529513,373,-0.4616180941669993,41486.0,-0.1024156825626702,35139.0,45460.0,1,4-1,4,1,7
4712.0,-0.4185865933550914,485.0,-0.1686819052946612,1365,0.0735675284353172,1823,-0.0115278314791483,4644.0,-0.2557644037220788,480.0,2178.0,1,5-1,5,1,8
5752.0,-0.418331540941318,801.0,-0.1672275463188879,3068,0.9168742643140732,3580,0.2868386832032338,9487.0,-0.2354656144817841,1970.0,2479.0,1,4-2,4,2,3
46915.0,-0.1891630827354453,6263.0,-0.1332489598689342,182,-0.7960690341657904,0,-0.4857527554776367,46784.0,-0.0897388457582152,39645.0,48917.0,1,5-0,5,0,6
4189.0,-0.462328082317222,748.0,-0.1671433618671964,3333,1.0342300634194128,3403,0.1982037866939925,8396.0,-0.2429083890122605,1337.0,2150.0,1,5-1,5,1,8
6144.0,-0.4765530510308542,1045.0,-0.1667921094997941,2978,0.6498145932730754,3743,0.1754805090857316,7409.0,-0.2528114140125333,711.0,700.0,1,5-1,5,1,8
4085.0,-0.4762593543119637,278.0,-0.1705049341106006,581,-0.4526528656299724,674,-0.2925343266223002,2620.0,-0.2658638352724614,792.0,1398.0,1,5-0,5,0,6
68621.0,0.1100790939394013,17416.0,-0.0778962314257291,352,-0.6986486752930885,411,-0.4518795466206017,51851.0,-0.0703979691658244,41012.0,53257.0,1,4-1,4,1,7
27235.0,-0.3445325114590484,4119.0,-0.1470058604401714,62,-0.7990781572197735,279,-0.4686750126788815,24959.0,-0.1874631644891605,21818.0,21888.0,1,5-0,5,0,6
8372.0,-0.4810048749803529,97.0,-0.172118953253375,1390,-0.2427665326146531,2113,-0.11752274752762,6244.0,-0.2560056047485294,919.0,1174.0,1,5-1,5,1,8
4919.0,-0.486051821228656,995.0,-0.1683567791364045,1329,-0.1502359987046737,1958,-0.1381289495823162,4052.0,-0.2670939605073596,1301.0,1798.0,1,5-1,5,1,8
14625.0,-0.391257340776225,2677.0,-0.1605014989199522,1312,-0.3349209261428847,2691,0.0113365844993501,6787.0,-0.2528183054704319,3856.0,3779.0,1,5-1,5,1,8
72860.0,0.0128191068204946,11360.0,-0.1111345752832233,457,-0.7332535904138938,357,-0.4707920882324463,62409.0,-0.0332013251581888,63844.0,64252.0,1,4-1,4,1,7
27742.0,-0.3462599118977861,1021.0,-0.167805225832219,3602,0.9623872505055672,5323,0.4632616460002904,15425.0,-0.2221616550085575,5468.0,5352.0,1,4-2,4,2,3
141990.0,0.5737952976234575,20699.0,-0.0716956111218332,248,-0.7577027152275063,190,-0.4675459057169804,129952.0,0.223777694151256,61918.0,64479.0,1,4-1,4,1,7
4776.0,-0.4578492073541415,1907.0,-0.1586349264221034,2065,0.2014552582295978,2865,0.0550894792730202,7822.0,-0.2474429683095323,1042.0,4617.0,1,5-1,5,1,8
3037.0,-0.4809507729531888,935.0,-0.1687283518886979,2103,0.1281078837887604,2796,0.0466211770587614,7069.0,-0.2526494647519165,831.0,2795.0,1,5-1,5,1,8
11220.0,-0.4453477746487352,765.0,-0.1695672934934853,2365,0.2093542062463033,3073,0.0837405684312622,9433.0,-0.2478909130729406,2344.0,2851.0,1,5-1,5,1,8
11850.0,-0.4282669917869438,1098.0,-0.1632679741772615,3841,0.9612588293603236,4921,0.4406795067622672,13632.0,-0.2210073358105438,3098.0,3310.0,1,4-2,4,2,3
4920.0,-0.4598123380540939,945.0,-0.165857371794806,2313,0.307902986264249,3116,0.0834582916907869,7219.0,-0.2535384628208345,1131.0,1800.0,1,5-1,5,1,8
22496.0,-0.3475351739666529,2286.0,-0.1538248010271804,1626,-0.0877966953345249,4728,0.3655938937958399,12377.0,-0.2289394038518201,4393.0,5321.0,1,4-2,4,2,3
125229.0,251761.0,14576.0,30755.0,158,105.0,0,0.0,69368.0,76286.0,54382.0,62651.0,0,0-5,0,5,-1
5092.0,-0.46774601389465,926.0,-0.1673930123101435,1556,-0.1419609103062202,2401,-0.0489294995921243,6132.0,-0.2580041275391204,703.0,1523.0,1,5-1,5,1,8
79385.0,0.1070377871266795,17119.0,-0.0775449790583267,7065,2.5015536926179083,8926,0.999022899422392,18591.0,-0.2099741117149024,4060.0,4410.0,1,4-2,4,2,3
19038.0,-0.4223350909514574,21080.0,-0.106719245937612,239,-0.7625925401902288,266,-0.4698041196407827,7981.0,-0.2699091210589333,9553.0,5626.0,1,5-0,5,0,6
6849.0,-0.4747908707175111,15081.0,-0.1138865359798961,254,-0.791179209203068,319,-0.4644408615717522,6469.0,-0.2693267928665026,4241.0,4143.0,1,5-0,5,0,6
11690.0,-0.4281008212749399,3697.0,-0.1591516447807613,3093,0.6659886296882345,4243,0.3266397036102498,12381.0,-0.2292116164388143,2827.0,2822.0,1,4-2,4,2,3
4050.0,-0.4353002553182696,2329.0,-0.150431296750376,2240,0.5388531806574497,3043,0.2439326186509896,8603.0,-0.2324023614458612,1378.0,3010.0,1,5-1,5,1,8
4638.0,-0.4413055803334787,1168.0,-0.1610617609605195,773,-0.4229377754718895,1625,-0.1672034538512711,5431.0,-0.2569910832280277,1263.0,3427.0,1,5-1,5,1,8
30985.0,-0.335632727990563,1390.0,-0.1655612747578222,3910,1.0278356769296988,5544,0.4231783488527992,15405.0,-0.2222857012507321,4074.0,4695.0,1,4-2,4,2,3
17874.0,-0.3920031758649865,2406.0,-0.1614101104157946,2733,0.3936629933027665,3746,0.1898766228499715,11332.0,-0.2354242657343926,1287.0,2466.0,1,5-1,5,1,8
3176.0,-0.4919721287726072,1294.0,-0.1634392459927717,2287,0.2860868441228717,2931,0.0803532475455587,8086.0,-0.247615254756997,294.0,1165.0,1,5-1,5,1,8
56123.0,-0.0875440179993212,6703.0,-0.1389764054960815,496,-0.7659778036259597,137,-0.474461685858625,47974.0,-0.0975227474546718,34459.0,43746.0,1,5-0,5,0,6
6148.0,-0.463437173874085,1663.0,-0.1644813914464696,2232,0.2635184212179987,3216,0.0809178010265093,7036.0,-0.251650203356621,329.0,1934.0,1,5-1,5,1,8
2570.0,-0.4928995920954194,820.0,-0.1649632748596001,1887,0.1104292858466099,2575,0.0080904019838843,6258.0,-0.2553578077060621,1412.0,2209.0,1,5-1,5,1,8
8220.0,-0.4650795568415649,1151.0,-0.1672914103856883,2166,0.1702356065445234,2932,0.0222042390076488,7947.0,-0.2521463883253195,1748.0,2242.0,1,5-1,5,1,8
1940.0,-0.4845292356070392,551.0,-0.1682813034210949,152,-0.8284171069961085,119,-0.4853293403669237,8239.0,-0.2435768604284237,3817.0,5755.0,1,5-0,5,0,6
468631.0,2.2196214726893464,68519.0,0.1815863748965269,1653,-0.1837124926802353,437,-0.4386125398182631,852986.0,2.63160139798411,284562.0,293261.0,1,4-0,4,0,5
2354.0,-0.4866160280833667,152.0,-0.1705891185622921,195,-0.8129953513444452,125,-0.4847647868859731,1887.0,-0.264478652234845,1144.0,2024.0,1,5-0,5,0,6
139556.0,0.4877846677241605,9983.0,-0.1303402419173876,566,-0.6091272644370921,196,-0.4599244337241475,88014.0,0.0229295994258208,40758.0,40531.0,1,4-1,4,1,7
77372.0,0.0661018747160558,6510.0,-0.1427356767009247,0,-0.8385728973033013,446,-0.4542788989146417,44350.0,-0.1226317743081819,38382.0,41426.0,1,4-1,4,1,7
