FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
4629.0,17373.0,1713.0,4281.0,1097.0,1491,2698,4022,7274.0,11367.0,1289.0,3977.0,16.6,0
4890.0,11659.0,1198.0,2602.0,331.0,967,820,2513,2103.0,7929.0,399.0,557.0,16.6,0
1067.0,6124.0,154.0,1287.0,820.0,2090,1116,3162,3679.0,9296.0,132.0,93.0,16.6,0
47040.0,81449.0,7985.0,16476.0,1694.0,2069,212,167,55238.0,68525.0,43105.0,53010.0,16.6,0
11421.0,18661.0,1395.0,3487.0,5058.0,7185,6424,9351,15330.0,21534.0,5700.0,5813.0,16.6,0
25794.0,53033.0,4394.0,9680.0,565.0,627,320,162,26238.0,32933.0,16858.0,31374.0,16.7,0
5318.0,14830.0,1194.0,3364.0,2663.0,4116,3569,5443,6669.0,9723.0,1574.0,1671.0,16.8,0
7844.0,19790.0,1568.0,4191.0,1668.0,2078,2596,3271,7724.0,9812.0,448.0,2973.0,16.9,0
1552.0,7960.0,58.0,2394.0,2612.0,4551,3070,5484,8313.0,15061.0,340.0,1116.0,16.9,0
4776.0,20491.0,913.0,2978.0,2092.0,2711,2730,3424,9314.0,12341.0,358.0,2454.0,16.9,0
9284.0,15473.0,3881.0,9133.0,6009.0,7891,718,783,18228.0,23091.0,6651.0,17385.0,17.0,0
11037.0,25837.0,1043.0,3121.0,1716.0,2215,3446,4151,10684.0,13101.0,2661.0,4630.0,17.0,0
34578.0,75714.0,7194.0,13498.0,109.0,244,136,76,33769.0,40367.0,15748.0,36908.0,17.1,0
9482.0,16547.0,1556.0,4604.0,1064.0,1250,3172,3818,7376.0,9385.0,1439.0,2838.0,17.1,0
12201.0,12339.0,2245.0,2274.0,1417.0,2143,3196,3692,10505.0,13212.0,3245.0,3147.0,17.1,0
1468.0,2837.0,89.0,794.0,194.0,194,130,99,13072.0,13213.0,1421.0,1293.0,17.1,0
1764.0,11096.0,0.0,1716.0,243.0,245,193,93,2626.0,7925.0,2245.0,9635.0,17.1,0
4873.0,14936.0,240.0,1442.0,116.0,31,179,112,1736.0,11627.0,9898.0,15217.0,17.1,0
328423.0,504373.0,34573.0,57039.0,4390.0,4805,1214,981,784712.0,888117.0,404908.0,403720.0,17.1,0
4791.0,14088.0,372.0,1461.0,0.0,107,373,225,1204.0,3812.0,1430.0,1679.0,17.1,0
20395.0,48438.0,1582.0,3670.0,977.0,1053,333,202,30560.0,38005.0,7481.0,23682.0,17.1,0
7992.0,23087.0,1932.0,4045.0,3980.0,5305,5688,7750,17028.0,22771.0,1990.0,3689.0,17.2,0
3420.0,8711.0,396.0,2373.0,2174.0,2965,2923,3648,6913.0,8459.0,754.0,2309.0,17.2,0
5034.0,13422.0,762.0,2170.0,6074.0,7577,6533,8352,15380.0,18781.0,501.0,4091.0,17.2,0
7193.0,15972.0,1785.0,3583.0,2292.0,2526,3280,4189,8566.0,10894.0,1967.0,3385.0,17.2,0
9363.0,20397.0,2233.0,3367.0,1323.0,1458,2670,3192,8344.0,10126.0,2941.0,4998.0,17.3,0
2490.0,13706.0,679.0,2519.0,1140.0,3112,1182,3780,3475.0,10007.0,1024.0,1729.0,17.3,0
77019.0,170267.0,59389.0,108458.0,4984.0,5740,5502,6823,16737.0,20324.0,4606.0,5657.0,17.4,0
4103.0,18592.0,1666.0,4889.0,2896.0,4219,3406,4825,10076.0,14596.0,1327.0,2561.0,17.4,0
9269.0,11872.0,1948.0,4162.0,5057.0,6785,5309,6702,13581.0,15109.0,1629.0,1777.0,17.5,0
8375.0,16128.0,2063.0,4041.0,5396.0,7009,5869,7591,12139.0,15460.0,297.0,1558.0,17.6,0
8340.0,20349.0,1450.0,2119.0,4305.0,4948,4854,6003,12267.0,14448.0,2379.0,2354.0,17.7,0
2660.0,8028.0,1493.0,3696.0,2554.0,3232,3286,4542,8350.0,11135.0,749.0,2086.0,17.7,0
3633.0,9957.0,353.0,1187.0,716.0,1646,692,2325,1877.0,5928.0,238.0,312.0,17.8,0
26754.0,48258.0,3089.0,4967.0,714.0,912,348,208,24732.0,29110.0,14755.0,23642.0,17.8,0
2803.0,9434.0,89.0,464.0,1943.0,2640,2423,3398,6391.0,9022.0,810.0,1037.0,17.8,0
141657.0,237751.0,24464.0,43764.0,853.0,706,381,171,174960.0,187476.0,109042.0,99161.0,17.9,0
2770.0,16133.0,542.0,2100.0,622.0,1290,680,2098,1875.0,5358.0,0.0,0.0,17.9,0
89394.0,162815.0,16449.0,30331.0,471.0,494,98,97,104495.0,102742.0,41218.0,39638.0,18.1,0
7208.0,15335.0,2348.0,3321.0,2316.0,2714,3956,4562,12120.0,13768.0,1403.0,2800.0,18.2,0
21530.0,41347.0,4948.0,9246.0,1767.0,1769,367,305,24200.0,28991.0,10828.0,25927.0,18.3,0
16784.0,48916.0,2840.0,6137.0,819.0,297,330,297,19711.0,23017.0,5187.0,13708.0,18.4,0
14537.0,37250.0,2137.0,5158.0,5372.0,6523,6898,8450,18253.0,21715.0,3124.0,6463.0,18.4,0
28837.0,57080.0,13023.0,22021.0,0.0,97,313,120,38122.0,40009.0,28708.0,32014.0,18.5,0
53766.0,75410.0,14606.0,23954.0,324.0,334,507,153,31520.0,30634.0,28954.0,27136.0,18.5,0
10819.0,21770.0,2270.0,4796.0,5363.0,6623,6914,8393,18203.0,20972.0,2780.0,2863.0,18.5,0
443419.0,457114.0,308670.0,359926.0,5870.0,4659,1300,833,114963.0,118240.0,58429.0,58851.0,18.5,0
289700.0,459190.0,50291.0,80183.0,2548.0,2622,14626,15784,177888.0,181834.0,141811.0,130860.0,18.5,0
223085.0,356039.0,27346.0,50016.0,886.0,547,330,118,156058.0,162960.0,163469.0,165937.0,18.6,0
52817.0,87176.0,3019.0,4768.0,477.0,254,155,140,48030.0,52769.0,32220.0,40791.0,18.6,0
1510.0,9552.0,679.0,3569.0,577.0,2118,613,2499,1571.0,5348.0,919.0,2112.0,18.7,0
1557.0,9049.0,470.0,2896.0,2329.0,4568,2591,5507,6758.0,13480.0,0.0,215.0,18.7,0
47622.0,84709.0,5026.0,7091.0,1398.0,1100,373,157,52717.0,53716.0,32849.0,44296.0,18.9,0
7467.0,17575.0,1524.0,3635.0,1148.0,1342,2392,2732,7447.0,8815.0,2417.0,3868.0,18.9,0
5901.0,11413.0,2284.0,3919.0,2542.0,3172,3010,3929,8086.0,10216.0,2376.0,3459.0,18.9,0
14716.0,23492.0,4974.0,9330.0,849.0,859,352,194,19252.0,21709.0,12092.0,18707.0,19.0,0
5099.0,14525.0,3697.0,5693.0,2498.0,2558,2737,2751,7814.0,8676.0,1882.0,1271.0,19.0,0
174780.0,286000.0,11813.0,19163.0,385.0,332,0,70,146156.0,151086.0,147439.0,116562.0,19.1,0
44953.0,63116.0,1072.0,4392.0,249.0,209,487,256,31942.0,34479.0,18270.0,27740.0,19.1,0
187384.0,316555.0,15575.0,26481.0,738.0,518,21,94,117063.0,119190.0,108420.0,117609.0,19.2,0
4633.0,15232.0,1594.0,2833.0,2757.0,3495,3207,4233,7650.0,8847.0,1451.0,1775.0,19.3,0
22593.0,47414.0,7331.0,15526.0,856.0,738,234,179,35753.0,39220.0,24365.0,31308.0,19.3,0
16118.0,27529.0,3517.0,5396.0,955.0,888,292,155,23676.0,26317.0,8052.0,20598.0,19.3,0
752.0,3685.0,914.0,3628.0,690.0,1791,948,2453,2512.0,6253.0,781.0,1310.0,19.3,0
33911.0,70551.0,8308.0,15888.0,2657.0,2684,602,399,28348.0,27835.0,13852.0,17609.0,19.4,0
18040.0,27009.0,3378.0,5657.0,2338.0,2652,3194,3322,9379.0,10401.0,4597.0,3004.0,19.4,0
24901.0,39734.0,9286.0,16708.0,614.0,322,417,177,37472.0,41945.0,17616.0,31168.0,19.4,0
2998.0,5708.0,1043.0,2888.0,2054.0,2156,2988,3414,7361.0,7591.0,1223.0,1472.0,19.4,0
2213.0,11568.0,1543.0,4833.0,3171.0,5061,3700,5938,10286.0,16478.0,256.0,687.0,19.4,0
5463.0,10429.0,1201.0,4016.0,2923.0,3352,4556,5199,13134.0,14612.0,0.0,1441.0,19.6,0
45021.0,78824.0,4126.0,6489.0,324.0,560,225,117,53377.0,53136.0,49407.0,45838.0,19.8,0
13080.0,28047.0,2073.0,4376.0,880.0,776,408,169,20202.0,22652.0,13005.0,15674.0,19.8,0
63026.0,108576.0,16549.0,28427.0,713.0,545,0,14,40705.0,39953.0,36866.0,27916.0,19.9,0
25916.0,43933.0,7981.0,14662.0,0.0,4,158,112,33656.0,37039.0,30946.0,32154.0,19.9,0
1610.0,5788.0,961.0,3660.0,4317.0,5371,4902,6162,13373.0,16186.0,0.0,1954.0,20.0,0
6176.0,13757.0,2030.0,4720.0,4731.0,5837,6705,7898,16021.0,18522.0,1112.0,2512.0,20.0,0
153179.0,240118.0,29318.0,46165.0,856.0,562,989,354,134803.0,127506.0,64214.0,59494.0,20.0,0
32097.0,49592.0,6660.0,13008.0,145.0,259,121,107,38352.0,38091.0,23182.0,30892.0,20.1,0
26936.0,43323.0,3839.0,5909.0,577.0,743,362,121,29646.0,29901.0,14430.0,26360.0,20.1,0
8185.0,22234.0,2461.0,4484.0,2017.0,2262,4046,4783,10437.0,11865.0,1792.0,3609.0,20.1,0
4782.0,9524.0,676.0,2368.0,1487.0,1220,3892,4326,11338.0,11371.0,2035.0,3603.0,20.2,0
6481.0,16438.0,1465.0,3367.0,2679.0,3002,3933,4623,10804.0,13133.0,1611.0,1847.0,20.3,0
26398.0,41557.0,14700.0,23979.0,101.0,154,0,45,34603.0,34825.0,30715.0,31989.0,20.3,0
550.0,2559.0,513.0,2971.0,182.0,106,133,34,8714.0,17827.0,2102.0,3945.0,20.3,0
1513.0,7881.0,242.0,1416.0,137.0,0,152,59,2978.0,4369.0,4791.0,8193.0,20.3,0
716.0,4699.0,0.0,826.0,180.0,108,191,105,2192.0,4613.0,12017.0,26651.0,20.3,0
1350230.0,1317220.0,1010190.0,1114340.0,16223.0,10396,3733,1910,2165590.0,1687980.0,1785660.0,1171750.0,20.3,0
40660.0,53458.0,6162.0,13062.0,7292.0,7297,1012,866,33358.0,35521.0,15725.0,26494.0,20.3,0
314645.0,480631.0,184486.0,287982.0,1457.0,1218,239,188,43411.0,42501.0,33017.0,31834.0,20.4,0
35817.0,59308.0,2772.0,4335.0,275.0,173,153,80,47984.0,49720.0,29005.0,39851.0,20.6,0
5770.0,18212.0,1338.0,3752.0,2609.0,3405,3829,5155,10307.0,13637.0,1549.0,2493.0,20.6,0
5694.0,15779.0,1136.0,3256.0,7581.0,8836,8363,9793,20127.0,24249.0,1831.0,1991.0,20.6,0
10815.0,16360.0,2363.0,3791.0,2892.0,3087,3813,4176,13544.0,14142.0,1121.0,2749.0,20.6,0
6641.0,20749.0,3276.0,7631.0,2118.0,2400,3324,3733,8950.0,9894.0,1465.0,3218.0,20.7,0
137176.0,212099.0,10367.0,15111.0,846.0,1126,469,199,195810.0,180476.0,79873.0,81433.0,20.7,0
5376.0,11508.0,1493.0,3839.0,2331.0,2625,3351,3607,9857.0,10731.0,1229.0,2471.0,20.8,0
39400.0,59233.0,2389.0,4183.0,204.0,165,463,201,47951.0,47670.0,34569.0,34142.0,20.9,0
