FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
260385.0,542676.0,23472.0,52131.0,195,564,177,126,138365.0,173228.0,133144.0,154443.0,16.4,3
3457670.0,3672660.0,1189140.0,1357750.0,11947,8885,2885,2705,327677.0,294872.0,357132.0,257436.0,16.4,2
6197.0,9261.0,0.0,928.0,2392,3095,2906,3838,7993.0,11097.0,716.0,2002.0,16.5,0
46919.0,94079.0,7818.0,18175.0,318,216,0,29,43741.0,52950.0,49455.0,51828.0,16.5,0
525524.0,341634.0,3514370.0,2347360.0,135799,53818,44535,18009,133083.0,58374.0,7428.0,4658.0,16.5,2
8116.0,23943.0,463.0,2644.0,3107,4331,4337,6096,11309.0,15291.0,1886.0,2330.0,16.5,0
10208.0,21714.0,1924.0,4873.0,2688,3682,3213,4631,11972.0,16367.0,2062.0,4548.0,16.6,0
2344.0,12892.0,4729.0,17393.0,210,125,244,239,3854.0,5850.0,823.0,1334.0,16.6,0
991735.0,1158580.0,3489860.0,5254340.0,4110,3685,1538,1070,274206.0,323150.0,130640.0,134816.0,16.6,2
23683.0,53858.0,4033.0,10080.0,366,607,16,0,25565.0,32680.0,18735.0,25189.0,16.6,-1
4417.0,20193.0,1453.0,5523.0,1302,1812,1542,2197,3786.0,5275.0,624.0,1422.0,16.7,0
9331.0,26518.0,5093.0,10984.0,1443,1898,3244,4715,7577.0,10355.0,3353.0,2893.0,16.7,0
1733.0,5035.0,976.0,3336.0,1745,3685,2082,4672,4531.0,10822.0,1328.0,1807.0,16.9,0
1668.0,10587.0,211.0,2336.0,343,1439,289,1907,872.0,4783.0,301.0,1262.0,16.9,0
10736.0,14503.0,1888.0,3864.0,2580,3462,3951,5247,9724.0,13071.0,2284.0,2533.0,16.9,0
2839.0,9186.0,688.0,2582.0,1903,2847,2822,4239,6836.0,10530.0,799.0,1631.0,17.0,0
74399.0,176036.0,9102.0,18870.0,589,444,228,93,57741.0,72431.0,50525.0,66181.0,17.0,0
6210.0,11966.0,1186.0,2548.0,2234,3288,2945,4215,8276.0,11187.0,1929.0,2626.0,17.1,0
6235.0,25950.0,849.0,3601.0,2585,3741,2765,3953,7441.0,10571.0,1045.0,1181.0,17.1,0
4347.0,10616.0,1726.0,5030.0,1745,2501,2699,3716,7373.0,10641.0,2593.0,2967.0,17.1,0
85458.0,180642.0,15799.0,36723.0,420,344,149,112,71005.0,87145.0,37184.0,60636.0,17.3,0
29039.0,56531.0,4797.0,8832.0,248,224,199,155,27089.0,35295.0,17633.0,30944.0,17.3,0
8635.0,21976.0,1361.0,3772.0,3289,4266,4615,6240,11608.0,15383.0,1993.0,3084.0,17.3,0
4089.0,7723.0,767.0,3480.0,2527,3411,3092,4358,7863.0,11288.0,1273.0,2267.0,17.4,0
7018.0,11326.0,1560.0,2678.0,3307,4901,3345,5314,6098.0,9033.0,1619.0,2477.0,17.4,0
3525.0,16708.0,1064.0,3809.0,3232,5811,3534,6460,9442.0,17190.0,2976.0,5094.0,17.5,0
5810.0,15602.0,1867.0,5555.0,3038,4303,3905,5617,10320.0,14480.0,1381.0,1878.0,17.5,0
9029.0,20307.0,4442.0,11354.0,4841,6462,5080,7058,13602.0,18282.0,1080.0,4035.0,17.6,0
55334.0,107850.0,7590.0,16906.0,272,211,16,41,30743.0,37604.0,31755.0,34370.0,17.6,0
1272.0,8442.0,0.0,0.0,1519,2958,2037,4158,6133.0,12652.0,732.0,2929.0,17.8,0
2303.0,9784.0,0.0,0.0,593,2052,598,2651,1485.0,7546.0,0.0,0.0,17.8,0
9393.0,12079.0,15.0,2844.0,2826,3627,4076,5391,10356.0,12886.0,3312.0,3441.0,17.9,0
2071.0,12220.0,0.0,130.0,224,159,137,26,2423.0,5636.0,1327.0,2257.0,17.9,0
1820.0,7143.0,264.0,1076.0,209,122,228,136,7421.0,10263.0,968.0,2062.0,17.9,0
1441.0,7831.0,228.0,1505.0,128,48,225,149,2053.0,4948.0,0.0,2086.0,17.9,0
4736.0,9653.0,3814.0,7361.0,113,60,264,109,5503.0,15058.0,12072.0,31820.0,17.9,0
339678.0,565162.0,31818.0,58398.0,976,1052,471,239,686272.0,777220.0,255497.0,297954.0,17.9,3
2289.0,14360.0,0.0,283.0,246,244,174,119,3556.0,14008.0,0.0,2874.0,17.9,0
2128.0,11098.0,48.0,432.0,128,83,156,37,650.0,5685.0,1059.0,2296.0,17.9,0
9191.0,13420.0,2729.0,4776.0,4897,7075,4867,6614,11000.0,13470.0,2230.0,2697.0,17.9,0
9159.0,20389.0,1306.0,3494.0,5242,6667,5982,7561,14120.0,18248.0,2326.0,3015.0,18.0,0
49098.0,108365.0,17697.0,36769.0,436,261,175,83,52804.0,64909.0,27793.0,51409.0,18.0,0
43630.0,95512.0,5369.0,11547.0,430,282,139,138,50749.0,63136.0,46393.0,45533.0,18.1,0
5433.0,7968.0,861.0,1382.0,92,34,115,83,10452.0,7068.0,836.0,1855.0,18.2,0
2476.0,7577.0,0.0,0.0,82,0,181,92,1405.0,4789.0,3119.0,5151.0,18.2,0
467132.0,819521.0,37949.0,59456.0,662,927,0,10,521673.0,564900.0,211637.0,243932.0,18.2,3
1743.0,11280.0,169.0,1010.0,180,179,155,82,2310.0,6046.0,605.0,2054.0,18.2,0
42010.0,93169.0,4667.0,8550.0,320,222,196,71,41305.0,51428.0,20885.0,40117.0,18.4,0
4449.0,12531.0,935.0,2933.0,3478,4662,4211,5621,9669.0,12948.0,956.0,2107.0,18.4,0
7210.0,13122.0,3165.0,4936.0,3503,4614,4131,5211,10499.0,13184.0,1719.0,1914.0,18.4,0
81968.0,119140.0,13272.0,23811.0,0,95,744,207,40172.0,48306.0,40116.0,39591.0,18.5,0
23414.0,49549.0,1709.0,3534.0,5921,7664,7954,9735,18145.0,22302.0,4053.0,5065.0,18.5,0
6583.0,15287.0,1570.0,3702.0,2216,2894,2694,3476,7150.0,9282.0,1874.0,2515.0,18.6,0
53762.0,90937.0,17295.0,32366.0,130,181,39,145,30021.0,34825.0,24679.0,29422.0,18.6,0
30770.0,69378.0,5735.0,12196.0,242,268,286,151,29169.0,35095.0,24283.0,30895.0,18.7,0
10699.0,17233.0,1773.0,4343.0,3829,4713,4278,5599,12001.0,15395.0,3073.0,2277.0,18.7,0
6391.0,20901.0,672.0,2397.0,4411,5847,6175,8377,14889.0,20189.0,297.0,2715.0,18.7,0
233825.0,415413.0,182666.0,337658.0,632,711,166,179,125388.0,139109.0,65865.0,68977.0,18.8,0
70295.0,119698.0,13157.0,22172.0,459,332,112,230,56094.0,64782.0,45918.0,45346.0,18.8,0
45166.0,87409.0,7477.0,13659.0,357,144,395,209,40117.0,44580.0,26714.0,31060.0,19.1,0
14778.0,26302.0,597.0,2416.0,6605,7548,7912,10168,16993.0,20078.0,5149.0,4127.0,19.3,0
3835.0,15845.0,714.0,1811.0,1393,2295,1758,3014,3874.0,7245.0,13.0,522.0,19.3,0
179430.0,313995.0,31246.0,56960.0,429,192,0,0,139699.0,146422.0,73197.0,72963.0,19.3,-1
5188.0,11848.0,387.0,1374.0,4354,6092,4870,6673,12211.0,15839.0,1492.0,1192.0,19.4,0
13279.0,14805.0,3268.0,4170.0,3250,4047,4043,5221,10844.0,12881.0,2747.0,3223.0,19.4,0
3105.0,5057.0,1411.0,3271.0,1649,2134,2500,3416,6037.0,7836.0,1123.0,1226.0,19.5,0
20938.0,55442.0,2614.0,4101.0,7535,9446,9298,11035,21124.0,25085.0,3349.0,3581.0,19.6,0
63390.0,107911.0,6274.0,14845.0,246,191,54,80,61512.0,68607.0,59268.0,69030.0,19.8,0
22310.0,47263.0,3185.0,7768.0,4239,5252,6358,7371,17086.0,19727.0,5989.0,5345.0,19.9,0
68700.0,130253.0,9257.0,17332.0,145,159,339,120,41594.0,48001.0,25690.0,40900.0,19.9,0
178665.0,292823.0,28324.0,51429.0,523,252,0,0,244977.0,247524.0,117454.0,104721.0,19.9,-1
1065.0,6254.0,1215.0,4826.0,1818,3297,2619,4889,7043.0,13323.0,670.0,1589.0,20.0,0
5591.0,16016.0,2056.0,6094.0,5978,8649,6937,9940,12180.0,16071.0,1635.0,2314.0,20.0,0
7057.0,14973.0,760.0,2877.0,4475,5680,4185,5065,9687.0,11269.0,1818.0,2225.0,20.2,0
108482.0,202237.0,23810.0,45152.0,340,344,0,45,62100.0,67974.0,48801.0,55300.0,20.2,0
5480.0,13813.0,1084.0,3611.0,2561,3253,3984,4343,9956.0,11117.0,2166.0,1425.0,20.2,0
1488.0,6639.0,654.0,2334.0,1755,4097,1981,4898,5191.0,12722.0,700.0,1080.0,20.3,0
3310.0,6012.0,1024.0,2905.0,1761,4169,2031,4990,4806.0,12383.0,279.0,825.0,20.3,0
6303.0,18114.0,2598.0,7110.0,1695,2457,2454,3865,7182.0,10038.0,1400.0,1399.0,20.3,0
2025.0,11060.0,664.0,2565.0,862,2246,797,2989,2339.0,7591.0,293.0,595.0,20.3,0
435419.0,695069.0,81325.0,110951.0,11198,12547,34093,39330,94258.0,101781.0,54200.0,53424.0,20.3,3
55068.0,87497.0,4723.0,8871.0,88,218,197,184,31121.0,34120.0,31350.0,28447.0,20.3,0
8426.0,18674.0,1661.0,4677.0,2962,3401,3397,3884,10019.0,12090.0,1020.0,3363.0,20.4,0
19063.0,30008.0,1591.0,2530.0,430,215,0,16,32025.0,35986.0,26730.0,29570.0,20.5,0
5215.0,15023.0,2576.0,5525.0,3817,4587,4426,5400,12427.0,14407.0,1334.0,2600.0,20.5,0
4352.0,11824.0,1687.0,4678.0,4391,5729,5590,7632,12114.0,17506.0,2021.0,3793.0,20.6,0
6716.0,21606.0,1922.0,5113.0,1845,2232,2541,3057,6169.0,7207.0,513.0,645.0,20.7,0
64269.0,108827.0,20099.0,36035.0,38,96,440,192,53945.0,54139.0,43365.0,46418.0,20.7,0
1528.0,7207.0,938.0,7908.0,143,18,220,163,3203.0,11694.0,32948.0,55646.0,20.7,0
668084.0,1011450.0,367625.0,600915.0,2576,2047,1107,570,411973.0,395903.0,193350.0,207835.0,20.7,3
105310.0,167542.0,14496.0,24198.0,480,377,400,227,180179.0,178671.0,67405.0,74853.0,20.8,0
82353.0,126424.0,9971.0,8340.0,143,278,0,54,49520.0,49305.0,45936.0,46919.0,20.8,0
8523.0,16712.0,1752.0,2952.0,1985,2719,2890,3493,9283.0,10848.0,2622.0,2755.0,20.9,0
3783.0,11561.0,1869.0,4664.0,3467,4249,3986,5241,8986.0,11829.0,1657.0,1750.0,20.9,0
16702.0,19585.0,4663.0,8447.0,5692,6011,6465,7069,14142.0,14908.0,3254.0,2704.0,21.0,0
62089.0,118937.0,4396.0,7495.0,448,227,414,182,51684.0,51023.0,38415.0,41207.0,21.0,0
34884.0,64301.0,21637.0,34868.0,239,168,153,97,33587.0,34518.0,25648.0,25732.0,21.2,0
29962.0,57021.0,9738.0,17580.0,2039,2320,5278,6046,13047.0,14628.0,4991.0,6479.0,21.2,0
5110.0,17510.0,1199.0,3705.0,2693,3440,3419,4370,6995.0,8968.0,1067.0,1521.0,21.2,0
39871.0,66840.0,5517.0,8938.0,179,233,188,112,39197.0,41543.0,20122.0,30169.0,21.2,0
79522.0,127810.0,17100.0,27049.0,279,182,0,81,88034.0,92750.0,65448.0,75326.0,21.2,0
64748.0,116086.0,25514.0,42326.0,397,251,310,116,57000.0,60397.0,42322.0,46900.0,21.3,0
27630.0,43503.0,4746.0,7572.0,188,149,374,157,37080.0,38853.0,21105.0,33735.0,21.3,0
12394.0,17761.0,1653.0,3340.0,4619,5064,6032,6444,14463.0,16476.0,4633.0,3487.0,21.4,0
36152.0,77074.0,4778.0,9346.0,468,397,311,159,34414.0,37122.0,20298.0,31118.0,21.4,0
7692.0,13813.0,2283.0,3222.0,2908,3121,3427,3600,8171.0,8671.0,1337.0,1261.0,21.5,0
42520.0,68633.0,19130.0,34483.0,299,263,144,92,32057.0,33291.0,27133.0,29093.0,21.5,0
13117.0,22769.0,3283.0,5153.0,4188,4618,4922,5654,12602.0,14159.0,2973.0,3957.0,21.5,0
3508.0,12008.0,631.0,3147.0,2002,2760,2557,3709,6422.0,9260.0,339.0,1408.0,21.6,0
47385.0,76841.0,19050.0,32136.0,149,102,0,29,46365.0,46033.0,41159.0,37363.0,21.6,0
8329.0,18125.0,652.0,2596.0,2189,2450,3190,3486,9477.0,9295.0,2208.0,3456.0,21.7,0
8670.0,11386.0,2137.0,4985.0,4246,5015,5429,6546,12648.0,14691.0,314.0,1436.0,21.7,0
1673.0,9945.0,1268.0,4695.0,1929,3734,2863,5294,7054.0,13154.0,0.0,1103.0,21.7,0
9635.0,25663.0,2938.0,6155.0,5703,6693,6913,8024,15142.0,17382.0,1956.0,3401.0,21.7,0
274834.0,403749.0,223342.0,352512.0,11370,12651,14401,15855,35923.0,38367.0,8366.0,8032.0,21.8,0
5487.0,15451.0,0.0,923.0,0,0,147,85,2457.0,5062.0,7166.0,12390.0,21.9,0
873.0,5226.0,334.0,2998.0,98,0,139,22,3561.0,8414.0,20093.0,46166.0,21.9,0
477389.0,669438.0,82839.0,129449.0,1100,1046,377,225,715103.0,657998.0,216651.0,230025.0,21.9,3
751.0,3263.0,137.0,1402.0,213,124,191,181,2426.0,5582.0,924.0,1320.0,21.9,0
26668.0,45838.0,5523.0,8515.0,346,187,190,113,28934.0,30111.0,21412.0,20964.0,21.9,0
67392.0,118147.0,4641.0,9646.0,577,243,175,175,58469.0,58472.0,39408.0,54601.0,22.0,0
2894.0,10529.0,1742.0,4321.0,2533,3033,3286,3623,7603.0,8796.0,696.0,1658.0,22.0,0
2865.0,10927.0,230.0,2508.0,2821,3794,3452,4893,8015.0,11779.0,649.0,2946.0,22.1,0
3895.0,21045.0,526.0,2181.0,1372,2594,2028,3608,5182.0,9345.0,529.0,809.0,22.1,0
7110.0,12221.0,1682.0,3789.0,2881,3495,3995,4941,8187.0,9716.0,1471.0,2411.0,22.2,0
24290.0,41264.0,3676.0,3788.0,167,226,314,185,25919.0,27172.0,13110.0,18796.0,22.2,0
6783.0,19090.0,2095.0,5873.0,3545,4251,4312,5339,10684.0,12755.0,907.0,2155.0,22.3,0
173439.0,269006.0,14630.0,23166.0,648,261,115,122,209826.0,181979.0,103393.0,87710.0,22.3,0
9337.0,17911.0,4773.0,8270.0,3494,4238,4772,5169,13711.0,14199.0,2154.0,3123.0,22.4,0
44868.0,69173.0,9401.0,15560.0,406,278,280,200,39631.0,41184.0,24929.0,28032.0,22.4,0
10215.0,30393.0,6385.0,12262.0,133,54,153,80,18091.0,22388.0,14637.0,16926.0,22.4,0
3363.0,10109.0,916.0,2153.0,143,95,184,51,7055.0,6519.0,2800.0,2919.0,22.4,0
3116.0,11024.0,1325.0,2241.0,348,208,203,129,4425.0,4895.0,2880.0,2382.0,22.4,0
778970.0,776581.0,176006.0,235226.0,7062,4692,78432,54689,682563.0,459387.0,501794.0,342226.0,22.4,3
555157.0,756452.0,267462.0,425683.0,1345,835,541,251,429711.0,393102.0,239117.0,199471.0,22.5,3
6111.0,15746.0,1328.0,2361.0,3364,4078,4625,5568,12333.0,15704.0,1879.0,3401.0,22.5,0
1090.0,5371.0,1203.0,3731.0,2687,4174,3365,5319,7502.0,11845.0,892.0,1489.0,22.6,0
4531.0,18780.0,703.0,2558.0,4448,6408,4606,6376,10280.0,14275.0,2309.0,2521.0,22.6,0
8709.0,17021.0,1141.0,3606.0,8276,9896,11152,12897,23691.0,26237.0,1990.0,4800.0,22.6,0
8590.0,13543.0,2269.0,5177.0,6127,6035,6029,6439,12515.0,13870.0,1287.0,2164.0,22.6,0
196348.0,313840.0,21189.0,31884.0,91,119,264,90,207926.0,203550.0,69923.0,91061.0,22.7,0
2821.0,13279.0,688.0,3121.0,152,69,172,103,1779.0,6062.0,13282.0,33966.0,22.7,0
60148.0,106946.0,17072.0,31277.0,263,153,35,80,58388.0,60149.0,32658.0,51189.0,22.7,0
3020.0,13818.0,1392.0,4414.0,4542,6694,5591,8180,12779.0,18269.0,0.0,519.0,22.9,0
2401.0,10783.0,128.0,2166.0,556,2028,752,2027,1371.0,4465.0,957.0,1485.0,22.9,0
3424.0,19004.0,1071.0,4296.0,3448,5604,4097,6593,7906.0,12881.0,711.0,1186.0,22.9,0
19249.0,33347.0,2490.0,4499.0,4021,3963,5493,5716,15152.0,15023.0,3858.0,3659.0,22.9,0
28249.0,52723.0,3143.0,4908.0,106,120,0,70,29896.0,29742.0,12152.0,24510.0,22.9,0
92516.0,135478.0,22668.0,34760.0,136,144,228,135,60700.0,61247.0,53587.0,48174.0,23.0,0
11198.0,14064.0,1680.0,4182.0,4723,5005,5443,5945,15574.0,15483.0,4705.0,4163.0,23.0,0
74723.0,119887.0,15371.0,25073.0,412,187,383,133,57414.0,52801.0,53721.0,45025.0,23.0,0
8446.0,16614.0,2288.0,3348.0,4774,5297,6613,7432,15769.0,16868.0,2146.0,2425.0,23.0,0
57616.0,95751.0,6246.0,10570.0,569,274,362,131,63029.0,62911.0,29981.0,42503.0,23.0,0
11654.0,26057.0,2760.0,6878.0,4644,5125,6134,6978,15426.0,17252.0,2190.0,3506.0,23.1,0
11800.0,19003.0,2643.0,4271.0,2902,2652,3866,4010,10983.0,11015.0,3802.0,2868.0,23.1,0
422012.0,637312.0,25660.0,39480.0,2902,2544,635,388,53059.0,48515.0,33987.0,28698.0,23.2,3
1586.0,6421.0,2954.0,10215.0,11,0,152,95,4697.0,8326.0,3058.0,4516.0,23.2,0
4017.0,11739.0,4857.0,8523.0,19,0,206,83,13426.0,11889.0,1952.0,3603.0,23.2,0
1683730.0,1223370.0,2539390.0,1757720.0,5770,2743,2007,704,997645.0,625777.0,560297.0,317035.0,23.2,2
1895.0,10879.0,516.0,2139.0,1217,1880,1928,3077,5303.0,8740.0,681.0,1464.0,23.3,0
2965.0,14307.0,557.0,3177.0,1466,1853,2236,2715,5506.0,6690.0,276.0,654.0,23.3,0
9356.0,17998.0,1663.0,4276.0,3736,4296,4761,5456,12824.0,13617.0,1278.0,2111.0,23.3,0
8429.0,17003.0,3184.0,6477.0,2431,2690,3421,3895,8819.0,9571.0,524.0,1793.0,23.4,0
13111.0,22856.0,3132.0,4421.0,6116,7130,7640,8374,17215.0,18392.0,3922.0,3105.0,23.4,0
78629.0,139694.0,16607.0,26029.0,465,239,10,17,67695.0,63531.0,63633.0,49531.0,23.5,0
24497.0,46614.0,6263.0,10804.0,10440,12215,14393,15976,28514.0,30280.0,2280.0,6284.0,23.5,0
49012.0,64394.0,4152.0,5367.0,176,320,175,103,42424.0,41628.0,30642.0,35874.0,23.6,0
47529.0,61988.0,4081.0,5581.0,364,343,0,0,46163.0,43419.0,39596.0,37951.0,23.7,-1
86116.0,130980.0,16949.0,25447.0,394,215,0,90,57254.0,57944.0,41661.0,42538.0,23.7,0
8810.0,17753.0,1484.0,3072.0,2711,2745,3750,4289,10292.0,11673.0,2604.0,2353.0,23.7,0
18609.0,33557.0,7896.0,12027.0,7086,8110,8888,9510,21692.0,23211.0,4393.0,4511.0,23.7,0
8623.0,16179.0,192.0,1611.0,5698,6474,6677,6734,14351.0,14416.0,1941.0,2649.0,23.8,0
3472.0,9470.0,1278.0,4490.0,2124,2390,2418,2793,4926.0,5617.0,171.0,1651.0,23.8,0
14156.0,23659.0,3012.0,6105.0,4151,4951,5994,6645,16309.0,17325.0,5346.0,5076.0,23.8,0
