FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
53461.0,122019.0,5482.0,10943.0,104,221,447,294,21511.0,26997.0,16333.0,26232.0,16.7,0
81808.0,164637.0,11890.0,24471.0,119,225,93,105,46766.0,56207.0,30794.0,40812.0,16.7,0
8371.0,25213.0,1505.0,4021.0,1208,1546,2471,3389,6023.0,8203.0,1126.0,1501.0,16.8,0
9363.0,21268.0,1642.0,4047.0,2833,3406,4018,5145,13605.0,15660.0,2970.0,4005.0,16.9,0
44195.0,97804.0,3223.0,9003.0,216,195,147,139,26734.0,32369.0,15783.0,27065.0,16.9,0
6960.0,15815.0,2696.0,5816.0,3340,4834,4214,5557,10844.0,14649.0,2464.0,2509.0,17.0,0
3187.0,11583.0,746.0,3011.0,1146,1799,1360,2253,3494.0,5842.0,1666.0,2358.0,17.0,0
4018.0,8705.0,916.0,3326.0,2038,2544,2279,2979,6901.0,9536.0,2318.0,1730.0,17.0,0
43908.0,90792.0,4114.0,7073.0,400,210,417,179,28150.0,32095.0,28843.0,32375.0,17.1,0
102926.0,198611.0,10359.0,20061.0,366,316,106,86,86973.0,102450.0,64729.0,74704.0,17.1,0
19789.0,39311.0,1671.0,5437.0,4795,6308,7120,9282,21739.0,26528.0,5073.0,8041.0,17.1,0
36727.0,70138.0,7029.0,16518.0,376,139,20,45,29694.0,32807.0,21996.0,23907.0,17.2,0
11152.0,17717.0,1148.0,2012.0,2002,2308,2894,3582,8396.0,9764.0,2525.0,2686.0,17.2,0
4348.0,6452.0,1144.0,3771.0,595,1346,638,1884,1072.0,3920.0,2116.0,2771.0,17.3,0
1169.0,7168.0,674.0,3826.0,1526,2720,2221,4138,5376.0,10091.0,342.0,1831.0,17.3,0
12493.0,21995.0,1411.0,3120.0,6470,8305,8278,9939,19298.0,23249.0,3967.0,3722.0,17.3,0
44702.0,87415.0,18859.0,37525.0,0,119,0,89,17731.0,19617.0,13194.0,17093.0,17.4,0
115042.0,224100.0,8829.0,14661.0,494,309,365,169,99143.0,103641.0,40770.0,42889.0,17.5,0
9736.0,19829.0,2113.0,5453.0,2787,3608,4309,5380,12121.0,15131.0,1815.0,3086.0,17.6,0
22884.0,40563.0,5410.0,9682.0,4056,4910,6108,7537,19329.0,22728.0,7780.0,9840.0,17.6,0
9348.0,16754.0,1665.0,3710.0,3129,4088,3939,5361,8727.0,11134.0,1660.0,2246.0,17.6,0
8367.0,24855.0,233.0,868.0,1948,2321,3086,3985,8471.0,11132.0,1194.0,3199.0,17.6,0
