"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
21139,37621,2118,2925,409,236,346,162,28342,32684,17232,23683,17.6
103743,186326,15220,18185,544,434,453,176,73407,76319,64059,65380,17.7
5434,23472,1268,3712,1843,2217,2238,2756,7008,8561,167,1666,17.8
4886,13592,1792,5341,3463,4448,4176,5242,12726,15452,865,1931,17.8
11748,23274,3118,5169,3363,4163,5582,6748,16867,19459,5585,5920,17.8
21982,40296,6582,12533,61,126,349,172,17959,18741,12651,16045,18
2509,9133,1244,4239,1647,2590,2508,4586,7348,13193,1740,2294,18.1
5145,23274,540,1503,4910,6112,6431,8341,18777,24542,3499,7345,18.2
1193,6549,0,949,526,1495,310,1245,1028,5410,390,1195,18.2
14543,16295,1150,2552,5452,6493,8047,9374,18822,20634,4449,3343,18.2
18204,43859,18957,32034,0,14,144,52,25269,28751,20607,26057,18.4
33031,50846,6780,11521,146,123,33,69,45525,47387,37144,33806,18.6
23407,43913,11174,19570,297,200,247,125,34179,38545,19089,32191,18.7
2020,7973,333,866,1265,1508,2218,2980,6713,9119,565,1209,18.7
2085,7956,399,3424,1906,2633,2408,3447,7066,9909,971,1463,18.7
8167,19156,829,2778,2785,2878,3427,3876,9041,9919,1508,2047,18.8
23995,40932,8323,15441,273,123,226,125,33337,34949,17638,32431,18.8
2208,6455,528,2560,3031,3766,4236,5605,11136,14161,1994,4032,18.8
5256,18439,0,1174,360,1146,539,1776,1566,4652,130,295,18.8
73940,116011,22215,41141,26,274,253,138,81193,80596,74506,68470,18.9
9944,17113,1443,3277,2805,3130,3478,4114,9116,10535,1632,1809,19
84682,125132,17828,25439,764,280,241,131,65121,65032,54040,47873,19
2055,9123,2355,6156,2127,2860,3336,4029,7709,8930,778,1142,19.1
45854,65317,22134,35475,459,175,127,129,60810,63738,54629,52422,19.1
806,5125,144,1591,521,1570,616,1958,1802,5911,719,1131,19.1
3734,22186,1095,4191,2145,3469,2410,3877,6299,10043,118,642,19.1
6946,17271,566,1724,2966,3112,3728,4441,10184,11351,620,2029,19.2
1658,7415,726,2115,91,0,55,0,4186,5217,729,1227,19.2
2965,15726,221,1921,106,0,112,0,2384,3818,1682,2386,19.2
570080,934928,209405,338887,1510,1596,482,518,275519,260835,134351,130498,19.2
630,2701,379,1828,1888,3020,2641,4494,6315,11068,0,0,19.3
6639,21101,1644,5105,5067,6485,7641,9856,19771,25437,1792,5097,19.4
16031,30692,4875,8837,457,200,140,89,30640,33114,27775,31091,19.5
3026,15594,458,1479,1236,2854,1826,3587,4309,9275,337,1221,19.5
577,3359,176,1099,252,758,376,1144,1016,3751,77,550,19.5
13842,23960,2277,3111,9094,10695,11304,12051,22986,24783,535,4260,19.6
6233,13665,4763,9166,2277,2195,3232,3506,10190,11073,2484,3484,19.6
3541,8246,1752,5590,2136,2513,2852,3155,8143,9396,997,1158,19.7
13513,32503,2681,5938,5132,5850,6975,7967,19379,21446,1976,3415,19.9
5748,8895,7604,13066,170,136,275,200,5117,4624,492,744,19.9
1.12987e+06,927237,2.82903e+06,2.37792e+06,3988,2179,1352,588,396317,342159,125626,115374,19.9
278068,418598,39540,64931,575,346,547,230,201017,189688,202222,172955,19.9
34498,61538,7944,15275,324,232,0,0,47729,46486,34631,35344,20
8397,12394,2097,3526,2181,2620,3665,4072,10011,10683,2392,2955,20
1739,9853,896,4095,551,1415,784,2212,2781,7139,463,601,20
26873,43582,1651,3712,245,183,0,87,25891,27100,11584,18099,20.1
40347,55231,3367,6790,213,168,93,114,40903,40212,37722,36169,20.2
23981,45098,13169,23023,370,269,124,108,39727,40538,30020,32444,20.2
2113,7820,629,2182,3955,5275,4871,6590,11902,16140,1415,2052,20.3
10904,20609,2298,4644,2446,2563,3696,3835,10548,10925,2257,3724,20.3
9170,14909,1393,2259,3200,3794,3945,4496,10923,12286,0,441,20.3
35473,55298,5410,7675,327,189,93,160,35358,34115,29417,31290,20.4
5235,13045,726,1676,5800,6755,6617,7698,19280,20060,1508,2180,20.4
1182,6886,0,435,566,2141,655,2870,1972,7954,431,804,20.4
32634,48440,4195,7809,197,130,452,163,21230,20301,19099,19105,20.4
62740,100951,14930,25855,320,365,0,41,86557,85205,63343,63139,20.4
33397,52168,3936,8471,218,150,0,34,34787,34624,37009,35819,20.4
130721,202214,11538,16587,435,293,84,133,219722,204646,92372,87270,20.5
5721,9854,2384,4890,2477,2656,3661,3813,9844,10843,2049,1960,20.6
5048,19421,1759,4294,4702,5843,5288,6504,14212,17887,1240,1666,20.7
13504,28391,885,2308,5084,5920,6368,7197,18947,21837,352,1477,20.7
9046,13895,1455,2213,1426,2135,2000,3506,5153,8824,2184,1788,20.7
2.57586e+06,1.61039e+06,6.85147e+06,4.55997e+06,9292,3955,2833,926,433830,324364,261182,171218,20.7
21505,30020,2169,4745,194,132,314,141,19474,18419,20283,18119,20.8
3153,8785,1556,4034,3808,5003,4701,6051,12418,16304,2853,3711,20.8
1452,6398,308,1795,572,1516,645,2334,1705,5766,273,691,20.8
269021,382729,25707,39776,243,245,338,153,317723,288589,185879,165521,20.8
3336,10539,5769,14081,1493,2797,1605,3774,5338,10156,1929,2494,20.8
2099,10232,1556,6338,1145,2844,1425,3771,3660,9262,200,711,20.8
8900,20176,1213,2875,2687,2687,3594,3567,9780,10404,1605,2729,20.8
23071,39537,2720,4370,7017,7490,8821,9459,23140,25630,6135,4787,20.9
39371,68039,5482,10884,0,66,124,107,47021,46494,28477,41984,20.9
3277,7875,3038,6613,6430,8323,7353,9207,17094,21073,1357,3330,20.9
7266,16922,1283,2659,2892,3139,3412,3941,8779,9459,1042,2483,20.9
6370,18699,2899,5675,4004,4458,5082,5297,15041,15183,2294,3290,20.9
98811,157033,13761,22226,62,350,329,107,38435,35280,47648,36505,21
28853,46490,19901,32952,789,273,134,79,51049,48712,54512,44850,21.1
17237,27379,5504,7691,7488,7499,10420,11057,32264,33451,9384,8291,21.1
7498,19647,2408,4866,4568,4465,6381,7018,16966,18491,1930,3388,21.2
10436,20454,1671,3332,7775,8540,9787,10799,25531,27260,3780,4218,21.3
7390,14547,4035,7396,3484,3721,4496,4539,12185,13201,1026,2146,21.4
32020,49232,3839,7408,339,145,0,49,38175,34752,35501,31957,21.4
6797,13057,1002,2182,1493,1751,2484,2523,7314,7639,522,1510,21.5
306528,237853,151254,109186,629,639,319,93,43963,40796,41679,28363,21.5
825,5507,127,886,61,0,136,0,4345,7611,114,166,21.6
2531,9060,133,1119,0,0,165,117,2824,3894,747,759,21.6
1866,4640,0,801,76,23,121,28,2235,4222,6552,10084,21.6
1813,6813,18,756,130,42,93,114,4712,8269,29070,42419,21.6
412723,569522,38069,55800,729,628,174,168,631035,546150,178883,181675,21.6
9393,13120,3010,5437,2968,2884,4438,4816,12779,13347,2344,2653,21.6
192543,280360,14559,22527,529,207,619,244,246919,204261,91940,87086,21.6
7325,12111,2804,5370,3653,4050,4968,5515,13460,14707,1064,1699,21.6
1765,4971,338,1770,880,967,2418,3002,5962,7029,884,2051,21.7
34226,59878,3750,6843,296,147,0,13,31091,30133,15359,25262,21.8
3733,18732,782,2302,1525,2332,2099,3544,5620,9576,139,871,21.8
610919,828166,581178,885555,20562,20592,27038,26960,79886,73436,20789,17225,21.9
152697,229057,25338,43590,399,459,532,210,258712,235496,88029,104853,21.9
871,4746,1222,4039,946,1689,1295,2794,3722,7969,1094,1797,21.9
17932,28432,2145,4824,0,45,311,153,29258,27828,21423,21895,22
21053,21925,2210,5680,8719,8978,11439,11902,31050,30319,6131,6178,22
9058,16602,2301,5389,2745,2833,3427,3663,10088,10131,976,1341,22
40819,55143,12992,23412,423,290,1,168,35262,34619,11654,25765,22.1
8865,15754,1096,2332,2467,2906,3374,3557,9783,10964,519,1489,22.1
176725,257406,25482,39471,133,231,52,60,131896,122165,111604,109933,22.2
2754,7832,859,2100,2305,3244,2638,3612,7699,9706,647,885,22.2
2797,6160,859,3603,2552,3780,3656,5160,10208,14104,408,908,22.2
8903,16231,1968,4367,4913,5262,5907,6489,16807,18254,2699,2934,22.2
2556,15548,1014,3538,191,104,191,108,19953,33540,4328,7365,22.3
1395,4378,0,1225,157,109,210,79,4900,4890,7479,8406,22.3
1.65022e+06,1.40642e+06,1.2217e+06,1.19313e+06,5876,3453,1280,789,3.26741e+06,2.05206e+06,2.14919e+06,1.29627e+06,22.3
23355,33401,2535,5118,325,227,329,169,22327,21263,20363,18810,22.3
16803,27197,3273,4558,0,160,14,23,22886,22096,13928,14996,22.4
4083,12882,281,3009,737,2213,1071,2750,2538,7392,3419,3845,22.5
2275,11638,1356,4311,4021,6316,5571,8950,13942,22488,121,954,22.5
12335,17797,2128,4152,3512,4264,5909,6467,15827,15648,2049,3994,22.5
931,5735,847,4527,1142,2972,1142,3073,2930,7777,250,320,22.5
1869,6447,911,4382,1716,3332,1902,3590,4833,8990,0,284,22.5
170921,276273,50573,75115,643,414,229,110,176041,156583,95870,80370,22.6
17050,35796,3055,6522,6000,6431,8752,9341,26229,27952,1076,6005,22.7
4873,13659,8036,14707,233,168,152,84,6946,6012,3016,2665,22.8
1.45934e+06,1.09627e+06,1.6282e+06,1.6166e+06,5618,3006,5739,5413,483946,375829,287922,190203,22.8
61932,93352,4330,7543,339,255,119,62,43806,41482,34903,28634,22.9
6492,14030,1335,2853,4987,6027,6640,7260,18066,19797,1129,3331,22.9
7243,11953,2022,3349,3508,3461,4461,4541,13213,12656,1602,2727,23.1
1728,4872,1526,4537,2452,3091,3749,4590,8829,11057,708,1436,23.2
46580,65731,22881,34860,124,126,256,132,55131,52224,29170,32530,23.2
43260,65685,4033,8785,85,118,38,96,36642,35694,17037,30212,23.2
35127,49684,9590,16393,152,111,118,144,44350,40853,25771,28273,23.3
3232,8793,2712,6702,1836,2133,2748,3108,7076,8306,760,862,23.3
12087,20993,102,2222,3014,3335,4022,4405,11898,12631,4100,3002,23.4
509445,730760,119006,184002,773,475,302,191,385826,338535,154153,167242,23.4
63575,89546,11550,15945,420,230,393,279,56182,53774,53002,52589,23.4
3094,11242,659,3661,1993,2588,2897,3990,8400,11695,0,689,23.4
50783,71761,15790,26062,529,321,292,127,53755,52158,36702,43397,23.5
4043,15728,592,1999,1435,3476,2045,4860,5283,13231,1927,2936,23.6
1524,9032,988,3955,2666,5806,3522,7524,9135,19909,1734,2875,23.6
15629,16637,2482,4945,3007,2931,4050,3936,13106,11440,1988,1904,23.6
1694,10233,2101,7310,1984,4364,2680,5439,6372,12310,714,1287,23.6
6210,11696,466,3944,669,1715,1112,2963,3609,7860,3295,2965,23.8
1937,11818,436,2445,1414,2608,2097,4099,5580,10520,734,1303,23.8
1345,5194,1326,4221,1758,2443,2458,3695,6244,9172,348,1515,23.8
14669,24121,1627,2384,3319,3658,5322,5652,18083,18897,1728,4915,23.9
4646,12404,295,1575,1250,3133,1574,4326,4111,10986,360,629,23.9
54485,82031,12987,20640,456,169,374,128,55791,52807,29210,45864,24
20441,38134,2349,3349,7463,7869,10862,11513,34668,36363,3917,9609,24
5771,15682,1398,3417,3357,3922,4397,5265,10118,11542,1711,2074,24
26433,41494,9588,16140,337,161,17,32,41635,40365,24962,27507,24
6359,17127,1055,2018,2696,2708,4214,4462,13892,15007,1083,2815,24.1
45809,64946,6608,9695,191,200,0,33,52989,49447,26359,38912,24.1
9671,28850,2818,6778,5006,5593,6343,7140,16372,18630,649,3246,24.1
3281,7447,751,2488,2033,2038,2667,2544,6511,6300,960,1489,24.1
8811,23269,1591,3625,5869,6603,7935,8878,20227,22002,1333,3791,24.1
21363,36819,4476,7135,6890,6903,8429,8890,24052,24090,4884,6272,24.1
29937,50550,9037,11734,35,106,0,65,37514,32738,32205,25493,24.2
4958,15642,1491,4451,4731,5907,5865,7402,14525,18241,0,1363,24.3
14774,26955,3179,5316,6445,6202,9569,9912,29217,29552,3960,5436,24.3
174689,243413,24507,31653,146,157,499,205,240608,202599,111321,88185,24.4
54456,83625,10786,17216,340,171,11,68,56648,49568,46059,41221,24.5
14773,34140,1972,2913,3914,4196,6118,6353,17814,18540,1246,3109,24.6
1334,6440,666,1979,2041,4681,2727,5742,7613,14648,212,2260,24.6
10185,17447,2123,3638,4004,4498,5379,5758,14263,13056,2972,3684,24.6
5080,16152,949,2368,1082,2314,1615,2948,3883,7381,0,632,24.6
6964,16869,2277,4781,1598,1632,3804,4387,11258,12541,2611,4117,24.7
12337,12904,2162,3853,4550,4524,5917,6536,16993,16987,2532,2244,24.8
97299,141854,13176,20903,370,227,226,149,84137,75867,60241,57462,24.8
8721,13926,1786,2936,9921,10990,12105,12772,26012,25041,3303,4895,24.9
6259,13724,1972,3190,5582,6380,7473,8341,20270,22183,3779,3996,25
4606,8744,2186,6779,1244,2407,1098,2517,4237,7872,2274,2436,25.1
8550,25300,5851,14566,122,77,103,62,1719,4410,30107,46232,25.1
50380,87155,37566,43236,177,268,102,16,63622,57475,29830,49560,25.1
9977,20770,2095,4287,4221,4452,6159,6256,17314,18920,3040,2908,25.1
5202,18739,1776,3437,5616,6820,6697,7455,12654,14199,0,617,25.2
514,2952,303,1381,1422,3625,1767,4700,4348,11275,62,474,25.4
159045,233734,19108,28705,0,155,237,107,173680,142453,64778,62369,25.4
6612,11495,2001,3837,3246,3030,3968,4015,10276,9813,337,2625,25.5
6902,22679,1893,3731,8388,9269,10353,12042,21810,24008,1740,3995,25.5
3062,9495,805,2635,1764,2248,2653,3522,7120,9442,1593,1992,25.5
2132,7059,1948,4224,3862,4397,4802,5230,11685,12637,45,1628,25.6
283920,414389,21002,32973,634,361,0,42,237349,206854,140026,122449,25.6
1478,5327,89,976,158,28,162,79,3765,4672,0,820,25.7
388551,442220,230534,314756,1365,761,234,147,269567,228128,179231,131145,25.7
2528,15764,1033,4192,1706,2855,2461,4238,7785,13801,287,496,25.7
8396,15489,2373,4275,3101,3439,4570,4857,11622,11493,1056,1908,25.7
7173,20241,5335,10264,3982,4155,5913,6562,17855,20415,2277,4357,25.7
8027,22902,1809,3425,2818,2975,4218,4347,11921,12627,1252,3219,25.7
3609,13531,983,3039,861,2242,984,2532,2765,7444,148,124,25.8
25214,42252,4344,6510,185,202,84,22,35552,34505,22588,25120,25.8
45301,71286,3723,7411,496,300,0,7,53541,47742,39256,41485,25.8
122887,182784,8759,13186,702,379,49,37,91184,83792,57995,60218,25.9
71360,97575,8548,10875,403,182,0,51,37508,36786,16345,27951,25.9
1238,7411,516,2072,855,1742,1034,2597,2887,6061,1009,1900,25.9
496,2274,281,2160,514,1270,816,2304,2174,5159,422,700,25.9
48441,73154,14089,23224,382,196,579,199,56695,51825,48266,39029,25.9
5612,13797,1646,3306,3514,3702,4540,4807,13889,14545,1841,2303,26
39632,38513,7599,13286,0,90,472,179,42659,38925,38061,29479,26
1097,7195,932,3427,1372,3697,2066,5124,5139,11824,1035,2255,26.1
1014,5780,696,2976,1287,3568,1400,4319,3211,9397,0,0,26.1
10537,25190,1247,3194,1185,1151,2961,3060,8947,8893,1409,1663,26.1
39317,56173,22722,34359,266,123,0,67,43896,40828,33625,34681,26.4
3945,12054,1168,3371,2380,2427,3187,3643,9362,10388,972,1451,26.5
87164,116350,21002,34237,861,338,0,64,79013,70669,84292,59756,26.5
52108,85447,23789,37745,527,248,226,95,61503,55087,35378,41701,26.5
845,3159,600,1775,106,69,191,111,3602,4479,1678,2342,26.6
657434,793903,90185,126217,5739,5053,65857,57296,556771,445752,387956,351169,26.6
133150,183629,39231,62915,0,178,158,117,118443,101134,58948,44983,26.6
3359,12719,1653,4300,3398,4719,4441,6311,11424,15801,1669,2803,26.7
28371,34432,6368,12653,98,151,68,67,25651,25430,12733,20699,26.8
6504,13595,2341,5081,3310,3669,4041,4309,11125,11773,690,1061,26.9
1722,8572,514,1991,997,2407,940,2687,2596,6901,839,1347,27
2210,10434,346,2483,1277,2642,1797,3523,3957,8053,383,604,27
3859,8817,2305,4717,1164,1108,4078,4385,8712,9852,510,3057,27
11507,26551,2935,6441,306,248,234,103,17413,19029,5349,12368,27
18787,39377,3951,7968,369,312,291,124,31375,27763,20985,17864,27.1
2366,7288,2188,4447,2195,3756,2796,4992,7057,11857,2776,2775,27.2
7879,13887,875,2705,1238,3304,1530,3967,4234,9829,1085,1616,27.2
36155,64257,7721,12287,0,44,55,56,41160,39029,16833,29770,27.2
28291,51627,21321,35565,453,209,257,93,47459,42922,31470,28784,27.3
4243,9821,1908,4148,1583,3079,2137,4127,6246,11721,2693,2158,27.4
4117,9893,654,1352,3934,4485,5345,5888,15071,16357,1818,2762,27.4
13548,24004,3299,6577,4610,4831,6746,7235,19918,20499,2747,5870,27.4
5355,13029,2693,5545,3369,3334,4138,4449,10649,11675,2005,2143,27.5
10016,21590,4219,7064,2549,2337,3771,3955,9911,11123,1225,1615,27.5
5386,15560,3306,5877,6443,7314,8216,9118,18697,19933,3966,3714,27.5
10848,15388,14281,14166,397,209,49,76,47836,24315,14357,10146,27.5
1.59386e+06,1.40975e+06,2.46918e+06,2.53346e+06,5797,3442,1574,936,2.00676e+06,1.35624e+06,1.41382e+06,942628,27.5
5319,12722,1853,7575,478,992,534,1403,1645,4191,5266,10942,27.5
63116,96857,30249,51573,11956,12486,16947,17542,48564,49995,5361,11542,27.5
4408,15414,885,2513,1262,3442,1568,4193,4148,10074,2291,2175,27.5
3038,10320,2032,4756,2522,2945,3096,3699,8798,10500,191,1241,27.6
6185,15652,1373,3339,3288,3872,3798,4733,9742,12700,719,1491,27.7
19310,15335,2495,4201,2627,2271,2960,3397,9106,9077,1076,2252,27.8
1565,6915,0,275,768,1146,711,1659,1793,3946,2902,4720,27.9
1560,6634,303,2152,5461,13806,5386,12776,9887,23865,436,1428,27.9
5760,12145,7842,12701,3123,3336,4150,4387,10569,10490,1354,2045,28
9363,13074,1891,4541,5443,6952,6683,8086,15044,17432,3257,2512,28
1865,8465,156,2166,973,3828,1157,4243,2756,8776,243,972,28
32452,50532,4854,7452,200,172,270,165,40650,37564,20392,30741,28
31464,41725,3853,6749,0,102,280,101,36358,35974,16417,26936,28.1
5796,12960,2032,4919,3893,3871,5271,5338,11186,10542,694,1965,28.1
8078,22195,1802,3153,3858,4183,4703,4774,12966,12775,1403,1580,28.2
119319,168677,19534,28739,121,111,390,178,184399,156877,89628,77064,28.2
14210,20872,3711,5643,4068,3790,6122,6144,16221,15205,2546,4287,28.2
14426,22214,1915,5204,3209,3541,5502,5914,15382,15511,4721,4851,28.2
20428,38931,4042,5886,260,163,124,39,33864,33422,11836,20093,28.3
