"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
26809,66839,11511,21279,109,112,155,169,22093,31143,17362,21171,16.5
227289,443136,210112,419383,640,422,0,60,52727,73159,34567,46644,16.5
3151,14140,1687,5411,1722,2349,2297,3377,6745,10163,1780,3215,16.6
4977,15918,1299,2866,4520,7081,5332,8489,12569,19651,1277,2040,16.6
1988,8510,387,1886,1069,2238,1142,2458,4265,9413,1070,1958,17
1956,6865,822,2397,112,88,206,83,2467,4169,501,696,17.1
10154,15776,180,1821,1970,2497,2492,3070,5747,8075,337,823,17.2
2267,11610,0,504,65,0,86,0,1066,7392,5532,16824,17.4
124945,249551,5559,9416,273,334,0,44,179952,229342,90948,113508,17.4
3257,14413,267,916,1617,2397,1600,2497,4431,6944,747,1607,17.8
5760,21747,108,2142,1102,1782,1312,2734,5102,10682,0,213,18
2160,5514,3764,9303,1109,1184,1527,1982,4087,5617,789,1581,18.2
3824,7626,0,2733,333,1693,491,1930,1541,5806,2231,2084,18.4
1525,7233,688,2692,4481,7710,5458,9587,14882,25572,0,76,18.4
3266,10750,791,2920,2406,3158,2951,3970,7622,10593,367,1657,18.6
4355,10100,508,2293,2344,2804,2783,3346,7705,10798,2435,1982,18.8
145627,278626,43677,78430,619,377,5,69,100630,115439,66212,81174,19.8
9725,11249,4257,5613,6059,7258,6488,7591,13762,16854,1578,1068,20
1.15192e+06,1.53186e+06,883827,1.37376e+06,20890,21580,7097,7059,107298,113155,84686,80037,20.1
7229,15116,1853,4688,7022,8993,9156,11613,27761,31686,6941,7123,20.4
5950,17864,763,2598,4282,5748,5003,6358,13658,17085,1304,2381,20.4
1527,9094,700,2607,1097,3118,1480,3918,4584,11078,605,2011,20.5
12851,28520,1584,4320,2948,3633,4934,5915,13973,16433,2062,4139,21.2
221950,364979,57842,102260,100,236,215,201,253937,253578,123495,123448,21.6
9263,24468,1792,4287,3822,4515,6133,7352,17363,20204,1453,4108,21.7
5342,20147,1019,2491,15219,21345,17202,23286,39391,43599,8508,12610,21.7
3307,12024,0,2214,2332,9718,2459,10676,4389,16656,25,95,21.7
1748,5863,1639,4797,2018,2855,2629,3526,8589,10800,272,1550,22
5353,11625,629,2127,168,120,36,61,9126,5188,2327,1536,22
3748,11189,152,1770,152,37,156,64,8049,20782,47093,84107,22
6838,28095,3611,18698,267,373,194,120,114410,206269,87437,101110,22
18779,29879,19831,36624,562,454,36,141,313288,248316,44999,96667,22
7828,10551,375,2139,418,691,866,1969,2217,6081,278,637,22.5
4453,10667,1378,2890,5158,6112,6686,7534,16651,19117,498,1778,22.6
11055,15498,762,2754,373,237,134,144,7231,5198,2374,2028,23
253599,396904,20341,31829,807,644,316,121,337121,317355,97397,101154,23
41343,61963,9581,16953,518,225,578,263,49534,47850,48399,41642,23.1
4409,14535,1677,4949,5176,7084,6765,9138,18480,24240,2152,3349,23.2
2692,14230,1349,4780,1284,2282,1854,3096,5197,8349,1083,1688,23.2
98049,153123,43322,65615,8789,8980,13395,13870,17466,18256,3910,3671,23.4
2224,7502,389,2135,2174,2656,3083,3789,7792,9031,0,307,23.5
4079,18823,2310,6351,3182,4787,3575,5191,7708,10576,562,1174,23.7
23495,31590,4339,7405,529,216,509,281,32310,32758,14173,26104,23.7
2801,10329,896,3527,10887,16430,14004,20867,23364,33781,1354,2494,23.8
406342,557779,27415,43881,2109,2530,28875,28933,224542,206562,153228,146798,24
10205,19951,2478,3666,7394,7785,8871,9551,20600,20067,2002,4262,24.2
1359,8394,0,53,213,184,147,51,2540,5829,5302,11104,24.2
579,3324,211,1533,191,173,201,169,2562,5256,1850,3096,24.2
2584,12815,521,2946,168,86,162,65,9551,29067,80700,147631,24.2
585270,607002,111989,158093,2489,2354,520,289,1.42854e+06,1.14841e+06,487723,438667,24.2
1891,6954,1074,3483,168,99,282,173,4185,4959,1830,2453,24.2
4529,9260,2276,4648,1730,1977,2581,2938,7018,8429,0,1179,24.3
7908,13014,387,2171,1926,2453,2509,2962,7348,9455,1308,1598,24.9
5574,11219,1683,3558,3802,4721,5658,6551,17693,19671,1146,3469,24.9
8144,19965,1937,3019,2482,2490,3397,3502,10877,11001,2608,3869,24.9
10361,20065,3103,5071,1131,1395,3055,2994,8754,9726,3080,4244,25.2
3440,12369,2152,6944,186,148,159,56,13951,18387,977,2167,25.7
11185,23713,1052,3507,4843,5022,6992,7356,20270,20902,3308,4677,25.9
7787,18903,1812,3566,3102,3599,4235,4693,11664,11848,2088,3289,26
3737,11517,2111,4769,1425,1974,2070,2978,6212,9292,570,1022,26.2
6154,21664,1888,4287,1997,2196,4065,4660,11147,13290,3200,4026,26.3
1741,9151,1041,4343,852,1150,1924,2825,7083,10727,1176,1577,26.4
18169,15522,1550,3823,4928,3808,4469,4637,13840,13091,3476,2597,27.1
2838,6758,1819,3183,3576,3871,4786,5459,16425,18241,621,2047,27.2
203458,297447,22759,36836,583,362,185,165,223640,198453,150080,118556,27.3
83028,125889,5767,8880,300,127,206,82,124019,108440,39668,38869,27.7
5235,12059,2595,6321,2397,2591,4227,4680,15123,17817,1169,2546,28
5723,11172,1041,2892,1208,1303,2181,2465,5787,6175,1377,1617,28.2
5337,16739,1371,2558,3090,3438,4540,5313,14259,17074,2009,2291,28.2
7397,13917,2286,4795,3506,3665,4445,4663,10893,10837,177,3484,28.2
1829,10537,430,1763,1396,2367,1760,2873,6209,10622,594,1113,28.4
25860,43623,13044,22924,246,248,105,83,43767,43607,13703,27223,28.4
7056,18034,1582,3705,1212,1122,2579,2877,8196,9062,2470,3933,28.5
6736,11703,3098,5896,2277,2099,3927,4178,15294,16010,3187,5347,29.5
4823,14995,537,2523,1513,1740,2577,3261,7515,9811,1486,1985,29.7
899,5466,1601,6667,2470,4305,2995,5412,6625,11944,699,1440,30
368448,555752,67117,92721,429,371,100,93,125799,111541,50714,50671,30
40333,51552,5530,9783,131,155,0,0,37830,35202,26105,25631,30.1
8241,10482,2236,3408,7533,7588,6768,6754,7326,7453,1518,1363,30.3
38166,50084,11777,18078,213,214,172,102,43261,40765,20990,33959,30.4
6806,20690,2162,5312,14220,18068,18729,24016,23605,28683,1693,5322,30.4
24691,27611,1888,3754,9034,8188,13146,12497,42853,40828,9345,7812,30.5
2519,8214,1706,4848,8267,11429,11591,15422,18504,24829,1014,1780,30.8
2921,13952,298,1949,1588,2384,2718,4051,8591,12283,424,1692,31.1
2897,9276,624,2255,1568,2949,1810,3966,4503,10710,0,231,31.2
1373,7612,480,2112,1100,1781,1577,2670,4540,7820,0,6,31.7
3314,13088,1014,4511,2486,4057,2983,4876,7844,12540,0,691,31.8
7095,19227,2106,5354,8590,10756,12702,15087,19294,23261,1944,2534,32
3796,12195,1967,3942,4882,7052,5973,8617,15297,22023,2196,3548,32.1
3568,8161,0,1315,1311,4684,1658,5494,4229,13457,827,1709,32.1
6629,11864,3294,7075,5126,5367,5647,6339,17863,19430,1228,1959,32.4
8667,17986,2784,6373,4240,4324,5673,6231,17058,18753,3317,3905,32.6
5698,12880,3656,7746,2579,2518,3640,3791,12201,12242,998,1611,32.9
5946,19496,1876,5515,1049,1652,1753,2846,5120,8280,1289,1940,33
1370,5778,1919,5064,1239,2259,2048,4108,7314,12994,1689,3009,33
6521,9262,657,1994,584,1656,1139,2585,2555,7024,89,296,33
4635,16097,1088,3342,3044,3188,4565,5219,10554,11685,661,2138,33
13420,15473,1119,3257,4127,3791,5866,5943,12694,12664,3527,2887,33.8
3032,10932,779,2005,1517,3979,2073,5181,5599,12983,2307,3189,33.9
4377,23973,0,1837,1703,3341,2257,4566,7431,14288,939,1635,34.5
179299,251789,11693,19915,130,164,229,145,237582,214775,79429,101449,34.6
53629,67221,4181,7053,70,140,733,209,48685,44896,47620,37666,34.7
6112,16414,5117,10184,139,97,0,0,20581,24477,10467,18224,34.8
12682,21548,3841,6512,6311,6429,8098,8658,23679,23549,5231,4179,34.8
1338,7955,451,2000,2978,8281,3809,10387,7573,17959,1213,2653,35.1
2352,6301,0,13,1441,4975,1467,5052,2671,8066,364,547,35.1
1998,13419,357,2112,729,1852,782,2358,2287,6467,703,1182,35.2
1834,5773,837,1838,1136,2332,1314,3205,4139,8812,0,160,35.2
4940,11949,1369,3960,12383,13736,16878,18589,22827,21685,3832,5936,35.6
2757,13034,10,138,59,0,203,84,19683,30134,4563,6650,35.9
4008,10238,0,193,257,124,117,40,26265,28379,4063,4289,35.9
1689,7181,331,1239,13,0,235,179,8876,11264,62397,141905,35.9
486463,474454,77171,100602,6039,5320,790,723,3.41154e+06,2.34635e+06,1.4309e+06,1.06513e+06,35.9
3332,10777,1847,4105,2941,3182,3475,3998,10115,11201,430,1187,36.4
2142,8385,1287,3282,928,1296,1112,1765,5099,8247,945,1245,36.5
178565,267264,33100,50572,423,323,282,91,21915,21947,25408,20614,36.6
1414,5436,12,716,758,2056,1148,2940,1794,4198,2838,4763,36.8
1421,6654,739,3205,10250,18280,11606,20980,9856,16191,7,2477,36.8
132239,203319,20236,31206,299,196,1,46,227729,192214,61158,72912,36.9
5098,14769,2624,4386,5583,5599,7392,7939,24950,24733,4980,5691,37.4
11279,12651,2140,3091,12931,12288,20010,19241,36938,30694,10866,8199,37.7
20366,32176,1596,2898,11056,11613,14990,15237,35859,34949,7335,6988,38
709534,783930,147081,202539,5015,4536,94128,78656,392016,309381,299206,194467,38.2
300791,393572,27353,37760,1305,1017,263,209,482881,398962,220076,177473,38.5
915,5327,199,2072,447,1147,689,2143,1844,4691,1286,2838,38.9
2127,5675,90,1669,1114,2942,1510,3364,3198,9290,433,852,38.9
1971,11027,353,1533,2027,3747,2399,4275,7838,13851,136,280,38.9
670,3820,56,736,916,2783,878,2974,3689,10487,177,255,38.9
7049,15002,1081,1749,3704,4129,5077,5671,15567,17130,1950,3335,39.2
1955,11589,569,3659,1106,2009,1423,2368,4925,8774,399,624,39.3
1297,5666,877,3059,1012,2432,1396,3086,4883,10388,1728,2602,39.4
4309,10135,719,1861,3126,3695,4265,4477,13917,14693,740,1470,40
2265,14283,518,2210,3005,6496,3134,6664,7397,15415,785,1932,40.2
9288,9618,187,1679,3336,3246,4426,4311,13217,12742,4104,2814,40.4
27495,35730,4820,8270,1972,1846,3052,3082,9906,9692,2871,2835,40.9
7764,16849,823,2551,2367,2375,2938,3188,11781,12233,1948,2127,41.3
10168,13500,2658,4493,1846,1552,2673,2691,8153,7719,611,2122,41.3
1574,9910,1047,4194,2510,6239,3655,9047,11406,27734,577,1849,41.4
2754,10134,787,4342,2927,6446,4265,9162,11380,27282,1267,3281,41.4
34126,43057,10968,16132,2277,2075,6089,5977,16024,16300,5187,5736,41.7
4859,12928,1677,4302,4032,4782,5332,6370,15456,17426,1614,2271,41.8
1599,5609,1277,4300,1831,2310,2416,3130,7972,10340,1406,2342,41.8
34342,54624,4308,7563,459,357,368,236,55828,52310,20695,40216,41.9
4079,16854,1840,5493,1283,1596,2048,2544,5735,7496,0,625,42
2880,8287,0,191,242,156,162,90,5551,4438,1477,1904,42.2
195734,258904,28760,39109,261,345,494,187,331887,279955,154543,107116,42.2
128332,194574,25753,39699,203,164,218,225,140893,126475,65918,72410,42.9
2287,13398,621,3016,5692,10296,9157,16970,15181,28653,906,1474,43.2
12944,17504,2008,3468,12285,12741,17924,18432,35186,33435,8045,13109,43.4
276100,389345,18471,28753,690,465,218,128,446960,380043,129368,129055,43.4
20625,37098,15692,29407,204,90,59,27,36217,36790,7783,22225,43.5
4960,9678,1201,3111,2847,2933,4025,4345,13256,13703,1880,3241,43.8
19823,26755,3144,4327,317,219,421,239,36260,34543,11026,24130,44.4
309164,365173,466207,591662,160,226,89,119,234151,198954,150647,123587,44.4
14652,31202,12132,20076,207,225,0,31,19814,18316,13201,16157,44.8
835,4406,18,1000,168,164,191,94,2725,4290,377,1807,45.5
20848,41542,2918,5370,8369,8439,12192,12438,33726,32712,12694,9072,45.7
4632,13838,1180,2811,2730,3106,3626,4239,9746,11189,437,708,45.7
40471,71654,2664,5414,89,64,272,110,34796,33835,17777,24678,45.8
45554,71013,20164,33612,13,46,441,186,58223,56005,29733,41153,46
4755,19626,2545,6634,826,967,2110,2736,6628,8578,1298,2659,46.2
4719,11150,1117,2954,2648,2714,3930,4060,11628,12717,2070,2124,46.4
508015,723792,51390,68740,1179,718,646,242,227562,187013,163747,118203,46.4
96877,151097,13560,23310,459,319,40,27,81879,77873,39906,50443,46.6
6464,15540,1759,4906,2527,2759,3755,3909,13734,14068,779,1978,46.8
15448,26027,4390,6666,281,237,267,124,24087,23997,5171,14162,46.8
1417,8590,0,1298,672,1923,753,1863,2353,6903,1243,2154,47.2
2860,17797,940,4444,4055,7825,4084,8198,8848,16337,378,1522,47.2
3407,10527,1428,3866,1830,2298,2353,3229,8197,10399,913,1598,47.2
3140,18980,1378,5182,2802,4922,3807,7032,10212,18321,1258,2779,47.4
2224,8301,1021,3340,387,1276,561,1929,1797,6012,0,0,47.4
6991,19165,355,2408,2948,3456,3580,4440,6870,8562,1,381,47.5
1176,6997,592,3019,783,2150,1006,3089,3114,8274,1368,3341,47.9
860,5412,870,3451,2616,4802,3522,6547,9841,18628,156,158,47.9
2024,11773,490,3368,726,2551,1044,3551,2112,9532,0,0,47.9
6551,15457,695,2465,13135,12820,21911,22434,9156,8269,950,2238,48
16641,21609,1776,2990,7781,7459,10050,10208,30024,27658,9226,5124,48.3
6736,19477,2525,4640,6474,6989,8546,9542,25281,27998,3136,6209,48.4
4324,15572,144,2369,222,123,162,148,4707,6189,1550,1481,48.5
371455,486981,46300,70857,370,397,452,210,514025,441287,254590,209905,48.5
1769,11408,262,1952,2444,7460,3853,12004,11680,35359,127,1326,48.8
1042,3842,1567,5422,1619,2379,2088,3196,5102,7377,883,1383,48.8
28846,42245,7333,11949,281,261,17,64,34961,34428,15774,29973,49.5
7043,13632,1797,5081,15451,17036,16114,17506,31128,32147,4255,7113,49.6
8135,13207,1151,3071,4867,4923,6143,6377,14210,14535,0,2211,50.1
10564,16397,1833,2975,1387,957,3687,3595,11562,10649,3040,4084,50.4
5281,10924,2111,4602,2663,2653,3678,3691,12083,13598,1159,2946,50.5
15086,30694,1388,2851,2066,1766,4960,4746,12353,11475,2478,4351,50.7
3949,12116,695,2335,4695,10063,7350,16747,10905,23787,9971,11552,50.8
1795,8340,365,1254,5016,11509,7327,17965,9533,23907,1424,2302,50.8
21749,58404,18289,33897,563,527,166,155,12426,12359,4858,8008,51
56668,89823,4028,6850,200,132,188,132,58953,51654,10955,16893,51.9
7814,15620,52943,101417,112,48,254,140,22633,27023,71037,53243,52
6910,18633,77747,119146,149,148,367,231,40089,31551,46854,43725,52
6.48144e+06,2.80587e+06,1.16231e+07,1.64113e+07,41094,13226,15084,4570,3.50137e+06,1.80083e+06,2.9229e+06,1.1297e+06,52
3906,17870,722,3052,2649,3296,3870,5016,11026,14222,186,631,52.3
10254,14216,962,2551,5573,5924,8319,9052,23131,24332,3329,3980,52.5
3612,11219,2430,6993,203,89,121,46,14907,20202,10891,9578,52.9
4543,14233,1043,2787,207,175,319,215,4365,5799,38480,48765,52.9
1358,9123,784,5437,206,183,168,91,3287,5924,46363,127127,52.9
1.4059e+06,1.3066e+06,1.95095e+06,2.0272e+06,3914,2484,1255,732,2.05596e+06,1.44612e+06,1.3062e+06,921637,52.9
27871,41643,18413,29768,201,129,223,91,8129,7730,3198,3993,53.1
7844,16807,2394,5060,4713,4669,6693,6793,17807,18448,1761,3183,53.3
551,3208,542,2719,614,2145,799,2481,2296,7680,1184,2128,53.5
2928,16387,569,3715,2781,5119,3406,5827,8752,15937,1030,1630,53.5
4395,14305,1493,3222,3732,4294,5045,5768,13185,14880,817,2066,53.6
1877,8666,566,2610,2912,4362,4199,6363,9917,14761,425,793,53.7
5612,13706,3364,5348,9242,9952,9159,10049,19971,20681,1156,1803,54
17565,26350,5391,7810,2918,3005,4669,4717,15510,13845,4159,3446,54
787,3492,2030,7119,3376,5779,4448,8294,10702,17819,1117,3088,54.1
4901,20204,1958,4967,3122,3872,3942,5151,11146,14376,0,1953,54.3
2556,16583,382,2949,411,1485,686,2330,1812,5838,196,278,54.3
6830,20464,1091,4430,3555,3822,5527,6130,18536,19504,2099,3663,54.6
