"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
6012,8928,1998,3542,2992,4056,3705,5296,10038,13295,2120,2870,16.4
22899,51508,2361,3273,188,116,108,120,30499,40901,24330,42427,16.4
10684,29045,334,1473,146,112,58,35,17928,22310,13787,18394,16.4
27207,57699,2696,3725,354,206,355,185,32750,41071,30037,41389,16.5
98583,214144,201694,375506,8840,11427,11257,14607,28459,36805,5766,6049,16.5
8875,12273,2188,2816,3439,4019,4109,5295,8552,10899,2262,1799,16.6
1980,5990,820,2013,1408,1875,1928,2844,4889,6624,0,913,16.6
25095,48709,5439,13192,158,39,253,133,26898,33686,14556,27156,16.7
2625,8166,180,691,94,92,172,62,4019,5078,966,972,16.7
1594,9011,293,3184,185,147,153,64,0,7615,12063,22175,16.7
189005,358169,9937,18349,457,266,269,238,236011,275513,124202,146734,16.7
2929,11302,164,2639,140,117,119,6,4451,10035,9135,22312,16.7
69231,171226,10915,25102,151,75,27,39,98250,120190,26603,38826,16.7
11806,28660,1550,3503,188,96,114,88,21211,27365,15315,25712,16.8
18865,37802,2090,4831,173,74,282,174,23704,28268,23044,27029,16.8
1363,7156,1158,3789,1266,1995,1843,3024,3751,6037,446,853,16.9
2655,9388,1320,4517,2271,3299,3204,4769,9353,14474,820,1710,16.9
7115,13906,880,2488,4018,5283,5811,7917,14519,18318,2578,4592,17
16045,34921,3968,7514,272,170,59,93,26818,33732,19164,21797,17
1554,9130,413,2556,2471,4596,3049,5679,7980,15314,4,1415,17
18113,37569,4442,9204,387,297,354,192,27022,33726,19834,28048,17.1
10294,20130,3546,4883,3995,4835,5171,6134,13611,16704,3682,4865,17.1
15040,29167,5865,11127,68,100,283,86,28560,34046,18630,23877,17.2
3273,8601,2040,5033,4659,6595,5001,6964,11976,15482,2429,3943,17.3
12786,29228,2329,5219,460,254,193,64,21801,27593,16567,23124,17.3
3220,15886,908,3545,2083,3073,2623,4017,7286,11167,570,1734,17.3
2576,12408,1330,4911,2281,3253,3032,4600,7737,11637,963,3084,17.4
28191,74239,5750,12582,104,193,191,75,37278,45351,26110,33450,17.5
2095,5356,2035,5677,1665,4244,2080,5244,5011,11655,0,0,17.5
6618,13679,1132,3633,2981,4205,4112,5657,10170,14807,2867,2379,17.6
807,4091,885,3014,954,2201,1208,2821,3445,7762,416,854,17.7
1014,6432,705,3041,1338,2587,1467,2780,3963,7374,767,1173,17.8
50334,93708,4875,9074,662,353,80,34,65366,74888,44948,61761,18.3
2817,13128,1388,4292,1908,2676,2732,3943,7361,10384,924,1177,18.4
6747,16135,1759,4199,4134,5086,5686,7232,14391,18192,2529,5117,18.6
6005,12084,1544,3009,2080,2544,2789,3425,8842,10928,2491,3402,18.7
18667,43385,1687,2205,227,266,166,145,26450,30918,11985,25161,18.7
2415,9690,563,2058,197,114,128,72,30732,36799,8624,13217,18.7
374,2049,0,1088,95,60,95,0,2327,7297,4157,7789,18.7
2577,8451,82,1232,254,212,23,0,2951,4092,10760,10332,18.7
2398,9349,0,484,131,26,200,119,2765,5759,9364,14686,18.7
611,2313,218,2258,264,318,118,26,7403,14200,19290,43067,18.7
2174,8672,3215,19568,240,162,127,70,22548,98868,214408,389571,18.7
304613,356413,272070,403154,7485,7311,886,614,2.92146e+06,2.56426e+06,1.42224e+06,1.26771e+06,18.7
1905,9405,0,289,194,97,159,58,5767,13057,7447,11834,18.7
21756,39161,2195,4002,32,135,0,80,25210,30429,17253,24466,18.8
3226,9179,1943,5172,2097,3727,3042,4624,6323,9427,2187,2066,18.9
37269,61930,8012,12811,19,122,0,108,45131,47374,28336,32320,18.9
1301,8434,2430,16192,77,0,163,102,0,5265,4138,11536,18.9
832211,901514,1.84386e+06,2.19614e+06,3185,2290,1047,630,405121,414136,208013,190807,18.9
14252,17278,3400,5695,3229,3707,5533,6611,14469,17161,3416,3565,18.9
2280,11855,1170,4351,149,40,178,79,4545,6235,1597,3309,18.9
451963,656226,180045,296004,1828,1576,477,234,364622,331525,190034,153756,18.9
6147,13817,1376,3527,10688,13599,11563,14454,25484,32043,1620,4741,18.9
32163,70383,5278,9435,333,301,13,101,13405,16443,9685,14946,19
2674,11142,0,2518,1419,2950,1946,4154,4892,10382,378,944,19.2
10983,21768,1416,3000,5875,6972,7527,8848,19035,21457,3276,4299,19.3
3571,10991,1726,4391,3177,4048,3870,4970,9122,11808,375,647,19.3
735,4865,151,2003,122,5,155,51,2763,5241,301,591,19.3
267905,441740,25334,41827,526,449,171,96,278801,271824,94642,103422,19.3
20427,41983,4763,8911,194,201,0,0,24555,26660,14787,25163,19.3
8508,23420,2140,4993,4182,5277,6231,7946,16725,20042,3692,4855,19.3
9633,15764,1680,3153,3223,3646,4984,5268,13803,16058,3406,4659,19.4
6562,8712,1654,3321,4604,4667,5578,6159,12812,15515,3115,3423,19.4
10308,33736,2243,6126,2241,2607,5304,6633,13475,15057,2836,4823,19.4
403575,592286,195165,315288,701,627,0,94,207815,206043,106698,114089,19.4
90580,175832,16511,32281,610,487,52,33,60622,63498,39330,50238,19.5
10028,8229,3963,5421,2068,2332,2402,2727,7119,7075,2181,1794,19.5
5039,10942,1694,2948,3176,3910,3563,4172,9459,11176,1786,2802,19.5
5753,15943,1563,4109,2557,2974,3706,4507,9402,10845,1476,1671,19.6
16458,35923,3455,7060,2422,2501,6065,7377,15651,17488,6927,7600,19.6
2350,8667,1186,3382,3334,5198,3981,6437,10605,17054,481,2127,19.6
420464,699024,11835,19663,1728,1593,17566,19440,168125,172563,151593,135216,19.6
2620,8127,1881,4511,1314,1638,1614,1835,4972,5940,1447,1427,19.7
5843,14241,1647,3350,3029,3449,3393,3909,7764,8773,1191,2369,19.7
38608,75587,4167,6271,361,292,141,104,56234,60360,48044,47344,19.7
6791,18228,1225,3429,2569,3470,3978,5401,11804,15668,2940,3762,19.7
24100,43319,3893,6203,251,158,67,75,26101,28294,15786,19712,19.7
7550,12507,2049,4762,2898,3683,3984,4783,11050,12693,1039,2615,19.7
25242,43788,3089,4879,140,55,278,137,30005,30067,25690,25206,19.7
