"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
19687,50574,5482,11279,222,159,0,0,27315,39568,29240,36388,16.4
3677,15992,949,2492,2208,3401,2732,4202,8882,14133,1915,2678,16.5
11468,32332,1024,4391,3535,5146,4935,6913,13744,20230,4544,3847,16.8
6392,10618,1771,4786,776,1032,1783,2340,4602,6814,2695,3435,16.8
46335,97939,5175,11235,255,167,387,218,40970,54378,37834,48646,16.8
12637,16817,926,2043,0,11,289,151,2873,4711,1318,1520,16.8
3519,7800,636,1628,201,136,342,190,822,4651,1523,4104,16.8
243732,486280,25051,41145,1120,1116,528,225,518251,658541,173874,205831,16.8
3201,11470,657,2729,94,0,58,42,6866,11725,235,2903,17
100178,210202,7787,14435,340,309,390,203,163878,216770,64025,84342,17
2405,8078,362,2808,167,42,314,223,699,5439,121,2997,17
11349,32187,2324,5375,2878,4193,3714,5297,11766,16295,1751,4865,17.1
5444,9679,1745,2718,2522,3578,3235,4710,10036,13863,3181,4214,17.2
8444,30057,1663,4470,3771,5417,4659,6395,14032,19652,1831,4562,17.3
8059,10953,494,3345,1825,2574,3042,4016,7358,8987,2815,2040,17.3
4323,8080,1395,4184,779,2327,1098,3463,3223,9992,1614,1701,17.3
981,5171,350,3672,794,2508,962,3340,2621,9665,65,47,17.3
3469,7543,628,2394,1039,1555,2625,4047,8023,12985,1426,4460,17.3
33558,72234,8886,18687,1921,2273,3968,5542,11665,16619,4899,6992,17.5
807,4706,475,2792,518,1316,654,1676,2546,5873,627,1186,17.8
6375,19495,1048,1934,3055,4044,3774,5126,10353,13635,2091,2523,17.9
75051,139291,11813,27732,92,86,89,100,55483,67354,42267,48249,17.9
10210,33554,696,2528,2836,3772,4199,5746,13652,19440,3429,5189,18.1
4995,15549,962,2250,2884,3640,3434,4652,10665,13690,1207,2032,18.2
