"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3124,17497,259,1143,1933,3330,2351,4068,5345,9235,384,2009,16.7
2.26565e+06,1.64659e+06,5.29233e+06,3.7223e+06,50588,17873,10846,3537,4.38024e+06,2.21161e+06,3.31807e+06,1.41456e+06,16.7
8242,29393,1060,2622,3075,4049,4177,5591,11031,14507,810,3754,16.8
10271,18256,2432,4886,4288,5351,4627,6661,12954,15657,1854,1973,16.8
6026,13710,2377,4111,1223,3132,1874,3719,4530,8174,1581,1279,17.1
9661,11125,1781,4652,2975,3373,4019,4784,8903,10346,2728,2370,17.2
6147,19786,2209,4432,1324,1879,3356,4699,8115,11272,4043,4742,17.2
4807,17519,0,1602,345,1073,484,2472,1494,6373,442,316,17.2
8383,15764,1891,3797,2521,3119,3752,4391,10394,12335,2782,2517,17.2
1963,7697,547,2118,2017,4231,2831,5642,7015,13274,972,2366,17.2
64302,110839,3542,7279,797,792,629,229,60863,68879,54281,63407,17.3
2400,7744,422,1305,4942,7212,5091,7525,10107,14512,2265,3436,17.4
8209,18086,29545,59858,4686,5027,1363,1341,4431,4941,638,718,17.4
3106,10071,2351,5663,3736,5300,4870,6883,12340,17603,68,1567,17.5
20836,45032,5383,8585,637,463,150,85,27651,33202,19296,24928,17.5
16818,35052,6043,13060,263,167,59,0,22276,27327,9475,22117,17.6
9777,23255,684,1908,6599,8333,7313,9369,14994,18937,1696,3677,17.6
11266,27973,420,3567,5585,7231,6536,8127,14667,18276,1176,3521,17.6
71814,126969,58416,93425,6678,7510,6848,7800,19958,21169,4265,4675,17.6
7868,17983,2224,4714,2793,3872,3449,5038,9146,11990,3542,3277,17.7
305672,533894,20823,37375,3333,3477,411,348,187211,198502,110848,126850,17.7
4895,12142,0,2043,2341,3544,2960,4604,6721,9314,2394,2083,17.8
1563,5021,856,3204,2350,3605,2677,3929,6773,10225,784,987,17.8
25065,44464,2147,3415,7007,8734,838,788,27854,31569,22650,24837,17.8
2236,12497,655,4513,3182,6120,3577,6863,6863,12853,202,1133,17.9
4162,11262,1898,5315,5625,6658,6178,7601,11911,14872,0,1218,17.9
33877,59601,6167,13054,1145,1441,422,295,38088,43322,26451,37771,17.9
4556,11649,1623,2597,2226,2748,2837,3669,6311,7077,1438,1404,18
49204,85837,7545,14682,656,418,140,72,44381,47975,23188,39053,18.1
21948,49412,5638,11805,640,450,158,159,31067,37667,19514,29750,18.1
