"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2332,8024,0,432,387,1090,501,1439,1294,4151,235,374,16.1
34086,97859,10651,23724,293,312,273,238,32751,46347,15663,31740,16.2
10154,20805,489,2345,2047,2984,2730,3943,7548,10240,1895,3704,16.2
91428,206588,8665,18267,282,422,141,114,34938,47478,39853,44293,16.4
6860,11315,2015,3559,1926,2282,2268,3128,7135,9233,1739,2809,16.5
63679,137592,13413,29954,355,201,46,86,46979,61315,54682,56727,16.5
5347,12631,1491,3729,2105,2967,2802,3927,6810,9046,1529,1730,16.5
30132,67314,15400,32932,206,131,200,131,42606,59734,36284,53956,16.7
2785,12843,1160,3475,1380,2213,1703,2658,4049,6420,1093,1376,16.7
59088,134568,5377,10731,472,315,368,156,50722,64353,50544,59463,16.8
9529,20722,1558,3611,2868,4138,3450,4834,10252,14444,1845,2568,16.8
42568,76584,5977,12507,168,213,402,258,50481,64967,32684,52435,16.9
309843,564656,143768,291713,729,843,182,140,342234,445373,166333,207434,16.9
20881,41106,5388,10299,803,1256,2348,2855,5068,6690,1806,2126,16.9
5021,12300,27,988,1816,2653,2476,3562,6113,9164,989,1414,16.9
270043,565308,50171,102076,568,487,279,97,153916,201127,75123,98850,16.9
160780,354228,7884,18350,155,308,0,57,142059,178541,62440,71861,17
8498,15295,2267,4325,1562,2226,1984,2943,6197,8836,2370,3340,17
3292,9015,0,2253,1087,1699,1589,2355,4842,7830,249,1171,17.2
1989,6943,1028,4455,1438,2125,1858,2822,5700,8396,1555,1820,17.4
278678,524654,12875,23396,248,563,6193,8048,153415,196500,139692,165748,17.4
2898,13098,1869,4124,1525,3287,2117,4697,4618,9619,1599,2338,17.4
4868,15479,2422,5429,1178,1637,1539,2139,5219,7069,1699,2026,17.5
2792,9828,0,1088,2881,4748,3651,6117,8313,13883,693,1197,17.5
10893,13838,3275,4350,889,987,1876,2451,4601,6761,1955,2304,17.5
7347,14206,576,1481,1206,1458,3176,4260,7952,11406,3368,3266,17.6
522,3198,358,2010,165,101,184,89,3581,7214,9641,20315,17.6
5019,13190,2856,5783,352,263,283,225,17514,21472,32770,31865,17.6
1.73471e+06,1.25222e+06,3.46934e+06,2.68407e+06,15737,7789,4170,1781,1.37243e+07,6.82398e+06,1.00178e+07,4.54121e+06,17.6
3788,9637,909,3044,185,103,125,45,28184,36087,15421,13409,17.6
4934,10253,540,1936,68,30,77,0,6314,12271,17139,11958,17.6
672,3420,262,1261,216,148,100,0,4331,9380,24970,42589,17.6
986430,1.343e+06,704603,1.15016e+06,5244,3639,932,819,1.74431e+06,1.66237e+06,1.60982e+06,1.47065e+06,17.6
34333,80789,4329,7241,136,62,229,178,26265,34438,22948,30530,17.6
45320,97635,5698,10027,263,135,118,106,31056,40929,31534,34326,17.8
31014,74311,6057,15308,228,113,84,36,27107,35237,13585,30435,18
6336,18153,1538,4541,2778,4386,2964,4579,8002,13122,1660,2550,18
11399,20074,128,2130,1644,1949,2275,3031,5042,6987,2017,2489,18
4223,10159,0,1120,2029,3119,2811,4393,6354,9314,1614,1690,18.1
2765,11532,274,1936,2347,3055,2887,3902,7138,9816,1334,2973,18.1
5673,19111,1534,3946,1571,2112,2279,3073,7058,9694,831,2527,18.2
4232,10721,1915,4638,1402,1688,1797,2398,4499,5519,1242,1286,18.2
9956,34905,1817,5576,3225,5087,4112,6511,10622,16690,1495,3593,18.2
264254,523587,57300,112288,710,405,0,118,124048,150359,90872,92243,18.3
5885,14699,394,1402,3739,5157,4293,5749,10192,13009,1009,1528,18.3
