"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
26789,70574,4715,12348,243,160,74,51,31930,41352,24932,39367,16.6
2458,7566,444,1636,1641,2474,2421,3449,6246,8848,2342,2099,16.7
7650,16300,1373,2882,4288,5562,5260,7137,13136,17511,889,3509,16.7
11519,19357,291,1782,963,1488,2306,3726,6447,10749,3613,4821,16.7
1479,8819,770,2892,1438,2653,2069,4008,5855,11453,668,1609,16.8
10872,24856,1390,3676,1698,2219,2685,3507,7640,10602,2584,3001,16.8
7667,21553,1325,3212,2601,3529,3554,4924,11355,15507,1625,2522,16.9
14296,38907,5002,10752,125,116,121,18,18733,25657,10524,19826,16.9
36957,66135,1278,5243,370,219,177,83,33130,43034,34956,37430,16.9
5057,16138,1191,3186,1616,2386,2497,3600,7631,11057,1964,2086,17
228079,489711,131074,219687,394,639,253,243,161183,204371,96748,133914,17
1996,5015,226,1022,89,21,57,119,1003,5180,836,2896,17
120796,239146,30674,58725,439,202,494,205,15352,20123,13498,16020,17
10891,21239,889,2690,5650,7648,6921,9730,16179,21161,1749,2929,17.3
13635,21601,4118,9771,3588,5034,4322,6261,13760,19029,2462,2698,17.3
34254,82669,19853,41626,100,349,0,0,29967,36920,18857,30424,17.3
3533,12783,516,1647,1691,2674,1990,3164,4734,7912,1381,1863,17.5
6475,14026,470,2166,834,1856,1153,2334,3127,6455,1141,1087,17.5
9946,20584,5130,8291,2048,2625,2907,3358,7259,8595,1619,2137,17.6
126335,278826,9616,17065,644,614,61,31,150594,178448,79000,80127,17.6
28640,49058,2602,6153,0,84,310,230,23472,30079,20526,23856,17.6
1863,10754,628,2710,2326,6041,2866,7677,6607,18258,0,313,17.7
5401,19121,612,2832,358,354,172,96,16235,23247,3280,15403,17.7
11812,20472,1701,2859,5484,7121,6430,8317,18959,25703,2578,5039,17.8
24527,56561,15224,31281,343,230,108,59,32316,41242,27588,33617,17.8
3799,11090,1474,3484,3805,6050,4843,7443,12506,19636,1316,3838,17.8
2789,8374,999,3126,1181,1590,1716,2241,4302,5336,588,651,17.8
47575,115933,22232,44566,387,208,0,35,49983,64423,30380,59845,17.9
12006,33597,750,1655,1589,2005,3005,4015,8549,11117,1585,5755,18
4840,14331,1852,4371,1432,1858,1728,2176,5305,7037,1065,1503,18
2783,6682,678,4049,203,91,67,13,0,4024,13173,24420,18.1
339409,606855,169046,309892,1782,1627,504,287,201446,229665,101711,119535,18.1
4462,7138,2307,5158,2226,3043,2932,3928,9239,12685,3422,3149,18.2
73010,145253,4128,6747,106,168,301,157,127208,149912,38064,54697,18.2
