"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
15942,34989,2897,8342,2477,2865,3471,4638,9819,12551,3285,4619,16.7
4065,17331,1180,3993,1284,1836,2020,3031,5490,8097,1258,1579,16.7
89284,180103,9216,18569,547,221,441,149,71423,87765,66791,69786,16.7
69246,164004,6938,15428,173,215,373,172,41486,52838,35139,45460,16.7
4712,26536,485,2234,1365,2451,1823,3361,4644,8334,480,2178,16.8
5752,26602,801,2735,3068,4693,3580,5475,9487,14225,1970,2479,17
46915,85904,6263,14440,182,139,0,1,46784,56517,39645,48917,17.1
4189,15217,748,2764,3333,5005,3403,4847,8396,12065,1337,2150,17.1
6144,11536,1045,2885,2978,3983,3743,4686,7409,9191,711,700,17.2
4085,11612,278,1606,581,1052,674,1370,2620,5403,792,1398,17.3
68621,163339,17416,33508,352,398,411,241,51851,62130,41012,53257,17.4
27235,45699,4119,9701,62,131,279,122,24959,28156,21818,21888,17.5
8372,10384,97,1050,1390,1610,2113,2610,6244,8264,919,1174,17.6
4919,9078,995,2346,1329,1856,1958,2464,4052,5046,1301,1798,17.7
14625,33608,2677,5052,1312,1365,2691,3523,6787,9189,3856,3779,17.7
72860,138171,11360,22058,457,306,357,107,62409,72925,63844,64252,17.7
27742,45252,1021,2536,3602,4814,5323,6725,15425,18086,5468,5352,17.7
141990,283335,20699,35644,248,241,190,130,129952,147504,61918,64479,17.7
4776,16376,1907,5695,2065,2791,2865,3833,7822,10749,1042,4617,17.8
3037,10398,935,2218,2103,2596,2796,3773,7069,9238,831,2795,17.8
11220,19611,765,1929,2365,2812,3073,4036,9433,10619,2344,2851,17.8
11850,24031,1098,4099,3841,4811,4921,6565,13632,18421,3098,3310,17.9
4920,15868,945,3207,2313,3074,3116,4034,7219,8980,1131,1800,18
22496,44922,2286,7352,1626,2022,4728,6033,12377,16119,4393,5321,18.1
125229,251761,14576,30755,158,105,0,0,69368,76286,54382,62651,18.2
5092,13815,926,2678,1556,1878,2401,3096,6132,7684,703,1523,18.4
79385,162552,17119,33629,7065,8906,8926,10521,18591,21623,4060,4410,18.4
19038,25566,21080,23579,239,228,266,114,7981,4229,9553,5626,18.5
6849,11992,15081,21110,254,152,319,152,6469,4398,4241,4143,18.5
11690,24074,3697,5517,3093,4026,4243,5757,12381,16040,2827,2822,18.5
4050,22211,2329,8521,2240,3688,3043,5171,8603,15114,1378,3010,18.6
4638,20657,1168,4859,773,1131,1625,2258,5431,7978,1263,3427,18.6
30985,48002,1390,3309,3910,4988,5544,6441,15405,18050,4074,4695,18.6
17874,33415,2406,4739,2733,3302,3746,4788,11332,14237,1287,2466,18.7
3176,7546,1294,4040,2287,3016,2931,4012,8086,10699,294,1165,18.7
56123,112200,6703,12467,496,219,137,81,47974,54258,34459,43746,18.8
6148,14930,1663,3681,2232,2956,3216,4016,7036,9528,329,1934,18.8
2570,7306,820,3515,1887,2549,2575,3500,6258,8452,1412,2209,18.8
8220,14505,1151,2713,2166,2708,2932,3600,7947,9384,1748,2242,18.9
1940,9472,551,2372,152,53,119,4,8239,11871,3817,5755,19
468631,709226,68519,122895,1653,1767,437,335,852986,846289,284562,293261,19
2354,8932,152,1577,195,94,125,8,1887,5805,1144,2024,19
139556,261078,9983,15442,566,636,196,184,88014,89215,40758,40531,19
77372,151959,6510,11172,0,26,446,224,44350,46971,38382,41426,19.1
32564,67554,5832,11604,4785,5763,5699,6553,14496,17148,2741,3257,19.1
39155,68020,11265,22097,0,141,2,86,30042,32181,29626,28811,19.2
45833,90049,4329,9109,267,196,0,101,41091,45212,23925,33737,19.3
3073,12196,453,2376,1262,1699,1838,2923,4731,8210,749,877,19.4
12251,17590,1435,4427,2159,2305,3396,4173,9640,11815,2944,2765,19.4
7779,10279,1819,3794,2738,2983,3030,3729,7289,8273,983,1805,19.4
2641,11478,2157,4888,2953,3968,3880,5154,9600,12430,1403,3048,19.4
145114,266259,14039,23527,758,407,0,29,120562,116859,59583,59156,19.5
6331,15225,1658,2445,3608,4245,5448,6495,14481,16917,3441,4894,19.6
58359,93302,10673,20751,61,109,534,234,39329,41693,35866,30813,19.6
75316,131859,4911,8198,432,203,159,107,54707,58337,45431,50032,19.9
15442,21782,1907,2899,2685,2831,3620,4045,9310,10757,3466,3370,19.9
1640,5980,557,1523,1706,2094,1960,2775,4735,6675,1538,1217,20.1
11487,21576,1869,3221,1763,1960,2155,2423,6302,7182,1827,2344,20.1
11695,24441,1234,4287,2214,2670,2694,3156,7270,8859,1322,2120,20.1
994,5682,22,1325,131,66,130,16,3910,8942,18370,38923,20.1
1398,5093,205,1298,183,129,134,21,9186,18998,13116,13890,20.1
1576,8274,144,918,236,153,159,51,7086,12020,21376,49011,20.1
789662,724211,219042,297353,7040,6247,779,742,3.83872e+06,2.91945e+06,1.7271e+06,1.16765e+06,20.1
17215,26369,1752,4158,3406,4262,4520,5201,13698,15303,2050,1855,20.1
126766,212038,20784,37763,197,137,462,162,99705,97009,86375,72090,20.2
2605,12790,602,3017,290,219,81,0,898,4264,7940,14813,20.2
45617,77944,12439,20915,113,247,61,39,53314,55871,39345,47634,20.2
30514,61205,10242,18330,58,26,207,68,38947,43436,24337,37808,20.2
4064,16882,262,1330,122,212,229,125,2756,3786,3175,3702,20.4
2092,12263,521,1891,203,121,187,121,14636,26559,4642,8673,20.4
667,3183,181,1055,195,102,159,82,18546,28575,3267,5070,20.4
3087,19457,168,966,183,112,137,9,8069,17642,1774,3957,20.4
