"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
1867,6377,1043,3540,2301,3604,3071,4776,7904,12383,1752,2528,16.6
51549,114956,3675,5181,192,102,0,39,74723,98803,43313,57727,16.6
2944,6878,770,2222,4052,6446,2320,3482,3142,4742,1045,1371,16.7
18602,35554,4253,13308,116,154,310,136,20047,27001,13086,24519,16.8
3002,11933,161,929,143,62,137,43,0,4596,5162,10798,17.2
103891,233239,3067,9425,67,144,0,27,138413,177938,56128,73404,17.2
3950,13414,353,2538,3455,5034,4562,6648,13423,19331,2570,3105,17.2
4312,8366,2121,5467,1559,2487,2377,3822,6774,10234,2867,3574,17.2
78356,149351,9775,18987,148,150,425,174,142464,177153,60787,74005,17.2
59397,100340,5232,6663,170,250,398,122,43260,53787,44914,48222,17.3
5221,11509,3960,11251,213,282,263,210,16209,21482,10517,15301,17.3
20557,58315,7705,18220,212,139,143,42,25978,34972,12799,30691,17.4
32871,87273,5728,11572,518,709,210,122,33750,47749,28234,43041,17.4
1513,8404,501,2341,1235,2002,2095,3492,4988,8514,1339,2049,17.4
3546,10134,363,5081,2106,3239,2663,4192,8310,12742,0,1149,17.4
36113,71340,15033,31219,322,138,0,30,32269,42834,24377,38490,17.4
20910,51626,6028,12767,1193,1893,3576,4933,9687,13918,3019,3820,17.4
16827,20137,1090,1976,2214,2732,3816,4756,9822,13335,533,3446,17.5
2221,8173,264,1366,4291,6424,4505,6828,12158,18641,1149,1428,17.5
2170,12118,96,583,204,101,316,314,4783,8031,2275,5793,17.5
1847,6328,0,328,67,26,216,110,2805,5054,1555,2337,17.5
565241,881732,166404,310383,2347,2880,29113,32737,431851,461204,338558,322587,17.5
45232,82375,4463,7611,61,118,131,84,33375,40590,15378,25913,17.6
8471,18791,5436,12106,1272,1687,2042,2826,4358,5856,1235,2640,17.6
7950,9136,230,1583,2739,3841,3279,4650,7424,10741,381,2220,17.7
2037,4801,0,2032,59,26,269,204,1985,4358,14460,34027,17.8
43887,94825,5214,11551,0,91,332,206,53927,73863,39570,56066,17.8
52698,125171,7899,18116,185,127,52,44,83541,100041,27436,35178,17.8
12414,23992,1289,3023,1368,1806,2508,2972,6644,8842,2525,2962,17.8
40101,81253,16532,31986,384,245,80,121,50015,64974,39063,51294,17.9
17467,29723,2020,4271,3542,4479,5316,6928,16755,22762,4267,5997,17.9
19540,40799,5400,10093,436,232,279,188,26385,32865,23580,24804,17.9
4354,19827,2420,6464,2978,4455,3747,5507,10346,15249,889,2040,18
45389,54594,22891,43519,0,168,544,163,47972,57633,45122,47517,18
13542,25742,1886,3190,3684,4135,4675,6605,11294,14691,2491,3662,18
6248,14918,2657,6254,3017,4341,3576,4682,7894,10414,1774,1879,18.1
22929,43209,1950,3485,52,40,272,163,26984,32472,19897,31789,18.1
2595,9062,650,3337,0,0,77,61,719,4907,5018,15255,18.2
429582,804924,558185,953807,1721,1872,308,372,237386,273271,105635,119441,18.2
50414,104140,11102,22383,89,160,190,174,57454,70230,38173,56049,18.3
14372,29414,2066,5256,177,97,286,126,13056,18575,4229,11715,18.3
10024,29270,1084,3028,5308,7053,6648,9108,18119,25051,2242,4336,18.3
13161,12465,2964,5322,2326,3213,3336,4463,9640,12452,1619,3366,18.3
11213,18938,2380,4149,2039,2717,2768,3431,7613,10211,2370,3589,18.5
922,4706,666,3819,843,1141,1634,2481,4642,7206,761,1763,18.6
192076,360790,35628,62408,666,887,409,303,132421,161272,81390,98668,18.6
6871,11244,712,3348,1306,1634,2145,2788,6376,8526,2605,2489,18.6
28975,55759,2319,8115,53,16,276,153,32110,39968,21181,31803,18.6
1985,11165,456,2280,840,2008,822,2241,1720,5149,719,1257,19
32321,67708,23180,49647,177,221,216,95,33131,44060,19974,40983,19
7871,9080,1737,2805,2198,2959,2629,3302,7240,8894,2236,1967,19
2759,14379,32,1588,263,228,114,25,2417,3831,396,474,19
