"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
11389,28593,1357,4034,2090,2301,5429,6829,14049,17314,2392,4249,17.7
11479,27814,1562,3653,3087,3597,5006,5919,12766,14337,2924,3581,17.7
9747,15876,2682,3483,3378,4015,4505,5320,11235,13187,3069,3717,17.8
8277,14492,1601,3526,6162,7604,7087,8618,18111,21074,2177,4097,17.8
72495,143817,6627,10228,5039,6439,12947,15449,23059,26159,12186,11592,17.9
28924,42630,10177,15215,0,85,354,124,40376,44574,32757,32050,18
6686,21306,1702,4958,1541,1790,2183,2359,7798,9188,723,2699,18
4067,13847,971,3363,1519,2460,1855,3653,4459,8944,276,659,18.2
2075,8900,973,2853,756,942,1609,2488,5034,7991,884,1874,18.2
439187,719142,53003,69689,725,310,0,170,28407,30344,27515,32389,18.3
16103,33227,4385,7891,225,189,147,80,26152,29340,17510,26044,18.3
4119,13899,2545,7422,1001,1155,2225,3021,6515,8726,440,1771,18.3
6210,14389,1931,4920,4305,5028,5695,6848,15778,17888,1678,4935,18.4
25020,44345,9820,17206,275,144,147,47,41989,44140,30139,36493,18.4
1655,6216,2305,5612,1160,1471,2183,2768,5222,6962,317,1600,18.4
25418,35702,2334,4581,8969,10372,11688,13854,34241,38979,5105,9975,18.5
28772,50161,5039,9601,317,204,136,103,36112,37403,27515,32792,18.5
3993,12395,1100,3088,1964,3393,2795,4656,6531,10227,605,1011,18.5
4926,8636,1424,2566,3219,3928,4805,5528,13285,15191,4285,3882,18.6
4748,12214,1896,3968,4521,6304,5575,7428,13942,18050,2237,3266,18.6
5275,14723,880,2177,2065,2371,2503,2960,6616,8275,766,1553,18.6
42187,71506,16125,29155,113,264,256,156,51913,51784,37152,46490,18.6
26067,51764,2986,5565,339,205,393,188,35100,37317,20522,26584,18.6
32980,74175,9475,16835,0,116,52,79,46528,45579,28713,36540,18.6
12173,26068,1665,3417,1543,1716,4068,4466,12381,14012,3714,4252,18.7
1094,3774,995,2792,74,21,232,138,1692,4246,16876,36530,18.7
30418,53486,7151,13234,0,0,181,123,39589,43939,15383,37067,18.7
14217,27942,1165,2729,2847,3567,4747,5775,15286,16779,4434,4365,18.8
4498,12135,2765,6213,4106,4673,4078,4675,10504,11704,1520,1624,18.9
2864,8559,1067,2768,998,2521,1213,3248,3646,7753,1495,1561,19
47364,75172,7571,16601,394,302,367,211,51868,52533,53003,44088,19
16520,44968,19359,38654,6889,7618,7938,8832,20582,22413,1488,1923,19
6780,10974,1354,4222,3502,4150,4858,5497,12667,14067,1021,3679,19
2053,9083,72,937,139,38,203,118,4818,7958,310,991,19.2
520357,695195,351501,557407,822,889,734,274,487250,456375,187159,198767,19.2
2527,11776,703,3260,1649,3704,2091,4326,6036,11550,785,1505,19.2
12890,28735,2564,5134,330,207,98,61,26673,27213,14573,19531,19.3
37455,52827,7135,12319,0,98,415,204,36509,37550,22714,29801,19.4
2458,7019,228,1444,1353,2218,2287,3748,4685,8105,367,433,19.5
11874,23055,2887,5076,1920,2219,2865,3374,10375,12159,1865,3272,19.5
10111,14444,2876,4632,1730,1767,2928,3104,7717,7342,2859,2530,19.5
27531,46689,2921,6862,215,116,248,147,33084,35588,13338,25420,19.5
6895,10040,2035,4538,3985,4941,6137,7914,15235,19230,3294,4074,19.5
6964,10679,1426,3316,5327,5913,7132,7834,20456,21276,2774,6197,19.6
5713,8744,2205,3956,2723,2975,2942,3436,7438,8019,951,1656,19.7
7557,12405,1783,4329,4025,4639,5500,6239,14673,16052,1933,2144,19.7
253151,361662,106568,153149,737,575,499,238,224998,200909,120406,111147,19.7
25627,33010,3579,7247,523,276,0,0,23407,24221,21122,20274,19.8
