"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2969,9932,403,1890,67,22,38,0,4602,6237,4744,5681,16.3
1816,7113,0,247,1,0,71,0,2128,22950,17321,34573,16.3
245933,481581,43875,93997,1136,1777,0,67,436876,547635,181291,217254,16.3
1854,11907,0,517,28,0,70,0,2725,7538,557,3418,16.3
2469,8975,1105,3298,2081,3087,2467,3808,6759,10130,1597,2066,16.3
4276,7826,801,2527,264,119,166,108,25768,18796,4043,3379,16.4
2565,6512,528,1424,320,211,254,116,2703,8656,4600,7191,16.4
4958,12161,48,1248,288,218,109,110,5018,19542,14358,23588,16.4
420029,754054,156832,308934,2579,2741,831,646,1.1207e+06,1.34521e+06,516742,592468,16.4
1801,5669,374,1626,2365,4358,2127,4155,6968,12863,757,1238,16.5
2986,7915,262,990,38,0,269,177,8422,8037,1131,1439,16.5
9499,18855,1007,2646,41,32,327,167,4814,6761,3230,3467,16.5
315216,577998,41581,88850,1094,1483,629,401,697916,859629,324533,400765,16.5
3827,10742,0,211,8,0,128,192,1072,11908,3780,6252,16.5
7356,20676,1922,3940,4140,5770,6042,8355,16108,20874,2911,4031,16.5
4510,17900,722,3129,2003,3413,2941,5227,8416,14818,0,1869,16.5
1895,11613,308,1365,1076,1904,1552,2852,3661,6925,398,812,16.5
69705,152321,15007,30537,0,161,203,91,54144,68559,58692,61779,16.6
2796,9132,885,2052,2417,3371,3100,4209,8052,10607,1828,2891,16.6
6443,19012,1340,4725,1431,2059,1832,2527,5122,7442,1573,1949,16.6
14701,46444,2353,5247,5094,7149,6077,8577,17434,23756,2581,3651,16.7
35734,74046,5225,10665,130,349,242,150,43026,58073,28270,42700,16.7
13806,35929,2665,4849,3485,5176,4360,5906,13238,18447,2643,4439,16.7
1417,5302,34,1933,180,1238,187,1262,544,4126,301,686,16.7
19335,46231,3019,7459,257,199,203,96,23479,30382,16768,34584,16.8
126310,253565,13147,29722,158,178,0,72,105760,129281,53923,58688,16.9
18140,38931,472,3459,305,212,0,0,33693,44423,17323,35262,16.9
1759,5805,0,1543,127,112,0,0,1303,4036,2208,3330,16.9
201777,407864,23951,50258,832,771,0,0,238207,291707,103879,122275,16.9
16073,37693,2909,8068,191,53,124,80,17909,23600,11172,19126,17
1880,10119,17,1217,249,143,139,129,1054,5139,9808,22330,17.1
62351,147329,11173,22143,314,227,54,132,54991,73729,39434,69804,17.1
4049,14468,791,2788,5209,7817,6563,9926,14395,21995,687,3165,17.1
2874,11956,470,2023,1000,1573,1197,2091,2812,4949,270,1219,17.1
80993,187164,12348,23654,219,232,73,62,58194,74605,50924,59403,17.1
15918,24740,2593,5469,6748,9697,8181,11122,17561,24975,2435,5549,17.2
12071,32764,6682,14250,373,187,433,205,27733,37042,20213,25834,17.3
18085,44571,7846,18574,228,287,177,128,25429,34511,22800,30590,17.3
13454,31421,2066,5002,4489,6153,5824,8213,15053,21210,158,3250,17.3
26761,32860,2188,4826,0,72,275,123,14988,19964,17659,20064,17.5
5294,21537,1241,4415,2715,4066,3197,4833,6974,10418,399,2419,17.5
8040,22353,1721,4991,3648,4756,4163,5351,9345,12539,1588,2308,17.6
4905,21245,425,1896,6039,10846,6608,12495,14055,25151,3259,4037,17.7
62092,130705,15706,28226,376,251,346,150,59457,74113,51877,59732,17.7
41390,80019,5268,8888,273,249,0,4,40820,53335,48389,52268,17.7
39381,79124,2262,6680,0,45,136,70,29171,37954,12834,38117,17.8
8540,19240,1769,4426,3692,4754,5004,6704,12975,15495,4159,4721,17.8
1629,9290,892,2946,1978,3611,2483,4435,5753,9889,1045,2160,17.8
1545,5005,590,2732,556,2584,899,3321,2219,7781,0,0,17.8
40779,91073,2579,6141,400,265,218,92,39580,50818,34772,50554,17.9
7620,25842,168,1724,3653,4851,4887,6583,13646,17985,1468,2537,17.9
5145,19556,2907,8531,3733,5085,5636,7569,12948,17593,1468,3473,18.1
12748,38480,4469,8785,4046,5501,5585,7771,16805,23718,4896,6537,18.1
2505,15277,1239,5576,1514,2606,1994,3572,5323,9681,267,950,18.1
23984,41472,9703,17940,512,245,0,12,28595,34978,29823,30572,18.2
8228,11360,762,1187,34,65,27,48,11544,7189,6794,4461,18.2
4416,14129,0,1588,121,56,146,52,47,4123,2163,4217,18.2
1123,4442,0,0,77,0,136,10,121,5743,2848,6612,18.2
236892,429505,45057,87581,1178,974,204,152,569517,677088,216135,260548,18.2
2648,6385,0,940,94,172,122,75,1461,10117,2154,6896,18.2
1729,11080,66,1464,185,117,149,50,4639,8260,44,339,18.2
655,3902,13,529,101,0,193,103,0,4036,1448,4513,18.2
1676,4753,0,883,85,107,125,103,2133,13693,10936,31586,18.2
395687,717297,55817,96687,1103,1259,294,107,605806,694486,253865,313163,18.2
2116,8386,166,844,58,0,206,145,2044,6701,1147,2492,18.2
21673,46051,21300,43230,0,53,209,101,32122,36879,32475,35779,18.4
11813,13401,453,2571,2108,2291,2714,3214,7564,9713,2011,2094,18.4
5403,9194,825,2145,1801,2547,2967,3995,7614,9864,1571,2379,18.5
53675,105370,16877,34526,837,372,36,57,65269,79004,67543,67717,18.6
12130,23660,197,1509,2839,3763,4652,6200,11161,14764,2377,2747,18.6
12565,27341,1309,3538,3369,4407,4592,6100,12254,14717,3227,3285,18.6
13768,18149,3081,6009,3714,4653,4470,5572,12022,15661,4866,7068,18.7
1661,10534,429,1637,215,252,102,0,9487,18162,14624,29505,18.7
1716,8810,115,1361,236,141,95,0,1384,8144,12539,21317,18.7
537001,818582,116844,205061,2622,2872,159,243,830913,913857,665662,703307,18.7
15171,25637,2475,4693,3288,4020,4612,5742,15025,18254,5343,3277,18.8
6798,15110,1500,6309,4800,5844,5790,7020,12631,15218,2164,2888,18.8
57315,117533,12523,21684,130,119,124,156,85507,104782,31861,53088,18.9
3729,10478,1895,5522,1280,2389,1644,3336,3917,7349,259,448,19
15171,30060,1560,2586,73,114,77,22,19501,23235,19389,22925,19
9702,10282,2337,5980,5048,6518,6721,9007,18946,24917,2678,4207,19
23384,54120,24993,57666,267,131,193,81,34285,42814,15313,34860,19.1
14810,35048,3669,7717,233,176,108,96,28802,36107,14959,27650,19.1
14726,31745,2334,6691,3515,4753,4513,5943,15209,19755,2452,2548,19.1
11541,12145,1744,3729,2610,3489,3905,4829,12902,15846,2966,3917,19.1
5448,10226,1678,3736,4015,5415,4640,6100,12162,15493,1567,2002,19.1
17205,30514,1536,4041,305,241,244,225,23287,28081,20178,24360,19.2
26542,55256,6728,13257,317,170,166,150,25123,29243,20408,21801,19.3
29548,72707,4550,7948,227,109,0,0,33045,39219,23177,36395,19.4
4844,9307,2186,4634,2959,3504,3234,4106,8079,10706,2736,2931,19.4
2279,10131,688,2994,559,1561,766,2397,1617,5410,0,228,19.5
19813,30419,5813,9872,5525,6896,7751,9340,20008,24506,3411,4241,19.5
2275,4947,0,513,1481,1965,2217,2775,5805,7112,1202,1347,19.6
6654,18424,1107,2649,3742,5480,4297,6425,9533,13690,1459,1999,19.6
40512,70625,11603,21250,0,139,150,76,49130,56179,40568,43179,19.6
24293,43131,6016,11011,447,183,424,235,35426,41509,24055,30678,19.6
12297,19659,1707,2864,3973,4668,5159,6411,12543,15187,3049,2904,19.6
7082,9308,774,1551,311,162,338,185,1747,4344,9372,18332,19.6
215796,407190,8306,16046,563,311,179,64,194440,215788,81144,90688,19.6
1431,9096,115,899,189,151,147,35,1605,4402,0,890,19.6
90858,159938,7123,14224,127,348,136,227,69107,78794,55890,66146,19.6
993,2908,648,1971,3748,5232,5214,7299,10542,14699,1388,2322,19.7
1919,8247,1163,4531,566,1535,942,2557,2126,6049,986,1638,19.7
6661,17233,439,1893,2132,3025,2680,3727,6768,9201,2160,2046,19.7
62264,104552,17915,34427,832,405,311,179,41337,45909,39852,36983,19.8
6587,17226,1745,4778,3226,4133,4523,5783,13105,16137,2129,2702,19.8
1848,4730,238,1699,370,281,247,183,2487,4356,1349,2000,19.8
1101,6056,0,882,245,770,137,109,1037,4941,3989,9272,19.8
992011,1.64694e+06,110099,188084,67397,79843,7212,8109,876600,894338,376022,392235,19.8
4243,12944,1429,2793,2068,3531,2778,4950,8301,12901,2730,2845,19.8
22552,40127,2990,6134,3647,4605,5029,6501,15426,19371,4220,5314,19.8
97847,196059,14396,27247,595,389,381,190,74726,91771,65521,86414,19.9
15937,30277,1332,3988,2470,3049,3850,4836,11747,14816,2908,4711,19.9
2129,12604,683,2483,720,1473,1000,2234,2599,6311,959,1894,19.9
3853,10036,590,3110,1354,2586,1754,3070,4707,8892,1384,1329,19.9
38258,81207,14156,28643,162,102,226,135,37518,43055,33467,37328,19.9
4474,8454,454,1709,2560,3133,3419,4233,8113,10605,845,2064,20
2668,13754,267,1262,1594,2447,2009,3208,5215,8551,240,1254,20
8152,21811,496,2136,2536,3080,3510,4626,10356,13170,1377,3092,20
15855,40100,7384,14739,345,256,119,50,28524,33319,15284,25944,20
65005,125904,11167,22631,278,285,95,153,81249,87865,71961,78589,20.1
8155,13752,1028,2163,174,188,273,160,10356,10062,3811,3144,20.2
2444,9911,80,1391,213,133,134,8,3030,5877,711,1490,20.2
3927,11321,0,877,180,180,199,141,4358,9707,10454,17690,20.2
464172,718010,53810,93282,1683,1692,241,243,881438,884982,326508,352030,20.2
6282,11721,1412,4690,133,100,633,213,2935,3990,2327,1691,20.3
2109,7228,2319,5842,142,131,179,144,3919,4689,1027,1130,20.3
560223,816470,971611,1.50092e+06,2074,1880,1049,519,221843,231130,118991,112804,20.3
8810,16954,2626,4621,2597,2940,2916,3951,9829,11816,3650,3032,20.4
163682,306867,4234,6397,572,298,232,126,196790,198098,82256,79256,20.4
12355,13091,2159,2909,3389,3970,4188,5809,11424,14875,3890,2818,20.5
2210,10533,0,1496,200,108,239,147,3108,5503,1260,2611,20.5
536481,751578,155233,249955,7487,6905,65036,67147,488266,467832,374928,340007,20.5
2592,12599,1989,5775,3846,5750,5032,7441,11491,16536,822,2719,20.5
3041,6798,1968,4618,3910,4860,4296,5344,10909,13878,284,2152,20.5
78667,163068,18703,35565,466,515,156,129,55927,61300,44488,52569,20.6
278452,462788,22522,39523,1163,1227,787,349,381226,397357,191756,216146,20.6
5175,11400,1517,4066,44,67,308,124,1492,5431,11826,20660,20.6
54249,97237,7376,14212,204,113,177,135,52914,60838,34633,45894,20.6
1018,3593,89,496,792,2504,772,2916,2219,6484,1827,2753,20.8
909,3915,180,1214,487,1888,482,2288,1469,5133,200,190,20.8
6657,12365,1405,2876,2407,2929,3169,4023,9601,11161,1536,2380,20.8
13849,32710,2193,4329,3822,4542,5742,7231,17471,21873,2546,6335,20.8
17558,26718,2205,3630,2456,2782,4074,4880,12094,14666,3601,4077,20.8
2649,16921,1860,15517,76,0,200,129,2269,5122,21758,47038,20.9
26775,62300,17773,39796,284,207,260,102,42396,50862,14489,40657,20.9
37697,73557,6407,13132,445,221,30,47,37148,39147,35277,31320,21
3517,18738,743,2327,3597,5867,4211,6888,9316,15064,573,2017,21
4140,12891,286,1424,764,2709,910,3586,2448,8035,451,1184,21
11818,35255,1695,5141,7446,9590,9655,12107,21562,25495,3140,4910,21.2
8415,16361,1687,3391,2591,2915,3459,3919,9548,10440,3128,4095,21.2
2231,7845,1347,3229,1872,2903,2503,3520,5954,8092,174,1036,21.2
16175,42444,5844,10386,366,315,59,0,24963,29272,14678,25994,21.3
38731,64271,5709,10514,52,112,0,93,26221,28205,21902,25348,21.3
13508,20969,6540,6369,4994,5954,6517,7970,15621,17457,1910,2286,21.3
7444,18231,1435,2449,3078,4102,3832,5204,12007,16585,3166,3206,21.3
21384,47417,1077,2755,7434,9015,10370,12159,25510,29615,1698,5979,21.4
53073,108655,2681,4762,103,63,124,56,26845,28888,14673,22285,21.4
11879,18224,2097,3701,7336,8882,9760,11161,24553,26184,4475,3663,21.5
11055,17366,2224,3930,5302,5908,7725,8764,19089,21726,2908,2783,21.6
9323,16441,2396,5349,2802,3374,4196,4925,10807,12117,3628,3237,21.6
22098,43263,3270,5142,2476,2469,6857,8128,17148,20711,5886,10138,21.7
26614,49870,5625,8401,2637,2641,6222,7282,20775,23046,7318,7824,21.8
35965,69546,1426,3191,8580,9717,10057,11819,29206,32539,5032,6147,21.9
65815,134517,79598,135901,2706,2870,5631,6007,18838,20431,6830,6678,22.2
10650,20911,1706,4083,4626,6256,7180,8062,18104,21087,1012,2607,22.2
4839,14863,664,5288,865,2943,1077,3306,3157,8622,2408,2940,22.3
110469,172850,17405,30169,279,162,0,19,69046,70478,64751,61178,22.3
10776,12638,2245,2456,3739,4005,4530,4851,9943,10903,2295,2075,22.4
3591,7558,1464,3452,2521,2901,3196,3793,7637,8932,1105,1640,22.4
15283,29180,2377,3785,3195,3665,4754,5435,13526,16366,1628,2183,22.4
110611,147462,75217,105486,327,194,117,84,62331,61258,48865,44486,22.4
2215,10059,1064,4114,620,1632,594,2129,1551,5339,0,0,22.5
11674,26673,1834,3880,3226,4193,4731,5866,10929,13240,1216,1593,22.5
91032,155529,6866,14436,258,157,0,21,83320,86322,52908,66618,22.5
13195,14791,2284,3958,2899,3354,3253,3712,7890,8421,80,688,22.5
9125,15695,1304,2290,2990,3167,3826,4302,10057,10385,2207,2064,22.6
37240,71502,3050,5861,6883,7585,9974,11472,26525,28684,3832,7152,22.7
13280,30676,6325,12370,227,164,166,69,21316,25012,6486,14282,22.7
30821,35582,1496,2453,4489,5557,7559,8913,22835,24626,6222,6850,22.7
30734,59534,2564,5150,19553,22282,25140,28675,52039,54626,8066,9148,22.8
11155,21979,1117,4363,7596,8934,8761,10150,20121,22356,2380,3790,22.8
4308,18251,1426,4451,3436,4460,3898,5217,9897,12893,1722,2688,22.8
8834,24594,2003,4875,3016,3499,4229,4814,11747,14527,1234,3522,22.8
7886,23331,1788,4183,3911,5031,5395,6971,12213,15701,291,2062,22.9
24610,43368,7436,13606,502,248,332,206,34253,33994,26064,24081,22.9
9643,15573,1450,3522,2597,2969,3750,4120,7765,8527,1243,2391,22.9
5475,13152,1616,4638,988,1058,2053,2450,5330,5729,2122,2302,22.9
14246,36768,10318,22465,130,84,114,52,19523,22686,3165,10518,23
55074,100372,41688,69275,487,181,0,0,58604,58984,43772,51504,23.3
2063,7053,1220,3557,2465,2954,3457,4262,8760,10717,1421,1920,23.3
5019,12959,2658,4707,5024,6388,5752,7414,15105,18102,1503,4015,23.5
20705,34294,4461,5870,3899,4902,6845,7185,20866,22403,3916,5764,23.6
297496,456048,68814,106163,1131,770,0,58,176035,164564,129908,104958,23.7
8006,18524,1304,4018,5697,6355,6397,6952,15065,15905,2452,2003,23.8
38640,60070,4984,7158,456,267,466,227,33244,33258,33520,28274,23.8
34650,53672,9664,15063,0,13,361,236,55571,56874,25529,49677,24
139122,208476,17819,28311,731,405,0,75,203421,203078,94353,105606,24
36553,64636,1386,4406,279,183,169,69,28748,28049,21706,22810,24
28995,46444,4452,7635,266,316,188,108,32991,33759,12020,22780,24
24242,52921,1332,3031,2572,2831,5951,6190,15366,16462,3107,5533,24.2
2825,11546,0,976,136,63,212,181,3312,4442,1204,2432,24.2
323760,492437,22919,35281,889,549,357,195,368650,317365,182656,142742,24.2
4496,16272,1417,4545,3482,4357,5029,5863,14080,17821,1809,2756,24.2
71056,120466,6473,12081,463,277,54,39,47812,49618,29078,38964,24.3
