"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2630,9146,0,1021,578,942,859,1597,2802,5070,548,846,15.7
25767,53403,8038,17686,334,189,179,120,35282,53046,21286,41383,15.8
21528,33095,1783,2336,131,207,207,124,28057,39971,26207,29130,15.9
9671,22482,1838,3244,88,88,245,97,18264,25682,7992,15890,15.9
61658,121521,10501,23468,288,256,346,215,52140,75253,19463,48055,16
7467,23149,959,2957,1616,2349,2316,3488,7384,11519,1112,3578,16.1
4083,22511,1146,4072,1389,2354,2041,3432,6644,11289,661,1641,16.2
9985,14711,2377,5939,1825,2187,3515,4769,11471,16039,1468,2460,16.3
4305,7313,1706,3007,2749,3935,3086,4274,7733,10499,618,1626,16.4
28137,57637,14712,34893,408,707,1589,2295,8986,11059,2912,3480,16.4
2373,13161,436,1627,1151,2999,1557,4366,3879,10059,1190,1710,16.4
2616,12072,254,1230,907,2698,1167,4057,2686,9344,223,766,16.4
28188,69364,7228,14448,403,412,0,0,34316,48576,26045,42216,16.4
17756,45382,1586,5145,207,139,231,187,14775,19833,4413,12195,16.4
43415,77649,11734,23095,439,260,316,243,38693,53498,21926,34139,16.4
21481,29664,1671,4526,2588,3654,3222,4457,9390,12374,2137,2582,16.5
83611,167915,1217,2953,542,394,100,49,89635,120144,48014,54373,16.5
1825,8255,784,3779,171,529,327,1238,828,4197,408,1002,16.5
1960,8746,499,4247,628,1218,1217,2293,3382,7183,162,546,16.5
6785,19827,0,2776,2437,3450,3879,5745,12711,18645,1910,3676,16.5
7095,10654,2456,3849,1402,1802,2097,2884,6676,9624,1597,1646,16.6
23026,46046,8349,19582,451,244,0,0,35089,49437,19313,35683,16.7
4092,14677,374,1687,1040,1314,1641,2146,5065,7453,670,1241,16.7
13804,10094,147,3698,2594,3163,2778,4285,8052,11861,728,1838,16.9
1267,8011,49,1436,846,2668,1296,4580,4095,14191,1497,2838,16.9
3547,6650,2013,4785,2889,4030,2950,4053,7879,10442,924,1325,16.9
4764,12885,667,2145,1380,1815,2076,2887,5278,7846,608,656,17.1
1459,7062,224,2374,412,1626,383,1938,1111,5069,950,1453,17.2
