"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
1133,4749,195,926,210,127,191,115,940,6115,1489,3995,16.4
1588,10469,106,1708,83,0,137,119,1547,8467,1178,5728,16.4
993,5954,0,1083,74,0,128,0,0,11118,15740,44037,16.4
325002,663446,31232,59086,634,1376,147,112,480666,595069,242328,273418,16.4
1797,10566,339,3067,110,0,136,22,300,6065,1248,2972,16.4
21801,50523,21516,49164,2678,3467,6528,9027,17715,24263,5361,9498,16.4
5249,20486,2197,5914,2127,3197,3042,4619,8832,12946,890,2658,16.4
8662,15486,1761,4116,2618,3248,3089,4444,7418,9734,2719,3185,16.4
13484,17600,2456,3577,1668,1844,2058,2568,5888,8260,1920,2345,16.4
2801,8508,1357,2700,755,863,1697,2807,4191,6527,965,1685,16.5
52436,104279,32842,69072,2666,3581,6491,9553,15460,22197,6613,8171,16.5
33045,81587,5661,12135,243,136,0,62,32887,43713,22090,31586,16.5
1382,7757,269,1103,1526,2649,1991,3526,4758,8544,317,1215,16.6
4757,23863,1040,3225,2778,4124,3699,6113,8570,13860,875,2628,16.7
4439,13521,0,988,257,227,191,86,1165,4529,7279,14321,16.7
39902,98702,4336,8578,608,406,263,97,46893,63934,21899,41606,16.7
3303,13810,487,2486,1339,1904,1637,2264,4703,6647,865,1718,16.8
996,5066,0,519,276,268,139,21,2452,4445,629,1000,16.8
145892,333756,20409,39148,617,336,261,189,239149,292668,113177,127278,16.8
10814,22405,796,2116,3977,5451,5344,7462,14099,19832,1841,3299,16.8
1919,5813,197,1560,58,0,155,77,8473,8883,2377,2678,16.9
2713,14760,0,117,58,0,210,142,87,4154,2087,5760,16.9
333717,627647,35776,72409,1060,783,231,173,550280,674809,223428,266675,16.9
3478,9801,2665,7774,230,135,239,199,15021,32806,25134,27190,16.9
532,2414,2210,7396,179,81,139,27,24556,41137,12257,19937,16.9
2357,8645,140,1937,212,121,147,79,17225,35830,27525,36332,16.9
1040,5142,75,454,160,166,140,23,11093,29299,21516,59243,16.9
1.50998e+06,1.11531e+06,1.58208e+06,1.50454e+06,6681,4211,1811,859,4.54223e+06,2.74534e+06,3.7208e+06,1.94309e+06,16.9
17666,38099,4411,9541,578,259,158,68,17465,22792,12701,15582,17
24062,50288,4042,6696,162,136,220,138,24158,30442,18115,22292,17
17421,41116,2052,4157,312,168,253,96,17876,24777,10074,16383,17
4214,13951,684,2901,1836,2522,2297,3176,5690,7669,840,1653,17.1
4179,11341,1316,3236,1468,2179,1779,2706,4871,7518,1906,1744,17.1
6262,12084,116,1521,0,0,5,111,6176,6429,2529,2134,17.1
1334,4523,0,194,95,0,119,0,1624,5389,1854,5281,17.1
333618,646611,65179,123913,837,1336,414,271,479765,587889,262069,317969,17.1
38640,71279,7441,14648,720,332,244,120,39677,51557,30881,41415,17.2
2856,14075,307,2002,2238,3750,2805,4685,8122,13796,0,2713,17.2
1540,8301,12,354,128,17,86,0,1741,5541,974,3985,17.3
440,1887,0,139,104,8,124,23,2028,8071,2830,14111,17.3
306619,602629,39611,80259,1052,1126,100,56,377409,441213,173386,205417,17.3
39562,74585,2828,5949,189,211,273,135,34982,48147,31603,45633,17.3
9745,17689,324,2178,2002,2689,2688,3129,5954,7466,85,1129,17.3
20094,43986,1356,2710,127,130,143,53,23299,31421,8501,20644,17.4
3706,11794,889,1952,1042,2738,1336,3641,3478,9733,185,766,17.4
3439,15950,1060,3972,1378,3926,1694,4763,4673,12839,957,2866,17.4
19617,41775,1707,6117,127,29,324,186,16835,21689,8467,19863,17.4
25248,37386,3455,8697,330,241,0,67,34315,43833,34497,37610,17.5
42895,87311,6591,13486,518,563,130,116,45541,59573,32410,47376,17.5
24663,45437,6498,14525,284,146,327,111,33991,43935,19099,34132,17.5
22094,56529,1505,2660,77,95,235,110,22334,29058,21458,25560,17.5
11891,13047,762,3974,3029,4245,3902,4966,8949,11818,3089,5810,17.5
3442,10224,1850,2808,1903,2298,2255,3084,6129,7427,647,1387,17.6
10480,20162,2724,5493,4550,6056,5464,7267,14959,20391,2433,4279,17.6
792,5342,940,3540,1837,4523,1836,5084,4268,11105,801,1619,17.7
10756,18668,472,2168,2353,5689,2701,6303,6098,13016,1371,1669,17.7
12779,31675,6490,12959,233,143,242,178,19070,24132,16082,18120,17.7
9317,13377,214,3087,533,207,156,172,10039,6657,2508,1675,17.7
4790,13821,683,2927,405,334,147,92,2664,11968,5074,9400,17.7
368406,713859,18435,28316,1522,1225,248,201,443220,532119,205223,213627,17.7
24454,55961,20759,41767,3457,4551,5868,7842,15931,19881,5956,6998,17.9
29740,56355,6361,10157,189,237,155,84,32677,40249,29876,31979,17.9
1841,9011,702,2377,1248,2302,1707,3438,4556,9348,1546,3084,17.9
104514,227881,7036,13333,231,231,232,111,57740,71940,22600,41790,17.9
9319,23217,408,2749,4079,5361,5012,6527,14177,18121,646,2905,18
31848,68714,5307,10940,264,258,184,138,37749,47567,33076,46130,18
48588,91171,7475,14983,119,189,526,221,42165,51999,41130,41240,18
26058,48949,3266,6810,376,169,196,92,30631,39974,29354,34227,18.1
12802,33542,1335,4603,1875,1793,3299,3933,7910,9578,3879,3963,18.1
15980,31815,2509,5156,242,98,559,222,19063,24120,10193,19811,18.1
2652,7396,463,2035,86,70,155,62,1071,3981,8501,15503,18.1
31453,64426,11370,22818,260,269,207,104,40367,50171,17147,32176,18.1
4599,11146,985,3248,1191,1364,2127,2692,5268,7219,1769,2877,18.1
52386,115855,7796,13179,231,297,0,9,38770,46444,35694,37478,18.1
100708,206039,15807,28163,155,114,0,11,141041,169688,60316,65840,18.2
3176,13429,825,3793,835,1093,1895,2843,4854,7279,1038,1402,18.2
2153,12540,859,3249,1268,2197,1684,2961,4564,8283,197,360,18.2
2657,15849,0,1645,445,1594,680,2274,1659,6270,0,0,18.2
25662,44613,2207,4917,388,257,0,9,23444,29109,26361,26403,18.2
26542,46972,8756,19139,337,235,102,87,30743,40501,24520,35489,18.3
4973,14101,1380,3071,2690,3448,3836,5174,11085,14811,1936,3706,18.3
6018,14452,1320,2667,3858,5120,4656,6215,13238,17253,1248,3835,18.4
19566,37595,1546,2558,2174,2775,5910,7246,15892,19890,4682,10158,18.5
2880,9874,568,2844,1006,1684,1207,2134,3728,6461,0,268,18.5
1855,5233,338,2804,88,82,201,91,1501,3859,12458,27103,18.6
37499,88008,3199,7347,219,267,471,159,36549,47005,19048,32012,18.6
212265,428672,15112,28052,568,276,207,113,138292,160964,81212,92452,18.6
2039,9095,1282,5173,1287,1765,1931,2757,4589,6832,516,933,18.7
2682,10554,712,3848,689,1024,1037,1648,2756,4463,930,1601,18.7
172260,318847,10258,20197,260,215,226,140,99467,119258,55282,67035,18.8
2911,15406,629,2792,3564,6501,3911,6890,9236,16089,68,1001,18.8
6367,16339,2157,6682,1794,2817,2718,4588,5848,9354,1947,2168,18.8
20069,36839,1934,3038,3173,3951,4635,5222,11687,13204,4504,5441,18.9
