"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
5006,13874,4198,8372,162,53,79,33,5414,3967,1205,1020,17.1
1.17812e+06,1.30278e+06,2.37671e+06,3.18833e+06,4746,2988,1344,719,362920,342223,188304,163637,17.1
17752,17073,4456,5348,3171,3496,4201,4809,12867,13682,2395,3464,17.1
1.26538e+06,987279,4.3344e+06,5.01813e+06,6186,3497,2331,1121,369066,354957,170087,184231,17.2
3041,11484,363,2313,1688,3463,2159,4372,5429,11420,536,933,17.2
92657,181091,8924,14247,574,358,79,79,64261,65493,57464,60235,17.3
19114,39906,4493,6437,0,78,212,109,23121,23180,12365,19893,17.3
2634,15857,1047,4926,1148,2834,1508,4533,3759,11691,898,2687,17.4
4697,15429,950,4967,1564,3018,2543,5036,6162,12850,0,0,17.4
4366,7301,1110,2645,3925,4464,5998,6947,13707,16087,2696,4921,17.4
3855,14665,950,2956,2314,3818,2758,4795,5703,10495,0,53,17.4
28470,50641,4107,8442,306,192,0,0,31048,32956,16739,29798,17.4
3970,8575,1488,3741,3327,3514,3567,3962,10167,10142,1432,1885,17.5
4089,10710,1711,4625,3620,3934,4919,5950,13093,15747,608,2248,17.5
10151,10412,1203,1725,5408,7198,6172,7554,11432,13041,2152,1953,17.6
26825,56817,10192,18150,351,158,1,0,43288,49940,9109,28339,17.7
37433,64060,5290,8420,100,169,288,130,50955,50822,33213,44697,17.7
4434,13231,1848,4656,2434,3015,3250,4110,9190,12039,1298,1654,17.7
5691,12392,1059,3153,785,2422,1293,3292,2812,7483,68,389,17.8
1400,8712,720,4654,662,2190,1050,3321,2349,8833,1480,3134,17.8
76808,128774,5774,7293,204,171,253,130,129326,125613,56941,56212,17.8
1592,10004,2595,10453,692,1730,696,1947,2046,5550,2450,4599,17.8
8234,24499,4971,12170,7684,9259,10028,12441,24670,30400,1698,1920,17.8
745,4645,63,915,435,1630,573,1770,1201,4251,267,577,17.8
7621,19968,454,2463,4145,4893,5402,6276,15132,18180,3270,3721,17.8
3347,18564,355,1638,768,2134,1085,2646,2561,7137,173,532,17.8
15219,23925,1435,2470,4563,5443,6348,7050,15221,16700,4224,3480,17.9
68372,113277,10931,17206,207,126,20,75,33236,34279,30689,28219,17.9
5766,11846,1024,3232,3141,3563,3414,4091,9510,11458,302,958,17.9
26377,53344,11670,21132,0,0,96,64,31996,34704,14638,26597,17.9
2570,10007,667,1832,1413,2441,2151,3881,4892,9493,921,1071,17.9
8883,18776,2483,5350,4731,4960,6067,6629,17432,19647,4179,3690,18
8714,15531,1565,4358,1155,1685,3024,3494,8339,8541,1278,1760,18
8992,14361,2712,6210,3642,3933,4818,5269,12211,13440,565,2186,18
3202,6158,0,1758,794,1817,1208,2555,2904,6445,521,505,18
1051,7085,25,1494,488,1605,734,2381,2464,7949,843,2483,18.1
4008,16743,748,2122,3132,4377,4575,6293,11366,16067,459,672,18.1
3935,16132,429,2285,2386,3547,2837,4417,7981,11330,1150,1845,18.1
5391,11382,398,2432,2459,2878,3956,4604,9640,11746,3191,2759,18.1
6618,12158,865,3335,1196,2594,1666,3608,3788,9397,761,1005,18.1
12460,20051,2387,5090,5549,6192,6722,7477,16521,17572,1857,2375,18.3
52144,71220,5843,7923,124,241,119,67,40285,41921,35794,36985,18.3
9960,23736,1671,3059,2619,3288,3747,4300,11940,14183,1824,2286,18.3
11401,15840,1107,4042,3472,3118,4830,4718,12259,11534,4054,3450,18.4
10801,21182,2140,3086,122,80,16,18,24848,24602,10842,18208,18.4
4841,13564,2229,4915,3768,4484,4874,5953,13667,16711,0,1229,18.4
58223,74917,6818,10372,397,203,447,223,54272,56493,43893,41528,18.4
1752,6155,296,2100,1218,3307,1407,3843,3325,8115,751,1110,18.5
38599,65801,9192,14698,16,42,0,0,34429,34194,21159,23858,18.5
45281,77281,9284,16813,82,75,298,119,49311,50462,14988,38377,18.5
18733,46519,5446,8926,4,19,266,94,20591,20569,12168,15868,18.6
4014,12346,132,934,1269,3539,1324,3698,3025,8367,871,1089,18.6
4008,11390,1222,3597,3943,4913,6153,7492,16818,21355,1427,3191,18.7
20188,33958,1836,3689,5028,5331,6513,6860,19496,20119,3355,4769,18.7
11509,21008,2925,3347,3259,3450,5312,5506,12988,14471,2275,2332,18.8
3414,17030,611,4479,985,2116,1021,2756,2683,7537,2958,4519,18.9
5055,15475,1656,5070,1873,2717,2445,3766,6709,9758,1149,1862,18.9
1629,5183,1538,3964,263,174,42,0,3769,4266,294,564,18.9
245924,343864,116143,187720,856,1188,0,34,291402,262152,122837,142702,18.9
32418,63562,8361,15310,290,218,5,64,32457,31822,33237,31509,18.9
3755,12814,777,3325,1259,2542,1652,3687,4314,10251,1654,2851,18.9
5725,13704,63,1580,656,2060,782,2544,2278,6346,574,1289,18.9
48936,78678,3460,7251,690,276,342,167,46025,45470,34111,37334,19
12556,24873,1467,2448,1736,1814,4053,4602,11290,12465,1600,3428,19.1
