"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
5832,14253,1297,1908,2109,2793,3037,4149,8397,11968,2011,2628,15.6
7290,13984,1311,2749,2325,3429,2584,3823,6459,8947,1558,2412,15.6
5725,23488,1881,4832,1978,2831,2181,3235,6779,10486,1175,2770,15.6
93602,199221,8318,18471,399,230,482,159,103994,144263,36001,58500,15.6
2452,15665,638,3091,488,2077,523,2784,1720,8709,2067,3655,15.7
6578,15681,1079,3182,1801,3275,2689,4787,7737,13979,535,2849,15.7
4053,22371,248,1215,168,156,163,60,1858,5877,12175,33377,15.8
60644,141126,4835,9729,161,187,215,121,64365,93457,47503,88156,15.8
26410,67798,2849,6634,272,115,185,73,31354,45759,13361,34918,15.8
13103,39115,1316,3892,2314,3220,3310,4448,10137,14721,3347,4854,15.9
2124,8474,1665,5795,1692,3028,2429,4475,7018,13232,1672,2759,15.9
1887,12376,0,1166,331,1792,499,2506,1014,4851,176,104,16
10135,15944,2010,4061,1158,1130,1331,1543,3432,4633,608,486,16
2103,5811,473,1592,1185,1506,1510,2012,4701,6267,1217,1535,16
44629,115784,14384,29355,3778,5378,5821,8189,14420,21633,4217,6388,16.2
9051,17369,640,2488,3040,4062,3810,5405,9443,13040,2405,4261,16.2
29158,75426,5661,11985,182,101,158,66,32190,44586,19278,39258,16.2
4395,7527,271,1430,2009,2765,2313,3146,5231,7495,1245,1576,16.2
19101,35114,139,2047,4409,6271,6272,9398,16166,25127,59,3464,16.3
8282,22562,1302,3892,1531,2531,2019,3536,5027,8258,1549,2342,16.3
22569,50508,2785,5744,3721,5163,5969,7909,15490,21861,3951,6669,16.3
18516,52474,5817,14367,325,258,73,0,21609,30843,12520,23882,16.3
19062,36501,1937,3064,276,303,207,111,19653,26695,15524,16367,16.4
2285,11131,569,1652,2033,2939,2556,3619,7805,11145,614,1862,16.4
13081,18646,1067,2455,1819,2547,2035,2886,5632,7515,1190,1986,16.5
15530,38234,8411,18473,293,192,24,12,22510,29923,15339,24188,16.5
30552,70136,22967,51053,300,190,155,110,44766,58413,35552,50061,16.6
16246,15333,1780,3891,2627,3184,2628,3781,8492,10926,1985,2898,16.6
8121,23176,1574,2733,2820,3972,3474,5263,8737,13124,2433,2395,16.7
3000,8567,1967,4356,1592,2433,1968,2873,6036,8857,1690,3165,16.7
3112,6994,702,2094,2899,3741,4161,5769,11334,16479,2806,4669,16.7
33127,79732,11887,24835,127,100,0,28,43963,58046,31864,47159,16.8
598,2885,0,1793,86,0,81,0,2256,4033,0,0,16.9
967,6173,113,971,92,0,155,54,2627,10369,570,5725,16.9
245895,536704,13083,22993,423,755,225,154,325648,421797,110062,166047,16.9
2890,10315,0,131,113,41,187,73,306,7647,1365,4791,16.9
5924,24553,1592,5841,1286,1824,1857,2839,4658,6936,776,1940,16.9
12558,14428,3259,9101,2160,2976,3026,4443,8221,11184,977,2549,17
844965,1.22236e+06,2.10633e+06,3.39398e+06,4101,3824,781,623,88810,109700,67020,70891,17.2
5760,16434,973,2888,2818,3624,3441,4580,7656,11151,1138,1868,17.3
89739,183717,6450,14543,318,214,171,104,103997,123021,34979,49630,17.3
37909,56457,4231,8548,645,285,340,234,35973,45927,36305,43981,17.3
13729,29188,499,1897,273,119,247,94,20851,27130,16057,24952,17.3
32987,68038,7400,15926,345,146,74,106,31499,39795,18927,31515,17.4
19886,45877,6443,14436,222,226,177,134,21174,28009,13762,22846,17.4
4129,11249,695,1363,2453,3356,3185,4636,8338,11798,2332,2018,17.4
16329,50802,2985,5736,168,267,149,99,26108,32620,18345,27590,17.4
2512,9200,1546,3883,2549,3880,2976,4436,9084,13816,557,1156,17.5
69136,137613,17328,31637,484,348,139,98,70849,90715,58090,67831,17.6
13140,37521,7063,13542,4207,5668,5377,7228,14775,19784,1286,4796,17.6
125496,279613,19599,38398,810,638,253,195,92277,116168,34549,64771,17.7
2347,8109,616,2153,177,84,77,0,1233,7838,15366,36498,17.7
80414,155127,11820,22761,207,169,0,21,78068,103219,53817,82524,17.7
53001,106793,28057,57188,6667,8740,9447,12327,27952,35894,4306,7498,17.8
4112,18416,1297,4271,2201,3036,2556,3715,8653,12697,1194,1882,17.8
3170,10805,703,4098,1565,2688,1636,2724,4957,8114,556,1278,17.8
