"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
6630,22816,1057,2977,3348,4989,4047,5983,11361,16422,667,3420,16.7
1380,8471,492,1996,650,2574,964,3755,2090,8834,1246,2206,16.8
2537,16184,726,4132,967,1814,1267,2295,3657,6797,282,1120,16.8
4044,11230,1213,1952,2314,2983,3446,4405,7363,9452,2994,2560,16.8
6899,11232,731,2795,4477,6650,6228,8901,14123,18803,3654,5168,16.9
6054,11651,2258,4132,3511,4682,4814,6559,11849,16486,2592,2371,16.9
54815,110383,13100,26878,412,328,87,115,66227,79914,70298,70812,16.9
5078,17081,1187,3758,5290,7582,6782,9672,16709,24282,354,6174,17
13984,27494,3409,7214,121,108,0,0,14757,18827,9899,15247,17
40485,79075,4035,7800,222,232,140,82,43359,53325,36071,34348,17
913,3897,494,2278,450,1987,733,3049,1612,5999,1020,1630,17.1
33615,70274,11962,22988,348,260,143,121,36249,46130,27109,37247,17.1
26991,47590,1599,5121,373,230,193,108,31220,39555,23278,35735,17.1
73348,163248,12839,24750,656,254,430,202,93144,119695,37740,49515,17.1
16793,46223,2887,6801,529,358,373,226,24084,30285,17559,24804,17.2
1973,4725,375,3353,2023,3015,2490,3869,6219,9370,0,2277,17.3
6169,10555,2042,4337,2172,2992,3219,4504,8378,11819,2497,2126,17.4
19630,16072,2078,4103,3732,5077,5372,7021,12516,17756,960,3344,17.4
9194,21613,1445,4213,3361,4819,4578,6362,13129,16989,2231,3590,17.5
16538,46744,6167,14683,230,215,229,131,30949,39017,22201,29919,17.5
8249,11433,1417,4181,3071,3950,4537,5891,10454,13913,2836,2782,17.6
113371,248931,17196,30671,595,375,220,149,148757,189043,60275,81770,17.7
9705,29135,1630,4199,110,34,261,119,15892,19799,8413,13072,17.7
12183,17080,1527,3120,2030,2837,3310,4323,10778,14117,3267,3092,17.7
34187,76120,2763,6253,285,173,171,107,36401,47132,30742,43250,17.8
3918,7943,2432,5700,1055,1324,1403,1813,3578,4488,904,1241,17.8
28199,68117,3113,5679,364,260,23,43,42766,50466,25906,38188,17.9
33152,65820,6658,13633,9815,12449,19063,25230,31795,39688,9010,8003,17.9
1098,6353,166,1603,687,2543,591,2772,1560,7051,247,407,18
6830,13215,1210,3297,1351,1767,2489,3132,6725,8695,256,3478,18.1
34079,77428,12810,25505,98,60,292,197,35241,41947,31809,36007,18.3
17492,38024,3455,6285,240,274,0,0,30632,37115,22425,28092,18.4
1419,7110,1683,6081,94,0,125,80,10954,23740,8280,11858,18.4
2215,7740,626,1781,227,184,54,32,6083,10011,10480,11688,18.4
1.17056e+06,1.50956e+06,1.7269e+06,2.51738e+06,5679,5056,1360,1172,2.60962e+06,2.47096e+06,2.22086e+06,1.89431e+06,18.4
2742,9973,1321,3557,233,228,270,272,2732,4167,65,241,18.5
821,3798,0,0,213,281,143,64,889,6015,2719,6522,18.5
399314,651907,138827,239476,1523,1138,670,247,291724,321603,132145,142428,18.5
4112,12249,1199,3389,526,1468,807,1991,1895,5679,0,68,18.5
1643,8728,640,2206,732,1977,1236,3293,3402,9054,106,405,18.6
2890,8520,1881,5138,1286,1800,1602,2304,5635,8390,1349,1695,18.6
3666,8257,2056,4327,2115,2696,2830,3519,6974,9554,1055,1885,18.7
7624,9641,219,1739,1834,3236,2604,4480,7132,12519,1853,1751,18.8
223435,425309,18818,33518,584,385,693,174,157301,176971,178725,160094,18.8
6309,18155,1632,3052,2274,4041,3236,6212,8480,15223,2263,2819,18.9
1795,8624,865,2968,744,2855,940,3943,2476,10008,0,199,18.9
9043,12185,604,3048,2603,3148,3130,3650,8027,10016,1111,1977,18.9
259114,497834,60252,105893,1039,1063,487,255,190139,215535,86846,104343,19
8288,16194,1677,4588,2166,2716,3488,4548,10056,12545,1581,2902,19
106221,194028,154067,258424,2607,3131,6493,8193,20436,24791,7002,9071,19.1
43365,67455,5352,10249,221,202,124,117,21744,24610,25281,21384,19.2
22274,53296,2976,6108,333,275,159,27,32874,39301,20800,34606,19.2
25212,39834,2246,3744,285,124,90,106,23889,28763,14177,28025,19.3
2336,11732,1373,4951,1015,3107,1325,4233,4114,11326,1281,1788,19.4
36877,61186,15359,29991,0,130,453,234,51190,56427,40767,43143,19.4
5346,12643,1762,3795,1918,2317,2875,3726,9345,12509,2955,2853,19.5
17482,33033,3098,6935,225,127,319,247,28983,34005,14085,28122,19.6
3147,11715,650,2769,3461,5019,4273,6259,10918,16159,805,1920,19.7
28953,52466,4056,8427,0,106,491,190,36895,45019,23372,42233,19.7
5849,11582,1804,5147,5676,6737,6032,7481,14744,18273,667,2599,19.7
6819,18654,971,2780,2195,2645,3320,4283,8518,11007,580,2209,19.7
5853,13912,921,2787,1722,1827,2309,2841,6892,8090,827,1380,19.8
2632,14965,877,3675,2850,5494,3280,6395,7378,13767,421,1616,19.8
4506,10577,25,1660,663,2293,679,3029,1387,5846,428,494,19.8
53780,103825,21698,38641,574,291,289,154,54471,58602,52920,52235,19.9
9811,11520,2173,3421,3258,3800,3532,4327,11338,13470,3128,2465,20
3982,11641,878,2039,2700,3348,3872,4691,10004,12396,1292,2496,20
2542,9485,832,2727,2017,2613,2717,3683,7209,10027,670,2507,20
1194,5480,796,3375,704,2902,1011,3110,2108,7046,1459,2292,20
48657,81127,8117,15098,113,168,0,31,52853,56747,45433,51425,20.2
25436,36553,5920,12304,391,271,0,0,24756,27486,29818,26385,20.2
24537,48992,3283,6833,254,211,272,199,32005,35506,23364,26514,20.2
20540,39249,1812,4083,251,123,222,136,17233,19043,15649,17677,20.3
3166,14199,981,6449,2569,6700,3176,7705,6585,17857,665,1161,20.3
26467,49401,4615,10406,309,229,0,52,46939,52925,27656,49461,20.4
799,4317,832,2570,1722,3082,1909,3843,5836,11314,865,2169,20.4
3970,13995,2583,7055,3774,5325,5133,7375,12991,18113,2055,4475,20.4
20676,42103,4535,7209,95,71,295,172,33473,38365,17679,27685,20.4
8719,14519,2404,5340,2187,2410,3365,4197,10130,12284,1599,1539,20.6
1905,8718,547,2959,1173,3101,1643,5410,4863,15004,2452,4535,20.9
3228,19585,0,271,1450,3719,2377,6708,5447,16447,126,252,20.9
1274,7568,324,1463,704,2608,721,2678,2000,7783,1111,1842,21
2408,6433,1093,3614,5453,7217,5947,7836,13944,19134,304,743,21
27242,54981,10910,22540,394,322,84,51,38765,42949,25731,32309,21
2864,8501,0,995,0,73,330,156,5696,9200,10161,11184,21
713,4899,0,0,140,82,191,85,7795,16015,6160,11285,21
1381,5978,157,1259,165,68,210,122,3605,10834,89476,245757,21
869429,1.06479e+06,110353,166411,3461,3019,1077,476,1.43985e+06,1.22967e+06,1.34088e+06,1.13005e+06,21
5865,8953,2130,4797,3451,4299,4880,5864,14484,17361,1526,3412,21
124585,223215,212502,356934,9411,10492,11894,13646,33639,37300,6626,8156,21
4857,14404,2349,5428,1123,1253,3267,3879,7967,10030,1511,4194,21.1
8139,31635,844,2155,4418,5828,6495,8611,16864,21056,2262,4279,21.2
34326,68814,2519,5132,290,180,128,59,43025,47588,28068,43339,21.2
12977,32214,3244,4792,10029,11987,12086,13976,30015,33303,7237,7145,21.4
6716,21268,2063,5373,6500,8915,7611,10606,18285,24306,1099,3906,21.4
4830,10884,305,4078,1535,2219,2123,3685,5882,10315,0,1065,21.4
7448,14584,1786,4086,3542,4636,4275,5670,11599,15012,2044,3140,21.6
25655,50814,3628,6013,397,217,36,1,18659,19928,12101,18213,21.8
4500,14459,2025,4548,1936,2678,2704,4150,7120,11718,2748,3135,21.8
10157,9083,4032,4384,2057,2805,3179,3794,11079,12169,2449,1548,21.9
2412,8878,1275,3463,1330,2170,1811,2732,4734,7775,945,1897,21.9
6217,15860,1570,3241,4952,5886,6498,7584,19146,22098,1045,4133,21.9
32207,50662,7327,11432,508,259,324,146,38497,37730,30803,25680,22.1
3939,16131,1117,3571,3494,4026,4520,5680,11742,14568,779,1753,22.2
336264,500692,39060,60363,1166,837,316,173,215461,202023,109975,112562,22.2
2684,7327,724,2086,233,263,216,126,6904,8421,2519,1762,22.5
5562,10115,0,1452,209,166,225,174,6773,8405,2526,2389,22.5
1511,9391,0,655,61,0,109,0,3112,7567,29645,56820,22.5
416440,590304,28733,43417,1146,1166,203,103,682278,612056,229296,226625,22.5
19683,44451,13423,25273,4737,4825,6373,7135,18841,20543,2389,4289,22.5
10196,25867,2332,5021,4421,5055,5884,6875,16369,19106,913,3968,22.6
2451,15628,896,3475,1680,2975,2168,3985,6845,12884,544,1068,22.6
1175,3315,990,3628,3080,4025,3402,4245,7354,9038,322,573,22.6
427687,544552,496444,701899,1030,846,269,216,115629,109622,139806,124536,22.7
29918,51198,26050,44511,311,204,178,75,35870,36058,26250,32714,22.8
2889,14226,454,3072,264,204,165,136,1105,4190,7881,18656,22.8
25673,39401,9485,17496,225,236,220,168,33034,34266,19108,28021,22.8
3801,8834,1210,3050,1854,1993,2638,3008,6583,7821,746,1526,22.8
7092,17936,1682,3128,6578,7641,8613,9424,19692,21446,3180,5651,22.8
3377,12342,1199,3247,4170,5583,5225,7055,10889,14112,183,1380,22.9
223467,342731,28947,46821,868,653,231,132,257816,245917,116119,116977,22.9
5069,10905,1704,4839,7385,8589,8547,9400,18396,19559,183,1327,23
143977,228223,22491,35498,596,238,705,280,252685,223304,115880,97626,23
312608,438570,94873,136269,1483,1235,512,262,192150,185215,76394,74787,23.1
4607,10596,0,3559,732,2211,961,2941,2933,8862,2470,2164,23.1
1561,9965,647,4350,2317,4464,3059,5827,7918,15082,735,2064,23.1
11954,14723,1900,3627,4459,4455,5003,5415,11063,11786,2991,3196,23.2
4603,11332,732,3000,554,1362,633,1989,1825,5713,133,441,23.2
26930,53791,5295,7354,19,48,272,116,41897,43659,20879,28588,23.2
29197,39511,11409,19979,302,361,0,48,21713,20826,25040,18858,23.2
27188,49423,7314,12959,137,124,95,34,33060,35851,16762,30072,23.2
72191,125793,91277,151311,4350,3998,10439,10778,25809,25786,12397,12162,23.2
22252,51415,4299,8777,358,161,299,209,34488,36697,20991,31266,23.3
3977,8235,1340,3821,4870,5702,6342,7576,14209,17052,1234,1429,23.3
13668,13639,2851,4537,3796,4536,5304,5736,12219,13386,3148,3440,23.4
4089,11698,863,3363,3095,3404,4031,4750,9650,11348,726,1325,23.5
3284,17135,1665,5700,2002,4319,3056,6269,7323,15860,2826,4576,23.6
1897,12002,563,2687,1133,2593,1674,3498,5156,11380,817,2148,23.7
3178,13246,446,2440,491,1424,557,1639,1372,4821,263,284,23.7
21379,32083,3057,6467,74,69,43,45,30970,30849,22493,22357,23.8
1996,4741,341,1737,145,40,222,109,14484,17822,8148,8001,23.9
1054,4723,367,1266,148,61,235,170,10991,17922,3215,5189,23.9
7647,14256,27,1058,53,69,393,231,6591,7050,7773,5388,23.9
3390,10812,338,2893,297,160,190,207,5166,6535,78389,126968,23.9
651700,677323,46582,58262,4013,3181,998,451,1.27947e+06,1.00743e+06,1.24163e+06,915890,23.9
15198,30195,2875,3928,7467,7987,10385,11446,26499,29727,5754,4560,23.9
4595,8435,5688,10703,2676,2913,3632,3959,10863,11861,3236,2026,24
1076,7061,0,0,86,0,102,0,2933,4914,129,197,24
198231,282845,28045,43265,485,374,0,112,328800,270780,145793,114971,24
2249,11518,324,1642,1776,3103,2180,3752,6184,11200,136,1505,24.1
3399,14559,872,2733,2077,2790,3409,4557,8567,11586,665,1681,24.2
8066,17790,3642,5795,6168,6180,7286,7825,17897,19954,3779,4163,24.3
4275,13644,2078,5330,3138,4468,4112,5823,11270,15366,0,661,24.3
4352,9050,1498,3166,3416,3382,4280,5008,11383,12576,1837,2905,24.4
68754,114441,8922,14712,460,262,238,128,49289,48612,36650,32057,24.4
27379,45491,47412,72217,5655,6229,7618,7736,19462,18451,4347,3796,24.4
2628,7801,2013,5513,3292,4006,4840,5956,12409,14951,495,1238,24.4
73434,102510,9514,15273,438,237,0,0,72586,69370,60321,53999,24.5
2858,12855,614,1584,1764,2315,2231,3143,6283,8677,259,506,24.5
5382,13773,3388,7245,3635,5140,4723,6552,11463,16628,2339,3284,24.6
391922,561352,22818,36424,888,822,592,263,279322,251033,149166,139613,24.6
23381,47887,4471,8187,164,90,16,73,31672,30623,15870,20817,24.6
1604,7032,1922,5109,2586,3518,3324,4538,7632,9894,600,1180,24.6
7545,17233,1641,4070,3985,4178,4835,5391,13089,12311,1550,3808,24.7
