"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
40901,74207,9411,15216,101,187,0,92,45858,58795,44674,52283,16.7
3694,23137,808,3384,2467,6278,2748,7388,6206,16072,529,1287,16.8
8961,17854,847,2952,5317,6855,6921,9244,17709,22701,653,2092,16.8
29617,62403,2705,5604,399,296,168,42,30928,40189,16450,34081,16.8
46878,97451,3862,8100,186,245,178,95,50762,65803,37247,56993,16.9
28076,60792,7805,15364,225,100,111,42,37835,48866,29126,39605,17
6008,20761,1553,5072,3385,5129,3815,5834,10201,14972,1530,2714,17
14543,38831,1560,3024,2406,2955,3673,4987,12378,16781,2687,5953,17
27577,33178,209,2421,7309,9221,9053,12477,23846,31443,7611,6383,17.1
1531,8440,652,2389,1134,1966,1621,2789,4854,8639,0,1174,17.1
130851,238943,9411,18452,438,277,174,143,129744,150456,51094,55235,17.2
2896,10439,511,1801,2181,2934,2915,3876,7412,9637,446,1475,17.2
46892,83056,7988,13962,468,242,137,176,40428,50545,40358,39675,17.2
5186,21048,964,2159,3557,5112,5584,7459,14544,19257,1792,3524,17.4
14902,37294,2058,6419,305,283,64,125,21794,29143,8131,21978,17.5
18793,29936,11171,20086,1531,2407,2417,3219,8478,11358,1793,2319,17.6
2429,6872,24,553,1333,1826,2342,3043,5187,6429,1448,979,17.6
1554,7308,916,3209,1809,2700,2815,4305,5790,8891,903,1182,18
2964,9341,417,1827,2401,3111,3395,4391,10673,13080,2335,2327,18.1
6428,10985,2283,5923,2262,2745,2417,3110,6759,8193,621,1535,18.1
40688,68476,9871,17606,0,48,213,96,44855,52652,41050,43503,18.2
3801,8655,291,1645,180,116,80,0,1790,4940,18183,34280,18.3
53694,117351,21154,41011,384,337,0,34,57731,68475,43818,66020,18.3
2458,6149,1000,3254,1321,3276,1552,3918,3848,11381,348,589,18.6
38591,76446,5803,11036,349,319,79,39,53939,65537,30387,45282,18.6
