"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
30870,79147,1895,4871,113,85,0,41,34677,47114,30931,39771,16.4
19368,54670,2902,5925,456,269,155,90,33028,40306,26534,32692,16.7
5044,20325,551,1721,1891,2895,2524,3974,6515,11938,988,2550,16.8
12428,29929,2360,4185,5869,8112,7520,10556,19502,26828,5327,4286,16.9
6009,12209,1616,3435,3964,5320,5165,7142,12819,17568,3034,5222,17
1999,8290,0,0,194,92,20,0,5626,9432,2754,3745,17
1481,9922,0,0,171,91,121,0,7882,15365,1299,2558,17
390,2177,0,0,122,7,84,0,4536,10884,1000,1797,17
8832,11451,0,1789,221,133,0,13,7353,6515,12493,7880,17
321766,388405,81393,98904,1296,591,0,146,889344,491357,328752,180380,17
2195,8231,0,347,145,41,11,0,2531,5850,2391,3297,17
3666,13996,0,1097,145,133,112,31,3040,5240,1447,2189,17
4304,10673,884,2398,1955,2359,2364,3120,6122,8867,827,1756,17
15683,40969,3221,7365,5374,6961,7340,9750,20982,27521,4138,6637,17.3
49731,104893,3534,8373,149,90,92,55,48215,56502,27351,43579,17.3
2623,10927,575,2657,3116,4497,3898,5722,10643,15548,1156,2590,17.6
11751,22813,2039,5006,4390,5296,5977,7755,18040,21960,2984,4418,17.6
7682,28104,1991,4740,3575,5350,4813,7013,11457,16576,2891,3814,17.6
1913,12551,466,1854,282,1263,267,1496,751,4812,463,698,17.6
326918,595792,416142,751982,952,895,523,274,223424,244084,100410,107876,17.6
4377,8530,2162,4465,1719,2275,2897,3924,7835,9766,2166,1749,17.7
20948,38870,2688,5485,204,137,194,137,25274,28223,18682,20304,17.7
58626,124002,9573,19701,207,200,266,120,73295,85660,58554,71968,17.8
112234,223438,11991,20279,251,306,269,150,153654,181692,72065,90430,17.8
2527,8339,1148,3268,1620,2525,2555,4047,7437,12328,2625,3390,17.9
2271,10478,1338,3884,2103,5842,3109,8612,8961,23829,2505,4138,17.9
2504,8658,1843,5870,1148,1496,1780,2401,4667,6588,767,1066,17.9
7207,14050,2090,3065,3947,5083,4753,5813,12050,15217,2043,2696,18
46849,87458,7285,13431,195,264,118,119,35176,40045,24825,28768,18.1
20252,36946,1946,4739,5036,6475,6800,8644,21905,26067,6348,6929,18.1
6609,15082,1186,3456,3496,4082,3412,3979,8845,9598,1304,1589,18.2
8319,13680,1503,2689,2915,3361,3212,3961,8400,10176,810,1495,18.2
1625,5470,1707,4883,3611,5256,4287,6285,12753,19166,31,1858,18.3
1274,6811,296,2330,1755,2824,2325,3885,5218,8753,0,930,18.3
2002,10414,0,49,52,0,150,53,6040,10202,1330,1841,18.4
2282,7708,1021,2575,11,2,187,119,4525,9334,34288,64645,18.4
