"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2127,13873,980,4149,565,1880,740,2795,2191,8190,3270,6426,17.5
11799,35344,1821,4225,6310,8159,8919,11571,24708,31894,276,1506,17.5
1461,5544,1162,3471,2703,3955,3734,5321,8390,12147,135,2674,17.5
17036,21383,1745,4538,5932,7056,8237,9968,23472,26522,846,4822,17.6
8121,25403,2305,5585,4385,4872,5543,6301,13911,16344,3599,4345,17.6
12331,29641,21927,40897,185,93,165,110,4561,4857,1746,2862,17.7
164592,281071,26319,41114,0,28,0,53,216190,213463,85298,96393,17.9
43817,84344,4531,8908,364,321,162,84,36803,38328,28080,34356,17.9
5497,16568,2063,5017,3760,4554,4182,5017,10718,12141,2041,2473,17.9
3020,9736,1567,3610,3778,5046,5227,6843,12495,16191,2075,2695,18
8002,14756,1194,2223,139,1006,528,1796,1148,4799,123,177,18
40875,65330,21923,39173,0,92,190,92,26110,27336,15287,27915,18
44907,76871,19848,35512,137,118,447,242,41584,43342,22080,33144,18
1829,6346,1108,3607,2549,3702,3200,4479,7014,9671,378,1032,18
774,4970,781,2826,1534,2800,2315,4493,5814,12375,776,2328,18
13513,31625,2010,4240,137,76,35,82,29686,34663,4676,16176,18.1
13869,31882,3069,5799,3192,3822,4861,5464,14556,15650,2462,4598,18.1
15327,28438,1732,3607,8894,10328,12173,13808,28582,32141,2710,5650,18.2
37011,48840,11986,17195,874,352,212,179,27275,26595,22620,20688,18.2
8293,16720,1059,2234,4767,4810,5789,6383,13837,13988,354,996,18.3
37597,60956,20305,34043,115,64,371,232,49091,47793,40013,39736,18.3
8306,19428,1879,4704,3573,4649,4223,5400,11272,13995,687,1212,18.3
6263,13020,2365,5190,4804,4917,6349,7348,16448,18355,2132,4138,18.4
7968,11565,1436,2232,2914,2970,3664,4069,11290,12769,1456,2558,18.6
15545,30994,2494,3682,10555,11687,12658,13682,32502,33166,3298,4425,18.6
29476,45110,6069,11191,70,44,216,127,37693,39603,17673,29344,18.7
20748,23405,3678,5362,5057,4582,5540,5868,16638,16098,4697,4364,18.7
34712,67478,2447,5303,197,209,109,97,16232,17055,16110,18064,18.8
6281,15351,2871,5632,4136,5280,5225,6578,13253,16007,3434,2861,18.8
4981,16385,3424,8175,2476,3520,3064,4475,9129,13010,1863,2456,18.8
290799,389184,438179,590981,7110,7133,9583,9882,30115,29398,9340,6889,18.9
1.05492e+06,1.31016e+06,1.29376e+06,1.80232e+06,21424,21679,30962,31140,48337,45064,7225,8045,18.9
3979,14386,696,3105,257,501,569,1022,1981,4466,5811,8090,18.9
20995,39806,2696,6758,6602,7405,9364,10625,27694,30020,3110,6874,18.9
2822,13026,427,2338,1540,1996,2225,3065,5219,7158,0,1064,18.9
5583,16451,830,2583,3159,4495,4012,6570,11528,17072,2262,3291,18.9
4038,9358,1551,5036,701,2075,733,2596,3146,7863,2906,3687,19
4686,17472,2772,7630,4415,6258,5961,8231,16426,22783,1524,2179,19
1633,10988,885,4857,94,0,112,29,2466,6814,19118,51541,19
76746,137021,20291,36468,16,166,130,40,57010,57854,35627,53748,19
56442,88172,24414,39927,499,427,182,148,73202,63515,26198,26093,19
16951,26593,1932,3786,6552,7072,10062,10586,27737,27936,6126,5616,19
30335,59998,6498,12375,0,130,0,9,48163,50291,13592,33838,19
20125,28761,5801,11841,4098,4281,5638,6118,16280,18891,1115,2888,19.1
93044,135245,32930,58400,411,213,253,184,98232,93855,67419,73681,19.1
3313,8231,908,2433,521,1211,689,1575,1645,5399,2573,3226,19.1
3661,15936,1179,3475,3850,5405,4656,6556,11073,15279,1197,2198,19.1
2434,7575,2346,4497,4077,4888,5082,5843,11936,13369,1380,2035,19.2
1740,10375,940,4114,2893,5288,3414,6193,7509,13496,308,1308,19.3
1166,7225,0,115,631,2596,826,3225,1575,6088,322,396,19.3
2118,6087,640,2511,309,839,494,1191,1402,4087,214,613,19.3
12621,14970,1898,2368,4568,4703,5808,6482,18634,20464,3125,4236,19.3
73039,107395,28448,50419,0,60,270,122,83542,85181,52356,74609,19.3
64194,99775,9303,16422,393,276,0,119,55507,51774,47829,40738,19.4
33009,42747,5168,9692,0,194,355,149,33295,33147,19054,25004,19.4
13743,29805,2044,3980,4873,5440,6591,7509,17739,20133,2797,4263,19.5
32889,64925,25741,35707,136,94,178,177,41807,41244,16491,33404,19.8
2398,6197,949,2708,1094,2353,1267,3451,2606,7545,1979,1742,19.8
123010,192268,43507,70314,744,368,102,109,79811,75215,72580,62825,19.9
6949,21117,3033,6969,4661,7956,6330,10281,15232,24219,1432,4241,20
2092,13768,750,3373,1492,5654,1881,6924,4229,16273,775,2465,20
2116,10235,528,2888,720,2109,1201,3405,2902,8917,209,516,20
14741,33047,1740,3730,5688,6457,8215,9413,21134,22042,2128,3171,20.1
15162,32045,24206,41158,9537,9535,11307,11358,29435,28771,1790,4357,20.1
8202,18992,1986,4172,2712,2979,3883,4292,10683,11601,2581,2709,20.1
79062,110585,4148,7501,61,144,272,232,89411,86433,66704,71980,20.1
8780,13403,3189,6180,2654,2571,3507,3553,9672,9458,1796,2390,20.1
4482,11783,3671,8156,3750,4549,4663,5615,10131,11882,869,1724,20.2
12759,13282,2892,4029,3301,3836,5050,5581,14214,14748,3899,3420,20.2
615,3969,1833,8784,162,80,169,76,2883,5956,5907,11258,20.2
2.90626e+06,2.00834e+06,9.33728e+06,6.44976e+06,23773,9115,6279,2402,6.99042e+06,3.41577e+06,5.5537e+06,2.34739e+06,20.2
4917,18945,1445,4914,2042,2548,2708,3648,6453,9317,1675,1873,20.3
4596,24427,1332,4838,1293,2194,1921,3514,5237,10147,1695,2900,20.3
42805,74394,13596,21140,628,260,225,218,64755,61205,44391,48796,20.3
241271,359363,53908,90188,400,337,381,156,191175,176924,102835,96234,20.4
6682,16815,767,2742,1076,2338,1202,3075,2334,6427,150,432,20.4
3191,9908,1234,4367,2521,3094,3326,4281,9733,12242,375,1288,20.5
37940,54787,7832,12155,157,113,136,62,40051,36854,28670,28939,20.6
7768,12610,250,2223,3937,4009,5505,6020,14685,15018,740,2067,20.6
37402,66685,899,4769,340,261,0,88,38444,39767,15432,29537,20.7
15837,23415,4365,10163,2673,2552,5655,6095,17401,17081,3922,5961,20.7
23389,34912,16357,27224,500,219,84,14,30723,30856,8501,18905,20.8
14037,30290,65,1461,2534,2561,6217,5976,16269,15417,4250,4060,20.8
7377,22586,1996,5523,6920,8053,9465,10583,24365,26880,980,1737,20.9
29528,45581,7302,10664,0,0,450,213,30714,30575,18170,23979,20.9
5617,11015,1548,4866,2423,3787,3535,5952,9063,14506,0,363,20.9
10925,23511,2839,4378,6439,7260,9021,9590,24889,24822,4446,6145,21
6467,19514,2219,5817,1541,1942,2451,3522,6240,8686,580,2519,21
11382,21285,2449,2755,6610,7696,9536,10939,24491,26741,1508,2083,21
4322,7244,2348,4170,2993,3044,4842,5296,12726,13832,0,770,21.1
5347,11040,1194,2103,3765,4401,5533,6067,11869,13529,1844,3028,21.1
4003,10414,0,1571,2042,3005,2639,3946,7705,11816,47,386,21.1
7599,16979,2370,5800,4333,5168,6233,6533,16580,17237,567,2844,21.1
2236,8718,1615,4305,2518,3103,2922,3354,6608,7498,0,1689,21.2
3927,8068,980,3247,1679,1517,2660,3010,8703,9357,9,984,21.2
9226,17282,422,7147,67,99,335,135,3803,7681,40492,40411,21.2
36034,68848,12499,23029,0,58,218,71,50671,52317,16923,35580,21.2
44745,60460,8400,14565,26,36,494,176,54744,52640,38819,40333,21.3
65153,83757,6976,14264,122,273,0,70,50292,48746,43240,47672,21.3
41399,73293,26769,44101,0,109,479,315,47149,43484,32111,29091,21.3
4650,14240,2919,5545,2220,2611,3238,3779,7039,7943,716,1729,21.3
2838,10302,935,2010,3313,4211,4255,5047,10568,12491,516,2250,21.4
28011,38293,4526,9131,98,149,2,163,37901,36700,28173,26563,21.5
62951,94433,3668,6145,366,262,130,82,55825,49614,48491,43133,21.5
15305,26319,2756,4439,8222,8721,10941,11251,29008,29389,1752,4571,21.5
211518,319415,20143,31950,581,229,304,140,150016,132178,63156,60833,21.6
3396,13606,1009,2399,2473,3346,3311,4707,9332,13695,267,1568,21.6
