"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
27638,60572,6653,13645,40,19,237,168,33332,45398,27595,34788,16.4
14002,27801,703,1534,614,306,114,58,19649,26080,16809,20520,16.4
8044,20091,4039,12187,1706,2352,2224,3197,5657,7529,1134,2784,16.5
2082,7783,1239,4040,1018,1651,1164,1952,3351,5945,570,1387,16.6
26624,74304,2727,7436,180,234,168,116,39897,53032,21391,34213,16.7
1906,8640,345,1849,1966,2986,2454,3733,6017,8845,1179,1143,16.7
3475,15584,3117,7939,2410,3118,3510,4977,8767,12499,752,1635,16.7
11110,32280,2344,5173,4157,5873,5259,7394,12951,18244,1182,3655,16.7
12795,15902,2624,3800,1748,2210,1979,2754,5925,7868,1483,2361,16.7
24858,43297,9928,20464,379,149,289,175,29848,37933,30175,31213,16.7
33733,67426,2949,5053,314,246,0,0,38336,51502,19409,40921,16.8
8098,20743,1108,2987,2869,4142,4245,5967,10397,14963,2265,2738,16.9
2609,13123,1592,5141,1366,2475,1802,3151,5880,10273,1239,2120,17
2111,12249,381,1482,503,1914,602,2296,1426,6650,440,1966,17
1976,9352,0,0,95,0,333,649,1389,3969,1547,5694,17.1
5380,16225,18,1461,125,88,531,1304,2646,9853,6971,13367,17.1
585570,1.115e+06,88440,183291,2954,3771,44166,58840,292954,376507,205855,256935,17.1
796,4028,125,1482,201,257,67,946,742,6051,345,3941,17.1
39524,71387,3429,6897,327,191,100,72,30965,38919,29325,29234,17.3
7466,28138,1247,2638,1830,3317,2581,4336,6199,10090,1632,1906,17.3
35009,79300,10912,24589,206,172,147,126,31056,42537,18217,30724,17.3
248337,491836,20188,36943,966,918,26,64,121549,153632,66091,94654,17.3
5948,12216,1017,3399,2144,2740,2915,4075,7981,11484,1474,3474,17.4
28140,69181,16068,34711,354,299,239,204,38786,51120,44834,43856,17.4
8429,17067,2169,5941,1840,2453,2385,3411,6342,8611,304,1900,17.4
16288,26146,1186,2181,3780,4656,4163,6160,11250,15087,1834,1679,17.5
1101,6926,1131,5082,986,2245,1139,2490,3130,7147,247,1285,17.5
7212,11324,748,2798,571,285,77,56,6564,9315,1311,2524,17.6
1874,6984,0,189,270,154,203,159,1318,3855,1552,3302,17.6
4007,11460,0,205,339,310,0,0,4466,8336,4328,10095,17.6
1371,7185,315,1604,195,120,114,28,3456,11525,11353,45732,17.6
416717,748538,41470,74919,1320,1552,235,95,610481,708286,240064,284152,17.6
2024,9051,1,751,189,193,87,0,2294,6186,1415,3534,17.6
32111,76662,11169,26247,76,57,381,115,38472,50525,23050,42896,17.6
7228,17646,1447,3888,1426,1982,2309,3105,6565,8983,2225,1794,17.6
45572,107204,9035,19498,263,175,95,42,49906,62867,25976,46843,17.6
11925,37348,1009,2945,2033,2879,2833,4011,9598,13431,3064,3878,17.7
1797,10137,2147,7626,1760,2821,2713,4612,7493,12779,702,1921,17.7
9475,25308,1661,3622,2494,3426,2915,3881,7680,10213,1959,2329,17.7
12804,18278,60530,122482,3398,4090,3580,4710,10264,13191,0,2051,17.8
135970,284417,26819,50429,206,318,324,255,103981,126924,63335,67364,17.8
16382,37493,8809,17506,270,208,259,198,24043,31926,17837,20968,17.8
3138,5730,1340,2164,119,120,118,40,2839,8017,5068,6809,17.8
645,3183,242,1281,103,83,212,113,1624,12631,21414,53473,17.8
382733,665955,141823,284446,1037,1213,619,203,631904,729318,296674,328261,17.8
8581,13886,954,4499,2742,3654,3567,4592,7514,10161,422,1620,17.9
5450,8696,1352,5080,2812,3579,3687,4679,8218,10431,890,1636,17.9
1274,6862,597,4529,662,1586,939,2432,3228,8946,460,1594,17.9
4820,11659,564,1460,154,132,172,126,992,4386,14205,26148,18
74295,149385,7563,13111,369,240,301,169,67774,83855,43145,60354,18
2558,12225,654,2782,160,80,144,32,7114,11488,2233,5158,18
797940,1.24218e+06,413460,667929,2036,2038,133,265,557480,637495,340595,370543,18
16545,38345,2336,5253,2576,3123,3134,4116,10627,14112,1812,2900,18
9191,23032,4432,9335,2425,3271,3078,4250,8095,11274,1327,2176,18
27543,47598,20531,41561,112,79,108,54,24686,30944,22825,25317,18.1
2045,9222,1132,3770,1126,1639,1390,2062,3050,4507,887,1246,18.1
56229,131299,3170,5666,465,308,0,69,66686,87135,35074,58522,18.1
2663,16353,827,3519,1166,2372,1412,2831,3862,8087,373,1321,18.2
4643,15847,1350,3152,2488,3287,3111,4446,8551,11297,1784,2590,18.2
9018,21291,1982,4205,1105,1239,2471,2805,6021,8131,1550,3424,18.2
3418,11571,990,3230,1208,1888,1609,2495,4616,7814,1149,1606,18.2
48804,118383,17968,33953,261,223,108,62,57001,69674,27147,47978,18.3
4593,10719,1011,2972,1867,2497,2404,3283,6588,8165,442,1652,18.3
54513,113187,8620,18101,231,209,216,91,48229,61994,33045,51494,18.4
1606,10678,187,2489,566,1053,763,1658,1889,4103,329,411,18.4
61614,116212,15955,30488,0,103,166,133,60679,73404,51866,60854,18.4
42716,89871,4445,8561,354,230,0,0,39736,48620,28448,40275,18.4
10211,25541,1203,4806,1984,2352,3111,3920,8974,10846,655,2464,18.4
9596,20606,1943,3586,160,110,0,13,12244,15582,5308,12408,18.4
12565,27558,839,4721,2383,2707,3045,3769,18780,23818,1923,6259,18.4
12173,24997,1060,2826,1604,1920,2256,2901,7449,9346,1118,1670,18.4
863,3239,690,3302,2142,3250,3228,4814,6838,10590,211,801,18.4
3559,12745,484,1507,2936,3870,4098,5429,11735,15782,77,2377,18.5
13426,30999,1194,2555,1049,1171,2268,2893,6045,7654,1094,2877,18.5
15699,26584,2523,4402,1614,1325,2796,3390,7814,9910,2408,2750,18.5
115591,205578,19439,37095,438,277,174,117,169694,187567,69666,78355,18.5
43502,89967,27924,53043,2271,2696,3958,4767,11133,13789,4402,5551,18.5
28917,57279,38086,79459,1490,1910,4226,5423,8344,9888,2043,3910,18.6
4463,19406,511,3032,2987,4321,4524,6532,12409,17922,104,2079,18.6
12618,17142,3167,7053,1534,1828,2206,2702,6993,7926,2482,2019,18.6
35189,72967,5422,10265,225,160,213,184,29586,38758,11844,28309,18.6
53944,103578,5448,11361,56,99,96,49,44022,52285,49840,52082,18.6
240093,482681,128607,230183,538,566,162,147,89811,108822,55060,70486,18.6
20285,44199,8744,19259,192,79,310,194,21101,25594,12095,20549,18.7
30877,52483,2863,6178,279,152,81,133,25527,32399,10137,25543,18.7
4718,12364,2820,5858,2606,3320,2999,4008,8708,10302,1748,2338,18.7
36431,74730,2537,4119,243,216,0,13,44399,53012,14766,30633,18.7
14102,36169,2142,4008,1933,2453,3538,4737,10606,13486,2590,3885,18.8
35434,74702,4679,8607,97,99,35,49,33185,39037,14238,31873,18.8
873,4527,260,1913,1218,2225,1207,2124,3324,5882,530,964,18.8
58474,109771,4729,9962,264,391,0,49,33293,38505,26340,26891,18.8
17943,36915,1332,4223,1807,2349,4735,6137,10421,13605,2301,6003,18.9
31851,56141,4365,9877,3195,4003,4584,5954,13793,17095,3718,6278,18.9
64654,102998,22255,41624,206,293,313,151,54871,63153,51102,54528,19
30403,63560,2456,6094,31,98,0,22,33273,41990,13942,31262,19
14485,29592,1057,2429,3080,3828,4861,6295,13475,16737,2032,4033,19
61643,128813,2748,3930,168,123,96,87,20551,25103,9684,11756,19
7713,17483,1587,3509,1487,1867,2310,2954,6386,8062,1796,1835,19.1
7126,19480,1572,2842,4542,5557,5364,6653,14209,17774,1953,2437,19.1
8491,23446,1455,4063,1822,2151,2960,3740,8480,10486,896,3296,19.1
7577,11255,650,2978,1585,1742,2022,2531,6061,7567,1559,1923,19.2
73520,135695,14209,27064,619,387,39,27,100164,112317,57523,73064,19.2
5375,14632,1031,2541,2117,2783,2903,3745,7847,9309,2032,1626,19.2
150068,261277,8996,16769,44,336,750,246,69055,78098,46483,51782,19.2
3735,18651,1186,4284,2138,3257,2610,4223,7026,10856,810,2209,19.3
29729,62575,11349,22805,0,0,74,25,36093,44806,14465,38288,19.4
32660,57056,12625,23735,2135,2316,3992,5084,10998,13031,3887,5386,19.4
18077,41000,1265,3321,294,208,0,0,25731,29285,9253,22197,19.5
5508,15486,3246,5891,889,1061,1997,2563,5583,7054,2152,3228,19.5
11586,20056,1962,2723,2939,3947,3782,4356,10005,11594,2189,2370,19.6
57592,91564,3695,8762,379,175,207,117,38821,44141,32024,34667,19.6
25460,42060,10440,20134,200,97,305,144,30808,34880,20418,24041,19.6
10829,30426,2416,6096,4568,6049,5408,6517,15152,18678,1263,3086,19.8
4527,10533,2168,4221,1780,2105,1941,2265,5305,6814,1182,1832,19.8
6263,13005,2413,4360,189,164,111,103,29002,38152,25023,17871,19.9
4531,12882,4725,7702,222,145,81,75,64291,41223,22992,18397,19.9
1291,8004,339,1782,182,134,122,23,1957,5614,9957,18263,19.9
1.87771e+06,1.21676e+06,1.64736e+06,1.17844e+06,7137,3553,1000,591,4.81524e+06,2.28902e+06,4.06094e+06,1.68786e+06,19.9
195499,331595,21767,38897,1471,1158,519,215,149933,163073,73900,98421,19.9
11110,32691,4047,9961,2328,2912,2964,3655,9414,11268,1333,3348,19.9
25652,43940,1726,4081,5890,6516,6955,8209,15666,18007,2748,3088,20.1
12432,27648,835,2136,1260,1508,3320,3994,9307,11273,2864,3999,20.1
11978,22376,3719,6049,2127,2172,2711,3247,8188,9644,3449,3029,20.2
15230,36293,2880,6024,3881,4995,5105,6240,12198,15003,1590,2782,20.2
1396,8489,315,1296,936,2261,1240,3012,3356,7985,342,1652,20.3
27806,52704,4020,7968,258,201,106,69,31650,35934,12081,24763,20.3
3065,11253,1629,6132,1505,2425,1821,2804,5360,8608,0,260,20.3
6759,15349,650,2646,2893,3116,3589,3936,8153,9690,934,984,20.3
22404,43862,11864,22962,4357,5216,6296,6896,16633,19559,4375,4357,20.4
26002,51995,3714,7736,237,111,383,198,35359,41252,8629,27771,20.4
28985,56065,14046,27631,207,126,29,59,25186,30219,10453,24843,20.4
87250,166617,14643,24056,394,168,193,162,69999,76074,49191,57164,20.4
20716,34754,2876,6758,6575,7524,7821,9313,19628,24175,2727,3916,20.5
49222,94019,15265,28107,67,109,0,51,46195,50863,28175,36659,20.5
1324,5597,1604,4538,3680,5451,4088,6184,9887,13697,1942,3548,20.5
6396,16700,1888,3812,1770,2163,2328,2880,7100,8906,107,813,20.6
14978,13706,4250,5576,201,198,185,90,9397,4904,25640,9104,20.6
5001,13590,11727,19197,294,139,150,193,55707,57716,34446,19670,20.6
3.49946e+06,2.00198e+06,5.99406e+06,4.07408e+06,15321,5907,3750,1328,8.31746e+06,3.1608e+06,6.99141e+06,2.31861e+06,20.6
51005,75690,0,3423,336,332,0,7,48589,55369,36664,46915,20.6
97348,157169,16221,29431,79,413,178,142,81000,90316,71504,86616,20.7
4887,13005,894,3009,2634,3517,3721,4852,8816,12019,1278,1607,20.7
30583,46552,5414,8658,29,143,121,94,26339,31698,5103,17759,20.7
1631,8401,296,1844,653,1294,1308,2894,2784,6474,945,2522,20.7
2698,12412,1079,3254,726,1771,901,2383,1921,5892,1251,1875,20.8
57524,103049,6696,12311,97,214,0,122,54334,56221,49499,53399,20.8
62853,95443,22969,37755,354,182,471,143,46380,49357,43175,41054,20.8
32265,50039,2834,4584,312,145,317,207,34094,38581,29240,31301,20.8
4567,9146,1613,2817,1498,1593,1900,2126,5511,6360,681,2218,20.9
1331,3352,933,4476,149,144,45,104,1103,4207,24676,35799,21
278682,403227,132155,189874,2163,2187,3219,3714,281753,286256,135716,147180,21
8367,16968,2315,3805,2621,3300,3632,4259,11361,12709,1631,3693,21
23292,44223,4579,10594,284,213,64,33,11480,13423,3367,7879,21
71829,121186,11936,19465,414,245,0,66,65575,70796,53361,52700,21
37751,55782,2727,3250,0,77,0,37,25164,26293,16266,17655,21
50446,85156,7194,14865,0,101,35,41,41764,46334,32924,39002,21
109351,196037,25240,42770,607,398,422,192,76022,83377,63206,68653,21
2835,15269,2566,8986,168,97,263,239,8758,15101,741,3982,21.1
1317,4685,1323,4955,255,217,267,237,3188,11233,527,666,21.1
73993,136803,6764,12420,4946,5563,13947,15677,33840,35842,11370,13098,21.1
7022,22838,3173,7638,977,1176,2117,2362,5713,6629,294,1065,21.2
12579,23692,2377,4945,2449,2930,3383,3785,9276,10093,2870,3379,21.2
21096,39540,3201,5078,8007,9243,10518,12257,24028,27717,3355,5341,21.3
133640,233480,40045,72666,487,298,163,183,114545,116461,81083,72245,21.3
87407,153536,4071,6364,131,400,213,162,54266,55114,44403,50325,21.3
61108,106488,5760,9126,487,196,30,65,61950,65940,38497,47481,21.3
1450,5414,1905,4777,3128,4426,3886,5896,10952,15537,217,1818,21.4
15020,21459,1603,4121,3698,3843,5272,5980,13816,14909,2116,3210,21.5
7560,18340,2195,3276,2634,3094,3778,4251,10091,11403,969,1667,21.5
25684,56073,16173,28490,468,202,225,164,34029,36909,25066,32737,21.6
10871,24873,1740,4645,2121,2159,2989,3371,7669,9227,2557,2244,21.7
9432,17164,0,759,146,134,95,155,8604,6575,6050,3377,21.7
692970,865501,40848,54220,4907,4861,61878,57370,475180,407518,417084,296521,21.7
2977,14423,710,2200,312,287,185,66,5679,11423,7916,10053,21.8
1098,7232,0,376,165,221,125,3,2603,5826,1915,3553,21.8
3379,11572,0,476,418,322,144,38,2578,4880,8887,12672,21.8
3428,11947,569,2301,360,298,134,43,3965,8788,13749,25977,21.8
504342,670358,41947,60652,2869,2586,804,264,1.08464e+06,1.01944e+06,357985,372084,21.8
42449,73736,6730,7932,32,90,48,187,24108,23600,18857,20549,21.8
784,5021,417,2079,186,195,105,0,2056,4040,8121,16575,21.8
5124,13535,6632,11920,119,51,163,126,99926,98074,123086,99140,21.8
5224,14139,4078,10431,0,0,119,79,81669,87101,70120,70213,21.8
1230,6548,729,2772,134,11,99,0,5343,10175,24061,39703,21.8
2699,10489,235,2207,104,109,64,0,10186,15463,70826,90696,21.8
3.44403e+06,2.61794e+06,2.67597e+06,2.45029e+06,14063,7108,3362,1546,1.05494e+07,4.49986e+06,7.1966e+06,3.08483e+06,21.8
909,5134,968,3738,143,20,213,126,2657,5238,4344,8430,21.9
1.82699e+06,1.41363e+06,2.4064e+06,2.16322e+06,6657,3734,2549,1226,4.29176e+06,2.99333e+06,3.67575e+06,2.14651e+06,21.9
5777,11836,5201,9848,2394,2746,2841,3318,7403,9006,1771,2259,21.9
46304,75612,6361,12388,174,99,215,165,50986,51648,36743,39153,21.9
17288,36499,928,3547,2196,2376,5298,5991,15871,18189,989,4650,22
27125,50803,3283,6283,7479,8849,9946,11060,29037,30985,6450,6187,22.2
27117,55537,10230,15986,333,248,95,52,37991,38307,25073,35360,22.3
25691,32351,3575,4550,0,151,38,109,20718,21760,21248,18460,22.3
1976,7200,111,1231,47,15,131,82,4123,5496,2535,3141,22.3
393495,588763,63224,104360,1134,1099,342,109,490734,457015,157956,173880,22.3
6489,12229,2372,4362,3781,4539,4836,6098,12504,15434,301,880,22.3
3720,15543,0,189,2347,2957,3387,4416,9017,10966,892,1297,22.3
1858,9597,1146,4602,168,90,121,89,1287,3875,10602,27650,22.3
65638,104922,28614,53020,351,294,196,131,43143,44002,20032,33463,22.3
30584,46245,10599,16786,677,335,168,106,35669,36729,22519,23422,22.4
4613,15412,532,2708,1289,1655,1696,2306,4303,6314,468,612,22.4
16695,33161,1719,3754,2317,2626,3449,3769,8890,9581,1460,2827,22.5
17767,32238,7118,15046,2995,3381,4281,4723,13217,14151,2058,4006,22.5
3418,10041,592,1518,1318,1895,1744,3086,5145,8948,1952,2035,22.6
2994,9237,331,1663,1680,2422,2047,3040,5120,7189,79,1071,22.6
27010,45625,3884,7509,0,52,71,81,32344,34855,4843,14441,22.7
5429,12457,2257,3991,2103,2805,2888,3676,8422,10244,878,2346,22.7
60526,87152,11583,19770,260,172,399,177,59809,59700,53011,50983,22.7
8929,13576,2755,6568,2914,3066,4145,4779,12242,14234,936,2545,22.8
8888,20017,851,2047,1459,1568,2196,2270,5170,5770,1041,1324,22.8
16763,26618,5834,8736,6365,6984,8278,8328,21223,20561,3405,3629,22.8
6776,15861,1962,5413,2059,2404,3396,3801,8193,9478,2180,2390,22.8
5093,16915,1488,4809,2000,2842,2493,3681,7219,10480,816,1426,22.9
54429,101913,3263,5905,230,123,0,0,46689,48149,17654,39002,22.9
13322,20091,1337,2674,4248,4976,5875,6687,14741,15734,1804,2767,23
4557,20464,1908,5443,2622,3258,3616,4565,8257,10373,1146,2575,23
15682,28271,2696,4002,3231,3309,4404,4983,13118,13171,3040,4113,23
13246,32458,2591,4904,4294,4511,5300,5929,13819,15426,2420,3022,23
3011,7596,676,2214,1428,1667,1854,2239,4004,4432,340,689,23
2308,7847,1711,4889,1586,2275,2099,3350,5900,8427,746,1698,23
6377,14437,1771,4334,2906,3577,3624,4309,9693,11576,18,597,23.1
5976,20086,1925,4847,1949,2382,2771,3490,7657,9651,346,970,23.1
65264,110014,10050,15827,720,388,383,124,54122,53624,46339,46053,23.1
13982,26040,2882,4236,6021,6612,8045,8896,20353,20480,1246,4156,23.2
88600,142519,13535,23368,1979,1879,6567,7105,16693,17318,7263,8179,23.2
715396,1.00026e+06,1.14292e+06,1.67237e+06,8255,7757,11102,11351,177784,165742,132156,115363,23.2
5684,22329,2497,6367,2404,2998,3089,3803,7475,8342,0,676,23.2
89927,148427,4039,6012,191,100,133,82,85215,85869,70082,64240,23.2
4381,13535,1380,4503,2604,2846,3465,3923,8829,9903,615,1784,23.3
1703,10402,231,1803,831,1987,1050,2664,2458,6893,323,1348,23.4
655052,934066,449868,633583,2126,1725,443,284,357556,338063,181127,188564,23.4
26645,49695,17369,27700,179,60,84,79,31264,29777,15596,19287,23.5
28809,40471,6292,10561,299,160,0,11,26037,25302,26028,19569,23.6
6670,10022,2557,3979,1481,1498,2685,2652,8524,8431,2357,2445,23.6
406637,629856,219672,335461,12036,12574,31088,30913,91126,87882,37577,30730,23.6
5324,12252,1860,3628,2531,2597,2969,3071,6995,7383,811,1134,23.6
29646,47681,6907,10343,675,234,226,67,32677,31628,27498,23850,23.8
19705,33514,5587,9971,4641,5170,7265,7749,21039,21363,3189,6373,23.8
156411,230937,7697,10554,592,365,232,159,179221,159127,100498,97517,23.8
46850,74660,2974,5607,406,282,0,24,54574,51042,38566,36810,23.9
20878,25955,1883,4882,1825,1962,3809,4149,9919,10662,4069,3095,24
2020,7083,763,3129,1879,3042,2675,4041,6932,10504,1033,2002,24
11774,24596,1041,3199,2899,3046,4476,4876,13035,14334,2383,4131,24
7406,16478,2389,4619,2464,2856,3656,3911,9412,10239,1597,2115,24
900,5163,449,2898,161,49,136,25,3309,6167,624,1739,24.1
4324,8641,456,1485,194,98,124,36,3794,5019,10349,10635,24.1
487634,654465,69079,108512,955,976,136,142,665009,581870,214966,220509,24.1
891,5573,787,6078,182,120,218,158,1691,4126,10511,22263,24.1
25231,37909,18451,32625,252,189,182,163,29791,29886,12022,21555,24.1
2702,14847,578,5253,115,157,196,104,2452,4831,23360,35317,24.1
507533,706451,199767,293625,2096,1608,421,280,318698,290838,144817,143292,24.1
9709,17236,2694,4479,1680,1535,3995,4356,9234,10115,1418,3127,24.1
11866,24411,1783,4788,2495,2672,4065,4413,11506,12875,3381,4572,24.2
8141,16227,3201,6924,2980,3423,4255,4587,11689,12483,2093,2794,24.2
6460,14262,1778,3388,1683,1875,2495,2907,7138,8203,2447,2295,24.2
185704,272617,31299,51363,699,452,89,116,153263,141365,78521,68836,24.3
39659,84802,2077,6771,478,252,42,74,47676,45411,22819,35315,24.3
1141,4714,48,1680,162,147,191,149,6270,13501,3546,5451,24.3
3026,8574,1373,3694,204,124,81,0,44048,40750,8594,7393,24.3
1942,12524,231,1247,119,39,111,21,4160,7091,3498,7031,24.3
658425,629168,152134,208981,4527,3042,1128,973,4.59779e+06,3.26208e+06,2.06292e+06,1.56882e+06,24.3
15419,24446,2509,2813,1659,1856,2588,2602,9412,10254,3163,2693,24.5
14353,34034,2986,4757,2607,2591,3626,3926,9393,10134,1023,2268,24.5
20687,41311,7878,14850,337,239,139,40,29428,32015,6236,17968,24.5
37707,68252,4519,8650,0,133,302,152,36561,37432,18659,24582,24.5
11038,16991,2327,4437,2095,2177,2754,2890,7983,8220,2368,2381,24.5
60651,95098,7214,11661,240,123,0,23,51277,50051,30659,42161,24.6
9086,17434,2809,6159,3618,4124,4748,5358,12677,13768,1851,2301,24.6
6424,19446,2059,4657,2151,2452,3258,3535,7659,8953,340,821,24.6
136121,221017,8960,15598,767,341,453,234,67913,65677,54293,51408,24.6
11626,15705,3906,7211,2576,2216,3093,3251,8697,8294,3382,1867,24.7
70085,107329,11670,14757,408,383,16,69,70879,67319,60302,54263,24.7
33116,61757,1972,2919,0,37,196,141,25956,26110,22823,23051,24.7
6637,17687,2281,7409,2578,2866,3482,3755,9825,10907,1050,1562,24.7
1528,9117,511,2219,186,119,125,0,2960,5491,7123,14197,24.8
5.64154e+06,1.60654e+06,7.23761e+06,4.14142e+06,24444,4847,11074,5856,1.26111e+07,2.44296e+06,1.00373e+07,1.66738e+06,24.8
47357,90188,5959,7569,264,254,64,78,48515,45776,18604,35334,24.9
10027,16408,1438,3855,2821,3302,3355,3734,8797,9595,903,1580,24.9
6224,18977,2305,4807,1834,2412,2538,3057,7400,9348,912,1111,24.9
371983,520789,33783,48473,671,641,5556,5168,138149,128630,115654,111423,24.9
6852,21633,5180,13207,183,105,26,64,8455,10783,863,1768,24.9
28307,48069,5522,9845,411,259,223,149,33159,33457,16414,25595,24.9
868,4188,0,490,37,0,169,41,6107,7895,1597,2361,24.9
1262,6569,235,2440,162,63,111,45,1075,4085,35774,77308,24.9
527039,717558,70385,105153,822,923,646,199,581067,505030,279217,296786,24.9
15875,18425,1217,2701,2660,2575,3206,3467,7974,8610,1980,1171,25
32030,54349,7676,13684,218,265,232,226,26518,26741,12429,23167,25
