"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
1773,10859,0,411,1003,2170,1145,2600,2993,7630,0,66,16.6
8403,26916,6239,14416,266,150,225,96,18310,25069,16022,20217,16.6
24741,60398,4028,9767,40,50,466,247,33639,43347,18545,34691,16.6
36813,62089,5968,11497,314,160,0,5,33108,42336,17492,31385,16.7
13098,22172,4955,10362,186,153,190,137,20816,26345,12312,22543,16.8
278341,184912,254022,252543,1374,608,266,207,91368,38812,69263,35416,16.9
6974,34230,1045,3470,3566,5449,4676,7303,14312,22952,787,4544,17.1
11512,27275,3843,6932,2871,3950,4385,6082,12889,17403,3029,3319,17.3
8760,16523,1512,4267,5197,10271,8996,17326,2703,4723,2617,1967,17.7
9914,12997,2130,4959,6724,10547,11630,17876,3751,5405,9,178,17.7
6813,13579,2894,4907,3400,4268,4717,6217,13127,17091,1614,2480,17.7
12170,22796,3189,4099,3372,4280,4586,5902,13611,17770,1465,4304,17.8
3460,12445,880,2259,2162,3049,2849,3865,8490,11520,1801,2608,17.8
931423,1.06222e+06,2.0232e+06,2.87914e+06,2334,1984,532,396,33473,32570,14854,12882,17.9
7157,13165,1666,2830,2785,3636,3680,4982,10983,14472,2661,2074,18.4
1.53426e+06,1.83473e+06,2.07899e+06,2.88119e+06,3279,2243,714,436,460897,450308,285029,247435,18.4
21362,46128,2732,4419,174,151,0,3,31610,40274,18560,32900,18.4
4841,14831,0,1144,2054,2551,2913,3743,8579,11544,1307,2186,18.7
6169,9373,995,2976,2968,3880,4297,5467,17657,20960,3461,5485,18.7
2.66267e+06,1.13256e+06,5.99033e+06,4.6677e+06,343381,129388,110867,40666,90703,32124,7488,6556,18.7
4417,10592,0,1319,52,32,118,89,5290,4187,1453,1605,18.8
1448,5571,180,2105,125,19,55,0,1210,5139,6223,19339,18.8
140012,273846,11648,19914,421,516,139,169,261062,282404,90812,96943,18.8
4349,13994,0,225,74,37,130,38,1353,3917,848,1605,18.8
2219,12641,1150,3915,4049,7557,4450,8262,10683,19458,231,663,19
4772,10348,1234,3518,985,1631,962,2208,2941,6056,1672,1454,19.3
1794,11932,480,2205,500,1436,749,2053,1954,5697,0,20,19.3
