"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
4710,15387,736,1878,58,44,213,188,7530,10661,4683,7915,16.6
1725,7460,152,1140,95,0,103,359,1063,5630,3276,5728,16.6
416109,714636,189182,362547,6343,8537,47270,59869,524148,638127,471801,516310,16.6
1615,10050,487,3086,195,223,586,1351,4309,13093,484,8201,16.6
139025,286680,154324,313916,3460,4463,4965,6794,16483,21300,7133,5972,16.8
9471,26338,872,1772,1586,2124,2440,3086,7421,9679,2137,2510,16.8
97187,194469,7460,15601,605,443,380,143,182362,222567,69372,88759,16.9
41957,81784,5014,11915,278,197,430,259,37157,47045,19457,37684,16.9
2926,9393,94,3404,930,1690,1473,2600,3720,7046,875,1855,16.9
51782,112927,4533,10915,29325,39506,2764,3675,53735,69063,24386,59738,17
57416,123765,35439,70330,385,233,93,77,56418,73978,54563,60819,17
41181,87847,9231,20100,73,106,0,31,24667,30704,14585,27235,17.1
7746,16575,1747,5724,1196,1612,1826,2215,3496,4500,129,1162,17.1
16450,23662,2696,3390,4302,5647,5936,7630,14112,18815,2924,4295,17.1
39258,74101,2895,5776,288,125,11,115,37407,48824,34523,49129,17.2
35919,85087,19070,41911,0,59,458,219,26860,34977,17846,32582,17.2
6021,9142,861,2233,225,204,139,74,3285,8817,14494,29793,17.2
281146,529041,51443,106813,1646,1748,387,333,366774,451662,172910,235791,17.2
68545,146251,3361,7086,297,232,0,0,61472,78620,27195,41572,17.2
6747,12702,1716,4898,1939,2009,2698,3390,7246,9527,1128,3682,17.2
11706,31237,2164,6386,3376,3988,4559,5987,12140,16549,1906,4323,17.4
2836,15792,1280,4582,1383,2247,1785,2990,4817,8261,3,870,17.4
3296,12369,933,3339,2576,3741,2948,4325,8983,13132,337,543,17.4
1101,4638,0,1320,107,5,193,185,2859,4848,497,668,17.4
2330,8806,41,1579,131,73,279,182,2334,5231,703,796,17.4
2121,11343,0,615,116,37,229,127,713,4061,833,2329,17.4
2943,9328,0,1390,71,22,175,89,1204,9410,5229,8690,17.4
407027,764877,27993,53108,587,1013,2,144,544389,649050,235645,267482,17.4
29814,71881,2056,5040,243,239,177,119,21174,28259,13302,25634,17.5
16451,23058,3167,5943,2407,3335,3248,4487,10896,13778,4153,3847,17.6
10588,25291,1864,2403,1172,1104,2383,2963,5164,6756,2987,3185,17.6
11881,17292,569,1787,0,120,5,0,2454,9581,18604,37097,17.6
141830,270511,7005,13334,484,233,2,109,142679,175395,54366,73532,17.6
6514,10637,1162,2259,1896,3161,3001,4917,7364,11918,798,1407,17.6
49584,95384,9969,19885,424,295,0,51,58380,69966,42477,57492,17.7
5868,16219,1984,5041,2844,3595,3166,4266,9934,13350,760,1868,17.7
2585,9111,0,151,95,60,266,176,1494,4886,3268,6501,17.7
442611,757909,60783,114733,1413,1676,627,316,790500,898524,410638,508493,17.7
900,5358,0,1,103,0,206,103,1097,9648,2908,6990,17.7
4438,12802,537,2649,1396,2732,1526,3193,3820,7375,1480,1487,17.8
15622,20856,2482,5611,1022,1294,1690,2001,5296,6225,1967,2287,17.8
218664,438330,73526,134832,1289,1412,361,306,94202,114645,68411,74330,17.8
1026,4950,1170,3826,840,2058,1058,2344,2402,5650,235,585,17.8
56141,111407,84878,173887,5106,6651,7540,10035,21261,26843,4691,11359,17.9
5552,20652,2859,5891,2114,2894,2635,3615,7759,10692,77,1368,17.9
1126,4722,9828,30950,53,0,150,129,2988,5036,237,415,18
1.43798e+06,1.3666e+06,3.63612e+06,3.38627e+06,8091,5008,4810,4757,423852,439299,140212,185040,18
165151,31460,3781,3868,1164,3087,4431,4595,11134,11318,2696,2880,18
39876,84091,13910,25701,201,207,0,0,41720,53044,31317,42558,18.1
4437,13123,820,2562,560,1750,636,2221,2140,6153,0,256,18.1
25353,63326,8728,18912,245,238,297,100,36031,45571,30727,38628,18.2
11798,19168,1481,3297,3668,4545,4172,5608,10027,12746,468,2338,18.2
22706,48218,6026,15144,400,363,267,162,25743,32360,11138,27955,18.2
10167,32238,4979,13268,2775,3572,3858,5062,12103,15991,1185,4461,18.2
3446,11206,679,2673,939,1162,1104,1336,3126,3972,1085,1191,18.2
218095,351625,69465,121623,1303,994,513,198,158061,169288,93248,93896,18.2
36471,83114,4737,8560,0,42,283,154,12003,14984,8913,14369,18.3
3794,8213,945,2231,2175,2796,2597,3618,6048,7871,871,1148,18.3
3796,12588,1040,2810,2017,2597,2635,3476,7683,9925,667,1285,18.3
23409,44510,8934,20805,207,172,0,30,17329,21372,5743,14693,18.3
10431,14453,1144,2727,1546,2205,1944,2594,4913,7038,1033,820,18.4
4123,10454,823,2289,985,1470,2178,3547,4903,7979,1518,2340,18.4
2713,16930,700,3523,1357,2397,1811,3443,4857,10030,63,418,18.4
2023,7276,0,334,6328,8982,9465,13470,14978,21251,1115,3929,18.4
49845,97819,2137,5144,0,57,0,111,39647,47438,37900,38175,18.5
26724,50590,2998,6388,14,165,17,33,24250,30544,8893,24620,18.5
31438,54754,19769,36896,7,64,54,72,30428,36480,24676,28413,18.5
32048,59644,7334,14693,245,182,48,69,28694,32745,30604,33216,18.5
48046,88513,10900,18298,76,275,119,23,26345,31518,24573,29379,18.5
6050,14221,4320,7968,856,1079,1996,2458,5648,7181,1494,2939,18.5
48286,101779,8302,15737,506,334,0,101,64020,71047,52725,51912,18.5
2492,9830,104,802,320,273,158,95,753,4249,8496,16339,18.6
157339,291266,44740,77468,448,333,594,221,171215,196004,85466,93386,18.6
4008,12891,1570,4280,4734,6767,5331,7598,11571,16197,1283,1498,18.6
4543,8707,930,2241,29,22,168,163,818,4577,12767,21735,18.7
45668,100244,6579,12016,237,154,188,115,49079,61322,29985,47153,18.7
26349,53233,3340,5875,243,246,298,134,30436,37000,18931,29952,18.7
7318,20713,1519,3726,3253,4206,4290,5713,10541,14009,1178,1343,18.7
82540,142653,9839,18378,29,305,232,196,63408,72318,62704,59666,18.8
31934,65085,32690,59810,306,210,32,16,36475,43930,24432,36686,18.8
51546,101179,3664,7531,260,230,58,76,27952,33417,15932,27117,18.8
25341,48391,5482,13068,643,279,0,0,21895,27583,7996,18776,18.8
16091,23016,2900,4820,2488,3152,3392,3875,9634,12026,2528,2846,18.8
2948,16527,1177,4736,2740,5063,2909,5363,7240,13363,448,1777,18.8
49231,104946,6098,12146,213,174,244,153,42511,52977,18802,44557,18.8
7844,11997,1649,2813,868,1055,1393,1625,3550,3982,1664,1280,18.8
4498,11250,1005,2293,2367,2785,3591,4478,8351,10074,2655,2842,18.9
48567,75498,25854,48263,3666,4422,4526,5330,13055,15288,3341,4092,18.9
25270,66071,9310,18086,195,186,169,66,34592,41220,25227,37629,19
23094,52206,10944,19716,1103,1377,2471,3172,8186,9812,2102,2873,19.1
7137,9749,492,4423,985,1070,1356,1993,4210,6507,0,689,19.2
351605,613864,21985,37817,1078,1443,17982,21245,138950,153189,101074,112619,19.3
1788,8840,583,2510,1070,1426,1687,2534,4269,6489,1318,1751,19.4
2893,13521,0,1688,710,1533,796,2159,2495,6153,956,1101,19.4
8386,23186,2171,4828,2038,2612,2547,3470,8962,11460,1761,1654,19.4
57408,100048,6021,10495,683,316,635,189,26216,28355,22165,21589,19.5
243236,414796,328718,532291,5369,5449,6614,7339,128819,133969,85526,72973,19.6
2168,11014,417,2233,94,138,95,0,6369,10841,8694,12517,19.6
7398,12102,720,1621,210,227,0,74,17604,17726,10190,6030,19.6
791304,922429,116476,147735,1923,1420,137,272,938447,662182,596185,379067,19.6
45310,93096,8103,14843,351,267,0,76,40586,47205,20883,39296,19.6
48615,97312,5819,13154,201,106,458,211,34726,40902,11309,31295,19.6
315296,546460,28444,47577,1151,1001,4309,5263,119014,130405,114465,129060,19.7
308563,510245,16063,25747,575,581,346,210,244202,268624,153130,173597,19.7
2821,15630,271,1543,222,221,237,167,433,4728,895,2221,19.7
42119,74614,6179,11812,80,50,0,99,37360,40969,22738,25789,19.7
3227,13304,269,1232,233,210,36,0,4903,8154,15027,24100,19.7
1847,12748,377,1662,145,41,29,0,1287,10511,18212,61530,19.7
490279,640121,73957,111562,1259,1446,539,275,1.27753e+06,1.17238e+06,570057,491568,19.7
900,5702,0,37,44,0,158,39,3574,8566,2888,5946,19.7
5773,14811,2909,7006,2441,2955,3007,3626,9121,11721,1289,3936,19.8
32828,71254,4274,7487,125,121,0,17,32323,37379,17156,22915,19.9
10214,12743,2614,4160,1869,2073,3105,3649,8075,9704,526,1498,19.9
28054,53525,4348,8716,266,116,194,115,28462,32292,9469,23661,19.9
3113,15935,1189,3736,2325,3775,3149,5131,6753,10803,0,1180,20
6270,12098,128,2161,483,2007,744,2885,1594,6183,369,982,20
11447,11301,2739,2988,1568,1680,2423,2630,5765,7291,1543,1917,20
44108,75457,3906,6876,109,148,0,31,43528,49350,32301,38411,20
20690,42167,4334,6678,281,126,98,0,21723,24358,7973,16456,20
52493,82993,3252,4551,146,76,121,128,41026,46482,35634,42050,20
3720,20390,538,1828,1263,1960,1640,2607,4697,7691,0,175,20.1
4323,14671,0,1600,447,1052,539,1514,1432,4878,95,210,20.1
13455,19083,2895,6148,3324,3799,4428,4796,10961,11827,1786,2256,20.2
9468,24124,1414,4015,3019,3620,4536,5253,12307,13890,2877,3254,20.4
4887,18502,2744,5660,2093,2550,2749,3451,7327,9067,0,1705,20.4
43891,73894,4035,5732,0,40,0,0,33368,36682,19916,32658,20.4
8487,25169,2346,4811,2712,3373,3804,4716,9687,11938,1383,2601,20.4
1116,5525,1215,5048,538,1612,478,1705,1671,4605,1704,2640,20.4
1273,8187,988,4674,1752,3326,2222,4213,5681,10688,74,124,20.4
12758,12932,1323,3228,1923,2124,2361,2884,6193,6863,1749,1996,20.4
37513,66771,7782,13276,0,0,0,74,40566,41656,29114,36741,20.4
9120,19524,537,2988,2495,2956,3959,4636,11634,12510,2450,4313,20.5
3422,14747,1024,2367,1489,1957,1959,2519,4775,5848,1038,1482,20.6
41515,80015,14659,23332,593,377,257,202,51517,54542,39148,39897,20.6
80546,154713,5767,9568,61,100,163,179,74924,81813,34435,65767,20.6
11910,17185,2770,5501,1600,2373,2977,2997,6629,7371,3083,2540,20.8
7147,13824,1841,4667,2000,2431,2752,3058,7922,9048,868,1462,20.9
10740,24673,2159,3327,3529,4117,4302,4963,12284,14108,1292,3105,21
15998,27408,2295,4329,2924,3102,4477,4846,14760,16527,2493,4509,21
40480,73777,3022,5624,490,308,247,65,41128,42225,26212,34714,21.1
167836,259224,236992,393286,6095,6269,7264,7920,21800,23485,6439,5879,21.1
57282,100675,40479,67103,3669,3992,6636,6959,17872,18856,5118,5804,21.2
79354,124195,19912,34430,272,151,46,53,85396,85478,35125,35205,21.2
11695,27247,5237,10606,3711,4572,5606,6323,14624,16509,4685,4097,21.2
2969,14739,307,1814,1277,2919,1861,4124,5357,10560,510,1531,21.2
1417,7261,781,2779,1151,2835,1422,3895,3207,9270,453,559,21.2
5186,11876,226,1368,41,35,130,103,10659,9141,3093,3231,21.3
2842,8977,477,1854,137,25,165,50,5232,7243,635,1767,21.3
1130,6505,1160,4565,192,127,177,110,2927,6773,8706,17896,21.3
412,2252,1380,5114,194,96,141,22,3226,8268,40241,75761,21.3
577219,816773,41734,63843,2474,2413,627,362,773394,738887,370932,360761,21.3
11692,21130,78436,147649,1731,1506,2196,2363,6392,6804,1476,2325,21.3
19390,39099,4739,7699,207,115,61,1,21787,24771,5745,11804,21.3
6790,17846,914,5423,2848,3157,3607,3886,9874,10800,3130,1942,21.3
39043,64806,14587,23184,487,223,200,169,34608,34448,17137,26741,21.3
30605,50343,7597,12901,14,74,11,94,29820,30842,15287,19267,21.3
356900,542546,153797,236095,0,155,374,140,168088,166869,114855,109141,21.3
6803,18923,1381,3595,4089,4971,5167,6163,12880,15858,550,1887,21.4
4054,15758,1055,3390,2706,3302,3728,4411,9335,11059,129,1597,21.5
26262,40864,3094,4202,5003,5166,7005,7766,21914,24830,5384,6912,21.5
654,3423,279,1484,189,149,210,139,2041,4761,384,578,21.5
514499,693029,46046,62664,1782,1893,333,216,818682,721816,360162,353899,21.5
20887,38261,3108,6169,26,32,30,52,22651,25691,8064,19066,21.6
4628,14054,353,1597,1389,1606,1946,2215,5265,5961,226,385,21.6
6460,18555,811,2289,1652,1928,2698,2837,7829,8092,969,3481,21.7
4265,19045,1398,4000,2231,3116,2524,3736,6450,9271,25,608,21.7
5953,17271,1726,4293,1929,2275,2202,2676,6907,8487,106,385,21.8
112889,185072,15842,24289,650,285,0,30,140177,133888,53048,59424,21.8
19501,41678,7945,17980,533,450,254,124,24819,28122,5404,14254,21.8
5892,11419,2386,4071,3240,3479,4006,4569,11550,13162,2347,2223,21.8
14627,36625,2138,4566,2905,3152,4214,4855,12408,13405,722,3522,21.8
268348,424511,71309,114520,672,656,298,164,151986,148334,93994,82671,21.8
53597,90789,4299,7474,539,315,0,115,50830,52823,47049,41259,22
2512,9751,880,2427,1567,1762,2195,2716,5854,7576,0,445,22
26906,36885,2942,5989,4181,4368,6225,6629,19101,20306,6192,4587,22
20094,22408,1816,2669,601,256,321,137,22004,22328,20982,15028,22
1460,6242,760,2564,1517,2335,1966,3361,4315,7621,0,235,22.2
115385,199937,22007,37842,542,485,674,260,115635,99936,30595,51931,22.2
1729,11595,930,4475,1157,2486,1182,2959,2961,6826,878,1571,22.2
57565,103054,11056,19695,463,346,109,79,39780,41565,34856,35875,22.2
10246,19398,87,2241,3138,3406,4161,4407,10677,10415,1149,1243,22.3
223553,340674,32557,50294,201,514,0,28,117618,113628,129842,103170,22.4
62914,110627,4990,5470,602,284,181,142,54529,52987,54568,46218,22.4
9779,17708,2075,3430,4518,4970,4794,5209,10380,10730,2672,2617,22.4
2019,7217,1230,3829,2020,2855,2729,3971,6247,8923,792,1225,22.5
4721,13284,1955,4358,2290,2448,2581,3068,7106,8212,811,885,22.5
90440,139438,21389,36159,572,301,232,123,160486,142800,53157,61692,22.5
29706,57157,12750,21688,230,151,0,11,32803,31990,10953,24784,22.6
11112,22646,2461,4218,3600,3829,4656,5202,11255,12526,2766,3494,22.6
49558,78097,5891,9062,432,215,127,81,43627,41946,28251,34066,22.6
18754,35513,1810,4817,1422,1270,2846,3110,9264,9695,2139,2786,22.6
6658,22653,2099,4584,1411,1876,2803,3676,7848,10327,1643,2643,22.6
1363,6349,291,1399,249,1133,718,2269,2146,6930,21,87,22.6
92011,137997,8781,13278,249,236,0,33,62078,58788,42217,45390,22.6
2066,11474,933,3594,1027,1979,1464,2683,3538,6804,135,471,22.6
216961,341340,18142,30268,829,399,0,0,93718,89095,66652,57792,22.6
3795,12759,1155,2873,4909,6169,5868,7258,14484,17661,290,1081,22.7
6881,12929,987,2770,2452,2741,3204,3986,8042,9209,2107,2018,22.8
1.51503e+06,1.80751e+06,2.00287e+06,2.54222e+06,4716,3895,1445,1018,181733,163379,100606,89751,22.9
35120,59944,6335,11985,423,220,0,58,29387,28266,20645,22766,22.9
59264,100078,12352,18885,420,284,105,36,52180,53412,32212,47595,22.9
1137,6649,139,837,231,191,168,43,2344,5947,562,1021,22.9
917,5190,0,0,124,72,147,78,8514,13685,82,293,22.9
766,4658,664,2852,206,163,143,15,2614,6291,459,1102,22.9
2005,11343,0,0,174,75,70,0,2670,7663,14013,26182,22.9
1265,7290,568,2554,203,123,166,116,5022,13667,66478,130646,22.9
502233,593889,54145,70845,2397,1685,696,276,1.30631e+06,1.08941e+06,498695,460948,22.9
