"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2423,9789,841,4559,2071,3094,3007,4555,7283,10762,2932,3434,17.3
12653,30329,4588,8718,300,167,179,81,25836,28616,16931,20173,17.3
51337,96561,1584,2581,154,184,96,104,40409,42765,27785,33256,17.4
179794,337813,46503,77427,5347,5653,6532,7970,21883,23602,5515,5502,17.5
5544,11117,1943,3534,3077,3751,4173,5139,11146,13354,1196,2564,17.6
31032,53213,9041,16942,0,65,62,51,44201,47522,31914,34108,17.7
5745,9919,825,1944,3098,3363,4095,4534,9403,10803,3581,2503,17.8
11124,17454,1556,2896,3690,4031,4400,5070,12679,14353,1319,3854,17.8
7435,17709,3601,6916,4708,5606,5881,7125,13981,16895,866,3629,17.8
555,2699,884,5220,472,1228,895,2377,2312,5819,892,1794,17.8
29291,49859,8227,15876,0,0,64,106,37407,40122,16821,27458,17.8
1091,6412,528,2820,2050,3531,2455,4535,6378,11777,1027,2196,17.8
1718,10751,537,2350,418,1152,298,1305,821,3819,329,399,17.8
1840,11097,856,4288,336,975,578,1724,1605,4544,849,1398,17.9
7230,28013,0,1691,4071,5038,5140,6311,13167,15906,1974,2947,17.9
3638,9532,1479,3266,2495,2963,3714,4269,10526,11900,0,2508,18
35454,74444,139723,120845,361,152,29,42,33276,35023,29081,26688,18
5429,17640,1435,3722,4830,5874,5629,6993,12182,15637,1120,1332,18.1
12849,25489,2380,4534,5193,6252,6807,7736,16434,19638,2154,4099,18.1
5779,15396,660,2467,2549,3169,4198,4922,10849,12892,1269,1374,18.2
3059,13170,202,2816,1179,3532,1638,4620,5485,14634,3884,4673,18.2
3652,21988,849,4024,2015,4435,2648,5824,7668,17456,539,1417,18.2
8360,24085,667,3796,3641,4351,4862,5751,15303,17929,4489,5693,18.2
38076,52582,4842,9242,408,260,0,81,39839,43605,20328,34457,18.2
32761,59740,15105,30415,34,62,79,82,56192,59128,37371,43247,18.3
5251,12384,351,1341,209,84,182,83,11738,8124,9890,7927,18.4
471045,661933,103762,173582,1128,1188,0,105,542896,492980,203570,160014,18.4
9417,7764,925,2972,1586,1831,2566,2374,6188,6439,3294,2555,18.4
26768,53766,8345,14507,225,167,181,132,36908,39950,21710,32342,18.5
4360,12685,442,1640,2482,3855,3010,4582,7878,11302,238,839,18.5
1680,10145,784,3445,1131,3814,1379,4678,3282,10678,1474,4312,18.5
6925,16976,1496,3137,5217,6152,6362,7232,15888,18277,256,1154,18.5
1477,7407,420,3030,2012,4113,2436,5008,6413,12604,600,1688,18.6
3122,9812,1604,4255,3861,4809,4994,6249,12244,15605,1153,2852,18.6
11684,30756,2882,4041,6141,7916,8922,11514,23023,28310,5450,6071,18.7
5088,18798,434,2780,753,3307,1005,4266,2923,10908,135,200,18.7
17397,16111,42402,44948,5631,5897,7073,7388,19613,21319,1413,5690,18.7
102794,149367,16815,24857,805,235,0,12,125077,116836,56027,45932,18.7
961,2691,787,2652,1206,2009,1688,3222,4173,7260,0,0,18.7
14920,30617,3002,3847,7092,7726,9361,10701,26287,29448,2675,3832,18.8
2208,11381,123,715,1692,2652,2509,4005,6222,9712,858,1185,18.8
31003,50358,12314,19738,19,180,283,239,26332,27537,20870,21177,18.8
5132,13334,5817,10098,1229,2933,1707,4155,5197,10003,942,1532,18.9
519,1613,4081,9458,1187,3077,1406,4062,3512,9362,104,260,18.9
9712,18907,3005,5214,6673,7321,9630,10546,22846,24682,3581,5953,18.9
1600,9721,2435,8381,173,91,155,55,3058,5447,615,879,19
2433,11527,1429,9303,203,149,152,42,3630,6372,33927,65961,19
835390,905319,2.23481e+06,3.41321e+06,3578,2097,172,237,500026,443803,180500,196023,19
15726,35955,5517,10147,212,124,329,172,22730,23744,8977,18105,19
13853,24092,4449,8098,4889,4769,6124,6755,15758,16005,5029,4288,19
23714,34404,4541,9279,538,260,200,131,32707,34567,28877,29882,19
24409,36241,4281,6398,110,218,436,298,24364,24745,19089,20157,19.1
