"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
4570,13421,729,2254,1709,2316,2323,3204,7759,10785,1129,3411,16.2
4331,14984,324,2415,2243,3134,2948,4211,8657,12156,1419,2757,16.2
14475,34444,9571,25373,154,228,260,131,23238,33032,11531,29364,16.2
4899,13289,209,2012,161,131,310,193,16053,15275,1900,3246,16.2
2242,8494,240,1373,173,99,259,200,1525,8830,2216,7179,16.2
3213,16692,0,998,154,180,188,69,6209,27347,2852,21308,16.2
567076,1.10899e+06,48944,89740,1161,1359,658,398,847093,1.0993e+06,304888,455470,16.2
34883,89141,2355,6048,420,257,285,214,36311,53251,27462,49924,16.3
4485,12157,211,1807,1810,2477,2591,3561,6278,8866,1152,2166,16.3
13923,31001,829,2796,4813,7310,6015,8744,17906,23787,3840,4285,16.5
26615,61692,10105,20647,602,329,182,73,7455,10770,3087,3948,16.5
1139,3868,17,596,10679,17507,13240,21855,19291,32920,445,5165,16.6
5135,9336,1831,2592,4502,6298,4628,6553,12537,17194,1246,3492,16.7
4563,15501,501,1872,2201,3219,3111,4426,10576,16344,1792,3399,16.7
3722,16021,690,4168,1160,1529,1941,2782,5490,8348,903,2221,16.7
7016,34623,1129,4381,67,27,124,29,12476,20344,4770,17127,16.8
2662,18252,0,104,131,48,163,100,491,5829,722,1777,16.8
17219,54213,12637,32401,5271,7234,6512,9276,21417,27082,5007,10134,16.9
9352,20233,1991,4826,2992,3876,4192,6007,12630,17255,1912,3689,16.9
3378,15395,993,3635,1664,2391,2502,3751,7132,10406,1952,3401,17
4279,10602,616,2193,195,172,80,22,3356,7438,1372,1824,17
745,3487,0,0,176,110,115,18,828,4112,1395,3041,17
849,3293,247,988,128,27,140,51,3516,11743,1080,8128,17
620044,1.27185e+06,63620,119923,1260,1492,84,190,636004,783361,257347,308743,17
42844,82804,11126,18336,1912,2610,5294,6918,14578,19737,6731,7154,17
7397,23444,1325,4073,279,246,106,13,15457,24339,8099,14841,17.2
2298,14736,715,3127,1051,2009,1378,2629,4142,8153,462,1101,17.3
3262,13067,449,1721,767,1560,1398,2770,4363,8146,1088,1861,17.3
16390,31443,8083,18203,684,308,190,87,25920,31076,22341,26237,17.6
3137,9193,5546,14526,251,168,109,14,12056,15278,6459,12649,18.1
30677,43606,5113,8387,0,31,184,136,29856,36948,20280,30515,18.2
6076,15996,2456,4202,1045,1168,2373,3186,6446,9451,1322,2938,18.3
1726,5341,1184,3062,2738,3739,3620,4815,10400,13843,1134,1840,18.6
1409,5789,3082,9322,101,0,115,58,3106,4152,26391,40959,18.7
4230,19571,4032,12602,100,40,149,101,4685,5834,38921,54180,18.7
3095,19283,4670,17071,191,166,172,85,162841,299721,192938,406343,18.7
1.17076e+07,3.30175e+06,1.04316e+07,3.21511e+06,59235,10233,15280,2425,1.74718e+06,9.92433e+06,1.53933e+07,6.76751e+06,18.7
28065,67363,11406,25271,284,191,0,9,27912,33474,20119,26214,18.7
821,5138,0,209,1082,1889,1409,2628,3802,7401,0,102,18.9
2013,8738,880,4294,1423,2087,1993,3124,6148,9833,556,1625,18.9
4740,14386,626,2961,1834,2412,2670,3534,8391,11037,1427,2440,18.9
4075,17494,669,2661,423,1163,484,1429,1562,5092,2321,3191,19.1
1504,9686,870,3902,1146,2564,1734,3836,4651,10997,317,584,19.1
