"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3526,12473,956,2602,1004,1299,1343,1790,3786,4877,526,1054,16.5
14514,22223,2051,4041,3001,3916,3851,4824,10458,14811,4895,5582,16.7
1934,6048,25,1001,5115,7650,7483,10823,10209,14025,1371,1904,18.1
8483,11577,1671,4082,4375,5399,6921,8772,21283,25818,4083,4573,18.5
34769,57825,14302,25271,1619,1991,2256,2674,8893,10121,4568,4902,18.9
1370,7985,382,3076,503,1444,714,2440,2529,8891,519,995,19.1
1856,3859,0,939,1534,2534,1804,3343,6703,12102,793,1191,19.2
41570,69962,4243,5643,82,306,0,0,30817,34687,32068,27500,19.3
47745,97583,2931,6803,109,198,117,69,64656,69715,21949,28734,19.4
6328,15570,1591,2833,951,912,1878,2444,5089,5724,1567,2802,19.8
22946,41496,5599,9639,288,192,200,129,30060,35263,15461,32160,20.1
1974,8670,820,1878,4137,5819,5423,7384,15438,21135,1772,4124,20.1
2297,10677,442,1405,906,1252,1006,2031,3430,5366,605,967,20.1
7088,17549,1270,3112,3037,3668,4398,5541,12978,16238,85,3910,20.2
2362,7441,0,823,668,2077,1087,3178,2824,7932,182,376,20.2
2829,6452,887,3859,1263,1418,2476,3089,7076,8046,2070,3027,20.3
3579,9763,1464,5746,2263,2745,3327,3959,8425,10383,235,1039,20.3
64959,125433,36116,59375,3086,3414,8134,9213,25351,29704,10401,10414,20.4
8730,15357,1826,3859,2563,2989,3498,4086,13806,15107,2523,4793,20.4
4207,10104,659,1905,2818,6475,3479,8011,8052,17811,97,360,20.8
3690,8799,746,2509,9099,17395,13038,25044,19768,35272,1020,1705,21
36663,57433,5977,8520,418,311,70,121,37956,41446,27126,33398,21
6597,17802,2394,5526,2302,2590,2544,3085,8325,9761,2091,1919,21.1
20587,35736,1515,3619,6445,7350,9756,11078,27960,30506,4582,5231,21.2
3284,9388,3484,7126,2074,2763,2642,3154,7348,8707,833,1193,21.2
3627,8957,308,1799,1469,1607,2452,2846,6889,7898,387,2611,21.5
55388,99585,13351,21744,86,126,219,206,37824,39094,33658,32032,21.5
4873,16558,496,1893,2637,3349,4327,5823,9968,13160,570,1851,21.5
13293,14508,1764,3692,2557,2918,3405,3692,8353,9839,2602,2168,21.6
10959,21918,4152,8548,212,123,24,0,20927,23807,8855,15516,21.7
2068,13498,858,3507,1709,3350,2481,5345,6308,14073,588,961,21.9
6614,10640,0,2314,1010,841,2038,2878,6357,8406,3162,3721,22
947,5059,418,1507,107,0,187,82,1563,5534,8892,24047,22
60221,118734,6390,10874,170,187,162,108,88920,84571,27518,40009,22
7670,15673,1841,3355,2147,2676,3245,3835,13466,16051,3527,5297,22.1
83557,140721,332825,539102,15231,16695,25237,27560,28045,30363,5365,5524,22.2
8980,23251,2375,5064,4107,4927,5358,6018,14805,17014,1255,4030,22.4
15022,36169,4193,9839,505,397,201,105,22273,23971,10286,14939,22.5
1086,6701,214,2029,1927,3563,2202,4095,5292,9875,1421,2480,22.6
2479,11202,224,2953,632,1668,866,2062,1955,5616,355,708,22.6
7329,15895,1496,3516,5816,7024,7884,9513,21892,27289,3227,5001,22.7
120111,215780,44482,66303,1197,817,247,195,60888,58391,39341,33808,23
25801,47346,10810,17513,227,76,234,182,31686,32164,11508,22575,23
