"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
5222,14063,887,1941,2341,3457,3213,4808,8629,12332,2330,2338,16.5
52838,113294,5862,11448,64,49,248,115,47293,53804,30423,36108,16.5
4254,20883,516,2326,752,1010,1532,2176,4534,6911,589,2134,16.5
5348,18932,5990,16196,3125,4149,3877,5326,10572,13438,1692,2879,16.5
27446,46714,6617,10907,2102,3263,3898,4555,11432,15176,3440,3987,16.6
7083,15059,1167,5118,2709,3645,3146,4288,7174,9989,437,1863,16.6
6995,20465,1019,2534,2893,3762,3662,4941,8626,11413,643,3154,16.7
39001,86439,4953,12951,230,230,316,213,32838,41008,16938,25501,16.7
159838,309113,5844,10243,490,725,235,243,92771,109999,54046,60997,16.7
30694,69942,17507,36716,272,243,168,94,21895,26089,16446,21808,17
54157,108134,7424,15305,490,459,114,129,42890,50968,39519,45762,17
3541,8678,283,1729,928,2772,1280,3069,2618,7906,0,597,17
1784,8609,844,3383,1318,1949,1526,2150,5480,8129,878,3130,17.1
3693,14463,0,847,1408,2113,1810,2717,4641,6987,1339,2406,17.1
60074,128374,14956,28792,331,248,70,65,35772,40729,24657,30910,17.1
2772,5999,216,1354,2603,4030,3498,5002,8311,11280,1293,2667,17.2
15043,35086,3834,8519,4584,5935,6062,7940,17645,22192,1944,4995,17.2
7002,14796,1295,3596,1763,2335,2723,3662,7879,10555,3183,4296,17.2
533900,888985,39485,64770,3134,3554,50640,59996,295876,313574,236200,227139,17.4
5470,18271,1069,3614,1671,1842,2623,3203,6671,7682,720,1319,17.4
1313,3328,118,1113,191,73,139,52,9900,15557,2728,2598,17.5
1697,5126,487,2676,16,0,165,65,13334,17905,1795,2842,17.5
2235,12187,128,982,35,0,130,22,1981,6135,8210,16870,17.5
666993,887429,130955,183408,2066,2371,478,348,1.4825e+06,1.37658e+06,679528,616912,17.5
243947,458449,37831,67289,254,221,5,145,171761,184146,73945,85595,17.6
62193,120971,35615,67080,1244,1653,4486,5413,11282,13500,4877,5068,17.6
9348,29885,4423,10220,2301,2997,3146,4284,9597,12642,2221,2381,17.6
6461,15442,1378,2719,2597,3279,3882,4996,9524,12037,1319,2616,17.6
3153,19101,969,3708,874,1347,1179,2056,3390,5957,384,1483,17.7
21528,47676,3975,8522,276,212,260,123,27176,29559,19392,20720,17.7
39036,73430,9695,18043,98,72,139,98,52703,59241,36495,43404,17.8
2868,11233,2919,6557,186,214,114,35,8206,9338,1293,2421,17.8
730410,743350,851868,707605,3907,2371,1115,568,542958,392440,328393,212923,17.8
59647,125636,12434,23488,483,522,1,51,48191,56201,41597,50263,17.8
3097,14250,810,3504,873,1150,1306,1810,3487,4976,346,1019,17.8
11418,23090,1584,3487,3318,4020,4324,5298,9970,12401,1587,2489,17.8
6055,20081,1093,3756,1329,1522,1839,2445,6110,8445,1181,2187,17.9
