"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
9841,14764,2391,5060,3019,3783,4252,5054,12639,13876,1426,2686,17.2
18909,37512,12426,22852,314,254,197,174,33787,33329,24915,24507,17.3
2333,9666,1908,4994,182,46,64,0,1873,5158,13995,27697,17.4
23844,44170,9252,16136,279,208,68,82,43048,47295,20934,38456,17.4
936,4700,0,0,619,1763,948,2375,2151,6047,0,0,17.4
37455,67056,8332,13644,366,264,405,211,38525,39578,33506,33611,17.4
3165,9712,1970,4590,3542,8558,6428,15542,5323,10838,3229,3789,17.5
4308,11407,1847,3861,1577,1564,3503,4155,9183,10960,1643,2325,17.6
2527,9250,1168,3555,2735,3102,3354,3899,10828,12627,0,3421,17.6
44045,82084,6311,9042,369,221,346,150,51798,48605,34370,37323,17.6
5263,17359,877,2509,1927,2625,2525,3283,8046,10419,421,1950,17.7
6088,9406,997,2419,1601,1506,3888,4415,10741,11704,3215,4566,17.8
7614,15088,983,2867,1926,1777,3335,3661,10209,10821,3384,3106,17.8
5306,11763,1644,4325,2564,3128,3863,4770,11041,12988,1293,2438,17.8
2107,9878,1273,3802,3120,3852,3796,4683,9408,12175,589,995,17.8
13215,31486,3536,5021,3947,4413,5430,6033,18218,20063,5977,5445,17.9
51157,92556,6728,11216,287,138,42,108,63251,61517,62145,53843,17.9
125699,184700,29547,43670,327,326,171,103,90769,82268,81574,76696,17.9
26714,41579,695,2771,3908,4307,6272,6427,21223,21788,7228,7221,17.9
13670,33364,9693,19817,2255,2715,2862,3205,8718,10591,1558,2287,18
3352,13307,1294,4128,1474,1881,2593,3599,8149,11541,2047,2363,18
2237,5996,966,3383,2253,2971,2761,3502,7088,8740,719,1947,18
24829,48133,2449,3974,5848,6569,8695,9131,25482,26878,6871,8374,18
5203,11373,2476,4104,2610,3106,3194,3489,9856,10319,1910,2431,18
73376,116561,10824,19497,182,191,272,102,37814,37602,27354,30180,18
8301,28397,12211,26709,5540,6808,6509,7723,17480,20931,0,3088,18
5815,12967,818,3301,4282,4967,5699,7041,15596,19655,5121,5195,18.1
981,3856,526,2131,485,1907,665,2639,1892,6357,364,573,18.1
1284,4189,0,1331,1416,3563,1703,4740,3936,10348,603,913,18.1
7373,17151,1604,3613,2281,2708,3198,3833,8763,10833,1879,1862,18.2
73483,109156,17156,27784,52,107,455,218,74992,70191,71501,60056,18.2
53937,91428,159,2784,162,173,111,106,95291,86932,38860,35600,18.3
6779,15361,2691,5707,3019,3127,4037,4351,10565,11381,2853,2110,18.3
9711,19663,796,2519,2447,2692,2976,3485,7986,9299,0,832,18.3
3522,15362,1016,3835,1498,2025,2205,3096,6978,10104,1287,2437,18.3
52713,83415,7933,13062,55,142,0,96,48796,47131,29756,40120,18.4
110002,180597,45940,76185,560,235,458,192,93104,86868,36886,39156,18.5
12880,18738,2466,4612,1323,1456,3002,2956,7526,7254,3449,3462,18.5
3873,14122,846,3372,2302,2949,3231,4197,8777,11399,1669,2974,18.5
2908,12523,750,3252,2388,3141,3863,5165,9869,13019,1255,1458,18.5
2019,11982,679,3978,88,0,219,147,2688,6646,15769,42506,18.5
52723,81768,9224,16864,34,38,241,139,53582,52429,28111,44380,18.5
8177,12728,2087,3580,2763,3387,4454,4534,13257,14152,1071,2697,18.6
