"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3081,10176,2020,5738,1585,2113,2379,3321,7058,10009,2911,3307,17.3
293166,469158,21973,39932,844,798,5216,5889,133991,147983,112546,124691,17.4
9736,11710,688,2526,2495,2551,3238,3813,7113,9152,545,1943,17.4
35326,40024,5693,5664,306,183,440,202,28256,31801,32913,29199,17.5
90695,139185,12862,21387,532,413,619,285,84742,90755,42909,49121,17.7
3795,8661,1201,3407,1466,1780,2197,3401,6068,9414,269,435,17.7
32283,59082,1241,3752,195,163,323,186,47729,52856,34645,43300,17.7
7344,17023,2147,6080,3430,4311,5317,6574,13321,16348,2461,2850,17.9
2068,6539,1417,3367,2005,2566,2799,3528,7660,9899,726,2419,17.9
7581,17094,1817,3938,1194,1534,2445,3061,5462,7105,2436,3500,18
80004,147115,23055,37953,355,436,45,76,108251,107053,90628,92697,18
2025,9652,1153,3207,1483,2125,2058,3055,5607,8183,82,460,18
3943,9936,2753,5286,2459,3234,2897,3543,7246,8963,1004,1616,18.1
12791,40306,1754,4305,221,161,250,125,15968,19432,4776,14041,18.3
1593,5324,0,381,137,98,251,142,973,4472,6123,13953,18.3
189020,309712,13320,22513,122,328,177,137,228590,227323,97236,99589,18.3
177735,277647,16827,25304,306,550,0,136,130869,130191,136661,116776,18.4
216145,356027,149568,255115,991,693,598,281,177907,176346,95037,108220,18.5
12078,24225,2331,3392,4306,4910,5904,6619,18708,19912,5644,6820,18.5
3942,16196,727,2964,7831,13992,13432,23425,21455,32747,4834,9547,18.6
14758,30660,2720,4169,4831,5362,6595,7276,18944,20890,4796,4885,18.7
8260,25084,1251,3347,3025,3845,4355,5318,13550,17114,1258,3654,18.7
4046,8663,1012,2174,2353,2345,2957,3436,8548,9116,2272,2331,18.8
2753,6946,2341,5280,3585,4088,5036,6132,12232,14500,1377,2771,18.9
487998,658118,92077,136514,5816,5346,1221,1310,184134,172151,80993,85908,18.9
31471,31995,5429,8609,192,171,361,135,21201,20710,15476,15973,19
41338,79419,3560,6039,412,336,380,169,42741,40198,26607,30981,19.1
28564,35589,3628,5077,521,198,33,73,22414,23588,12563,19694,19.2
452996,390867,315550,239565,1990,945,218,249,53420,33136,36921,21470,19.2
3670,12831,650,2121,1052,1830,1543,2106,4004,6317,25,363,19.2
41466,75180,5606,8621,406,248,0,70,35660,36645,17033,26432,19.2
3220,17114,1316,4672,2726,5889,3602,7901,9131,18899,1232,2365,19.2
595138,854580,474527,712721,15663,15619,13022,13387,35278,35439,7295,9134,19.3
2179,10366,2147,5832,1289,2385,1646,3424,4468,8917,1755,3276,19.3
2454,8059,1568,5492,1238,2381,1438,3388,4179,8841,293,232,19.3
10836,15884,6011,8847,3632,4050,5079,5725,15605,17040,3782,4447,19.3
1213,7911,252,2814,200,162,237,213,2334,6070,14354,27522,19.4
23984,48114,4069,6824,653,365,266,120,31914,34723,6699,19192,19.4
33085,47087,11662,20071,396,178,244,127,29433,28969,23392,20717,19.4
61403,101526,2440,5631,648,364,299,201,79738,67574,26499,22846,19.5
45161,60026,3194,3863,143,202,406,159,38956,38540,30926,28448,19.6
47801,80476,3822,7152,173,188,576,220,50361,46353,33486,31976,19.6
4755,9483,1608,3755,3756,3855,4628,4804,12372,12975,2789,4058,19.6
37503,56000,12359,23351,38,238,62,49,34799,35314,15775,30596,19.8
54657,97778,7219,12380,668,350,196,123,42696,39651,34140,32791,19.9
