"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2975,6774,418,1583,822,2853,984,3407,2047,7274,1498,2475,16.8
1951,11875,0,490,1229,3893,1356,4628,2877,9833,196,416,16.8
24468,61582,7722,15379,233,315,0,65,29759,40491,28363,37567,16.8
1794,8573,731,2692,1462,2398,1698,2965,4343,7467,697,1439,16.9
2883,13007,1752,5062,4861,7185,5660,8414,14204,20431,621,3191,16.9
10217,33972,1265,3732,188,97,178,98,23060,32676,9896,26219,17
717,2384,0,945,1558,2232,2250,3353,6567,9586,898,2530,17
2431,8545,1452,3895,2109,3152,2322,3604,6521,9306,582,1431,17
1394,8586,490,3016,910,2539,1139,3694,3396,10950,1334,3021,17
3115,9765,1182,3163,1354,2766,1807,3996,5610,11708,0,517,17
2818,9785,1064,3162,1834,2784,2255,3434,5696,8772,924,2079,17.1
99055,210966,9865,21652,360,417,427,232,71011,88488,66347,78904,17.3
11091,16150,1163,3398,1534,1929,3308,4533,8714,11823,3914,4758,17.3
28442,59711,6401,12632,370,370,228,107,35422,48183,25259,37733,17.4
7715,12929,1879,3341,3973,5303,4606,5922,12849,17286,2496,3053,17.4
554,2098,219,1191,284,1163,393,1383,951,4176,221,240,17.4
16742,44832,15179,35019,100,170,166,82,21411,27878,16242,24390,17.4
1069,4241,2356,8206,2065,6011,1930,5914,5074,14709,1331,1849,17.5
3.59955e+06,1.58875e+06,1.3209e+07,5.81525e+06,525372,136869,176568,41895,1.05519e+06,265614,131162,28233,17.5
95003,89684,492969,368149,10222,5419,2391,1041,25046,14119,176,704,17.5
26931,38410,296388,452613,8435,6622,2015,1483,16620,14040,787,822,17.5
16408,36404,83731,245079,3605,4578,801,840,8493,10503,449,376,17.5
95341,60732,989717,611277,20067,6433,3242,1165,50142,16134,1343,1248,17.5
419,1895,772,3391,756,1248,1170,2076,2645,4639,553,1610,17.5
6981,19685,2262,4713,6863,10365,7280,10482,15216,21558,719,3134,17.6
19519,42123,5436,11669,336,273,289,204,23124,29685,17613,24663,17.7
35804,77031,7868,14069,255,216,83,48,37778,49329,39250,43550,17.7
27918,53527,15666,31408,278,159,223,121,33581,41872,29842,33697,17.8
141340,280559,13028,26891,475,368,93,49,186062,216584,66573,81992,17.8
29088,60198,4981,12470,339,231,54,17,31890,40221,18568,37598,17.9
29706,52296,9693,16700,185,212,68,30,44060,54927,39032,48416,18
9819,12830,2751,4976,3727,4729,4976,6264,11769,15008,2847,3076,18.1
1087,6389,666,2832,1314,2463,1633,3253,4213,8223,0,0,18.1
3691,13439,0,764,31,5,245,146,1405,5628,3004,6398,18.2
378945,655529,41937,74744,1087,1510,589,337,553517,637861,255126,321242,18.2
2311,12520,169,1593,104,3,204,141,4,4254,1240,4651,18.2
1511,8380,944,3341,475,1670,520,2237,1540,6059,1161,1820,18.2
