"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
6155,10378,897,3709,1274,4104,1166,4492,3497,10703,1492,2410,16.6
2348,10271,899,2511,194,263,152,48,2120,5769,2844,4591,16.7
3564,14886,82,758,320,266,134,28,1787,8370,3403,8650,16.7
726918,1.17217e+06,1.0457e+06,1.73709e+06,5365,4449,1003,868,484573,588364,330923,361141,16.7
14450,21011,312,1437,2047,2862,3332,4155,11019,13443,2891,2998,16.7
1722,5584,1009,3040,2032,2775,1962,2704,5413,7658,325,1003,16.7
6779,13195,2327,5959,2905,4291,3936,5176,9859,13614,3382,3312,16.8
2487,5438,2185,5087,640,692,1314,1748,3423,4338,1258,2009,16.8
32738,54875,4772,10076,180,350,209,108,31196,39136,28555,29682,16.8
11850,29268,1378,4232,1366,1870,2776,3965,7776,10593,3955,4906,16.9
3774,14685,890,2351,1435,1758,1663,2302,4703,6369,1290,1542,16.9
881,4719,1809,6351,185,123,140,25,15681,26375,7224,11231,17
2656,9801,0,465,249,209,102,80,3422,8663,9342,16082,17
1.00758e+06,1.27999e+06,1.6419e+06,2.0886e+06,13383,10709,2069,1734,1.44093e+06,1.4897e+06,976149,923138,17
205081,417244,39594,76926,4332,6323,1539,1766,109176,137022,74188,71212,17.1
11939,23389,2348,4320,2240,3120,3544,4940,9288,12412,168,1485,17.1
2876,7889,2497,4450,779,1256,1611,2217,4550,6870,1707,2693,17.2
2546,10357,272,1572,559,1894,598,2268,1765,6154,869,1368,17.2
3206,13996,935,3677,302,452,520,1344,1256,4499,284,502,17.2
18190,40806,3331,8581,474,527,45,75,22680,29513,7224,18574,17.2
2908,9326,396,2219,1450,2032,1878,2591,5894,8299,305,2390,17.3
49713,105650,8014,17281,912,932,29,124,50247,62471,27781,50742,17.3
3850,12399,142,1444,439,311,102,0,4410,4291,14495,12479,17.3
3777,6957,7566,8903,320,196,26,51,58641,43561,42614,22367,17.3
1.65658e+06,983695,1.83788e+06,1.58157e+06,45050,18154,7909,3144,7.16714e+06,2.68211e+06,6.41022e+06,1.95664e+06,17.3
14688,21082,1953,6401,2097,2441,2853,3041,7191,9781,2554,2993,17.5
71631,152465,9022,16001,264,189,620,266,56222,69589,49299,59201,17.6
17127,26755,3211,5901,478,220,206,119,16632,21334,8016,18509,17.7
9258,18825,1033,2900,1160,1366,1268,1586,3712,4534,1083,2034,17.7
7228,16057,1009,3285,750,857,1296,2182,3660,6011,2035,3510,17.8
5301,17110,1332,4025,3345,4763,3935,5662,10366,14475,816,3448,17.8
5982,9155,1304,3686,1037,1042,1574,1758,4197,4761,711,2068,17.9
4596,14834,1132,2990,1595,2064,2240,3030,5195,6759,1059,1370,18
17840,36115,8615,16047,367,285,187,246,16796,19220,9864,15227,18.1
24268,53461,1778,3272,565,527,285,210,21331,26390,16116,18886,18.1
2856,8611,1380,2901,2989,3952,3875,5217,10054,13628,2125,3227,18.2
3382,12031,832,2152,222,115,92,82,5465,4908,19147,16987,18.3
4.48316e+06,1.1407e+06,4.50035e+06,1.39339e+06,40371,5360,7821,1077,4.58598e+06,2.77473e+06,2.49471e+06,2.30369e+06,18.3
22823,44428,3666,9551,3238,4010,4134,5351,14081,17206,2655,3814,18.4
9025,16654,2118,4126,1794,2273,3109,3722,9649,11750,2678,2807,18.4
6029,22738,861,5677,2020,2812,2697,4011,7751,11518,0,738,18.4
8584,13769,1505,4453,1564,1981,2541,3144,8011,10387,1520,1987,18.6
1025,3587,1309,3303,1447,1737,2095,2803,5956,7961,539,1350,18.6
50683,81114,5891,11343,509,318,231,140,50089,58259,42353,46788,18.6
3036,11093,851,1575,971,1022,1116,1343,3312,4277,674,2132,18.7
14026,33601,2008,4978,345,256,156,119,14531,17244,6993,16230,18.7
20237,42486,5891,12127,746,708,278,252,20872,24213,12485,20331,18.7
27188,50913,3493,6950,828,719,108,126,30224,36719,8644,27562,18.9
14101,39727,11909,25616,358,373,150,79,21974,28280,9159,23459,18.9
3332,6731,1821,4619,2027,2356,2492,3234,7570,9208,1026,1643,19
