"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3802,13851,1277,3175,1691,2839,2391,3777,6875,9985,1571,1505,16.5
38702,62463,6086,12180,2,100,163,138,25873,25045,25426,20798,16.6
9833,12665,2912,4267,272,320,84,124,15988,14656,10486,8843,16.6
8422,23130,2878,7277,2033,2001,3308,3796,10468,12418,1222,1693,16.6
57626,79515,11099,20939,0,140,36,74,54217,52491,44267,44406,16.6
94054,149516,12244,19105,191,128,0,150,54288,52132,46383,41020,16.6
652,2593,770,4675,986,2055,1548,3024,3932,8321,323,433,16.7
4514,6042,2523,2707,3415,3433,5175,5145,14984,14814,3972,4642,16.8
41834,60535,4850,7222,656,290,131,136,38059,37109,24555,30416,16.8
2479,7939,0,522,1353,1771,2066,2771,5938,8191,668,1220,16.8
1597,10164,80,837,128,47,106,0,3433,6112,1059,2049,16.8
481348,649999,69116,108020,1564,1315,513,239,859601,745552,356355,347655,16.8
10339,22398,2410,4427,6747,7690,8547,10194,21273,24689,4360,4107,16.9
223807,342660,80986,128652,628,458,29,158,129402,117184,83850,70456,16.9
48075,81853,14645,24105,0,204,143,151,52629,51661,28675,34140,17
14968,24500,3841,4515,3068,2904,4608,4826,15718,15662,4566,3919,17
75297,131237,799149,1.26476e+06,7636,8030,9712,10165,32872,31472,6959,6625,17
1456,8826,1153,4503,723,1166,1309,2278,4030,7434,0,0,17.1
6585,14093,1342,4414,4632,12632,7548,19224,19513,37047,10296,11505,17.1
1301,7549,302,3745,7216,14447,11329,22395,18906,38541,0,0,17.1
33090,52026,13974,24022,518,323,0,0,39247,39025,22477,28079,17.1
13530,27991,4114,4929,5214,5454,7328,8263,21547,22525,3105,5472,17.1
6294,13752,654,3063,3301,3711,4249,4825,11125,12114,2192,2435,17.1
3857,15615,3160,8562,5000,6664,7650,9919,13312,17062,822,2755,17.3
1437,8483,365,2242,530,2423,741,3598,1482,6323,56,162,17.3
120034,170839,20984,31780,125,148,194,89,138501,123892,53070,57278,17.3
7988,8224,3615,6334,620,1000,2158,2762,6505,8472,3907,3972,17.3
57682,94180,3318,4500,216,286,377,196,42970,40072,29616,26602,17.3
299507,375619,634156,606081,7147,7060,11016,10852,34441,31403,10862,7409,17.3
39191,63846,15337,24709,0,85,0,31,12768,12006,4036,6194,17.4
61992,104240,18368,29247,481,365,171,88,72353,69709,55231,60852,17.4
47130,71629,4995,5118,1013,367,0,53,48107,43573,32786,30625,17.4
2541,8776,1239,3050,1710,2236,2190,3018,6249,8545,53,404,17.5
19544,36414,17673,28124,264,128,137,83,37243,36511,19298,24840,17.5
59325,81646,10146,17390,320,189,181,159,48073,47174,42237,41971,17.5
3984,11261,1107,2914,4143,4601,4552,5228,10344,12118,752,1605,17.6
