"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
8198,24203,2061,4444,3541,4772,4785,6095,14575,18925,3406,5634,17.1
2386,12802,712,3527,1867,5059,2154,5834,5693,15235,1553,3860,17.1
20669,51091,3276,6244,299,124,162,118,29126,33232,15939,26434,17.1
16968,30972,1532,3139,4728,5779,6481,7610,15823,18999,4411,5196,17.2
6837,14558,3093,6887,2077,2388,3032,3594,9582,11634,1877,2646,17.2
37166,78247,4576,8879,251,159,357,168,37258,41799,20905,34735,17.3
378152,569941,635615,1.0991e+06,9727,10402,11445,13089,43390,39125,10650,11978,17.3
14428,18379,35802,39130,4952,5917,7534,9153,21508,24690,2684,4399,17.3
31970,50687,10149,15485,237,222,292,159,31903,33754,18281,26988,17.4
14292,28071,815,3460,2018,2085,4106,4320,12593,13598,3651,4185,17.4
4539,10295,880,2931,2995,4160,4069,5560,9689,12989,1804,2243,17.5
11196,20298,1524,3215,3434,3704,4678,5506,11989,13364,1634,2463,17.5
8924,22476,1548,3226,2600,3915,3116,4903,8129,11926,2090,1855,17.5
1.58886e+06,1.60616e+06,4.11608e+06,5.01996e+06,5001,3380,1874,977,159748,145906,109769,88861,17.5
48591,73723,5805,8697,438,191,307,147,46256,49437,36898,45017,17.6
8142,33444,1538,3708,1967,3233,2196,3568,6079,9277,1596,2085,17.6
72567,107861,4826,5929,327,138,30,39,108852,107069,36074,41490,17.7
3158,8912,1059,2709,6392,9251,7425,10349,13923,19273,2316,2821,17.7
4527,17635,1017,3455,2835,3595,4035,5536,12921,18325,1322,4171,17.8
4855,18339,683,2504,2326,3314,3422,4675,8680,11975,1731,3058,17.9
27685,66237,45215,85791,23,89,295,147,30181,32753,10357,23999,18
23427,40648,5120,8302,234,178,57,10,27194,29855,12878,28111,18
4753,11335,787,2639,6498,9723,7413,10908,15235,20378,3194,3408,18.1
68962,103283,28098,46853,465,198,0,5,61737,62823,52730,51557,18.1
29038,50412,10865,20084,0,87,437,172,36870,38655,35718,28092,18.2
2021,7249,671,1678,2002,3247,3008,4740,7116,11754,1030,1624,18.2
33144,46272,6519,10541,174,137,380,159,34602,39351,13343,26702,18.2
10307,19981,2375,4260,13628,15856,15042,17234,29623,32479,2791,4960,18.3
2269,6928,593,2890,1797,2132,2246,2896,5823,7697,363,386,18.4
37398,71783,1774,5365,480,229,106,52,35960,37472,26902,30739,18.5
1837,6958,1191,3691,1311,2204,1799,2978,4124,7172,738,1142,18.5
1233,5665,506,2146,1483,2637,1483,3519,3849,9454,1248,2422,18.5
28684,56138,3536,7845,294,230,424,239,34463,34581,18726,35598,18.6
20019,39855,13147,24736,385,235,136,79,31328,32298,12402,24179,18.6
5838,16336,0,299,0,0,81,27,5741,6771,449,804,18.6
1701,8511,590,1889,125,19,124,0,3098,5685,28102,44144,18.6
372842,554269,35448,56478,505,458,98,119,531830,482861,142191,158617,18.6
10318,17287,2925,6928,5266,5675,6200,7048,16327,18120,1292,4829,18.7
18573,30694,6970,12471,170,138,0,0,31677,34264,7028,19120,18.7
94769,137633,7509,14285,95,68,316,212,69158,68034,61137,62299,18.7
26074,41625,5508,9744,221,143,0,0,39677,42125,13495,30549,18.8
2976,7834,472,3042,128,67,166,98,8265,8749,2804,2891,18.8
668170,766361,125934,182939,6685,6226,47804,43419,668319,560146,610566,417872,18.8
4083,18873,461,2043,1327,3513,1423,3797,3061,8001,0,384,18.8
4180,9651,2114,3483,5682,6227,6389,7210,14620,16527,2526,3644,18.8
10667,15214,5110,5764,2915,3007,4106,4759,12599,13991,4960,4180,18.9
1711,6056,1162,2814,713,1620,895,2290,2278,5625,1515,1678,19
1197,7469,406,2473,1718,3134,2072,3923,5525,10448,297,379,19
3422,12210,1168,3700,4059,5032,5597,7217,14118,18168,0,1460,19
57084,94075,9444,16522,272,215,207,208,46547,46549,34178,46916,19
469352,551223,975190,1.31966e+06,1073,756,419,202,133032,121455,68382,78027,19
11755,22266,2408,4291,3843,4239,5366,6016,15219,16106,2943,3410,19
17876,35725,3012,5866,363,114,278,126,19647,22140,5583,13102,19
680141,914107,376567,579932,1317,1007,542,219,449570,354950,181071,178510,19.1
2377,8954,2152,5017,849,1870,1338,2651,3988,8206,907,1755,19.1
30254,67732,10934,18258,130,175,165,117,45651,44530,26254,34760,19.1
14950,20460,2842,4451,4524,4241,6886,6643,21942,20901,7633,6888,19.2
33672,59766,8692,13921,526,300,0,0,39119,39060,18907,25916,19.3
3095,9096,1800,4462,3292,3973,4801,5803,10223,11399,828,1373,19.3
10161,11233,2307,3826,3331,3767,3774,4552,8462,9961,34,273,19.4
19872,36518,2113,5402,346,190,0,0,34572,34892,19749,28812,19.4
41665,59806,15584,25000,432,269,364,203,43961,42597,31489,31594,19.4
20226,32229,1994,4424,7348,7929,10498,11305,29495,30788,6614,8885,19.4
62692,101479,30832,46058,297,196,58,52,64016,62939,51038,54865,19.4
4554,14766,0,746,194,179,179,121,4104,6523,2537,3539,19.4
2656,8189,0,143,173,99,203,139,12016,13632,2607,3715,19.4
2365,15856,29,496,125,42,152,73,2745,5489,14463,28858,19.4
654868,849888,55805,76339,1021,993,740,298,1.07146e+06,861856,431558,382123,19.4
33141,49184,5685,6715,0,161,0,0,35811,35359,20882,29548,19.5
4367,16270,1994,4584,1016,2357,815,2635,2713,7191,2519,2551,19.5
85008,124676,7750,14553,170,218,617,247,90447,85224,56141,69694,19.6
3422,14011,2353,7678,2087,2954,2322,3283,6314,8977,278,638,19.6
67398,104184,6243,9953,309,216,70,152,59999,57946,36303,47987,19.6
1285,6749,708,2421,1142,2312,1561,3176,4349,8024,621,874,19.8
40639,65044,13308,20563,276,149,396,276,52079,49645,23641,33889,19.8
21333,32265,6183,9606,0,136,155,70,30680,30286,14310,19746,19.8
39812,50271,10206,15620,829,309,242,102,47175,43684,31806,36084,19.8
3659,13228,835,3757,10198,24555,18627,43532,5962,13481,743,1332,19.9
5053,8085,1872,3091,5003,6165,5936,6681,12035,14277,211,977,19.9
1729,9857,181,1542,158,111,73,0,5743,8613,486,848,20
407675,533168,28324,38830,1686,1511,0,14,723010,630940,310267,265944,20
48636,77062,2396,3945,242,147,351,147,55651,55906,27872,41540,20
3144,19853,1654,6854,1197,1909,1936,3278,5542,9437,0,345,20.1
4595,13368,439,2145,2645,3321,2953,3480,7311,8439,208,415,20.1
38351,47598,2669,5215,381,293,184,115,32980,30814,26008,24959,20.1
2760,14772,559,1941,13,0,178,171,5990,10526,2582,3755,20.2
993385,1.11885e+06,80878,105946,7748,7005,59045,49234,892157,706108,653077,532416,20.2
5792,14635,2044,5077,3911,5167,4982,5904,14652,17722,2555,2747,20.3
282083,346215,147882,234434,351,276,411,245,161680,142351,84526,75831,20.3
6298,17656,2399,6442,1181,1334,1647,1582,4292,4977,404,1315,20.3
32287,55308,3687,5111,22,24,0,42,32103,29908,29155,22234,20.3
40685,60745,2490,5526,188,136,441,186,28634,28034,16047,24976,20.3
65278,87931,16262,25408,228,204,739,252,68833,65072,55811,47348,20.3
30126,58227,3723,6299,62,52,179,164,37962,38885,25821,30654,20.4
4581,17067,1302,3493,1510,2134,2451,3516,7005,9543,1540,1874,20.4
2540,9168,192,2979,675,1628,904,2766,2450,7423,381,1861,20.4
