"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2127,12448,501,1706,2225,3873,3147,5523,8032,14261,959,2646,16.1
195984,425850,200810,404440,648,853,216,229,66739,85693,48952,56740,16.3
35713,71594,10065,18957,284,169,149,122,45836,59974,26730,46596,16.4
3641,21779,118,908,1139,2749,1318,3616,2961,8727,402,907,16.6
7391,15512,343,1765,2537,3240,3244,4441,10315,13995,1974,3641,16.9
3106,11251,2157,8467,1441,1830,1600,2103,4654,6732,1064,3307,16.9
136333,297701,13042,24954,207,432,2023,2678,78716,105322,58361,82727,17
22000,46041,3249,8608,23,0,247,131,24951,33413,11256,27429,17
3020,9925,878,1999,2471,3651,2872,4323,8706,13298,1147,1436,17.1
64423,146035,106058,177428,2350,2562,1211,904,20600,23466,15441,19428,17.2
35443,101746,11674,23404,791,989,352,306,7493,9387,5644,6937,17.2
88869,188845,693071,1.30216e+06,2305,2831,4049,5579,12266,15376,5965,5568,17.3
5434,19787,1757,4660,1502,1927,3340,4301,10579,14456,2759,4454,17.4
1748,10929,813,3482,1235,2110,1318,2337,4249,7913,153,1739,17.7
971,5366,990,4209,164,62,172,119,1818,5071,9103,31806,17.8
27082,59246,12129,25191,306,154,90,60,42100,58688,29401,58248,17.8
87021,168978,14563,29601,160,174,102,64,118998,144137,48966,58778,17.9
1423,9155,181,2131,1389,3036,1840,3853,3956,8596,410,1535,17.9
6212,14432,463,1984,575,2457,758,2976,2096,7232,0,132,17.9
1319,8980,106,1406,158,28,162,72,1273,6739,5051,20174,18
220495,416264,65783,116597,487,543,158,109,233709,276559,123170,134513,18
34341,66552,5134,9702,240,179,90,22,20548,23008,14720,20806,18.1
1737,4626,0,0,322,287,242,141,4861,9415,6164,10031,18.5
699,3198,65,1263,77,0,270,238,9316,19890,3615,5969,18.5
3045,13124,87,1104,116,8,163,69,1617,5877,6450,13367,18.5
2459,7098,1323,3105,97,0,219,104,3049,18061,89168,183772,18.5
420218,553694,197170,355933,2114,2078,951,609,1.39007e+06,1.4442e+06,1.04899e+06,1.01733e+06,18.5
454,2199,99,1012,195,182,141,18,1492,8422,4101,7456,18.5
14285,22468,2411,6042,5956,7646,7417,9547,19394,24021,1094,3730,18.9
2402,15569,621,3602,1549,3126,2159,4561,6203,13142,1736,3453,18.9
6715,13076,837,3424,1475,2123,2034,2773,6117,8763,422,915,18.9
972,3949,0,234,1915,3192,2578,4518,6959,12390,661,1034,19
2612,9401,767,2420,1577,2210,1725,2302,3892,5063,702,1977,19.1
278132,512557,24280,46324,376,279,137,147,25402,29608,19780,25471,19.3
189810,348876,28765,51058,299,389,55,79,178764,206336,70848,89884,19.6
5376,12437,1235,3982,11611,14742,15644,19869,22019,25181,6099,9104,19.6
45365,92177,3822,7941,236,193,273,122,53726,60802,24470,25958,19.7
5089,12338,235,1485,3902,5524,4856,6556,11247,15542,24,1369,19.8
12708,29709,2346,3900,4668,5424,6735,8511,19473,24369,4227,5251,19.8
3959,14601,935,2770,1818,2772,2260,3560,7394,11608,2129,2308,19.9
136433,253403,12467,23381,375,306,431,259,84270,97374,68066,96329,19.9
111649,180995,11827,16747,91,131,302,209,34275,38743,36078,37987,20
6494,15592,1489,3626,4164,5438,5470,6990,15281,19458,1654,4739,20
174868,329566,26168,45621,672,560,0,33,117782,129607,67473,86747,20.4
27985,51346,8266,14049,221,244,361,177,32069,34876,32713,28566,20.5
61752,101461,13498,22418,396,304,0,39,78998,88111,59604,72455,20.5
36219,78203,6497,12875,420,217,134,73,40027,46723,34675,43939,20.7
3084,10567,617,2116,650,1490,876,2290,2401,6176,1190,1359,20.8
5394,13735,0,844,438,1330,657,1977,1399,5195,538,1362,20.8
5793,15337,1409,3371,180,135,95,38,11793,12385,26759,23893,20.8
19333,22550,1280,3075,0,27,263,91,7611,9163,2093,1394,20.8
1276,5102,1065,3256,4381,7733,4687,8191,11257,18844,299,509,20.8
1098,4616,1193,4543,421,1074,545,1745,1389,4168,936,1326,20.9
67697,119547,10283,16651,480,276,411,199,50197,52602,54037,52652,21
2806,16235,770,4590,1955,3407,2792,4937,7978,14293,446,2463,21
258833,414312,458528,704289,774,600,74,163,159617,170072,89949,89518,21.2
24400,41827,8459,12011,101,99,308,201,29752,32469,24964,27585,21.5
7664,20033,1428,2461,44,124,335,162,2919,4058,3621,2594,21.5
1845,11000,284,1661,88,0,146,56,653,6043,2627,9933,21.5
296324,470534,64072,115531,666,865,440,199,368397,372478,154309,151232,21.5
5225,18640,370,833,2337,3049,3046,3920,7384,8760,1524,1880,21.5
4503,5952,0,755,118,207,136,72,6453,4611,1546,896,21.5
