"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3277,15182,767,3216,1289,1726,1535,2227,3947,5781,790,1260,17.2
19250,38152,3706,7685,204,182,313,136,34918,40947,12744,25574,17.3
3018,11311,1283,5011,2543,3777,2680,3885,6107,8437,1140,1839,17.3
1018,5008,430,2915,744,2104,864,2769,2290,7143,1609,2736,17.3
7121,21107,1501,5174,3805,4881,5082,6618,13241,16802,1301,4347,17.4
2750,11511,1289,2964,1783,2434,2496,3167,5774,7874,795,1219,17.4
5233,10830,671,1937,1333,1607,2050,2554,5534,6633,1549,1539,17.4
12453,29332,6207,16964,2869,3510,3709,4794,10403,13704,1530,3453,17.4
29631,55203,14242,25273,339,253,289,113,27090,26317,20780,22748,17.4
2218,10776,1023,3877,3252,4773,3958,5786,10309,14673,0,2104,17.4
13741,32260,10318,19682,306,205,160,103,23507,27440,16829,19375,17.4
14206,13204,3220,3522,2385,2496,3100,3827,10081,13472,4258,4451,17.4
15909,16960,2197,3241,2630,3219,4962,5501,13552,16249,3879,5761,17.4
425,1976,3,1961,771,2541,1144,3481,3484,10262,45,349,17.5
15755,27094,39702,69663,1911,2136,2553,3079,6582,8031,1045,2800,17.5
22205,33764,3920,7722,294,247,152,80,30754,35920,19425,28428,17.5
18154,39538,1467,4248,297,201,130,99,23834,27222,21496,23576,17.5
54929,92005,23775,41314,3744,4895,5522,6725,15867,18580,3452,5140,17.5
1910,11553,130,1442,1597,3389,2234,4591,5348,11412,611,972,17.5
9849,22687,484,4057,1146,1377,3763,4615,9840,12729,5281,5691,17.6
32056,64806,6158,12969,508,283,0,0,50851,54771,39657,44841,17.7
81683,128410,3978,5343,275,295,278,111,104039,108347,50427,48186,17.7
12419,25093,2470,5545,1682,2062,4046,4819,10936,12412,3622,4343,17.7
3295,9593,382,1488,3552,4949,3875,5149,8209,11239,1378,1908,17.7
2075,8866,2231,6332,1516,1948,2080,2727,5898,7932,1205,1564,17.7
13509,32699,2295,3019,3570,4557,6206,7620,17179,20963,4469,5063,17.8
268153,454426,172807,271596,638,690,156,156,200036,206925,122993,120950,17.9
2724,8494,284,1311,1908,2753,2467,3692,5733,8630,871,1341,17.9
7496,15369,1663,3543,1577,1913,2234,2611,7270,8685,1197,2553,17.9
1816,7540,796,1953,201,191,232,124,1062,4292,9883,15786,18
37779,65217,2578,4315,632,288,220,119,48700,57685,37663,47545,18
18340,43843,4306,10066,3718,4216,5410,6770,17851,21721,4343,4680,18
47190,72729,16271,28837,255,273,316,143,47941,53627,34982,41753,18
25317,45835,7784,16048,198,171,0,0,33330,34570,25215,29257,18
41379,51138,3015,6245,168,143,0,19,32754,35023,30475,29866,18.1
1556,8860,473,2397,1105,1830,1359,2355,4389,7832,287,579,18.2
8076,20636,1198,4237,3252,4122,4040,5098,9976,12288,463,1756,18.2
11281,11254,1833,4332,4221,5331,5598,6732,13380,15440,3180,2238,18.2
33958,75073,5995,9296,444,203,7,126,36354,39666,26586,33153,18.2
25877,55043,5439,10132,174,101,204,91,31566,33082,19127,24926,18.2
73063,117037,143392,254499,5935,6636,8909,10509,23458,25765,8379,7626,18.3
3898,9907,1469,2443,1774,2054,2222,2374,5903,6362,1536,1967,18.4
2695,11427,2099,5317,2030,2686,2695,3517,7623,10537,2003,2212,18.4
6066,13098,2554,6918,3597,4546,4802,5702,12071,13049,1646,2690,18.5
20281,16683,2245,3492,3421,3441,4527,5455,13171,14689,2090,3158,18.5
11450,26633,2447,6414,4263,5309,6052,7237,15833,19246,2353,3128,18.5
2746,12708,0,0,136,75,158,71,1167,6278,3983,6180,18.5
69152,118494,3884,6976,185,130,0,11,87952,87857,19296,29350,18.5
3382,18022,1665,5536,992,1313,2064,2953,5394,7931,1173,3464,18.5
25464,52308,3968,8497,399,218,102,143,39125,39835,27512,29001,18.5
552,3095,968,4465,1487,2417,1839,3073,4928,8247,253,881,18.5
49613,77652,8905,15168,9520,10689,13711,13777,39157,39514,14783,12276,18.5
7259,15803,2464,6183,1344,1886,1978,2816,6210,9143,1749,2655,18.6
15317,30769,2119,4392,3403,4014,4403,5009,14157,16655,3250,4181,18.6
3480,17677,1737,4690,1417,1919,2484,3449,8063,11541,849,2040,18.6
2232,9081,375,2147,125,136,184,88,1593,5015,8215,19882,18.7
15660,42306,8749,18090,336,301,238,180,30797,36176,12821,29364,18.7
18567,43899,4905,9423,503,342,220,173,26163,28586,21057,22845,18.7
325441,525582,105583,179100,330,236,106,49,117871,117421,70017,74772,18.7
12455,11869,1850,3260,3038,3421,3750,3929,10554,10778,3025,2232,18.8
11018,12848,1759,5812,2252,2846,3324,4484,8921,11896,2499,2126,18.8
2541,11971,1205,3072,1335,1914,1720,2660,3885,5540,1296,1510,18.8
3375,15063,1151,3313,1718,2588,2509,3792,6984,10944,1527,3149,18.9
6147,13772,738,3171,2340,2599,2885,3305,8390,9895,1860,2408,18.9
24727,45998,4952,8413,270,101,301,153,38626,39622,21155,25723,18.9
22744,35438,3908,6220,80,80,257,173,21889,21617,11069,14867,19
58237,98441,32813,56645,222,259,338,187,60764,58666,55656,49566,19
6486,8856,3033,5832,3406,3927,4352,4698,11452,11409,2643,2039,19
13918,30621,813,4169,3391,3576,4561,5138,15935,18424,6002,4818,19
24581,46717,9392,16482,352,242,383,175,29850,30627,20087,28333,19
90556,151054,15768,27443,665,288,381,189,106690,101779,49499,50604,19.1
181564,314669,10287,16687,503,392,283,160,153059,150784,80300,84071,19.2
8052,14253,1986,3871,3496,4159,4788,5639,12537,14192,3317,3767,19.2
24968,39850,9808,17156,376,200,43,106,37599,38593,26986,29128,19.2
5707,18780,1551,2462,1930,2182,2341,2539,7209,7758,2741,2256,19.2
21756,35348,1651,4557,614,413,346,208,26240,26650,20385,18200,19.3
16666,34695,2023,5066,4115,4569,7091,7784,21883,22063,5699,4931,19.3
414968,598706,253912,366219,1178,1212,408,378,173473,160916,71110,70716,19.3
3443,7896,851,3113,584,1042,793,1491,2413,4859,1219,885,19.3
24825,43891,7511,15598,448,304,177,122,28351,30912,18454,22010,19.4
18419,35644,1611,4757,393,233,115,26,29804,30607,18200,27863,19.4
1721,8756,231,2057,488,1190,601,1736,1375,4529,326,1062,19.5
40999,58573,4076,7530,0,54,193,126,45265,45694,42001,46218,19.5
1001,5874,997,4662,559,1735,749,2339,2395,6798,1587,2558,19.5
1.81892e+06,1.1733e+06,6.97919e+06,1.67772e+07,38197,13954,19044,8138,192283,89996,127855,60632,19.6
44823,61961,5601,5058,563,293,80,167,39989,40529,32136,34089,19.6
41757,62259,10184,18884,357,214,155,119,43124,46414,32301,36596,19.6
131491,203174,15848,27359,94,181,0,91,79127,78326,98725,87488,19.6
1288,4009,144,1485,1386,2508,1527,3574,3546,8999,161,118,19.6
385282,532998,398806,583755,1522,932,383,250,190105,177702,93832,92409,19.6
12230,19193,4176,6164,27496,42041,3109,4941,14577,13896,10000,11662,19.7
