"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
19385,33509,10294,18388,1157,1956,4359,4863,11140,13663,3096,4426,17.4
9888,20682,1762,3491,2761,3338,4126,4936,11540,14038,3073,3998,17.4
5893,14702,2013,5560,1674,1642,1959,2139,5426,6730,775,1294,17.4
11077,22583,3285,7187,2643,3191,3253,4104,10442,12072,2353,3341,17.5
7681,18471,2118,4900,2240,2902,3727,4671,10522,13015,2284,4003,17.5
5141,12922,655,2558,3745,4561,5126,6491,14467,18048,3403,4565,17.6
14730,35993,2176,5405,6482,8360,7745,9668,21356,25701,3852,6820,17.7
14384,15531,2707,3487,3509,4519,5306,6063,14130,16309,4572,3146,17.7
15593,37900,6438,13462,303,184,10,0,28509,33166,20000,28168,17.7
6948,15447,2270,3698,6048,7222,7229,9265,19845,24332,0,2636,17.8
7063,12386,2681,4448,1745,1750,2323,2602,6287,7091,1731,2299,18.1
1629,10747,853,3693,653,1885,591,2061,1784,5981,1471,2928,18.1
8454,18982,923,2004,3418,4591,4676,6607,10090,14435,2675,3805,18.2
35516,63652,2684,5061,112,178,38,99,37117,40561,26192,31677,18.4
20080,37178,295,1849,3301,3868,5557,6463,17332,20745,2465,5899,18.5
35928,67645,14195,24183,130,126,119,38,28515,27059,19135,21206,18.8
22115,25202,1292,2616,5049,5537,6932,7443,20754,20972,5815,3901,18.9
17468,58115,5364,12567,297,176,124,158,29721,33707,9556,21547,19
11224,17304,2363,4643,5689,6568,7763,8238,21458,23675,3554,5169,19
8709,16955,3970,7995,3056,3528,3714,4303,11852,13412,2999,3959,19.1
6827,14668,1150,2567,2797,3835,3917,5439,10304,14161,2709,2713,19.1
2548,14657,643,2518,478,1330,580,1893,985,4314,127,10,19.1
8940,14086,2719,6234,3342,3853,4656,5416,12935,14186,1608,3808,19.3
3778,13328,810,3561,5132,7089,5433,7715,12802,19411,722,1464,19.3
33889,65007,3132,5521,124,56,62,22,49648,50947,20693,34949,19.4
5074,12060,954,2802,15804,19301,15318,19293,5374,6559,0,523,19.5
10233,19755,1019,3692,6957,7792,8674,9559,23199,23894,3233,5826,19.5
38601,35503,120004,179888,1623,1564,3905,4010,11195,9960,1664,3327,19.5
1446,5891,1095,2741,1585,2387,2088,3405,5150,8012,97,510,19.5
15006,26051,3132,4237,5399,6466,7232,8063,16284,18426,2292,3387,19.7
1570,8126,729,3620,1070,1826,1466,2557,4229,7272,478,2351,19.7
7792,25025,835,2589,2957,3591,4432,5155,11245,13133,2257,2198,19.8
28172,44951,2423,7577,119,99,191,209,33872,33172,21111,28960,19.8
7397,12605,617,1884,1499,1786,2607,2924,9414,9312,1558,1702,19.9
6493,13370,382,2079,2096,3202,3209,5048,8067,12533,3054,3751,19.9
19056,30323,5889,9065,1955,1822,5395,5602,13836,14219,6096,6443,20
115659,181053,14576,19258,16,77,302,119,102531,94536,46436,48392,20.2
2752,9662,9233,26029,258,152,131,65,33674,31979,9325,10272,20.2
6118,12242,2693,4235,167,45,269,152,5463,6966,58939,59755,20.2
1.96094e+06,1.30905e+06,7.84555e+06,8.6271e+06,61617,27530,10647,4837,3.25283e+06,1.74658e+06,2.92547e+06,1.31148e+06,20.2
5939,16142,3414,5729,2969,3222,3775,4072,11679,12682,1947,3735,20.2
1949,7855,502,3064,1595,1950,2268,2909,5829,7605,659,2442,20.2
1858,7911,0,461,73,0,93,0,12887,17603,4551,5947,20.3
665,2571,0,0,151,36,98,0,11344,17341,2949,4115,20.3
403227,428396,55302,71652,5383,5028,752,447,1.75935e+06,1.26544e+06,720551,533091,20.3
1668,8057,0,903,146,49,131,79,3040,4193,691,863,20.3
1697,9990,197,1099,113,0,187,133,2071,3729,469,641,20.3
1837,5881,0,1307,79,67,125,21,2485,5075,12279,27065,20.3
319564,462135,45226,74885,598,615,270,130,399551,341982,146801,132145,20.3
3745,12146,1369,4037,3354,4652,4016,5624,9078,12600,243,839,20.3
105784,168477,12287,22477,542,382,518,197,96535,94106,56813,54689,20.3
8236,19874,1800,3468,3294,3411,3993,4177,12627,13198,3630,3445,20.4
2821,11669,1812,5110,1508,2756,1990,3194,5592,9906,1746,3164,20.5
2680,9839,1059,3151,3049,4399,4094,5984,10316,15033,1304,2161,20.5
14462,25914,14449,26062,1206,1311,1817,1883,6116,5993,828,1985,20.5
5051,12423,2571,4957,2168,2329,3206,3690,9060,9881,516,2280,20.5
7995,17394,1917,3428,3762,4343,5916,6703,18327,20366,2395,4433,20.5
8224,14882,348,2837,3472,3928,5367,5835,15824,16875,2646,4248,20.5
161233,241243,9657,12608,749,454,267,110,259273,237308,158741,149237,20.6
1200,4159,0,0,186,113,112,35,4311,7219,2205,2744,20.6
928,5387,0,0,97,0,52,0,1646,5389,9937,25799,20.6
403250,407020,105914,158758,1449,1216,16,156,1.3222e+06,853132,788344,498452,20.6
12180,13314,3639,4942,1323,1180,3736,3722,9385,9713,5361,4315,20.7
37776,54577,21355,38727,584,293,0,24,49743,49129,34364,33391,20.7
1.32504e+06,1.0042e+06,2.75055e+06,2.95221e+06,19442,10591,15050,9061,54611,30944,20202,11436,20.8
5639,19989,1550,3538,1970,2305,3794,4794,9249,12775,3355,3640,20.8
26029,42388,4608,8971,8,125,111,136,31743,30516,17986,25673,20.8
201775,304442,13569,19050,320,268,0,81,126327,116236,92150,78424,20.8
21689,37328,4948,6944,109,236,0,0,26410,24686,17686,17381,20.9
20686,36566,1065,2319,5081,5384,6569,6721,16355,15726,3282,3694,20.9
788,4534,854,3502,1012,1706,1325,2350,3359,6019,0,0,21.2
119337,190480,154712,229432,2697,2377,4974,4967,15762,14080,5912,5057,21.2
12646,19684,1232,4224,3512,4279,5039,6222,13346,15879,1343,2827,21.2
20887,45730,5769,10548,370,265,297,170,22713,21707,15648,16018,21.3
123313,186236,26019,38784,185,283,302,192,73947,66187,53832,53481,21.3
31669,59613,23794,42564,1537,1489,3733,3923,10214,10623,1964,3368,21.3
31560,46476,4042,6755,254,179,548,262,51292,50951,24182,38331,21.4
395461,518286,64792,95693,2090,1931,24716,23462,230780,198889,196453,175219,21.4
2799,6190,1673,3205,1912,2213,2676,2872,8446,9906,2663,4561,21.4
6686,15834,1965,4440,2105,2955,2942,4234,7953,10330,2964,2610,21.5
60109,86743,149542,237811,179,186,74,153,16360,16362,3329,2894,21.6
1534,5676,346,1470,204,96,128,29,2464,4278,976,1165,21.6
2056,7834,678,1841,195,148,141,6,2670,3974,26711,49913,21.6
291184,330796,84452,117766,2283,1676,254,171,565553,355660,228305,176474,21.6
2028,5458,2375,5965,188,80,156,147,23670,28199,11914,25451,21.7
949,5173,15,1313,119,39,98,50,1799,5464,901,1690,21.7
6859,15241,2619,5060,5185,6264,6124,6899,15234,17954,59,1720,21.7
70491,116468,22143,35580,538,302,0,155,71508,67520,51286,57415,21.8
29937,49616,5491,8616,494,412,0,29,40952,40830,27259,30130,21.9
15220,28282,2633,4891,3533,4042,5025,5535,15083,16436,4059,4320,22
14650,21520,5786,10015,3360,3424,4303,4718,13223,14399,3530,3390,22
1151,5397,1397,4422,2278,6473,2446,6367,4675,10953,550,1608,22.1
3831,15936,818,3110,1272,4818,1542,4925,2611,8807,0,96,22.1
9815,13067,643,2147,103,13,232,95,12765,12941,4057,2185,22.2
8516,14378,127,2590,73,71,193,68,5076,5260,2798,1674,22.2
2063,6549,1136,3019,252,176,196,183,14030,30498,74660,130247,22.2
34730,55403,4900,8164,254,137,0,32,43347,42182,19948,32554,22.3
4161,11969,2231,5572,599,828,1416,2566,3238,5915,2409,2757,22.3
3316,14572,844,5137,580,941,1188,2580,2342,5466,68,182,22.3
1704,7082,453,3722,468,1125,684,1889,1722,4767,2287,2899,22.4
4071,13010,1783,4761,1457,1875,2375,3366,6657,9352,1018,1252,22.4
53195,92174,8273,14494,97,33,241,195,23461,21767,18696,20286,22.5
161946,241788,29481,45559,288,545,46,58,118343,104010,104370,95970,22.6
1479,6839,2825,6036,1320,1789,1533,2283,4244,5609,571,1947,22.6
24763,37271,2863,3960,200,133,134,156,25090,22671,22732,22356,22.6
3196,17788,638,2406,792,2168,1072,2976,2976,7873,1637,2965,22.7
1913,7042,990,2899,1200,2522,1917,3820,5264,10491,731,1439,22.7
3828,11096,1476,3434,3116,3846,2332,3146,6381,8226,1725,2604,22.8
26963,39740,345,3906,2917,3120,5593,5371,15673,15487,4718,5944,22.9
25378,34886,4729,6905,376,251,102,63,26735,25199,13591,19269,22.9
6306,13860,2107,4769,2512,3481,3453,4647,10875,13644,2189,5012,22.9
3375,10128,0,1780,548,1089,551,1421,2130,4715,580,1211,22.9
7424,15138,2052,3224,5284,5606,5704,6286,15166,15453,2421,3434,23
50112,77613,10695,15461,50,218,226,201,44287,41181,30108,29397,23
16091,29798,5547,11116,299,223,87,17,23105,22858,10112,19523,23
13064,19042,2320,4317,4885,5150,6697,7063,20591,21404,6623,5240,23.1
16174,31576,35760,64037,2715,2753,3466,3744,11167,11570,4116,2547,23.1
32939,35688,13148,22900,194,228,172,165,32041,29315,28511,24307,23.1
2922,10671,643,2089,3355,7077,4643,10097,3561,6509,1324,1895,23.1
31410,60901,17206,27655,5347,5071,5184,4748,7061,6750,2658,2495,23.1
1895,5354,0,923,221,150,275,194,2164,4993,16522,28162,23.1
137706,203861,9140,17508,740,471,339,153,136613,119485,54297,68196,23.1
4153,24289,56,1326,601,1347,734,1798,2034,4426,573,1680,23.2
10521,27725,2336,3784,1444,1273,3010,3232,7910,8242,2836,2917,23.3
4755,20738,411,3577,1773,2928,2290,3632,6835,10062,1521,3353,23.3
2624,14978,602,3614,1208,2827,1388,3392,3732,9164,0,0,23.3
11842,16994,851,4222,4234,3995,5961,5821,15595,15335,4533,3846,23.4
41342,60532,2897,4011,403,198,0,16,57226,55170,52409,44073,23.4
85357,126862,8708,13295,185,184,144,137,42467,40860,29021,39319,23.4
5803,13186,1477,3409,2779,3035,3838,4239,10816,11495,3273,3399,23.6
7663,10631,1009,3726,668,1536,649,1793,2302,5840,3178,3013,23.7
1445,5484,568,3209,367,1068,455,1372,1408,4803,13,87,23.7
5518,10478,2222,4291,3651,3258,4921,5019,13313,14117,2668,3771,23.7
14512,30101,2717,4904,5369,5967,7230,7650,17779,18391,4490,4186,23.9
9499,17864,1601,3062,4456,4653,5563,5818,13883,14378,2356,2503,23.9
38701,65846,19312,34285,657,420,58,40,49199,50733,30662,41226,23.9
426635,576138,173514,260239,1731,1532,100,128,445572,374970,155638,143088,24
117196,197169,4806,8202,209,248,304,159,136216,117953,61742,53592,24.2
26825,39057,6104,10764,411,269,299,153,34566,31187,20248,25054,24.3
6284,12715,3644,6271,3050,3368,4445,4615,12013,12832,1232,1438,24.5
10136,18405,3261,6391,1713,1432,4082,4474,12577,13272,6985,5903,24.5
417,1750,815,2738,524,1263,424,1518,1504,4984,598,920,24.5
2893,10201,1721,7282,1662,2762,1852,3080,5157,8261,145,637,24.6
195878,298390,16154,23382,650,848,33,67,110799,102719,72702,56933,24.6
82795,128161,9439,13469,248,219,58,107,177703,154184,59384,59193,24.6
2340,8317,1067,3189,927,1732,1197,2396,3138,5673,1395,1664,24.6
5224,13006,962,2541,3188,3915,3946,4518,9885,11029,329,1761,24.6
4844,10333,1302,2346,3028,3214,4791,4963,12344,12636,755,2446,24.7
2869,7267,1797,3248,3787,4648,4701,5946,12010,13885,2601,2065,24.8
3934,12649,1934,4485,1157,2527,1420,2965,3609,8143,1172,1867,24.8
7304,16906,1388,3091,1075,2063,983,2380,3197,6941,266,234,24.8
240736,363196,10931,15303,2389,2036,264,186,232472,195341,88289,82592,24.9
14511,27027,1994,3182,6609,6752,10167,10567,26658,26837,3242,3813,25
1567,9316,161,1540,989,1659,1169,1949,4641,7716,0,81,25.1
21318,30163,5553,5990,4855,5343,6367,6185,18558,17611,3794,4191,25.3
70851,107849,5173,8046,237,163,333,234,61271,58219,43193,47102,25.3
63293,96888,19124,30615,424,333,29,83,78784,73578,57011,63366,25.3
26833,45963,5106,8090,285,207,333,202,25524,22325,12180,14103,25.5
8592,20762,2217,5352,2292,2337,4074,4546,12038,12878,2354,2687,25.5
17147,23483,2748,4045,4637,4848,6269,6432,18975,18933,3659,5446,25.5
11913,28422,2320,5588,4279,3932,6135,5784,16493,15807,4544,3146,25.7
11173,18417,2464,4085,2347,2180,4281,4323,13703,14120,1115,2277,25.8
21303,34698,1313,3072,4031,3645,4988,4970,15506,15114,3704,4350,25.9
27619,45525,3954,6514,188,161,169,116,30418,28182,23288,24928,25.9
8263,18870,2682,6038,2412,2515,5420,5402,12640,12625,3197,6374,26
5487,11325,1325,5013,2739,3021,4050,4282,11396,12130,2297,2421,26
98462,161602,47261,68072,1900,2028,3438,3091,9522,8683,3280,2031,26.2
480417,660719,735414,1.10418e+06,11909,11809,18106,17658,52072,48116,13439,12482,26.2
12704,16433,5504,8524,7783,7728,9342,9435,22742,21656,4735,4222,26.2
33259,66447,5874,8087,194,205,0,74,44961,41118,32477,33923,26.4
16917,35280,1397,2864,3307,3011,4665,4606,14944,14828,2791,3525,26.5
50984,73478,6967,10297,523,341,285,148,46151,42609,28438,32223,26.5
11304,12880,458,2285,303,222,215,83,22375,10285,14434,7923,26.5
295456,395836,24953,35088,1152,800,179,111,722634,603941,386035,368566,26.5
888,2073,0,53,168,70,121,96,2176,3739,2400,3750,26.5
16464,21830,4971,8785,320,170,0,68,17182,15211,15950,14329,26.5
2157,12690,372,2941,1387,3560,1725,4258,4707,11029,919,2796,26.6
14619,28936,1991,3461,3312,3501,5083,5083,16613,16591,4241,5109,26.7
4200,16359,1254,3319,1994,2823,2417,3183,6878,9272,515,2654,26.8
3640,13441,2938,8248,2238,2855,2784,3513,8033,10562,827,1081,26.8
6985,19988,4691,9068,1344,1376,3194,3367,10251,10765,2716,4074,26.9
2111,12878,1567,6006,1655,2937,2383,4507,5719,11086,1184,1718,26.9
15851,20769,3187,3836,5444,5134,7735,7962,19026,18915,3028,3551,27
2086,13544,1309,4973,188,157,239,191,3675,7596,3566,6409,27
1295,8454,1807,7545,124,0,139,11,9079,16609,2172,3916,27
1913,10902,1872,6679,157,28,150,69,6881,12860,2797,4409,27
1.56694e+06,1.38861e+06,1.65454e+06,1.66237e+06,13713,7762,2360,1246,1.65059e+06,1.05881e+06,1.32712e+06,712614,27
7724,11501,2089,4281,2368,2242,3301,3580,8805,9015,2084,1688,27
471160,608915,329603,447941,9785,9279,10378,9973,30616,30497,7853,6500,27
3860,17539,1253,4589,2603,3440,3681,5125,8893,12089,1170,1599,27.1
9973,19718,5180,7607,4791,5413,6525,6446,17728,17096,884,4396,27.1
1872,5792,255,1281,342,782,422,631,2362,5559,4617,7795,27.3
9229,18255,3161,8058,4218,4899,5556,6376,21233,24028,2622,4846,27.3
292955,408346,14782,22254,994,443,201,196,441871,363657,199209,177302,27.3
3726,7252,2284,4588,2669,3090,3812,3630,10106,10069,3390,3349,27.4
16885,30603,258993,438419,1849,1933,3749,3730,7995,7745,2704,3481,27.4
352495,518151,66188,93590,1628,1080,554,230,269048,237548,127060,129627,27.5
8530,11019,2545,4843,3177,3010,4262,4127,11159,11484,2766,3077,27.5
25415,44700,2025,2772,9017,9293,11734,11646,32615,30230,8747,6631,27.5
17367,22352,4323,6878,4062,3777,5989,5790,17440,15816,5179,4431,27.7
388179,527554,271771,419718,1232,871,39,78,197334,175848,96819,94197,27.7
688716,993400,176647,263878,1209,1370,115,243,400300,345210,215272,192220,27.7
7179,20969,1622,3894,4169,5009,5426,6673,16712,20262,1076,2590,27.7
30544,41111,7583,10514,331,225,137,164,31273,30615,26694,25076,27.9
159034,229473,19855,32698,933,584,0,31,106092,99224,73190,83829,27.9
6133,14214,1570,3875,1224,1869,1962,2818,5253,7190,1682,1673,27.9
2282,8889,5158,13302,207,101,103,86,17807,26135,5777,7577,28
3641,17465,3460,10147,95,33,194,93,10483,15900,5197,6594,28
3.65419e+06,1.25577e+06,2.59264e+06,1.67772e+07,27185,5134,5418,1111,3.80449e+06,1.17236e+06,2.32689e+06,666349,28
31808,68157,7985,15548,119,92,0,19,43730,42947,18320,33123,28
3018,12039,0,2443,218,174,86,5,1380,3886,15474,24801,28
49091,77961,8108,15538,424,507,225,132,53109,48826,40124,43176,28
9757,15689,1524,3174,4448,4836,5660,5843,15395,15786,4159,3642,28
6003,9755,1891,3662,2420,2485,3213,3384,9152,10167,871,1899,28.3
8321,15398,3707,6160,3923,4202,5745,5959,17431,17949,2500,3932,28.3
18706,34176,6272,9969,3904,3868,6397,6489,17317,17791,2088,3143,28.4
110327,168820,7504,11565,0,108,481,200,82944,68783,22806,23003,28.4
1725,7033,557,1994,894,2480,1194,3143,2772,6486,22,190,28.4
1042,3383,0,906,127,81,206,129,4602,4221,823,1710,28.5
411874,523677,86891,128125,1290,1161,403,270,373303,324013,187006,172598,28.5
9917,22754,3445,5625,4167,4471,5634,6541,13392,15543,1629,3255,28.5
19181,36695,6768,10521,284,162,294,143,28637,26447,16218,22341,28.6
30435,48951,7930,11591,303,172,155,70,36672,34512,28143,27629,28.6
4893,9520,1824,3518,5661,6489,6517,6982,16179,17678,948,2561,28.6
4449,14192,391,3383,1899,4445,2168,5826,5497,13112,2474,2217,28.7
1291,5774,355,3272,3799,6296,3930,7340,8733,15701,1194,1594,28.7
3101,18121,734,2687,708,966,1669,2924,4139,7071,481,1091,28.8
8561,11556,604,1410,351,593,763,1871,2136,4758,653,740,28.8
3349,12529,1069,2817,693,1845,933,1976,3164,7011,1702,1922,28.9
2731,9562,1955,5220,1613,3124,2253,4032,5842,11303,34,374,28.9
48602,73453,46849,77913,2495,2160,6485,6652,17987,18983,5076,7350,28.9
10674,12513,1428,2584,5350,5774,6677,6713,16370,16889,3669,3149,28.9
8286,21147,1568,3766,3549,3683,5007,5490,13414,14500,2941,3211,29.1
111563,153643,8481,11577,602,368,605,183,95348,80853,41387,34006,29.2
419113,578319,21211,31196,2349,1957,25317,23647,202174,172998,145206,120064,29.2
1455,6377,252,2084,1209,1948,1548,3151,4328,9523,1042,2508,29.3
3353,12222,978,4069,586,1545,851,2336,2657,7290,512,575,29.3
30734,59015,14700,23967,432,327,125,96,45880,43805,29803,38132,29.3
18650,39580,9744,17988,2527,2717,6160,6470,14367,14232,5112,4842,29.4
13989,14667,3625,5785,1580,1454,3169,3185,7953,8041,2593,2714,29.4
16360,25990,3809,6781,4957,4371,6564,6216,17974,17064,3466,4373,29.4
309153,436299,39496,59079,1169,802,310,104,368301,304252,125637,117503,29.4
5760,13083,307,1370,1042,1378,1413,2168,3828,6822,1240,1763,29.4
11759,27060,2907,7067,7781,8138,11399,11549,29782,29567,3073,4953,29.4
735029,739740,1.69917e+06,2.24886e+06,8326,5679,1101,687,54677,42480,48434,36542,29.5
48790,57782,7425,13284,284,296,86,114,45525,43387,22581,30655,29.5
37169,57732,1790,4661,293,300,141,81,41384,39501,20873,35872,29.7
11232,21284,2540,5470,2524,2723,5982,6427,16033,17734,2932,4789,29.7
3342,10049,312,1875,85,89,80,12,6388,9787,9639,9342,29.8
1736,7350,2059,4279,157,133,46,0,20211,21315,12276,11055,29.8
2192,6158,2140,4448,0,144,7,0,15194,16943,8619,8025,29.8
1558,6014,423,2374,32,0,79,0,3235,6006,3560,5061,29.8
1158,7571,173,1065,182,281,133,50,5141,10182,37708,81854,29.8
1.24038e+06,1.2456e+06,393590,499624,5208,3021,1000,501,1.91554e+06,1.19846e+06,909073,546704,29.8
12270,16918,2166,3756,2262,2408,4176,4442,11973,13274,3794,3613,29.8
4105,13437,2257,5048,2231,2500,3582,4039,9922,10991,1038,2546,29.9
3266,9678,496,1856,146,194,86,108,3004,4838,2754,2645,30
827,3708,56,1108,127,0,190,176,3663,6268,1544,2778,30
797946,847572,201710,278358,6654,5063,109990,91191,703392,538187,491891,393651,30
63568,96999,17925,24869,668,388,118,104,73774,66933,50109,50692,30
6722,18563,3942,8260,5458,5886,7016,7829,16496,17550,1432,2915,30.1
52539,77591,8780,14773,327,224,272,103,59765,54875,46871,44021,30.1
74936,106895,22965,35504,206,170,144,174,99592,85895,77375,65666,30.2
9933,18853,2283,4307,6697,6100,8010,8384,18770,19992,1403,3156,30.2
235789,352395,73265,99484,1342,1024,370,241,136517,121064,68153,61613,30.4
3335,8818,2234,4191,0,53,93,0,5783,4911,2143,1769,30.4
740906,842132,742942,925629,2420,1902,471,278,334992,224492,191329,141016,30.4
5795,13505,854,2360,4661,5194,6471,7004,18648,18350,2592,4420,30.4
1849,11689,1050,5300,922,2368,1188,2922,3272,8980,676,1639,30.4
1662,11118,755,5017,970,2382,1141,2877,3521,9494,0,0,30.4
1303,5279,1126,3725,885,1507,1356,2044,3969,6076,722,983,30.6
10727,15968,1850,3398,4089,4407,5057,5208,15052,15589,2313,3464,30.6
1420,3715,0,801,148,18,95,0,6230,7216,2602,3175,30.6
1651,4266,0,72,67,0,218,197,4545,5590,1614,2583,30.6
669,3405,494,1826,164,46,149,23,4428,8484,30992,46178,30.6
437409,567357,16181,23822,1196,1049,244,232,654053,537694,217589,204077,30.6
8328,23766,2384,5270,2995,3102,3986,4092,11245,11838,872,2517,30.6
1826,5866,1738,5419,1170,2070,1611,2856,3688,6171,842,1420,30.7
11209,13601,5213,8241,2841,3150,3307,3457,8443,9259,2558,2579,30.8
3307,7713,992,2274,663,1547,1011,2511,2753,6121,608,1026,30.9
66765,90124,15727,25207,0,100,0,85,40868,36684,25893,24489,30.9
15854,26990,3518,5470,4934,4777,7268,7303,18754,19449,3004,4467,30.9
23058,28235,4346,5657,4396,4681,7002,6788,20945,19011,6888,5867,30.9
7643,21038,2473,6731,1979,1990,3364,3558,8338,8786,355,1063,31.2
3120,7988,976,2518,1466,1591,2152,2340,7330,8185,1311,2106,31.2
94973,143236,43712,74236,487,220,336,209,57229,53058,36612,44055,31.2
2634,10034,1229,3762,2244,3276,3042,4396,7255,10084,0,851,31.2
43140,62749,4914,7767,370,262,127,68,51183,50230,30669,32961,31.3
56166,79406,6873,9094,343,197,289,198,53868,45303,47692,36567,31.3
10444,14492,1316,2963,3837,3176,4562,4435,15339,15014,3133,3173,31.3
968,4001,446,3118,351,1000,595,1691,1415,4921,1508,2153,31.4
49281,67711,6866,12266,171,126,493,183,48394,43196,46517,35764,31.5
1538,8525,243,1052,1272,2081,1444,2350,3741,6382,679,909,31.5
1046,4216,738,2955,1846,3278,2176,4232,6607,11566,1286,2369,31.6
17282,30627,3137,7114,13,146,292,187,23109,22846,9931,15256,31.6
32749,48738,2840,5968,281,159,45,66,33139,33033,21304,25568,31.7
17661,22172,3074,4851,3381,3254,5563,5462,17073,16513,6248,4183,31.8
3931,8847,1253,3752,666,909,2287,2919,5704,6821,206,622,31.8
5602,12335,2128,4785,3998,4214,5351,5956,14738,16237,1754,1546,32.5
4101,24194,377,1318,1164,2635,1590,3802,4326,9499,551,1829,32.6
377181,516029,514268,736773,5465,4537,13878,13224,37931,37344,15424,12468,32.7
3334,12177,885,3583,309,226,335,163,2376,5094,14301,15910,32.7
18277,33798,4214,8631,967,950,475,292,18765,19116,6403,11907,32.7
4401,26012,1332,4815,1594,3752,2116,5336,6098,14670,2038,3574,32.8
7549,15987,3088,6045,3991,4900,5524,6490,15692,17841,2075,2847,32.9
6471,10560,3841,5147,2851,2869,4088,4275,10241,9944,2196,2386,33
127067,192207,20674,29202,640,290,175,170,158863,134243,78740,72111,33.1
5394,14160,2305,6903,3165,3249,4979,5636,12611,14159,2327,2695,33.1
1262,4959,1448,4137,483,1384,873,2105,3037,7061,714,1084,33.3
41860,65424,5601,6448,0,126,0,7,39745,36528,37628,34510,33.3
2073,12431,573,3478,491,1530,879,2452,2565,7800,1591,3762,33.4
10598,15343,3201,4848,1099,851,1507,1286,4765,4364,608,1069,33.4
476298,674630,24476,39672,2572,2196,20654,19537,170280,150085,163060,131490,33.4
177541,250394,51177,81166,391,523,430,149,133920,121290,127317,95281,33.5
2849,8304,1407,4838,1792,2423,2711,3842,6321,8509,641,1224,33.5
10251,20041,2667,4051,2878,3238,4716,4587,11767,11927,2417,3030,33.6
