"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
119189,204770,16386,31624,638,409,431,251,134525,140320,55553,66919,17.3
4906,13472,394,1160,1993,3018,2824,3864,8033,10711,2756,3762,17.3
5813,13113,616,2137,892,1372,1811,2809,4593,7376,123,1472,17.4
37175,65891,7851,13016,813,438,54,119,43757,48768,25800,33399,17.4
21515,48258,7362,17004,207,146,134,43,32927,39199,16129,32518,17.5
8081,12851,254,1373,1667,1837,2167,3303,6758,8808,2189,2260,17.5
9799,24440,4100,8896,88,85,270,160,18808,20652,12780,16125,17.5
1998,13656,0,0,161,100,182,137,1031,4022,539,884,17.5
7394,13519,1725,4614,1939,2347,2994,3705,8135,9917,2595,2573,17.6
1585,7809,691,3173,161,121,264,173,2935,4904,629,1277,17.6
3359,7019,0,809,61,72,250,279,4604,4152,1512,1688,17.6
723615,937009,685474,1.10125e+06,1118,1242,166,289,374855,272056,251611,176264,17.6
82493,153901,7418,13486,273,266,64,98,86954,92987,66876,77371,17.6
21330,42521,4255,8597,2002,1994,3908,4373,10948,12298,4370,5458,17.7
7930,24600,1423,5127,8882,12789,16029,23251,18277,25278,7178,15128,17.7
4502,8577,1513,4781,2056,2658,3030,3938,9917,12250,977,2263,17.9
3559,12135,2047,4880,2569,3182,2935,3677,7512,9391,1082,1575,18
4923,12344,2492,5462,1024,2265,1437,3230,4830,9864,2348,2132,18
4191,11291,0,2848,1206,2247,1397,3237,3666,9439,349,903,18
107859,182760,8306,14429,287,235,65,77,117002,116823,76464,68724,18
50565,77090,25149,39989,580,440,355,159,44247,47558,46811,40148,18
767,4224,357,2654,76,0,194,101,2589,8461,3957,11438,18.1
93128,167798,9919,18944,143,202,321,140,89281,87281,23165,33953,18.1
134925,196055,301953,465093,327,257,1,38,19631,19490,16064,16015,18.1
4833,18902,866,1939,2374,3804,3020,4922,9008,14121,1752,2134,18.2
14142,26731,2365,6834,260,112,117,26,20300,21932,13448,14750,18.2
3921,9678,3391,6737,2850,3434,6421,8106,22221,24948,11184,13578,18.2
385276,604180,28626,45295,964,493,111,212,451660,432095,228895,227135,18.2
2642,9070,70,546,1625,1992,2060,2879,5071,7108,1368,1804,18.2
1258,7406,751,2896,788,2172,1028,3192,2904,8877,1571,2907,18.3
8595,16977,2550,4000,5040,5836,7698,9311,19100,21797,2890,4714,18.4
1879,6533,434,2293,1949,2736,2266,3119,6527,8926,868,2129,18.4
11000,12682,5031,5267,2522,2367,3920,4235,11232,12874,2903,3523,18.5
72716,133501,13457,23674,379,273,544,202,126135,121872,26054,29951,18.5
50536,77286,7321,13674,167,305,150,131,60821,67259,35808,47682,18.6
7337,14956,1242,3890,1353,3095,1987,3916,4601,9084,925,1567,18.6
23856,52375,15376,29209,13,28,185,61,35407,38690,27753,32883,18.6
7981,10389,1939,3993,1658,3464,2759,4776,7317,12015,2303,2053,18.6
1994,7911,82,2131,1961,2629,2402,3321,7039,10020,574,1106,18.7
64197,105324,190473,318204,4118,4243,9933,10841,26133,27945,11552,11926,18.7
12794,27497,1967,4207,2853,3394,3700,4476,10485,12694,2665,2308,18.7
166085,279106,29710,47945,532,384,150,117,139462,136204,60305,63038,18.8
1716,5292,1299,3627,2014,3230,2833,4881,7918,13093,2297,3393,18.8
