"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
4577,12678,161,1423,118,97,45,0,3284,4318,592,1043,17.3
610930,948036,153459,231461,1465,1330,474,283,252135,247798,160694,154107,17.3
52827,88393,9562,17716,491,255,163,92,30878,32499,17311,23593,17.3
6720,8680,938,4420,2567,3609,3087,4046,7373,9702,1786,1344,17.3
47000,83514,3687,7209,412,307,0,79,20508,21260,13115,22727,17.4
2638,8136,32,2440,1003,2515,1183,3421,3454,7958,2032,2317,17.4
1211,7737,430,2166,870,2474,1261,3873,2472,7453,0,380,17.4
33023,49173,8133,12705,281,225,42,105,37764,37320,31195,30586,17.4
7895,16583,1889,3939,4266,4702,5449,6149,13126,14837,1602,2676,17.4
7513,19700,1865,3343,3529,4146,4406,5209,11661,14203,939,3174,17.5
37592,51610,5733,9394,302,220,0,32,26806,27513,16662,25269,17.5
1867,9848,0,2219,146,95,162,34,4163,5956,1056,1874,17.5
4236,12660,0,439,174,112,269,168,2840,4701,7570,11372,17.5
415216,642749,37817,59312,1182,1259,295,127,548335,499143,191565,176671,17.5
6858,24396,44,1429,5263,6661,6776,8332,19635,24601,3165,5308,17.7
44907,73958,14868,23586,399,303,203,96,69439,71728,56935,56868,17.8
16527,21314,3759,5128,4499,5177,6133,6778,16133,17173,3148,3535,17.8
2854,11126,1951,5643,1453,2033,2404,3260,5696,7527,1384,1869,17.9
10733,24680,1663,2306,2449,2616,3785,4217,10328,11079,1971,3710,17.9
362964,509314,244546,378313,10226,11335,14406,15413,42005,44777,11002,9635,17.9
51829,89896,5012,11125,86,99,0,27,63462,63814,45960,51873,17.9
7402,13510,1206,2692,3143,3641,4650,5420,12818,13810,3219,3541,17.9
35462,60228,12481,21986,260,159,2,57,36061,35637,25400,30442,17.9
3350,9192,3100,6658,258,194,80,3,4724,6288,1357,2006,18
7607,22257,2427,10756,245,140,125,30,2923,5133,16108,32904,18
1.21064e+06,1.51896e+06,1.14876e+06,1.6435e+06,1579,1681,320,468,411011,357845,189192,163382,18
3680,10003,1932,4747,1468,1754,1578,1965,5275,6112,1690,2574,18
4507,13008,798,2275,1816,2052,2449,2649,6133,6906,986,1794,18
42646,67223,1937,4146,89,76,0,77,48512,47864,36094,46525,18
13287,17908,3508,5774,1715,2182,3437,3745,11526,11975,1863,1954,18
24366,29502,4305,4549,314,176,619,192,23626,21958,19625,14841,18.2
34996,51432,48492,81506,101,40,119,198,34127,33216,29675,27128,18.2
43207,54948,3347,5348,160,170,87,116,36052,31793,28263,27550,18.3
1981,9326,1167,3285,919,1114,1649,2122,5148,7274,1166,1920,18.4
4984,17800,1958,4542,792,1124,1103,2045,3426,5586,1246,1870,18.4
8942,28185,2288,4324,2228,2503,3498,3985,9846,11325,2476,3543,18.6
17332,30825,9983,16405,279,156,0,0,29496,29151,19574,20539,18.6
4072,8224,34,954,201,122,77,106,14167,8769,2648,1971,18.6
526414,698378,52169,74001,1015,848,0,26,682892,584135,221788,185523,18.6
3939,14578,1526,3988,2074,3507,2382,3770,5591,10849,480,854,18.6
13315,22956,4174,7522,1825,1876,4103,4050,9908,10344,3569,3522,18.6
11263,24791,1548,4289,1958,1630,2538,2563,7197,6430,2665,3185,18.6
52424,90120,2006,2533,7,286,54,35,53073,54652,35739,47976,18.6
4593,10897,1900,4011,4367,4920,6454,7097,16299,17420,3554,4441,18.7
28650,57532,2787,6345,103,68,143,124,30008,32843,10530,20745,18.7
3741,17182,1402,4154,1069,2935,1555,4675,3808,11848,2181,3350,18.7
6205,11083,2355,3385,2255,2375,3330,3507,9017,10478,1941,1604,18.8
63848,97413,23681,37719,6872,6868,8999,9371,28126,27314,6661,7132,18.8
19308,33182,6449,12233,201,91,20,47,31828,34512,21114,27786,18.9
5642,10868,2801,5073,1736,2175,4305,5126,11190,13393,4794,4683,19
28108,37723,6540,12674,61,155,245,121,29427,25598,25660,23335,19
3105,11173,415,1908,1128,2198,1697,2943,4908,8358,0,665,19.1
53245,91877,6562,11124,397,252,153,193,67142,68202,39654,54546,19.1
150799,218629,4564,7073,575,331,219,129,222056,196014,84395,79312,19.2
8105,15950,2360,5168,2752,2691,3892,4115,9076,9143,1862,1598,19.3
3347,15047,0,0,3609,5238,5565,7749,13907,19473,571,1442,19.3
29025,46954,4711,6778,515,244,36,21,27400,27398,12726,20928,19.4
26441,28535,2787,4962,349,145,257,190,23337,21694,21450,17301,19.5
33063,49856,7520,12035,330,239,83,90,41758,42975,23410,30133,19.5
34381,48258,11009,15644,587,320,279,135,39094,37607,31423,32852,19.5
16649,34287,2308,4678,3246,3342,5137,4963,14917,15924,2453,4439,19.5
11469,19784,4154,6441,3695,3947,5121,5206,13704,12889,4807,4168,19.5
81567,123340,12927,19119,26,119,155,158,76352,71956,59702,58062,19.5
45182,68093,3218,5565,406,326,26,67,29967,28853,20097,19720,19.5
7011,20668,1330,3304,3001,3897,4488,6183,13213,17769,2785,3879,19.6
10337,13088,1979,2154,3431,3076,3286,3455,8342,8371,2855,2851,19.6
1848,7910,921,2509,741,2010,1161,3053,2815,7494,1967,2504,19.6
11036,22308,2222,3929,3200,3842,4372,4736,12544,12853,2006,2707,19.8
30493,50002,5465,8334,103,56,0,51,36087,34777,23433,24657,19.8
1.14983e+06,964677,3.65385e+06,4.22684e+06,7240,4826,8265,6806,365076,268527,309919,204425,19.8
5797,13152,2125,4757,2089,3439,2563,4306,6709,12882,1816,2060,19.9
6109,13048,2186,3967,1676,1567,2661,3052,8109,8882,2012,3480,19.9
12169,23708,2775,6484,2420,2317,3955,4252,11439,12104,3671,3678,20
14686,38862,1934,2492,3560,3470,4943,5227,15792,17341,4864,4526,20
1.53794e+06,2.03292e+06,745366,1.08251e+06,2335,2009,722,636,440200,379542,252863,197394,20.1
31316,58385,22799,40204,557,288,109,35,27886,26372,20786,21103,20.2
2034,6744,1155,3246,2507,3375,3627,4861,10147,13650,1018,1161,20.2
7186,15422,791,1629,6465,7375,7488,8483,16521,17591,3137,2563,20.2
4376,16348,1592,4138,1012,1215,1622,2225,4246,6130,367,1889,20.3
25235,34961,4397,4640,1899,2242,6509,6314,15114,14346,7187,6582,20.3
812,4064,2731,9090,293,269,74,0,3146,4761,1611,2498,20.4
962334,823593,1.38164e+06,1.47436e+06,2486,1481,153,194,402396,339321,170754,157720,20.4
7471,10949,3654,4762,1126,959,2300,2434,7487,7825,3416,2313,20.5
25907,34336,67297,103301,3715,3830,5339,4617,13494,13193,3558,3420,20.5
5364,17421,2753,7507,4856,7352,6001,8758,15855,21654,915,2805,20.5
2674,12306,1177,3606,2147,2890,2726,3730,7304,9918,965,3704,20.6
26099,37210,4514,7458,433,176,103,117,30703,30100,19048,23879,21
2425,7981,1781,5089,2287,2725,3232,3735,8987,10264,1582,2678,21
13588,23460,3079,4751,4447,4559,6330,6511,15755,15822,3116,3054,21
3047,15389,27,1539,506,992,957,2286,2256,4823,1609,2501,21
1421,9905,0,1486,659,1093,1520,2753,3244,5795,861,1376,21
14745,21291,0,1576,3180,2883,5824,5816,21134,20940,6175,5495,21.1
10437,13173,2585,4827,2271,2479,2865,2652,7930,9083,655,1600,21.1
32149,63572,10707,19635,343,271,182,74,40141,37595,19029,30135,21.1
3978,12383,209,996,234,209,46,64,1952,4590,7423,12005,21.1
27781,46548,8284,13439,370,349,0,58,27305,27081,15234,22042,21.1
8106,19213,669,1771,11441,13524,13998,16361,30172,34255,1505,3859,21.1
2204,9059,712,2293,913,2239,1053,3355,2464,7047,849,1872,21.1
7941,21302,1984,4014,4511,5278,6356,7228,19024,21706,3291,5066,21.1
26366,45407,1991,3096,142,71,481,213,22537,22044,15070,19216,21.1
5045,14071,1972,5212,1191,1674,1410,2380,3361,5925,331,609,21.1
7251,24484,1443,3853,1496,1797,3693,4249,8594,10202,779,3422,21.2
1982,11659,808,3186,909,1781,1438,2632,3713,6751,679,975,21.3
7495,19877,3446,7247,4940,5772,6386,7345,16422,18326,2651,3035,21.3
