"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
1582,5265,0,1039,803,1880,1202,2589,3315,7246,1464,1720,17
29343,49120,6558,13408,352,170,118,75,34646,40737,26083,32280,17.1
25848,53600,26534,51942,26,97,114,116,37019,39318,29654,33416,17.1
14365,24747,3132,4176,3523,4187,5064,6501,14481,17812,4069,5516,17.2
26169,41970,3748,8899,28,208,456,194,28237,33906,19240,27084,17.2
71864,144311,8467,14681,254,223,223,101,70468,81161,27870,46447,17.2
2668,7424,441,1934,2129,3548,2871,5104,8465,13280,2411,3165,17.5
17300,31925,5214,12362,399,171,220,185,21650,23881,16301,17123,17.5
38642,70840,11435,19016,322,153,27,95,45879,53284,37147,39511,17.6
18598,40372,3735,7863,433,264,194,117,33368,39394,22878,29108,17.7
52489,87978,10405,17920,399,318,428,180,58099,62938,46460,45971,17.7
580,3414,496,2957,761,2078,1173,3076,2615,8103,734,2316,17.8
23333,55266,3251,6980,52,123,177,66,30751,38191,24441,35248,17.8
745,3032,1048,3050,1158,2215,1791,3546,4197,9218,1942,3673,17.9
3357,11297,3168,5229,1413,1643,1801,2065,5286,6608,966,2098,18
2796,13126,894,4003,1754,2998,2278,3784,6400,10040,337,601,18
12617,20480,3412,6682,7058,8507,9191,10665,28401,32277,5234,6923,18
70187,122432,3216,4503,125,224,406,263,40668,42372,39978,38517,18
27543,36677,2997,6869,188,162,0,28,23738,24065,14808,17599,18
6201,10766,2003,3737,3630,4843,4922,6639,12223,15430,3172,4236,18.2
1238,4178,1489,4224,1143,1495,1439,1902,4265,5982,190,585,18.3
25099,36906,7587,13978,246,101,141,133,35345,40307,17323,37409,18.4
5903,14044,18900,39196,3092,3917,4065,4805,9835,11065,2075,2657,18.4
3456,10225,1809,4777,197,101,99,7,28625,35271,32384,39939,18.8
880902,963697,815377,974936,4317,3517,910,809,2.36698e+06,2.02773e+06,1.51647e+06,1.26356e+06,18.8
3562,5372,2319,5189,1027,1598,1611,2518,4197,6749,1614,2111,18.8
1654,4433,1335,2921,2114,2832,2882,3665,8421,10914,1176,2170,18.8
12780,24517,3433,7385,6377,6997,9033,10438,22508,25260,3680,4746,18.8
97409,173839,6433,11219,236,218,30,43,98923,95195,43997,46982,18.8
20985,22794,1601,2192,2687,2440,3185,3307,9282,9540,2503,1832,18.9
10395,23249,9700,19418,1764,1923,4107,4750,10431,11132,4267,6315,18.9
1934,9893,528,2325,1332,6001,2053,8915,3475,13209,668,2098,18.9
13297,27738,17771,38673,267,157,156,104,21813,25548,5317,19510,19.1
12060,27191,2579,5037,112,49,371,311,19513,22611,8784,19702,19.1
5436,12341,1920,5145,2467,3031,3001,3870,8868,11710,1123,2919,19.1
3950,12006,1448,4074,3104,3520,3515,4463,8680,10353,1280,2303,19.2
23481,40677,9911,16924,309,232,184,139,28074,29934,20543,25161,19.3
60192,70855,9217,14898,296,168,542,168,65466,65240,60001,58502,19.4
21862,39925,2942,3696,206,176,0,87,21022,23554,16847,18205,19.4
2616,9318,999,2951,1511,1991,1991,2486,6185,7821,1792,2658,19.6
23815,33014,4344,3770,119,242,392,112,19578,20734,20595,18015,19.7
11279,11992,2583,3027,1446,2247,2069,3197,5555,8614,798,1327,19.7
1836,5870,0,2497,155,81,76,0,1426,4792,11015,22741,19.8
25446,48488,9717,17588,393,243,81,40,32744,35771,17776,29673,19.8
11940,20012,4979,9121,354,225,146,56,13927,14917,11064,11726,19.8
2703,11551,1148,4419,1344,2422,1817,3941,4867,9756,971,1679,19.8
2328,14080,147,657,927,2931,1409,4366,3651,10354,1415,2626,19.9
3896,13031,825,2130,1670,3846,2219,5308,5721,12027,98,633,19.9
12213,28168,6119,11841,0,132,228,165,21223,21521,13630,15546,19.9
6260,18160,1948,5295,3512,4372,5180,6096,13244,15713,1612,3010,20.1
8074,11628,719,1726,3110,3020,3886,4014,9558,9209,1990,2514,20.1
2581,9893,691,2074,134,125,206,160,6222,9151,1763,2244,20.1
522,3078,300,1846,201,143,165,135,5965,10200,474,1021,20.1
4115,9531,1198,2217,151,136,152,106,7881,9513,1733,1379,20.1
1030,3996,0,0,151,181,171,117,2018,6470,16125,43842,20.1
970343,1.29545e+06,65673,95494,2494,2651,602,364,915916,756452,333472,273495,20.1
2117,7297,798,3074,529,980,1139,2261,2321,5888,2117,2783,20.2
2210,6384,3827,7664,243,132,184,137,33605,32154,10530,10064,20.2
4699,15421,755,1668,209,65,298,162,4897,5710,14238,12582,20.2
2102,11603,0,818,151,8,152,36,2592,5078,6526,12650,20.2
1285,4634,156,1848,162,55,40,0,2262,3807,16642,26192,20.2
743719,596303,1.34372e+06,1.3163e+06,5028,2462,987,589,2.89678e+06,1.79001e+06,2.04768e+06,1.12164e+06,20.2
33986,57679,2499,4665,483,213,222,82,39634,37485,34370,32667,20.3
4987,14499,1323,2913,2367,2974,3803,4669,10826,13024,1588,2762,20.4
77098,138123,4306,7757,559,451,436,180,85656,83839,63384,73253,20.4
2890,6802,1558,2671,2936,3289,3519,3882,9980,10932,720,2226,20.5
34324,45649,17807,32324,139,178,0,162,40799,40944,29480,37059,20.5
415166,571050,136620,195669,1082,844,346,187,423566,378252,236200,194327,20.5
167423,245070,28616,46757,290,284,0,0,168425,152079,71498,75044,20.5
3785,8917,1007,1669,177,94,111,87,17426,16879,41684,30094,20.6
7907,11875,3106,4411,212,134,150,76,39206,34386,44111,21953,20.6
