"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3421,6108,2085,3347,11417,16262,15608,22338,25722,33639,13621,15929,16.4
976,3400,674,2491,779,1831,1038,2620,3380,8796,1093,2233,16.6
1060,3978,1086,2722,982,1406,1445,2023,4283,6794,209,1150,16.7
1238,6074,841,3222,1106,1926,1302,2481,3945,6792,994,1473,16.8
3007,11127,2497,4695,1603,2313,2309,3074,5946,7490,328,2136,16.9
8318,14820,654,2081,3742,5171,4366,5868,11335,14479,2073,2197,17
3454,12668,1833,5240,2030,2712,3343,4552,9998,13690,2090,3416,17.1
4765,23424,672,3174,1431,2141,2317,3515,6850,10558,953,2771,17.2
4945,15985,1138,3391,2455,3095,3011,3854,8020,10615,2026,1963,17.2
5666,25088,2396,7516,1152,1515,2777,3940,7073,10336,1169,3467,17.2
1827,9033,607,2098,595,791,791,1369,3210,5560,503,556,17.3
4051,5506,1014,2814,1937,2099,2814,3491,7749,10484,2411,3181,17.4
182291,377962,18811,34265,613,213,0,106,116342,134063,67583,80262,17.6
133455,252450,4838,9071,53,38,45,69,101175,115510,53636,67011,17.8
2850,7423,834,2377,1481,1976,2154,3243,5802,9733,2015,2914,17.8
2135,7357,1040,3733,1259,1672,1514,2298,4826,7635,1558,1981,17.9
4782,16578,1014,3789,1284,1714,2039,2791,5771,7633,1555,1965,17.9
2716,10215,743,2147,968,1678,1360,2523,3623,6151,1786,2773,17.9
2181,11127,1565,5576,2141,3264,3414,5359,9442,14979,668,3064,18
35573,61122,13018,25304,136,165,158,115,42591,49950,29929,41190,18.1
1419,5082,1515,3729,897,1619,1022,1919,3311,5438,346,1338,18.1
39565,71204,12209,23794,140,168,0,53,47845,55156,26239,45530,18.1
10466,22198,2646,6252,3279,4175,4292,5627,14126,18077,3592,4564,18.2
150463,256331,67043,123659,403,389,396,165,202023,219922,91761,110544,18.2
10136,14108,2681,5396,611,738,1643,2069,4778,5566,1193,2448,18.2
1689,3743,1177,2354,25,86,237,177,4531,6613,4164,5981,18.3
13994,28329,48363,104281,381,216,8,25,28832,33477,14059,28558,18.6
4096,14091,2344,5494,4686,6919,5320,7554,13744,19373,1609,2946,18.6
1589,8389,358,2606,556,3050,624,3289,1785,8678,322,581,18.6
2506,11112,911,2292,1864,2493,2082,2874,5613,7555,1097,1518,18.7
1453,7927,705,2689,708,1234,1292,2373,4481,8615,950,2456,18.8
1405,4916,127,1042,385,899,355,1286,1540,4918,237,351,18.8
3284,18509,205,766,1526,3078,2174,4714,6011,12895,1514,2281,18.8
810,4591,0,0,263,925,260,1394,979,4596,158,662,18.8
286338,492623,512476,871106,9224,10566,16152,18543,53852,58762,19556,20041,18.9
27220,56596,5764,12825,22,133,58,91,42646,45700,25809,31736,19
1613,6828,736,2274,622,720,1589,2549,4144,6632,1789,2796,19
10163,18036,2830,4703,1803,1815,3646,4252,10063,12048,4332,4631,19.1
5182,10652,969,3454,2219,2673,3279,3949,8572,10173,2596,2750,19.1
2821,11213,2080,4389,1984,2244,2664,3182,6727,8334,1869,3010,19.3
16385,27118,2514,6057,183,129,364,148,16136,17272,9311,13540,19.5
974,6276,732,4644,1277,2870,1456,3464,3498,7926,553,1671,19.6
888,4709,585,4708,1073,2765,1311,3405,2772,7559,89,134,19.6
2255,10490,569,1814,1137,1472,1778,2517,4484,6314,526,1675,19.7
3762,7831,1718,3647,2334,2842,3595,4383,9261,11014,2201,3395,19.7
39314,70077,5633,10185,363,249,141,66,40077,41416,33973,37947,19.9
4453,17372,508,2912,2006,2343,2663,3276,6604,8300,1083,1495,20
8347,16027,1297,3921,4082,4744,5246,5780,14389,16457,2386,3269,20
648,4106,662,2781,1365,2408,2294,4234,5907,11117,0,0,20.1
2822,10256,187,1294,269,164,174,122,2275,4087,6739,5937,20.1
4090,11497,293,1843,263,181,0,0,1264,4030,7998,10673,20.1
322369,498659,50015,82284,897,802,0,83,459997,442234,157275,160471,20.1
3018,10315,767,2524,233,227,84,10,7027,11721,3957,11758,20.2
29318,44342,3558,5633,270,184,235,248,25704,27619,20146,22304,20.2
5170,13649,2013,4090,2204,2565,3484,4219,9709,12075,2675,2312,20.2
