"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
8681,11233,127,1317,291,165,193,170,6463,4275,3449,1788,16.6
239490,484736,17642,39308,363,244,253,127,212810,260318,121715,152262,16.6
7133,13574,1989,4249,1978,2547,2067,2881,6977,8949,2177,3244,16.7
9116,23522,3108,7126,3203,3913,4369,5429,11972,15522,2762,4212,16.7
85177,180825,12165,23747,62,71,0,55,37389,47583,32051,43399,16.8
6242,20550,1404,2863,1691,2296,2512,3225,6197,7712,1492,2855,16.8
57457,105498,4974,7258,254,354,0,6,42094,49135,39935,38612,16.8
62986,135443,10553,23880,0,0,87,48,51446,64551,34946,58243,16.8
6646,30595,1859,6631,4774,7255,4814,7263,13134,19973,89,1192,16.9
2779,15712,1519,5016,2041,3418,2356,4014,6067,10354,0,640,17.2
56794,129219,8836,16734,97,161,42,20,42930,53770,29050,50916,17.2
3558,12961,817,2416,3569,5307,4701,7144,10902,16586,2417,3001,17.3
6532,14877,925,3007,2100,2646,2574,3578,7323,9623,823,1298,17.3
12340,27871,1869,5308,1540,1628,3307,4249,9323,12729,4811,4096,17.3
1780,9718,298,2786,294,605,266,1113,985,4193,224,402,17.3
2675,10036,1350,3920,1600,2222,1884,2776,5829,8952,468,1749,17.4
13380,23156,2677,5147,2793,3398,3635,4876,8657,10989,1287,2724,17.4
8911,32321,1730,4304,2754,3263,3652,4939,11537,15756,1026,3674,17.6
16590,31563,2813,4302,261,182,181,117,18893,23186,10585,17771,17.8
1980,12539,293,2106,837,1850,1060,2595,2904,6164,1128,2210,17.9
3108,9436,1283,2391,586,1765,957,2478,1830,5477,0,113,17.9
1186,6381,89,2519,958,1503,1412,2358,3886,6501,0,0,18.1
17601,31228,2628,4273,3049,3927,4296,5396,13219,16624,2935,3438,18.1
5529,22627,1287,4391,1336,1871,2176,2861,6333,8565,1044,1504,18.4
12561,24769,1553,3833,3289,4072,4513,5784,13463,17955,2192,3388,18.5
7724,20612,1208,3321,3132,3742,3617,4449,8965,11163,1052,1734,18.6
79926,131541,13998,27806,100,162,0,0,84956,93543,55118,70275,18.6
28131,62053,13516,27137,532,240,346,251,36262,38626,22404,27899,18.7
13429,22606,3355,6413,5505,7268,7431,9024,19582,23677,1942,3801,18.8
8976,25261,1526,3097,2560,2684,3111,3769,9039,10622,1239,2194,19
26056,45955,6510,13993,242,92,166,182,25158,29522,7409,19208,19.1
31116,58684,4011,7768,2498,2710,5413,6589,14715,17660,2266,5637,19.5
18451,32341,6486,11304,1396,1635,3954,4712,11176,12651,2956,4491,19.5
93947,166622,255098,461811,8589,9428,9511,10946,22544,23838,4322,4704,19.5
74839,117264,11004,16253,3630,3721,7741,8471,21881,23161,5652,6630,19.6
3374,7062,1833,4334,4119,4708,5060,5903,11992,13728,2815,4620,19.6
11871,18263,976,5517,2127,2655,3017,3173,8566,7791,2056,1478,19.9
56922,89777,12177,22206,690,337,330,134,53433,52276,40641,43040,19.9
