"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
5670,16329,2487,5021,2548,3128,3532,4327,9952,12727,1675,3873,16.9
6023,10130,7695,12833,1306,1358,2057,2237,5551,6563,1249,2298,17
45938,87547,16859,31921,79,236,166,46,46032,47620,38917,41900,17
1166,6680,3197,14709,1465,4790,1523,5106,3533,10201,706,1968,17.1
670,3824,702,5619,3370,7006,3744,7703,6764,13767,656,1127,17.1
4833,14651,762,3122,1610,2269,2341,2868,7388,9605,494,1112,17.1
10276,17692,3594,4193,2616,3088,4235,4650,10693,11130,4136,3646,17.1
4972,16294,3762,8900,1676,2112,2401,3212,6997,9332,237,1822,17.1
42169,55219,10943,16528,264,157,188,135,51103,52115,32179,38285,17.2
24477,28352,5522,7307,5,112,32,152,25167,25344,11119,18908,17.3
35743,46300,8745,14093,300,265,48,77,35799,36876,30581,33562,17.3
17190,34174,3462,5806,4136,4319,5696,6338,17318,19021,2183,3730,17.4
23209,52636,13766,29163,116,74,0,0,35506,37600,15749,29422,17.5
181845,290516,66696,107526,272,273,96,121,196017,183670,73190,71542,17.5
37977,55832,4696,8289,331,296,0,53,32545,31446,33754,32284,17.6
1985,7297,633,3207,755,1834,796,2083,2118,6353,1509,2350,17.6
53456,92166,12693,22508,152,302,365,121,55328,54650,33643,39624,17.7
12229,11994,4155,6554,1507,1577,2767,2873,7390,7489,3035,2931,17.7
26984,48949,1707,4042,381,252,244,85,26259,25689,18878,18088,17.7
11217,22242,1282,2817,2404,2553,6323,6920,17610,17360,6903,8199,17.8
33904,33691,5990,6716,1712,1510,3882,4022,11201,10634,6143,4892,17.8
24152,35150,14032,12745,2700,2891,3594,3830,9878,10142,3283,2983,17.8
20916,45844,24754,43901,1320,1127,3515,3761,8804,9502,2855,3680,17.9
5175,11845,612,3516,2769,2802,2789,3199,7092,7950,874,1099,17.9
119290,180037,35251,57523,619,330,165,107,81820,74073,71295,64186,17.9
54768,88771,14372,24102,421,291,278,113,51978,49989,42612,50230,17.9
56419,101244,6256,9694,807,341,5,79,55007,53031,38213,46213,17.9
74253,107054,13080,20676,76,209,0,84,80407,75999,67192,56454,18
36187,63857,7715,12937,260,150,244,165,34346,35085,15856,22005,18
1218,3862,964,2432,100,6,548,488,20854,22978,27320,31935,18.1
10546,18928,1920,4033,195,168,497,285,13010,13714,49183,22623,18.1
2623,9632,672,2358,173,39,484,729,4595,7142,38844,56748,18.1
694834,591795,227683,239502,10862,7486,164640,115992,1.83006e+06,1.19625e+06,1.5137e+06,847327,18.1
7798,16683,1738,4288,2790,2883,3993,4268,10131,11150,2043,3594,18.2
1.113e+06,531508,331842,177945,897,280,573,231,235206,56802,602501,174157,18.2
21103,48387,10252,18403,110,62,143,155,22753,23902,12247,21904,18.2
59316,94919,16863,29550,5,111,311,155,67677,63847,44609,49074,18.3
6115,14505,2717,5140,1257,1288,2686,3451,6357,8180,2040,2708,18.3
49531,81761,12045,19345,65,42,0,50,66266,67738,37371,49316,18.3
26607,58486,4416,7118,420,262,199,101,39724,39298,25263,29478,18.4
6711,12504,3342,5272,3143,3381,4229,4600,11778,13453,1784,2044,18.4
33085,59676,4650,11044,346,278,49,24,23985,25180,14921,17149,18.5
50400,76615,3362,5110,257,259,57,76,38056,37213,30757,31286,18.5
31675,59190,28482,46622,4092,3926,5568,5310,16444,15907,4991,4429,18.6
10483,28545,4468,8323,5667,6172,7021,7902,16176,18457,1760,2576,18.6
2391,14171,130,1317,2081,3530,2966,5152,6755,11696,0,362,18.7
41067,76227,32243,52408,575,370,81,112,40699,39397,30938,33178,18.7
53872,74811,7168,9512,160,203,275,167,42886,40948,38328,30806,18.8
4166,11925,2337,5639,2219,2507,3239,3522,8347,8789,155,1292,18.8
113748,177590,16818,25860,314,240,357,158,156783,131745,55454,51039,18.8
1589,8366,897,3536,2787,4634,3624,6052,8390,14043,1086,2861,18.8
5089,8885,370,1876,5362,5406,7439,8033,23122,22907,3552,4756,18.9
4445,13983,1205,2427,1431,2429,2063,3506,5502,8740,1733,1527,18.9
130500,188309,44273,70692,0,307,0,43,94755,90223,99460,79578,18.9
3773,14719,4064,11732,11499,14481,16862,21378,6128,7209,1252,1690,18.9
20526,39302,8476,15515,215,145,0,0,28576,29385,12864,20583,18.9
2505,10580,1613,4387,2724,3972,2919,4219,8271,11533,1372,1950,19
5152,6384,2736,6369,2453,2337,3049,3101,9490,9805,1304,1978,19
6134,23650,2217,5542,2522,3053,3026,3735,10147,11685,2248,2196,19
10413,26146,944,2295,3514,3831,5582,6154,14615,16501,1815,3718,19
10321,16688,645,2480,3850,3660,5906,6031,16878,17446,4075,4451,19
59379,88075,6964,11222,215,167,365,111,62736,57928,50273,51468,19
9283,19252,2042,3986,2382,2703,3683,4383,10020,11655,2097,4049,19.1
5605,11205,1263,2686,2141,2365,3196,3246,7168,7359,1143,1449,19.2
21776,33882,3881,5657,62,81,141,178,26070,24509,20187,18275,19.2
31703,59065,3599,8360,967,473,226,132,41381,39255,25703,23314,19.3
976,6138,0,0,192,112,127,0,927,4922,9912,27822,19.3
653495,787581,119502,189508,2266,1700,38,124,1.23789e+06,1.00414e+06,406167,365683,19.3
16161,33422,3098,3467,4251,4526,6220,5901,17580,16958,2997,3107,19.3
8077,21933,2461,6266,3505,3652,4059,4222,11205,11586,1664,2347,19.4
12873,31562,1084,3093,2752,2691,4110,4321,12048,11499,4305,2863,19.4
2995,14855,317,1047,1571,2901,2004,3739,5571,10683,1593,2538,19.4
13257,17503,2519,4283,3808,4026,5070,5642,15800,15966,3862,2719,19.5
60267,82743,3506,7872,506,291,485,197,51035,47709,29119,29563,19.5
4257,10797,3323,6546,2165,2209,3106,3313,7825,8235,1362,1426,19.5
214864,314615,34262,53846,719,326,147,142,236875,197832,90814,86288,19.5
2095,4102,865,1587,3421,3881,3302,3594,9283,10173,1059,1665,19.6
37233,60151,7956,14494,613,454,196,159,34473,33141,27132,27388,19.6
9409,19752,3429,7227,2530,2974,3774,4275,9274,10762,1717,1726,19.7
8023,13570,3762,4765,3512,3623,5055,5050,12242,12194,3298,3910,19.7
2689,6171,1029,3135,1390,2125,1870,2974,5306,7776,1298,1216,19.7
10898,21516,2329,4610,1695,1403,1934,2061,6839,6595,1520,2095,19.7
61270,92538,4614,7537,725,479,393,160,57749,58224,38573,44035,19.8
2685,8852,0,1989,73,70,251,162,4781,7275,1033,1235,20
781,4361,0,0,192,90,179,104,4448,7687,0,137,20
1186,6497,0,100,131,9,71,0,2198,7280,21219,52863,20
499869,585521,65138,96694,1538,1548,302,219,850034,671399,326172,292353,20
5849,16306,763,2636,3095,3452,4240,4888,8640,10250,1964,1957,20
6499,15551,1917,4007,3669,4141,4324,5094,9551,10965,2087,2661,20.1
8958,20988,2262,4716,3020,3968,3807,4587,11059,13538,1880,2809,20.1
3094,5669,90,2116,2235,2615,3610,3679,8643,8585,1644,1804,20.1
8017,15568,1053,2274,2458,2803,3155,3157,7850,8904,626,1520,20.1
42122,62724,9693,15711,372,374,86,43,40649,37605,35771,31049,20.2
87750,142854,8692,9658,405,279,61,85,92244,81763,33602,32834,20.2
1773,6646,1304,3739,2652,3824,3311,4712,8020,11594,15,1070,20.2
22002,40718,13255,23697,4734,4817,6386,6624,19774,20687,1734,3914,20.2
7714,17552,1210,3293,1477,1707,4018,4254,11618,13861,1590,3877,20.3
14438,22564,3604,8594,4088,4016,5868,5886,17188,17858,3361,5218,20.3
5935,13590,561,1962,1459,1685,2375,2703,7873,9640,1131,2483,20.3
87448,130604,67426,111587,340,351,0,32,74195,72035,50863,57738,20.4
9838,28050,1081,2253,4641,5580,7032,8529,17771,21065,2503,4109,20.4
1105,7043,465,1843,683,2451,851,3359,2151,7632,0,318,20.4
10254,24760,2485,7062,4201,4774,5811,6625,16005,17933,655,3785,20.4
87321,140668,25229,43484,19,107,0,0,92710,84611,76590,77642,20.5
50241,90137,13562,21389,173,96,0,54,45849,41144,37526,35842,20.5
1576,8374,326,3043,526,1223,563,1503,1864,5112,390,954,20.5
51646,88156,7693,14011,224,139,324,115,65034,59899,50573,45774,20.7
3609,12731,3208,8363,967,2150,1409,2973,3527,8191,1429,2482,20.7
1784,12034,985,5195,998,2182,1624,3233,3975,8724,573,877,20.7
10944,22950,2341,4500,3841,4265,5456,5827,16002,17713,2453,3574,20.7
29114,46205,10009,17339,352,159,346,173,30261,26860,25295,19815,20.7
7679,25563,2846,5809,1812,1970,3330,3572,9840,10586,1181,1730,20.7
55213,86778,4559,7189,264,167,299,145,64656,61739,33187,43411,20.7
28101,43688,4456,5538,5716,6256,8300,8458,21320,19823,5773,5842,20.8
152171,230361,12632,19908,37,87,0,60,127600,110202,67581,68782,20.8
5681,21407,1520,3680,2721,3081,3801,4402,9582,11025,1035,1804,20.9
6149,20493,983,2491,2438,2994,3247,4082,8863,11247,1356,2470,20.9
22848,53821,19493,30951,1742,1696,5189,5460,11943,13157,3438,5414,20.9
4308,14377,1321,3555,1934,2454,2762,3524,7070,8928,399,2551,20.9
13513,20379,1438,2953,6014,6339,8183,8896,22738,22826,7218,6488,20.9
50260,73201,10968,15161,3623,3364,10031,9961,26178,26859,7513,8317,21
12841,27939,1493,2370,4815,5021,6646,7221,17487,18155,4413,5466,21
17777,36991,8550,16367,4812,5651,7319,7946,18236,18532,2359,2559,21
11217,14469,1991,3478,2147,2105,3172,2958,7739,7126,2494,2412,21.1
9822,25076,4437,7254,5066,5389,5830,5997,16512,17538,3032,3461,21.2
14105,25690,30983,55483,2655,2627,4192,4416,11609,11249,1936,3981,21.2
23524,36900,7224,12085,2630,2108,4754,5022,13099,14750,4717,4944,21.2
3898,7711,962,3416,3627,3658,4457,4780,11495,12221,1833,1812,21.3
9314,14706,2866,5269,2901,2921,4502,4898,11251,11603,2059,2375,21.3
9222,21236,1194,3344,3517,3999,4551,4974,11724,11929,1950,2063,21.4
57339,71222,2473,5568,450,196,159,125,61629,51520,30441,24193,21.4
3000,9019,978,2765,1920,2413,2757,3461,6330,7979,2070,2133,21.4
16522,21467,4327,4636,1761,1650,4559,4327,12304,12902,4992,4291,21.5
70021,97396,13531,19724,194,195,0,154,74930,67767,61590,50136,21.5
4607,15668,751,2635,258,204,130,18,4697,5144,3288,2321,21.5
493053,675980,37286,50387,1873,1567,229,140,547419,429782,199794,174172,21.5
