"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
53461,122019,5482,10943,104,221,447,294,21511,26997,16333,26232,16.7
81808,164637,11890,24471,119,225,93,105,46766,56207,30794,40812,16.7
8371,25213,1505,4021,1208,1546,2471,3389,6023,8203,1126,1501,16.8
9363,21268,1642,4047,2833,3406,4018,5145,13605,15660,2970,4005,16.9
44195,97804,3223,9003,216,195,147,139,26734,32369,15783,27065,16.9
6960,15815,2696,5816,3340,4834,4214,5557,10844,14649,2464,2509,17
3187,11583,746,3011,1146,1799,1360,2253,3494,5842,1666,2358,17
4018,8705,916,3326,2038,2544,2279,2979,6901,9536,2318,1730,17
43908,90792,4114,7073,400,210,417,179,28150,32095,28843,32375,17.1
102926,198611,10359,20061,366,316,106,86,86973,102450,64729,74704,17.1
19789,39311,1671,5437,4795,6308,7120,9282,21739,26528,5073,8041,17.1
36727,70138,7029,16518,376,139,20,45,29694,32807,21996,23907,17.2
11152,17717,1148,2012,2002,2308,2894,3582,8396,9764,2525,2686,17.2
4348,6452,1144,3771,595,1346,638,1884,1072,3920,2116,2771,17.3
1169,7168,674,3826,1526,2720,2221,4138,5376,10091,342,1831,17.3
12493,21995,1411,3120,6470,8305,8278,9939,19298,23249,3967,3722,17.3
44702,87415,18859,37525,0,119,0,89,17731,19617,13194,17093,17.4
115042,224100,8829,14661,494,309,365,169,99143,103641,40770,42889,17.5
9736,19829,2113,5453,2787,3608,4309,5380,12121,15131,1815,3086,17.6
22884,40563,5410,9682,4056,4910,6108,7537,19329,22728,7780,9840,17.6
9348,16754,1665,3710,3129,4088,3939,5361,8727,11134,1660,2246,17.6
8367,24855,233,868,1948,2321,3086,3985,8471,11132,1194,3199,17.6
1885,8767,398,1929,145,128,196,85,13069,20736,2447,4749,17.7
523378,735873,67546,111133,1772,2065,642,318,1.24774e+06,1.22748e+06,452336,497053,17.7
21192,40955,3853,5441,5130,6266,6898,8677,17938,22448,2961,4009,17.7
5490,15329,1206,2706,2530,3375,3073,3917,8221,9731,2523,2137,17.8
7779,14153,1991,4689,3512,4197,4854,5983,11326,14073,1422,2942,17.8
221799,378568,35551,66392,494,493,226,121,105544,111587,116017,123579,17.8
72684,119034,5075,10442,412,302,226,108,27944,31229,18375,23300,17.9
25404,45164,8941,15838,137,213,326,172,30724,34045,21257,23118,18
5601,11367,1206,3458,1975,2365,2271,2897,5946,6896,1576,1752,18
6209,12971,1659,3678,3158,3836,4087,4881,10594,12641,2357,2463,18
187705,323008,67149,111201,6922,6931,8860,8853,28779,28760,7922,9108,18.1
17377,41153,2797,6419,4067,4980,6210,7662,17940,21470,3490,4028,18.2
29016,36294,3014,3686,4088,3985,4243,5448,13251,15328,4092,4983,18.2
53658,113719,3412,6957,296,175,62,27,33667,36864,22834,27571,18.3
4599,15576,387,1787,62,74,74,0,3565,5522,4417,4443,18.4
1.15597e+06,1.44935e+06,330662,528119,2350,2163,443,458,1.75577e+06,1.44813e+06,654538,510923,18.4
1741,11045,0,0,140,25,181,75,3781,7906,907,1437,18.5
1637,10398,0,0,118,0,248,209,5511,9984,477,753,18.5
1766,9046,120,688,56,0,193,156,1602,4033,1860,6161,18.5
527841,811271,30448,40090,590,769,143,101,510463,476753,203654,187460,18.5
1859,6424,72,564,0,0,209,120,1652,3774,1555,3325,18.5
9589,26206,1050,2000,3455,4128,3854,4735,9772,11754,2222,3543,18.6
8716,12659,2001,3694,2440,2909,3485,4267,10465,13093,1138,1803,18.6
94274,156439,32454,62702,44,183,0,102,66757,73712,63081,72335,18.7
1309,6706,6186,22373,162,104,86,0,11517,18768,4449,6662,18.7
1.34732e+06,1.28823e+06,4.92516e+06,6.08114e+06,5962,5692,777,685,1.92841e+06,1.64354e+06,757589,659031,18.7
2643,7480,866,2675,1178,1363,1728,2001,3809,4443,465,1106,18.8
7822,25348,2073,4674,1236,1271,1559,1838,4391,4664,1052,1004,18.9
11342,13765,1707,3055,2271,2664,3917,4268,9593,10419,2734,3062,19
20025,22497,1244,4370,2456,2724,3815,4282,12189,11531,2043,1879,19.3
58575,87950,18797,32407,843,270,0,75,45538,45229,40606,34673,19.6
6169,21753,3479,7233,2670,3270,3131,3694,8149,8959,2259,2614,19.6
14686,30973,2780,4411,2649,3098,3964,4596,10239,12001,1644,2939,19.7
22271,39261,2942,7445,2260,2291,5284,5881,13248,15455,3221,4688,19.7
124754,196839,13262,20274,816,401,73,89,73162,72140,64679,61420,19.7
80000,132670,11092,19550,527,308,215,137,57234,58952,49340,41921,19.9
108862,161584,9762,15602,439,235,52,93,65448,64959,50525,47215,20
645475,878924,55647,86416,1574,1228,61,119,635319,518219,230666,193978,20
592939,770728,782739,1.183e+06,1767,1244,171,288,441175,383800,276890,218746,20
102540,176766,9578,15517,50,143,616,208,59820,58042,42176,45366,20.1
6840,16035,1752,4034,1543,1680,3367,4010,8194,8369,1556,3128,20.1
9536,22397,1205,2713,1943,2204,2907,3225,9613,10888,1547,1462,20.1
16264,24663,2610,4609,3226,3403,4712,4938,16950,16969,3469,4057,20.3
280654,427135,48423,78578,566,398,0,109,201255,176988,74687,81198,20.3
1.56842e+06,1.17126e+06,922904,984286,1869,1188,681,514,472094,401443,246974,180036,20.4
17382,23635,2034,3835,2068,1827,3016,3235,8742,8592,2417,2218,20.4
49680,81937,35560,56114,2169,2208,6624,6882,16728,17148,8022,7334,20.4
20213,30259,2446,3836,1190,1116,3678,3727,9412,9512,2756,2831,20.5
5002,14328,1884,4834,1791,2204,2304,2610,5823,6468,1071,1030,20.5
159070,252320,104939,170113,448,183,440,219,122615,118111,125547,109754,20.5
12445,21706,1333,3643,5772,6359,6933,7610,15484,16843,994,3500,20.5
6242,13105,2234,5478,1595,1847,2436,2774,5303,5828,1716,1682,20.5
