"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3019,9964,1515,5859,1629,2251,2834,4190,6836,10233,0,573,16.6
2278,10235,1119,4054,2078,2996,2796,4158,7191,10601,839,3058,16.6
4435,8439,2432,4426,2738,3304,2951,3435,6647,8561,1967,2214,16.6
44672,84724,10467,20182,0,151,0,16,38425,46617,42684,43571,16.6
15313,31075,4535,9408,505,269,39,0,14602,18225,12724,14500,16.8
4377,14103,827,2525,2422,3381,3216,4358,9294,12271,895,2129,16.8
13071,23031,1718,2383,2106,2900,2344,3181,8223,10481,2671,3211,16.9
5696,13622,932,4181,1622,2013,2277,2743,5524,7039,995,1467,16.9
14062,34245,6140,12603,1454,1561,3027,3978,7006,8600,3847,4006,17.2
7056,11232,1541,2231,2830,3545,3983,4803,12279,14313,1692,4525,17.2
3817,16015,1735,4683,3612,5125,4390,5971,12154,17340,751,3180,17.3
101132,198163,4603,11254,0,59,89,106,90154,102370,32953,46502,17.4
26370,60783,6033,11566,514,283,0,0,26837,29773,16782,24963,17.5
7444,15960,2348,6196,2373,3218,3465,4491,10007,12492,3046,4356,17.5
422224,703310,13538,20038,1629,1760,16877,19055,180897,191005,147489,148551,17.5
102131,184785,11375,18593,260,345,0,57,135706,136909,49151,50577,17.7
412216,640835,86900,150926,889,1280,11982,13548,171658,176547,113764,129799,17.7
837058,1.23757e+06,60891,95398,1356,1316,804,437,979111,942686,327109,340668,17.7
11058,28438,925,3446,4903,6474,6823,8159,15943,20222,2277,3936,17.8
1301,4954,0,1226,186,70,122,0,6443,9082,480,1451,18.1
392806,570437,79392,136492,1311,1202,242,277,685941,651711,273954,295031,18.1
23779,41724,4157,8825,2480,2487,5319,6073,13543,15244,5457,5845,18.1
315572,513537,12434,20222,456,442,4,151,175890,186637,106737,109004,18.3
6032,11969,950,1745,937,867,1439,1608,4169,4901,405,1280,18.3
3129,17622,578,2661,2936,5848,3269,7057,7384,15251,167,257,18.4
4959,12677,1948,3382,3002,3731,4210,5218,8819,11329,421,1492,18.5
52667,92792,2894,6276,0,21,0,0,46114,48988,47327,42598,18.5
88094,172054,20845,36938,509,350,251,144,64880,70030,45033,58070,18.6
5279,10168,2698,6502,2133,2202,2473,2770,6647,8037,1629,2579,18.7
4836,16942,1052,2919,2044,2711,2718,3649,6610,8797,1322,2181,18.8
7503,12370,2063,4460,1030,1170,1518,1733,5043,5771,737,1490,18.9
10660,20240,2099,3519,3816,4187,4580,5204,12837,13672,3396,2731,18.9
436992,462884,362242,406709,1985,1335,589,265,228469,185339,118633,91713,19.3
52972,88637,6100,11445,415,245,102,60,52391,53882,57478,51526,19.3
47073,86502,4437,5545,328,173,136,158,38713,39464,39470,34049,19.4
8027,19987,988,3458,3772,4539,4609,5575,10773,12909,501,1187,19.5
1739,4115,724,2707,177,196,245,117,15571,16752,3571,3332,19.6
922,4969,0,970,160,51,204,182,5008,9283,1322,2101,19.6
967,5913,482,2026,139,87,177,91,2251,5478,5635,14885,19.6
756109,875064,243343,325643,2643,2135,749,410,1.68277e+06,1.35326e+06,732181,600708,19.6
38051,70612,10510,18602,321,264,93,110,31631,33004,25567,25957,19.6
7063,17639,904,1755,2895,3697,3516,4193,9084,10839,2116,3040,19.6
130624,194840,17960,29987,149,197,137,162,96504,99122,82179,83601,19.7
6580,19972,1773,4748,4240,5924,5742,7935,14071,17504,513,3630,19.7
3119,16858,169,1433,583,2563,744,3293,2450,8142,0,757,19.7
9461,35833,1886,5290,5269,7010,7173,9247,19376,24969,1584,3250,19.8
24250,47254,2667,5890,354,181,354,185,25197,25897,10169,18947,19.8
7040,17194,882,2877,3221,5003,3829,5589,9643,14073,1492,2696,19.9
2656,12395,533,3699,227,157,200,93,2282,4679,16253,35517,19.9
39184,66500,8512,14747,287,320,127,203,36722,39029,16079,35344,19.9
613,3716,463,1878,137,13,194,172,3108,6773,3805,7545,19.9
3000,8084,341,1884,58,87,291,156,8257,9411,6385,5494,19.9
129839,179057,28587,45064,1025,712,57,129,639011,566748,273721,222680,19.9
1129,4661,65,411,191,132,137,3,1788,4539,1736,2156,19.9
9776,14420,1105,3651,2998,3659,4709,4797,10304,10644,1067,1336,20
5512,10969,720,2082,2397,2558,3373,3723,7320,7814,252,2169,20.1
43265,65476,14365,24646,95,163,77,102,34972,34784,32346,27664,20.1
9299,20891,734,2555,3035,3544,4027,4861,10519,13418,2779,2202,20.2
39126,62307,13172,24548,285,215,264,224,34586,35886,13924,27405,20.3
161053,268960,12989,23012,340,267,147,259,166133,151698,74888,64359,20.4
13334,21148,1357,3816,4847,4952,5680,5885,13805,15068,1070,2940,20.5
16418,22823,3295,4842,5429,5766,7072,7268,16487,16005,560,3765,20.5
27967,56856,3790,5950,3063,3657,5635,6311,15278,17684,1857,3928,20.5
17346,29346,3000,5777,5167,6222,6882,7991,19325,20610,2803,4302,20.7
10837,24031,2343,5593,4714,5456,7106,7601,17388,18712,1533,3430,20.7
29025,57050,7585,12670,245,140,0,63,36571,36167,26549,32097,20.7
109652,152118,27322,44329,800,469,0,82,83651,81361,84277,73409,20.7
3873,15137,842,3406,2338,2846,2440,3101,5731,6851,171,371,21
4146,7303,1783,3099,2770,3132,3737,4380,10337,10813,2211,2084,21.2
30314,51283,2157,3345,0,0,234,137,30214,28094,16309,22278,21.3
1151,6315,1352,4567,1961,3349,2176,3749,5660,9899,591,936,21.4
116134,175239,22184,37222,278,218,0,73,82471,77769,80466,71592,21.5
388562,591890,137602,203292,867,909,756,305,160246,149078,84215,77451,21.5
1522,7757,1225,4955,3566,5691,4391,7315,8837,14326,0,675,21.9
226208,355439,25034,39482,550,374,74,34,133025,115353,114281,94936,21.9
10168,18907,2269,5037,3460,3768,8251,9143,24630,26007,4279,10322,22
53265,86916,11569,15693,481,332,128,50,46871,44513,30931,30849,22
43758,85659,2830,6029,375,271,188,120,45827,44915,27276,32431,22.2
64488,103942,25039,41805,5405,5417,8945,9326,25826,25554,5918,5965,22.2
3740,18664,454,3112,77,0,121,51,957,4732,10967,21426,22.3
68497,93655,26558,42162,243,194,26,93,72077,71060,53318,54689,22.3
469170,683412,18044,27676,2132,1592,851,489,109352,97665,96288,71470,22.4
1746,6498,583,2713,115,35,207,90,35722,49860,4810,8197,22.4
6338,21438,729,2050,38,77,222,166,46577,48041,9393,8380,22.4
3770,6446,911,3217,107,84,253,142,14006,11707,10191,7040,22.4
