"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
86874,172428,9525,17673,656,242,362,165,74264,98255,83508,102972,16.3
3160,20769,861,3580,1664,3615,2294,4891,7708,16343,1678,2937,16.4
3479,7529,442,1415,530,2488,616,3262,2540,10835,0,1452,16.4
5946,13082,626,1933,1375,1830,2070,2788,6589,8320,843,1361,16.5
3129,18117,1411,5231,1881,3137,2503,4310,6637,11616,0,1966,16.8
31324,62520,13744,28944,197,232,153,143,41624,51250,18159,19301,17
1685,5719,291,1021,2269,3049,2553,3361,7959,11131,855,2162,17.5
1830,9245,787,3599,1751,2601,1713,2597,5397,8499,337,510,17.7
7496,14446,2030,3942,4517,6388,5713,7799,16213,20415,2237,2786,17.8
3242,9654,1186,5304,1806,2973,2345,3645,7567,12384,766,2470,17.9
6407,10571,2875,5467,4281,5263,4160,5406,11469,14267,2952,3445,18
402781,710190,21623,39384,6132,7329,2761,3251,40733,51725,13097,13926,18.1
3413,11772,2056,4725,1220,2645,1650,3554,4928,9805,860,1081,18.6
1928,7502,734,3682,645,2189,861,3178,2584,8234,0,630,18.7
1651,9414,0,72,227,758,228,1157,887,4144,0,12,18.8
16689,34838,2725,5985,381,188,0,0,15284,17634,7092,14445,19.1
6217,13921,643,1710,1477,2755,1835,3781,5812,11182,1868,2045,19.1
2563,6393,422,1823,68,62,162,67,2954,7146,20623,46157,19.3
376003,556928,75978,106728,551,705,239,250,602006,627625,365123,415092,19.3
123684,235126,17237,28174,746,688,643,227,74005,87406,35590,58232,19.5
5477,12643,4505,8853,8230,9272,8325,9618,3571,4148,2000,1879,19.8
1922,10951,185,2105,1034,3682,1518,6540,3641,12049,5836,10322,19.9
2941,10694,595,2784,15216,22394,22152,33148,21526,31584,959,1716,19.9
895,5433,415,2373,527,1502,494,2123,2636,8213,3201,5987,19.9
19236,30147,3103,6150,9613,12425,11575,14143,32411,38231,5854,9094,20.8
2035,6013,842,3629,3099,4014,4646,6052,12870,16975,1086,2385,21
39001,63953,62085,115759,3209,3666,4049,4555,11159,11924,3977,3758,21.2
2666,13160,1148,3575,6071,10729,8569,14667,24961,35623,6236,14318,21.2
120646,196868,15812,25242,795,316,553,294,82632,84531,72166,75160,21.5
6367,18650,1833,3185,6986,9100,5669,7299,6521,8085,720,597,21.5
4636,13357,266,2733,1828,3729,2584,6112,7875,16524,2076,2170,21.7
5091,14915,623,4451,1866,6360,1898,6715,3167,9269,840,1563,21.9
10283,30953,2178,5594,4607,5849,6267,7915,20246,25152,4822,6458,22
765909,967910,109847,160719,1459,906,0,124,1.04948e+06,899889,408298,317087,22.2
1550,6309,0,749,237,172,182,84,1744,4779,1997,3612,22.2
33051,57699,5070,7278,222,345,206,115,23075,23704,17867,22701,23.6
6691,14170,1507,4251,1438,3144,2167,4958,5320,12723,3613,3776,23.7
997,6012,257,2785,1389,3720,1589,4874,4361,12412,3,13,23.7
7652,17317,2495,4756,4883,5435,6298,7421,16092,19294,3370,3336,24
204322,305338,12884,17721,312,383,229,115,131867,131477,144761,124530,24
5800,10918,1084,2191,2821,2981,4191,4671,13216,14361,1651,4797,24
4733,16520,2552,5479,798,824,2129,2887,6270,8534,2602,4095,24.2
1788,10232,1359,4864,5502,9726,6254,11232,11366,19776,592,2657,24.8
8457,15257,1211,2234,3440,7236,3244,7617,10547,19409,2370,3436,25
2789,7321,1043,3541,4320,7920,4192,8043,9677,19442,0,234,25
5791,17517,1984,3841,2733,2630,3796,4098,9057,9380,1679,1242,25
2932,11263,1189,4567,4294,6577,4508,6644,11445,16309,971,1322,25.2
2244,9176,472,2448,318,576,449,925,2347,5344,5094,7241,26
2843,6068,1352,3507,7058,7743,8739,9664,22133,22258,276,2191,26
6059,16001,3973,8963,7973,9008,13152,15037,25351,26485,2616,4893,26.3
8688,11736,3206,6186,13693,14362,16947,17055,26351,22485,9050,8050,26.8
2862,8538,116,1275,4194,4912,5026,5692,12066,13549,869,950,26.9
39783,51805,13814,23135,10,134,209,136,57013,55418,38228,43735,27.3
10621,11702,1603,3930,2992,2805,3005,3300,8369,7507,1126,2275,27.4
89944,149519,6315,10019,849,351,307,163,122975,104790,54243,52579,27.5
26144,42611,5541,9899,300,129,218,116,34756,32340,16589,25337,27.5
19210,35461,15287,26751,56,18,83,42,24583,22443,18051,15847,27.6
9816,19948,1077,2619,8411,8464,10332,10808,26172,27023,4325,4014,27.8
19332,27559,3872,5812,94,43,95,114,19097,19033,12902,12144,27.9
3148,11628,1246,4336,1287,1736,2177,3412,7311,11860,1213,1779,28.3
12208,16048,1424,3567,4650,5259,4908,5785,13768,14928,1573,1564,28.7
3514,17038,264,2210,1487,1634,2154,2538,8391,9962,1187,1403,28.8
24193,34356,2991,2376,494,293,29,86,28993,26854,24038,17954,29.1
9235,23831,1677,6267,5571,6138,7950,9282,22881,25647,3344,4102,29.6
18417,26857,3942,6147,5224,5360,7799,7948,21519,20890,6333,4539,29.7
2843,5748,338,1301,475,505,460,1098,2642,5735,6208,7450,30
2700,11388,880,4373,1725,3375,2676,4729,8771,17392,340,701,30
1297,2710,1105,3093,167,87,114,19,13154,14817,14296,12076,30
1.23834e+06,972970,1.04472e+06,1.2654e+06,2824,1839,671,377,1.50053e+06,1.18631e+06,1.20265e+06,867212,30
641749,736315,356253,471408,1066,563,0,102,128384,114881,58806,58070,30.1
2146,9025,866,2718,1357,2782,1874,3753,5034,9488,1485,1837,30.4
1394,5501,648,3237,562,1759,725,2308,2448,6272,326,346,30.4
87578,137463,1956,4716,240,352,58,39,142421,127291,59521,69640,30.4
33764,48779,11380,16653,10874,10738,15920,15916,49744,47324,15991,11659,31
5497,15052,2331,5233,4091,4968,5382,6427,13910,15999,0,0,31
2565,9821,1395,5644,197,210,213,127,2065,5712,30596,51800,31.3
442881,558261,175373,244756,1039,651,768,372,229072,173021,116397,105508,31.3
4308,15360,842,2292,943,1022,1783,1960,4549,5451,416,553,31.6
102682,135264,11966,15870,429,309,623,217,141562,125987,48876,38208,31.8
3708,15262,2028,5180,1700,3364,2373,4216,6731,11413,1207,1951,32
57321,88562,23808,34654,349,352,193,120,43980,40337,30300,27995,32.3
7934,18612,1756,2932,6821,7208,8300,8367,20184,20588,2125,3250,32.7
11227,15526,3180,4197,1716,1436,2536,2763,10044,10132,539,2459,32.8
8536,12984,2731,4394,8061,7193,9105,8774,22936,20764,3790,4190,32.9
4550,14941,3606,6508,5109,5312,6015,6558,13413,14245,0,587,33
15969,13197,595,2643,1475,1611,2376,3342,7996,10872,1245,1705,33.3
5319,14562,1168,2533,3334,3537,4113,4583,13973,14876,1667,2155,33.3
2139,8997,655,1854,3270,5429,4249,6776,10977,16787,1240,1957,33.3
2925,8100,1495,4066,2132,3005,2405,3126,6370,8532,1298,2769,33.5
1069,3188,338,2058,970,2351,1137,2879,3527,8577,0,86,33.5
47109,57417,18224,28862,20,213,0,53,49678,44765,45696,37952,33.5
5340,7895,847,2080,0,47,71,32,6943,3992,872,1017,33.5
367024,503178,42266,63436,1226,1009,184,184,281795,247709,172835,141491,33.5
9934,16237,2056,3586,5141,5332,7040,7129,21315,19243,3140,7374,33.5
5360,14556,1390,4967,2458,2584,3093,3333,7472,8579,162,589,33.7
3451,11427,2463,5525,2204,3624,3067,4736,11035,16037,2868,4878,34
3016,8532,633,3388,445,1933,664,2054,2316,6815,82,1004,34
1646,5740,932,2748,2782,3418,3128,3792,9104,11048,263,302,34
11400,27692,2799,5897,4324,4865,6444,6913,18083,18439,662,1665,34.1
133293,197207,14456,20320,185,287,111,132,177897,156734,59133,67519,34.1
1819,6996,2458,7172,2592,4995,3424,6672,7956,14380,1547,3531,34.2
4965,16285,308,1606,654,2278,924,3030,2100,6828,457,1256,34.2
129239,193625,10853,17196,174,139,320,122,129309,115833,59541,64641,34.5
200006,286423,93970,140739,945,523,67,90,34384,33223,28313,27863,34.6
37940,71705,15517,23790,125,65,201,99,57200,53682,30931,37812,34.7
3814,10613,990,1814,230,110,0,0,5292,5198,1126,1359,34.7
364440,473509,271968,347154,871,786,201,159,489444,421777,132804,142387,34.7
32738,53138,7283,10031,402,219,0,67,36280,33455,28316,30676,35
2668,4799,281,1568,2549,2303,3103,2916,8984,8402,1169,2336,35
4399,7089,3403,5085,2347,2437,2808,2878,8353,8940,834,1371,35
6205,12781,2523,5027,3316,3198,4893,5358,13219,14513,2634,3086,35.2
12205,20431,1742,4680,8773,9181,12337,12328,29947,28799,4805,4438,35.3
5664,13511,2296,5225,1333,1505,2645,3183,10189,12099,1550,3144,35.4
4761,11668,2761,6057,6442,7045,7793,8411,19989,21376,1559,4229,35.5
14482,14529,1256,2365,4716,5126,6937,6711,19233,19545,5342,4057,35.5
1655,5537,461,1585,4815,9199,7735,15484,15457,28410,6266,9787,35.5
357007,471503,44589,68265,2247,1869,34102,32877,140554,127556,110409,90469,35.9
1299,6558,547,1779,2911,4844,4117,6967,10526,17841,255,2342,35.9
3942,7714,84,1983,1821,2373,2901,3951,9556,12030,2177,2772,36.2
3177,11078,1510,4087,2601,3314,3989,5059,12532,17206,1067,2450,36.8
166844,236156,11420,14724,496,419,319,148,200990,176488,71379,77837,37.4
1728,7030,1156,3532,3171,4540,4112,5634,10850,14984,59,392,37.6
53018,75093,11578,20391,4393,4520,10886,10892,31292,29478,14053,11877,37.7
261116,405533,56560,82312,188,424,155,112,112031,101529,63606,63963,37.8
24688,36683,12874,22555,290,119,0,45,30471,30578,14258,25602,37.9
8495,14265,1244,3266,2586,2369,5458,5559,14605,14500,3691,4985,38
246810,325562,16037,25335,491,480,5165,5051,133820,124077,109311,98734,38.2
244144,300714,357497,520728,25394,22485,26825,24243,46469,35937,24876,18636,38.2
8800,15216,2569,3972,10135,11228,10296,11053,23071,24354,436,1353,38.5
2168,14275,190,1305,1332,3259,1502,4205,4698,11927,582,1689,38.6
1556,6070,769,2714,599,1237,491,1502,1840,4639,351,579,38.6
2793,10193,825,2388,1709,3006,1921,3676,6264,12637,833,2007,39
3880,7001,781,2075,382,711,712,1649,2623,6512,2959,3898,39
4714,14158,957,3691,3289,3998,4833,5483,16215,18501,240,2081,39
33652,58954,8505,15023,0,11,289,133,35688,33644,19404,26109,39.3
2871,14329,102,1845,1911,5604,2414,6493,3717,9181,5995,7642,39.7
1457,7718,521,2509,212,133,139,46,3870,7029,272,1406,39.8
1047,6583,212,1406,140,74,71,0,3815,7294,357,647,39.8
3483,17160,219,1032,188,127,261,196,1677,5406,24489,41167,39.8
727953,1.02817e+06,95581,134520,841,645,241,205,558465,451328,195492,181386,39.8
1012,3980,0,351,225,448,352,649,2981,6767,7271,10393,40.2
3378,8674,1100,3644,3810,4635,4922,6236,16824,20868,615,1116,40.2
20136,31052,39515,57323,1730,1980,6313,6229,16314,15617,7757,6875,40.5
1409,6375,0,0,798,2288,1286,4003,3445,10188,65,67,40.6
2867,10312,872,2229,3150,4239,4716,6026,14244,19690,244,1300,40.7
36264,47568,7750,12204,306,149,247,78,52890,49580,40904,37299,40.9
4503,15014,736,2693,2992,3502,4353,5054,10187,12576,0,1047,41
6385,9439,959,2151,3457,3145,4675,4939,13200,13790,2976,3715,41.8
2939,10154,1069,3027,2645,3653,3649,5069,11068,16420,1442,1743,42.1
4988,15616,2236,4399,3378,4196,4562,5426,16432,17645,5187,5466,42.2
6203,12604,2506,5219,4858,5278,6039,6140,18148,16557,2180,3836,42.3
19417,19400,3884,6295,2080,1975,3403,3553,13447,11917,5136,4250,42.3
3099,7096,741,1830,1987,2389,2606,3265,7023,9039,1121,1556,42.7
4295,14859,1526,5378,3032,5616,3839,6446,12143,19730,1780,2159,42.9
35433,63248,10112,14374,134,407,5,15,24324,22865,22071,21917,42.9
8723,17290,1000,2235,2687,2699,4590,5012,13663,14203,2110,3054,43
44540,62716,18432,30022,279,135,289,145,45020,42681,23706,33211,43.1
4631,18462,3052,7210,3087,4338,4239,5699,12581,16888,249,1579,43.1
6726,11168,1853,4365,2826,4249,3945,6151,12216,16169,2680,2564,43.2
2352,13702,195,2238,611,2176,670,2422,2476,8395,226,525,43.2
1874,12455,490,2111,847,1776,1156,2275,3247,7394,0,126,43.3
5100,17354,0,928,532,984,1192,2955,3882,8732,5120,4794,43.3
3564,18473,564,2606,786,1126,2199,3652,6315,10231,545,1230,43.3
7678,19687,940,2628,3445,3750,4229,4750,12100,13681,1631,2461,43.5
3092,16155,968,3189,1586,2615,1789,2870,4002,6991,164,833,43.6
3341,11710,1416,5340,1007,1435,3342,4853,8396,11910,2420,3838,43.8
14946,27601,3862,5437,186,126,61,0,32479,32641,30406,28610,44
7061,15572,1222,2661,2494,2634,3046,3631,8391,10117,342,852,44.2
4561,15634,779,2923,7134,10975,13170,20473,18757,30000,442,955,44.2
3916,14889,844,2098,2666,3387,3678,4950,9795,13427,580,1341,44.6
763,3871,662,2287,2420,3926,3539,5737,8634,13819,54,899,45
9557,15222,878,2735,5019,5962,6550,7228,16284,16194,3858,3675,45
1547,9263,0,90,372,836,512,1584,1065,4303,311,570,45
2168,13299,1357,5109,116,0,87,0,6052,10295,1357,2320,45.1
2163,8120,1707,4079,74,28,187,85,7492,9672,764,1647,45.1
6312,9467,1951,3692,0,68,59,121,4173,4165,31036,40134,45.1
622602,530130,1.06258e+06,1.11625e+06,1611,866,383,222,800110,467172,482948,270275,45.1
1238,5001,396,1535,1580,2821,1697,3019,4547,8367,378,613,45.2
13305,24514,6903,11383,6186,6175,9747,9676,25867,25399,6748,6332,45.4
20933,41235,8991,15974,2311,2465,6334,6485,18669,19437,6026,6990,45.6
85606,144320,22097,32243,457,266,147,94,95490,90037,58372,76614,45.7
2107,8829,1984,5240,180,175,269,215,4685,5225,3151,4214,45.8
1974,7790,1532,4144,158,100,276,318,5210,6376,1891,3154,45.8
1.17924e+06,1.41082e+06,1.38329e+06,1.76888e+06,6747,5219,86416,81432,467686,405466,278667,279594,45.8
1755,8880,157,1610,128,83,155,26,4740,8996,18760,25973,46
3771,15775,207,929,106,18,237,146,6928,10323,49186,94689,46
561066,545430,92020,120731,5742,4962,1112,640,2.69759e+06,1.96294e+06,1.01632e+06,821668,46
2770,10141,448,2330,149,91,319,224,6392,6713,5849,7040,46
1025,6548,490,2421,2069,3704,2285,4172,4786,8534,0,568,46.1
12197,25381,5877,11025,161,121,179,178,25013,24348,9109,18063,46.1
45383,74862,12604,20672,124,106,245,94,60850,52556,23529,25429,46.7
2.14457e+06,1.32306e+06,5.2143e+06,3.95988e+06,7056,2848,2394,957,236393,139793,167783,91728,46.9
1280,4403,434,1446,1360,2396,1805,3540,5432,11138,620,1139,47.6
1926,10020,738,2856,2729,4006,3845,5690,10929,16569,0,395,47.9
3546,11236,1012,2620,3339,4505,4164,5733,11577,15341,693,1096,48
3399,11357,2427,5691,1939,2534,2600,3942,9705,13378,903,1670,48
1898,11461,920,4308,1223,1974,1504,2567,3783,6611,758,1415,48.2
5519,11546,477,2953,587,1688,626,2401,1785,6298,107,269,48.2
1272,5533,266,1386,331,526,332,911,1710,5020,2949,7823,48.4
3262,18272,15,354,1876,5780,2404,7552,10096,25578,3298,8156,48.4
2806,8671,918,2459,5359,8125,7412,11164,21276,32670,1121,2327,48.4
9252,12375,2375,3691,27409,26094,40482,40462,52211,48357,13578,17561,48.7
2301,8559,2065,5769,1963,2715,2301,3093,7069,9263,121,2202,48.9
342267,462713,55509,85621,961,747,7515,6944,226394,201831,186749,166929,49
1673,7133,942,3658,478,1300,945,2543,2738,6262,2178,3163,49.1
1190,5477,456,2400,545,1238,500,1398,1494,4244,0,0,49.1
23601,34476,7508,12203,0,78,222,184,30803,29192,19070,20074,49.1
37293,76845,4021,7085,270,185,93,95,28023,25997,13214,17670,49.1
4640,11788,1598,4305,2124,2180,3163,3679,10843,11631,1270,3679,49.2
7444,17499,2533,4281,3256,3469,4956,5285,14305,15581,1038,3305,49.3
31119,48979,5807,10053,55,90,150,68,52067,48653,23621,40500,49.5
22823,36991,6656,11701,115,33,0,0,23855,24041,12865,19210,49.5
2322,15319,430,2659,672,1911,921,2604,2202,6026,235,292,49.9
6385,13677,0,900,2108,3471,3153,5172,11322,18210,4290,4555,49.9
10391,22182,1180,3987,11272,11296,16378,16603,31057,28311,8527,11994,50.3
31019,40942,15309,24233,399,289,139,107,26136,25648,18571,18725,50.4
4640,17018,1314,4326,2362,3894,2737,4410,7872,11020,849,1890,51.9
2501,16130,657,3738,1060,3473,1583,5401,6370,17505,4189,10129,52
2483,9182,1493,4167,5362,5754,6481,6943,14957,15039,380,1211,52
2153,7254,430,2153,1299,1792,2167,2995,8163,11693,1821,1893,53.1
1549,9173,245,1783,541,1376,842,2442,2538,8372,214,487,53.1
69047,117404,4282,8246,529,260,390,152,46606,44559,21882,41196,53.4
290335,364253,75900,101174,115,505,0,47,78311,71581,31321,29165,53.9
1818,11622,408,1749,91,27,111,0,2904,5387,475,802,54.7
352160,462278,16406,20933,895,1604,418,173,565176,465652,213302,181867,54.7
8313,14377,2813,4256,2735,2995,3841,3885,10992,11758,1047,2169,54.9
19550,23769,6625,8563,5073,5048,7205,7015,23646,23255,6401,5767,54.9
8435,19962,3288,5715,3391,3105,4615,4543,13413,13376,2950,2631,55
37373,57584,27760,47770,67,100,90,68,29690,28502,10777,22856,55.2
3500,6498,247,1849,5323,6101,6187,6704,12364,12060,2680,3458,55.8
6636,15401,1222,2852,6627,7613,7870,8500,18391,19175,1761,2738,56.1
8408,18046,2322,3637,2371,2670,3920,4038,13043,13417,2158,2360,56.3
15442,23004,4042,8365,3853,3711,5509,5431,17660,17646,3440,3242,56.4
4877,10101,377,1201,907,1732,911,2580,3220,6689,755,638,57.1
81313,124919,9097,14061,524,252,329,181,78072,67415,23456,26660,57.2
7966,10806,2143,4928,1465,1651,2607,2722,7952,8648,930,1332,57.4
3192,11591,1677,4443,2485,3313,3076,4041,9375,11906,746,1398,57.5
6064,12174,1055,2200,433,1337,564,1748,1711,4673,0,53,57.5
52839,88915,11718,16986,213,183,463,251,75920,63895,29322,24809,57.7
35621,48427,3834,6161,433,165,0,0,39431,34648,35447,29755,57.7
7787,17632,2168,5079,2151,2331,3790,3997,12106,12954,288,3162,57.8
7834,14403,1719,3365,8248,8699,9067,9632,22645,22336,1872,4039,58.1
3425,13801,3371,7136,3129,4191,4018,5601,10871,14414,1781,2582,58.1
2208,7980,1079,4005,1567,3522,2405,4829,8360,15979,1600,3338,58.3
1696,9379,1223,4337,1015,2931,1384,4009,4118,12572,241,690,58.3
37438,51273,20605,32501,122,145,216,156,60162,56192,51840,41934,58.4
8999,17161,2384,4935,1157,1729,1299,2847,4809,9239,1515,1372,58.5
9809,19649,5710,10088,931,1081,2667,2760,9558,9240,3314,5658,58.6
1908,9399,1072,3712,1745,2764,2085,3249,5872,9102,734,1095,58.9
20035,29196,12245,19316,38,53,199,81,7333,7376,2180,2694,59.2
16707,22160,1445,2666,2524,2335,3084,3013,11898,10052,3717,3594,59.4
6748,15307,968,2135,2702,2437,4413,4731,14504,15335,2137,4143,59.4
1805,11122,1223,5239,1239,2311,1587,2896,5626,10629,38,522,59.6
9622,20551,1956,3018,5260,5216,8038,8040,24106,23477,3715,4590,59.7
2541,8175,408,2445,1964,3226,2837,4772,7313,12972,475,714,59.9
8174,16985,3038,4500,3256,3674,4925,5027,13766,13131,3478,2980,60
4161,11723,1194,4071,1093,898,3103,3143,9906,10984,583,2443,60.4
2061,6930,1270,4331,1537,2479,2045,3161,4468,7286,190,455,60.4
8606,15791,2080,3467,5688,5853,8740,9012,25827,26564,4195,4833,60.5
5175,10721,288,1960,1875,1987,2806,2982,9597,9883,1426,1799,60.7
101401,150269,34643,52328,22,308,115,59,109421,97485,23865,38884,60.9
2025,12638,842,3736,4862,10554,4635,10207,9988,20888,506,2402,60.9
1198,7355,15,527,1220,5053,1516,5686,3592,11632,0,1141,60.9
4409,10625,0,305,2811,7699,4316,13436,3411,10384,1246,2186,61
11569,30281,3151,5755,1849,1902,4024,4384,13364,13520,2046,5006,61.1
1288,7333,403,2451,1671,3174,2737,5462,7851,15304,465,1296,61.5
6727,12128,1299,2637,2163,2041,3415,3726,9832,10044,1419,2540,61.9
11915,22279,2307,5549,6501,6761,8819,9413,20770,21747,1030,4413,62.2
137975,197865,299210,427086,2355,2172,5275,4747,18413,17234,7528,5543,62.2
6173,20783,1421,3270,5407,8190,3898,5703,6409,9853,1681,2020,62.4
7157,16859,1479,4333,4895,5652,6719,7861,17628,20027,626,2360,62.6
5664,21066,1182,3762,3334,6170,4909,8871,11733,19382,1235,2394,62.7
3291,10008,384,2026,2275,5415,2546,6955,5469,15280,215,1180,62.7
69744,93975,3163,5703,279,151,336,187,73119,65522,36040,32797,63
