"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
134753,261166,15227,29760,397,196,310,163,151244,180043,62706,73987,16.5
1109,7279,290,1430,179,85,149,26,1799,4043,664,1128,16.5
119470,259501,20653,43663,318,316,70,78,179761,223231,66998,95280,16.5
20998,44829,3477,9353,399,279,54,138,35117,43529,17575,38780,16.5
7000,16142,1193,2419,1858,3081,2423,4148,5551,9770,1588,2133,16.7
4473,11198,420,1120,3110,4070,4223,5890,12284,15642,2216,3172,16.7
4924,11352,756,2644,1022,2853,853,3457,2583,7931,1112,1221,16.7
831,3850,358,1631,814,2573,942,3523,2052,7791,507,987,16.7
23272,42296,5949,10405,0,180,55,130,24157,29583,22934,27753,16.7
620443,790710,602635,987160,1335,1270,447,352,84169,101574,62075,62710,16.8
19270,32697,3173,7513,4086,5635,4990,6424,15515,20092,2563,4032,16.9
20208,42193,1352,5002,311,192,0,21,23235,28779,12908,25517,16.9
26674,53360,4564,8915,490,385,111,40,29233,35447,17160,35811,16.9
1535,7455,0,889,246,185,146,29,8444,13098,612,1138,16.9
2002,8083,365,1223,177,75,143,104,2478,4265,772,1565,16.9
667281,888496,68093,101300,28655,29571,3624,3308,954123,770758,407596,323923,16.9
13856,29198,3410,6493,198,192,40,62,27617,34099,26787,29634,16.9
25662,56757,12199,24636,559,417,213,157,43760,56153,26074,46282,17
14798,23887,2600,4814,2316,3313,3140,4571,7660,10545,1375,2591,17
6905,16527,1946,6226,5007,6371,6339,8201,18847,24021,3245,5900,17
646335,798317,693439,1.01778e+06,3813,3576,901,639,59894,66949,18706,15815,17.2
361991,631158,27785,50305,1217,2017,16629,20266,155648,183248,142615,134267,17.2
15507,27497,2286,6624,4865,6295,7003,9150,17332,21657,3698,4709,17.2
24426,46210,3992,7677,308,216,62,68,36337,42984,28500,35124,17.3
2910,7553,612,1882,785,773,1660,2150,4249,6057,629,1244,17.3
24168,46949,1778,4751,303,199,179,94,25910,32414,23369,30934,17.3
27743,63151,2799,5209,282,215,106,119,25018,30315,11312,26188,17.3
12369,19945,1134,3591,2409,4450,2960,5973,7906,15468,3093,3771,17.4
2023,13021,113,702,988,3473,1188,4512,3182,12023,571,1035,17.4
51200,113411,3287,6990,311,133,130,58,61079,68621,46691,54912,17.6
10433,20655,896,3024,154,118,275,170,19850,24482,11342,19262,17.6
16124,27183,8701,16278,505,335,223,149,20536,24020,11411,21684,17.7
26169,42366,9739,17579,593,293,0,0,30592,36368,23883,30138,17.8
1553,9373,643,2471,2259,3847,2732,4706,7185,13003,0,937,17.8
3043,15548,1871,6252,4142,7118,4663,8085,11190,18329,652,1565,17.8
44400,82676,15629,31224,469,229,578,196,47185,57077,24018,37224,17.9
6993,11507,1953,3596,2340,2676,3283,3981,9853,12301,1149,1752,17.9
36614,80665,2451,5687,119,105,339,196,61722,68391,57525,61353,18
1061,3726,569,1686,841,2435,1006,2915,2837,7914,667,1205,18.1
2412,13022,1390,5151,2296,4263,2834,5444,7968,14414,749,1631,18.1
3712,12437,267,1574,634,2292,763,2739,1994,6959,124,911,18.1
13196,33826,2209,5073,6797,8253,7941,9839,21837,26071,3432,5689,18.1
1570,8663,978,3845,1377,2738,1807,3276,4089,7318,445,950,18.2
3712,10947,0,865,50,0,14,0,6571,6257,6111,4731,18.2
744,4889,0,124,98,8,146,80,258,7713,5161,10962,18.2
