"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3654,19161,813,3150,823,1301,1179,2036,3510,6384,846,1449,16.5
7737,17940,2008,4643,626,1107,1150,1978,3012,5343,2005,1975,16.6
8066,28998,1036,4981,2413,3514,4035,6119,11008,17541,895,4007,16.6
31244,91303,11457,23658,1492,2090,3642,5014,10344,14420,2418,3510,16.6
14778,28530,1393,4342,2938,4015,4183,5629,11680,16131,4215,4333,16.7
5253,26872,223,3018,1662,2294,2117,3187,5355,7755,1807,2437,16.8
39080,100321,6718,15186,351,194,0,8,22435,32815,16937,25909,16.8
36027,75861,11387,24261,566,259,225,138,31594,42236,32541,34879,16.8
38868,81976,9286,18620,979,900,174,259,41186,50741,39528,43539,16.8
6558,16683,295,1244,1785,2172,2271,3121,6045,8538,530,1511,16.8
3044,10580,453,1231,1706,2206,1659,2285,4179,5174,703,2368,16.8
29833,59167,4528,9846,369,262,280,135,29595,37628,32515,32836,16.9
3656,14172,693,1937,1707,2354,1674,2349,4104,5519,1214,1592,16.9
9612,12253,2116,3928,1562,2318,1917,2671,5397,7304,1007,2004,17
8326,25283,1345,4006,918,1170,2642,3633,6212,8465,1593,3594,17.2
3518,13389,1483,3950,1475,1906,1780,2466,4490,6292,1007,1166,17.2
38441,69492,6279,10382,1173,1186,323,173,31357,37976,20716,34120,17.2
3440,7102,278,2292,2247,3078,2869,3938,7122,9283,1503,2259,17.3
7312,14226,914,1830,2606,3674,3277,4572,10029,13855,2287,3394,17.3
7922,26660,1229,5354,1736,2469,2587,3225,8542,11673,3659,3597,17.3
1962,6371,448,3680,749,1001,1420,1927,4613,6613,544,2214,17.3
10903,30522,3064,7765,3487,4873,4599,6617,15228,21893,983,2596,17.3
5153,9114,973,1918,1179,1750,1318,2900,3615,7430,1257,1047,17.4
25896,51977,2502,4236,339,498,14,69,27716,36406,20038,29349,17.4
211228,382645,13547,22985,1108,1052,228,172,153819,189990,115071,115435,17.5
3400,10207,578,2162,426,729,616,1573,2340,4904,1798,2571,17.5
1819,9564,422,1983,231,484,466,1410,1293,4279,367,582,17.5
5638,24263,1580,5316,1128,1621,1965,2794,6323,9271,1404,3077,17.6
74146,174045,8340,17681,399,340,267,220,49926,64633,33036,56232,17.6
10539,17089,248,2873,1860,2346,2086,2689,5613,7134,0,1047,17.6
8545,22908,1853,4357,491,400,327,158,14570,19675,12536,19364,17.7
3504,14295,629,2790,2889,4001,3608,5446,9474,14094,1105,2924,17.7
1529,9877,633,2765,1025,2810,1397,4070,3963,11259,1211,2981,17.7
2997,10352,310,1057,728,2605,1100,3883,3250,11106,0,248,17.7
25651,57278,3872,10029,536,358,203,132,28922,36710,16991,26670,17.7
5033,23621,878,2909,1795,2501,2610,3794,8005,11638,772,1176,17.8
3551,19800,372,2186,958,2024,1381,3278,3765,8866,699,1961,17.8
12470,39948,508,2629,3551,4991,4360,6117,13487,17667,1299,1938,17.8
8210,13524,0,1568,4746,6102,5162,6711,12111,15161,3127,3086,17.9
49864,117289,1179,3324,381,236,0,11,50678,65569,41063,60474,17.9
1750,9025,1144,5102,843,1215,917,1502,2701,4238,453,524,17.9
5164,13441,1253,2892,3650,5113,4135,5973,10872,15367,1883,2742,18
1725,10222,641,2872,1131,4053,1255,4339,2839,10077,79,41,18
31044,62391,14923,31600,296,188,421,189,36528,44529,39216,39307,18
18302,50045,3548,7734,418,350,212,76,19193,25087,11771,22070,18
9459,21503,7247,17351,2121,2526,2941,3803,8589,10827,2097,2979,18
6346,16632,1356,3110,1348,1677,1631,2268,5589,7697,430,965,18
878,4653,1762,6934,874,1333,1437,2313,3794,6287,691,1720,18
6776,17548,830,2191,601,554,1318,1478,3811,4599,459,2033,18.1
