"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2606,15243,1059,4969,1063,1885,1485,2725,4206,7717,272,1083,16.4
5005,18906,151,1886,252,165,175,111,0,16122,7958,18955,16.4
2483,13971,427,1912,100,0,111,0,0,23660,13752,48589,16.4
384751,715532,61251,105178,1552,1777,131,134,633409,849377,266389,385829,16.4
9337,26042,774,2253,4361,5999,4813,7124,15074,19981,2532,2919,16.6
2243,10430,290,2302,1072,1695,1521,2333,4361,7114,246,1716,16.6
5203,18014,2166,8555,882,1199,1898,2765,3896,5536,887,1941,16.7
2128,7515,0,451,230,1123,295,1512,498,3866,304,773,16.7
6083,10296,1208,3628,1891,2729,1959,2974,4413,6703,1000,920,16.8
31788,78525,5407,11949,219,223,201,141,30258,45230,22854,38618,16.8
47379,105448,9068,17194,494,296,105,61,51117,70397,40019,51548,16.9
9432,19580,1560,3518,4652,6584,5967,8599,15238,20486,77,3800,17
358682,757791,76760,161355,1413,1447,16062,22378,148941,192118,134859,135303,17.1
42923,70460,3077,5553,427,244,0,50,27847,36587,25015,27831,17.1
36325,80049,24393,47435,2205,2703,4820,6872,11088,14849,4530,5120,17.2
28554,64183,4296,10618,388,258,0,39,27728,36504,16017,34749,17.2
5750,15477,1948,3770,677,1643,913,2397,2404,6081,1115,858,17.3
1473,9898,458,3414,701,1660,875,2388,2208,6082,0,70,17.3
8222,18700,538,2592,2705,3906,3681,5191,9977,14339,687,2840,17.3
13028,30841,1683,3772,320,213,279,151,16370,22250,6576,18442,17.3
10140,24069,2398,4407,4913,6559,6267,8983,16218,22082,2031,3900,17.3
2609,12238,762,4089,2305,5542,2887,6387,5741,14042,0,827,17.3
6068,15949,1170,3314,2142,4124,2471,4637,6113,12686,2230,2550,17.4
27355,59768,13186,25598,215,249,199,78,29344,38914,23187,35136,17.5
11669,28517,111,2689,3578,4675,5328,7115,14151,19033,3834,4666,17.5
29441,60889,2830,5776,405,291,288,177,24902,33255,24857,25588,17.6
7858,19856,839,2615,1314,2354,1977,2948,5317,8589,1166,2176,17.6
1913,6535,451,1909,1227,1966,1804,3154,4133,7381,0,927,17.7
105648,223854,6177,10173,299,280,210,132,117715,142551,43321,63420,17.7
26676,58998,1745,5190,185,138,409,176,28962,37815,16067,27516,17.8
6885,17082,2375,5737,3146,3918,4286,5799,9800,12576,2114,2262,17.8
25564,51727,3584,8431,246,158,150,113,28817,39087,8879,31785,17.8
16746,17423,700,2305,1380,2359,2761,3607,7552,9310,1106,3025,17.8
1484,7433,183,1164,1653,2942,1990,3630,4491,8754,50,262,17.8
5696,18313,288,1177,998,1227,1463,2127,6225,8476,1114,2991,17.9
42366,95990,7810,17512,336,198,241,112,40804,56687,21724,44762,17.9
44374,76758,21353,33396,2159,2648,3384,4458,63064,55886,36566,42128,18
4952,14490,1443,3603,3209,4312,3392,4731,8486,12029,1578,1892,18
19859,28414,1543,4341,4257,5196,5214,6825,11926,15638,3527,4246,18
30300,56016,4832,10557,167,139,535,252,25611,33946,14702,27898,18.1
176562,336721,14875,31554,391,273,117,62,110242,139464,73050,87730,18.1
4219,18588,1090,3770,1934,2885,2795,4283,8187,12557,1117,3380,18.2
2032,12888,793,3516,687,1373,2056,4353,5031,10561,1649,3920,18.3
47313,79678,2485,4662,71,252,671,221,44301,54367,29473,40632,18.4
24354,63554,5118,10245,206,73,213,152,38672,52314,18483,43634,18.4
10027,28052,667,1884,2821,3776,3516,4467,11257,15165,1847,3167,18.4
9392,32817,1060,3094,1067,1527,2110,2822,6391,8118,3872,4396,18.4
236468,498050,354720,735564,0,452,204,141,116075,146109,65708,80754,18.5
4132,12142,1065,3238,1321,1729,2319,3197,6098,8549,1077,1305,18.5
10113,31602,2753,6964,1994,2537,2686,3508,7529,9632,410,2319,18.6
18423,44539,1912,5211,2202,2777,4883,6731,12726,16364,3382,5360,18.6
29272,71260,3625,8825,267,238,283,207,26435,33169,14003,28166,18.7
6522,13107,561,5303,1764,2600,2670,3954,8616,12654,437,2626,18.7
12182,13190,490,1873,2228,2623,3023,3864,7230,8029,2371,2472,18.8
249665,498683,24716,47627,484,577,3138,4074,81968,100264,75324,96774,18.8
9087,17461,1527,4497,2772,3570,3749,4737,10359,13536,3230,3640,18.9
16224,29088,1699,3206,3307,4257,3695,4652,10030,12889,3606,3526,18.9
32082,71325,2724,5092,370,217,0,44,38826,48605,24722,38773,18.9
5932,20042,2001,4692,2557,3598,3648,5131,9456,13014,1041,1625,19
32794,61535,6349,14114,382,260,213,106,35948,44767,19856,35872,19
6902,17697,1143,3152,2216,2988,3122,4315,7650,10594,392,1214,19.1
1826,9543,909,2995,1003,1502,1295,2306,3490,5952,933,1968,19.1
34779,67410,7999,15090,391,350,0,0,34523,42344,17800,33222,19.1
10084,17396,2355,5141,1257,1754,2050,2458,6756,8544,2135,1531,19.3
38443,66377,22438,38603,515,265,307,188,38873,46721,32339,35678,19.3
5179,31282,935,3367,1453,2581,1722,3044,4040,7028,209,1491,19.4
6395,22858,1091,4245,641,797,1545,2126,4789,6752,2528,3304,19.4
3684,8507,144,1674,1256,1749,1518,2032,3643,4759,522,1231,19.5
6342,12609,442,3250,1179,1751,1982,2553,5596,7291,250,659,19.5
36275,74182,3299,6168,399,208,0,0,37363,44354,24842,29441,19.6
26056,48913,4979,8500,254,174,289,157,28826,35143,22585,26290,19.7
16997,17889,3270,6192,2494,3528,4059,4962,13232,15037,3875,4923,19.7
8798,21281,1666,3163,2160,2413,3245,3622,8683,10573,1117,1556,19.8
14068,27352,1548,3217,2740,3182,3583,4357,11115,13772,3449,3723,19.8
