"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
276567,468471,87262,138038,604,726,357,138,207880,206772,95037,89976,17.4
9707,20128,1335,3228,3736,4591,5231,5906,17386,19954,3791,5742,17.4
1618,6658,1471,5406,2670,3948,3102,4538,8017,11934,1132,2648,17.5
749,4005,351,1271,1631,3580,2088,4483,5761,12622,779,1725,17.5
6628,14723,702,1410,1558,1450,2555,3035,7611,9153,229,885,17.5
24822,51921,14226,27601,922,961,2335,2664,8052,8194,2192,4623,17.6
4101,7309,472,1557,2326,2674,3239,3716,9885,11121,927,1341,17.8
323084,528813,93579,134777,445,393,131,151,273524,266435,127918,146959,17.8
539,2351,714,2391,1211,3184,1889,4508,5543,13206,453,1382,17.8
461,2521,537,2982,520,1897,667,2446,1708,6434,0,0,17.8
3159,6685,2054,4540,1707,2042,2685,2873,6816,6629,1115,1643,17.9
20560,43977,4555,8931,396,404,357,157,32807,36669,11886,25619,17.9
39223,59615,13936,24587,444,234,245,119,50805,51833,20094,37331,18
5080,16253,1345,3083,2455,2683,2799,3254,8245,9661,1426,1917,18
9754,30019,2713,7297,5519,6463,7113,8234,16490,17887,1172,3397,18
4421,11905,8562,15618,357,271,0,0,33029,30687,4357,4819,18.2
2009,7070,4306,13813,74,0,98,12,17088,27712,3861,5127,18.2
2.27914e+06,2.11761e+06,4.43684e+06,4.20777e+06,8516,4889,1757,1089,2.25774e+06,1.73895e+06,1.69614e+06,1.1356e+06,18.2
10102,19865,39600,41582,3292,4230,4454,5217,9955,11598,567,992,18.3
7092,15851,2447,5785,2779,3385,3528,4130,9280,10599,1505,2352,18.4
9305,26382,2073,5156,3490,4451,4518,5202,13300,14705,1100,3699,18.6
6806,18725,2408,5843,3808,4077,5256,5899,13401,14742,445,1311,18.6
43050,86050,16058,28647,242,178,0,0,42322,43219,31641,35937,18.7
3033,9435,1598,4221,2467,3061,3296,4211,8947,11584,0,762,18.7
42111,84406,4509,6527,364,277,256,133,26231,26310,15795,22033,18.7
52476,74094,10213,17294,4,146,40,137,35655,33451,33874,28682,18.7
6126,19983,1484,3348,1984,2225,3146,3513,9258,10773,1109,2315,18.7
5617,15457,1872,4914,4864,6027,6143,7392,14704,17085,758,1234,18.7
1012,5493,1172,4474,572,1502,689,1786,2518,6123,1880,2494,18.9
1360,5672,329,1131,162,67,223,180,3433,5120,2364,3059,18.9
2662,9605,267,1893,176,169,133,10,3837,4257,2231,2859,18.9
1477,8546,0,0,86,0,109,27,775,4133,8565,35024,18.9
318310,416414,61895,98461,876,930,213,216,562724,512194,257357,236868,18.9
1504,7977,84,1052,1876,4253,2060,4970,6848,17275,507,1385,18.9
2692,14755,87,1124,2316,4431,2622,5123,8397,17700,0,0,18.9
218050,236068,216493,204060,800,553,373,140,101070,94238,68493,54302,19
3885,8946,1496,2982,1375,2254,1851,2711,5352,8219,1745,2335,19
2957,14918,590,3064,526,1650,804,2084,2044,6473,370,542,19
7614,19220,1103,3670,11530,12706,11311,12177,22304,22807,1318,2338,19.1
9833,25961,2003,3676,4955,6121,7145,8689,19841,23990,579,3415,19.1
1861,11695,374,1680,1903,3687,2465,4810,5636,11587,266,707,19.2
11415,27899,1900,4506,6742,7779,9760,11430,25573,29153,89,1521,19.2
7322,16154,3494,5181,5637,6141,7311,7891,22455,23127,2330,4565,19.2
