"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
194694,409764,32324,60784,541,768,469,229,108338,135301,89595,102352,16.6
67793,145076,13751,25578,349,312,149,64,36327,43627,33410,42743,16.7
1166,7706,1208,4709,1105,2425,1738,3852,4766,11205,1093,2344,16.7
271314,520198,21091,38152,1650,1930,35,88,221117,239980,96811,111857,16.8
7728,16871,1448,3662,2578,3480,3187,4293,8872,11057,297,2720,17.1
7289,18197,1050,5489,1477,2514,1938,3356,6061,10225,858,1234,17.5
5671,18483,1017,3921,1724,2598,2473,3390,6252,9141,577,868,17.7
14776,19913,1847,4857,2524,3294,3832,4828,10177,13821,1026,3361,17.7
19842,41332,3525,7673,0,25,149,165,22374,26168,14513,23752,17.7
2989,11586,2092,5247,1179,1606,1827,2221,4707,5184,1204,1299,17.8
32499,67442,23061,41799,0,0,0,42,30745,33451,22828,30179,17.8
6754,18694,1546,3779,3348,4589,4754,6136,12611,16453,2283,3210,17.9
10194,18896,679,2860,2005,2785,3083,3833,8993,10538,1927,2321,17.9
60480,97502,7837,10146,0,129,0,0,52236,57580,60462,62233,17.9
2498,10210,581,1687,2631,4307,3869,6675,10238,17297,1141,2309,18
12288,18330,1596,4337,805,1114,2596,2995,6719,7897,1783,1761,18.1
4409,24006,1862,7005,2151,3701,3138,5601,8964,15928,1258,3952,18.2
41022,78983,10136,18586,240,114,463,203,53818,56952,54841,52835,18.2
1549,6488,382,1218,1632,3370,2161,4481,5184,9592,1220,1842,18.2
1165,5801,166,1043,985,3067,1369,4121,2848,8180,238,600,18.2
14885,20701,1041,1908,2272,2257,4090,4924,12469,13780,5282,4935,18.2
2055,9587,736,2535,773,1704,1217,2493,3124,6974,477,1742,18.4
3945,8006,0,1052,221,857,657,1645,1310,4795,287,276,18.4
3176,17457,0,508,189,89,216,190,10880,16898,1553,3158,18.5
2800,4996,0,939,221,196,162,123,7138,10271,77445,134464,18.5
703552,921371,80719,120140,1804,1366,269,361,1.22898e+06,1.035e+06,554995,484220,18.5
43603,81524,13394,25879,282,242,100,97,53701,57244,39681,43418,18.5
13857,26563,2983,4451,2594,2556,2964,3365,9214,10443,3336,2407,18.5
1553,6551,1498,6640,934,2190,1036,2796,3593,8544,1906,2625,18.5
3382,9568,983,5333,1000,2153,1106,2806,2998,8302,556,1338,18.5
20816,17897,4200,7639,1984,1903,2916,3192,8146,9499,1476,1981,18.6
3365,16987,1155,3256,2512,3509,3056,4121,7709,10658,0,1484,18.6
24222,36206,10095,17422,4016,4777,5092,5887,15906,17480,2899,3474,18.6
6258,20044,2018,4469,1940,2843,2584,3776,7119,9755,2169,2687,18.7
46789,83885,12537,21965,390,164,250,127,32563,35033,25163,28810,18.7
2145,7393,15,496,203,166,165,36,3738,6487,2192,2721,18.7
1507,6181,0,1084,168,186,178,113,1287,7472,5778,10829,18.7
523454,774298,49541,79241,1112,912,463,242,739645,701348,242390,249770,18.7
9610,13791,964,2755,3460,3929,4777,6068,13627,16521,5071,3601,18.8
2297,6687,1852,4776,2099,2277,3263,3904,8103,9975,1616,2831,18.8
41324,72085,2643,3316,299,163,179,125,38744,39030,33307,31846,18.8
7435,17116,2078,3969,2471,2868,3026,3549,8671,10446,1416,1903,18.8
6982,17129,1781,4506,2183,2759,5212,6545,18867,21267,4670,8769,18.9
1323,5285,949,3483,1570,3756,1940,4959,4793,12541,1318,2444,18.9
4402,13464,164,2481,797,2678,1178,3601,2803,10102,1012,1867,18.9
1195,4793,616,2631,1087,1262,1555,2268,4166,6135,881,1411,18.9
4227,14780,968,2234,1531,1791,2092,2511,4910,6116,1353,1453,19.1
56317,87515,8587,13996,218,188,471,336,32754,35972,21216,29032,19.2
60010,100557,5482,9682,379,300,302,180,44343,46267,27141,38959,19.2
124693,224343,11976,17877,508,392,45,129,133040,131536,36419,41306,19.3
44778,74220,6912,11305,403,339,273,85,52622,51842,39805,37793,19.3
4035,10163,2597,5368,2794,3177,3927,4512,9261,9993,573,2437,19.5
4288,13836,779,2679,957,2496,1235,3003,3306,6880,1509,1386,19.5
43188,89509,13231,24244,77,169,125,76,37010,38322,17369,36989,19.5
1841,8510,738,3011,1446,2113,1892,3192,4789,7808,843,1399,19.6
23714,42095,4804,8513,237,203,343,220,20692,23826,10798,22377,19.7
16761,28658,4541,6884,426,211,32,82,25357,24179,17545,15595,19.8
10027,10343,4207,6488,1390,1749,2559,2906,7332,7342,3595,3785,19.8
5548,14396,1859,2874,1929,2247,2634,3091,7304,9244,1552,2208,19.9
5267,23488,1328,4021,4583,7309,5048,8235,11534,18064,1869,2404,19.9
6772,27224,10,3122,1073,2841,866,3089,1972,6609,155,238,19.9
3397,12874,1386,3868,1604,2076,2007,2612,5818,7843,939,1434,20
