"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
12363,21121,1574,2110,2580,2723,3775,4585,11615,13752,1477,4053,17.2
532,3332,724,5033,409,1455,433,1799,1201,5481,1498,2904,17.2
997,5315,1580,5587,2694,4458,3010,4949,8094,13233,2113,3267,17.2
2918,7973,923,2210,557,2058,485,1920,1229,5214,65,431,17.2
10973,29837,2186,4841,185,161,1,0,21659,25080,9316,17607,17.3
44706,86375,7430,12688,294,389,86,111,48293,56096,35981,52851,17.3
24875,46130,5371,10478,409,298,74,49,37922,40997,28691,37731,17.3
32307,61183,6720,11696,0,2,285,164,28656,32877,16990,28333,17.3
4566,13639,1266,4288,2093,2388,2530,3281,8231,10596,2023,2524,17.3
10361,20618,3088,6855,2006,2436,2963,3499,9353,10066,2964,3715,17.3
4200,10258,1586,5206,2443,2788,3111,3747,7998,9782,1488,2593,17.3
10016,22339,6366,14268,2302,3004,3150,3732,9928,12262,2367,2933,17.5
2619,12118,1241,3416,1453,2130,1445,2224,3590,6375,126,238,17.5
31521,52702,6818,13532,472,301,38,79,43932,46959,30165,35063,17.6
9033,24406,1325,3525,2136,2575,3292,4201,9743,12640,2239,2387,17.6
14801,41116,2161,4268,269,208,256,184,22702,26287,15325,24787,17.6
39414,68444,1618,3591,0,52,95,109,23191,23878,19314,21930,17.7
36693,71478,4239,6702,260,116,371,201,45145,46804,36141,43036,17.7
16132,32390,4239,8219,134,82,373,184,20634,23642,16763,19068,17.7
20625,31412,3623,5747,296,182,0,12,27465,28391,20239,20341,17.8
558,3590,885,3956,320,1080,649,2284,1586,5829,1360,2509,17.8
71872,115570,7561,14056,723,312,172,147,70403,72175,77101,64546,17.9
36449,59573,3846,5708,3488,4170,10366,12406,25749,30414,7540,9724,17.9
1481,9791,75,1269,465,1460,709,2064,1917,5571,1213,2383,17.9
3336,11085,940,2439,1780,2456,2427,3384,6277,9033,772,946,17.9
46922,83505,14551,25249,506,269,0,20,52715,55030,45206,46912,17.9
6737,10764,1338,2945,2815,3231,3313,3716,8873,9125,1394,1627,17.9
4345,10915,1714,2531,1794,1952,2395,2640,7560,8515,1340,1252,18
25284,46839,11478,18878,1489,1400,3709,4302,11337,13001,5068,3548,18.1
99560,167327,8799,13055,803,532,295,205,104131,103144,42661,46247,18.1
37771,72783,7139,11257,447,250,229,98,34904,36176,29882,30776,18.2
22235,45414,2813,5732,311,361,251,137,39941,40034,26121,32240,18.2
7640,24838,975,2802,1520,2100,2622,3902,7591,11772,3847,4618,18.2
4847,7630,0,593,523,1473,1062,2904,2325,8071,930,1360,18.2
17797,30732,2760,3942,327,189,0,0,24293,25970,16157,22305,18.2
8875,13629,5068,9740,4209,4601,4619,5668,15494,17119,2528,2913,18.2
44939,86819,6419,12828,421,461,2,87,40219,43417,19470,34953,18.3
2756,15442,1100,3833,943,1576,1122,1950,3246,6359,627,1835,18.3
3052,6903,861,2195,2892,3193,3525,3897,8126,8951,1156,1617,18.3
14152,24993,7017,12259,113,179,68,97,18394,17625,14407,14554,18.3
25774,50047,1852,3377,180,148,193,126,17071,17052,12454,15455,18.4
45062,76095,2624,5571,500,762,475,181,44445,45971,44777,38542,18.4
13122,12576,2797,5544,2474,2890,3504,3914,10427,10313,4661,3653,18.4
23493,33778,1740,3655,2147,2319,6001,6179,13423,14330,5074,5442,18.4
437711,499289,284791,392311,9347,8974,8091,8404,275923,259748,134236,114000,18.4
7090,22388,770,3392,1576,1786,2590,3056,7653,9541,784,3818,18.5
65534,108651,34859,51813,2326,2123,6482,7297,19729,21416,6888,6116,18.5
14630,25619,8460,15688,346,143,276,154,27420,29043,16233,22147,18.6
43778,70179,19287,34024,53,105,0,25,51850,49420,45585,40705,18.6
26405,58195,10216,15839,266,146,130,112,33526,32251,27714,26184,18.6
14730,34114,3057,6202,7719,9052,11467,13311,25009,27567,3472,3791,18.6
4690,13940,1520,3710,1309,1554,1684,1989,5083,5136,1036,1062,18.6
2093,12222,1340,4238,1471,3520,1993,4549,5170,11475,1187,2132,18.7
5080,15790,569,1870,1012,2947,1015,3462,3336,8886,196,492,18.7
6100,11897,1423,4323,1128,1240,2805,3211,7252,8479,1682,3283,18.7
29467,59673,16609,30444,1870,1901,5887,6347,14228,15507,3061,3980,18.7
33590,68188,13251,21758,2123,2004,5171,5525,13558,13991,5815,6608,18.8
31599,57600,17314,32092,100,112,239,156,37872,38905,27968,36137,18.8
46804,92999,16990,26735,2702,2785,5799,6273,16447,16636,7035,7330,18.8
4854,18825,2909,5944,4121,5004,5363,6526,13084,16304,1172,1362,18.8
19053,39988,4198,6342,1716,1847,4221,4535,12982,14471,3811,5663,18.8
7897,15222,3894,6795,1447,1641,3598,3917,9459,10726,2204,3270,19
16935,26686,3800,6206,2379,2564,5686,5928,15175,16390,4404,4554,19
191898,294397,22347,36654,284,399,19,59,156664,145261,60428,56896,19
12222,25610,2610,5726,6247,6601,8936,9840,24106,25857,2874,4008,19
2968,7269,1148,3049,3047,3483,3756,4419,11226,11420,848,1807,19
9387,14081,2552,3312,2932,3168,4633,4888,11457,11832,2181,2016,19.1
9543,20469,1206,3808,3382,3726,5162,6013,14112,15739,2151,3341,19.1
55871,82576,4990,9874,550,254,323,226,53789,51124,45648,45970,19.2
12218,25994,2808,5502,5075,5088,6570,7332,16846,19148,2661,3483,19.2
7027,16373,1908,3757,2610,2915,3399,3879,8456,8304,1048,1913,19.2
3316,17743,597,1955,547,1340,676,1696,1480,4866,995,1647,19.2
31139,46412,2847,5471,171,257,285,144,39913,41451,25345,32727,19.3
42582,66103,26160,45201,94,150,184,120,56883,57650,43791,45671,19.3
2226,10336,1385,4383,831,1810,1160,2358,3354,6201,335,1227,19.3
5278,16654,1524,4979,3790,4702,4943,6378,10748,13472,567,1618,19.3
4219,13962,336,1619,1534,3265,2123,4944,6079,14176,0,674,19.4
5702,15861,1756,5696,3783,4237,4637,5523,12418,14929,2696,2833,19.5
9515,26151,1155,2758,4991,5641,7174,8621,17173,19939,2464,3125,19.5
6497,9767,1658,2414,2386,2545,3617,4073,9740,10182,2760,2651,19.5
5612,17578,1613,3281,3046,3655,4215,5066,10760,12960,2493,4972,19.6
12955,21225,3934,7672,4160,4710,5748,6862,17042,19639,4229,4992,19.6
6169,20895,1433,3836,2645,3079,3911,4804,10483,13080,743,2781,19.6
5538,10122,2317,4013,2761,2883,3766,4003,10374,10920,2953,3229,19.7
6486,10727,1100,3044,2470,2678,4195,4597,10479,11437,2105,3367,19.7
59929,111989,736,2824,619,309,0,3,77680,74263,32109,33936,19.7
2053,7091,962,3255,2166,2995,2319,2973,6706,8729,612,718,19.7
13375,30781,1713,3015,3406,3898,5328,5955,14741,16315,2718,2952,19.8
5818,14343,1498,2173,3837,4153,4315,4654,10766,9369,3264,3393,19.8
