"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
26330,57111,8009,17628,155,71,373,135,38849,50158,31148,37277,16.3
2684,9878,695,2393,1380,1938,1883,2843,6654,10841,612,2773,16.3
4359,23181,1105,4089,2654,4439,3433,5981,8672,15313,95,2348,16.3
14264,41260,5700,11702,372,297,1,47,20773,28207,11614,20477,16.4
4165,13561,338,1429,28,54,178,102,9137,7461,2018,2368,16.6
3353,15947,109,680,28,0,185,97,2731,8242,2546,7060,16.6
316827,609207,87592,164882,906,1069,346,128,493298,588509,269530,300746,16.6
2371,8339,0,0,88,0,203,207,2839,7802,825,3821,16.6
30343,55144,24491,40865,300,205,179,63,25679,34414,21986,30462,16.6
10107,17029,3022,8748,2426,3130,3068,3952,9783,12785,2765,3852,16.6
26737,49177,10172,18702,508,277,239,201,26545,32440,24892,25756,16.8
5764,20334,688,2344,2423,3425,3851,5477,10837,15193,1118,1959,16.8
5720,14307,921,2051,3479,4649,4716,6227,13220,17085,2108,4669,16.9
6090,18952,2725,8391,100,87,159,115,14618,20938,6357,17898,16.9
132199,276688,13186,26051,278,195,124,101,127888,158086,53022,82723,17
44877,103854,5288,13531,279,179,275,102,56066,75091,34785,69582,17
7559,22402,1891,5108,945,1203,1461,2337,3623,6331,1942,1931,17.2
5193,16701,760,2721,4433,5919,5405,7642,10029,14093,0,542,17.2
4054,13796,1737,4778,3336,4604,3898,5779,11023,14700,1631,2076,17.2
12269,25498,1711,2882,1108,1899,4299,5654,11915,15721,2278,4055,17.3
4398,14394,605,3026,4197,5447,5742,7547,15021,19304,1834,3418,17.4
4238,14586,1759,5069,2425,3023,3114,4221,8839,11684,1635,2085,17.4
9860,23768,1606,4047,3555,4623,4808,6348,13436,18527,2952,4760,17.5
8222,25237,2224,5335,5042,6794,6471,8807,18364,24505,3773,4302,17.7
19102,51959,2039,4820,2154,2271,4295,5392,9541,12745,2926,3695,18.1
