"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
51247,112452,7463,20082,554,325,365,193,78524,105728,17192,36806,16.6
3410,15388,995,5080,14566,22202,26190,39777,29896,45393,4857,14100,16.7
5324,10994,815,2707,1640,2275,2060,3035,6091,8183,539,980,16.8
7672,17756,2331,4109,3962,5553,4578,5943,12773,17146,1564,2015,17.5
2441,10452,319,1658,1022,3570,1530,4964,4623,15283,2543,3760,17.7
6124,13573,0,514,994,3964,1396,4678,3657,14463,410,771,17.7
5585,13339,987,3435,903,2032,797,2607,3575,8932,3192,3355,17.9
1226,7946,501,2074,634,1868,889,2658,3219,9167,384,620,17.9
78514,159359,6891,9173,491,389,0,0,105974,126045,40812,60182,18.2
6206,15064,0,528,3902,5237,5572,7727,14818,19745,2896,4963,18.4
76886,140733,11660,20227,538,532,49,59,64733,76515,32034,44281,18.5
1493,9656,130,998,400,1275,664,2215,2078,7820,1640,3275,18.7
3504,17481,127,834,1115,1900,1628,2968,4746,9796,1035,1550,18.7
8019,20011,2373,4416,1658,1926,3131,4033,7635,9597,3368,3212,18.8
28590,62330,14242,26118,1531,1775,3929,4784,10868,13411,5126,6638,18.8
3537,16987,1788,6306,798,1813,1355,2793,4133,9408,998,2177,18.9
3554,11773,659,4696,312,1438,692,2226,1904,7203,4,46,18.9
15578,18292,1792,3099,1336,1454,2828,3167,8245,9855,5743,5347,18.9
1301,8638,240,1313,221,226,213,136,1291,7204,13133,39825,19
71762,124543,10088,18593,508,314,289,179,86020,99291,69924,86639,19
13303,31414,3155,7887,886,809,251,112,21236,25548,14050,25354,19.5
2648,8937,926,2401,2723,3872,3806,5516,9760,14139,1143,2242,19.6
17062,23157,2561,5312,22829,27530,27622,33632,45967,51306,12323,12799,19.7
150005,249806,235981,372488,5293,5081,1195,987,67244,71349,43529,44733,20
301554,438031,25901,42297,24262,23209,3626,3055,595519,590688,308806,293693,20.1
33200,42377,9806,17568,0,114,424,168,35657,40637,27157,30194,20.4
1524,6417,1392,4215,638,902,736,1429,3081,5312,687,1464,20.5
172736,304264,55630,89812,4689,4459,1852,1696,118847,122620,60816,67557,20.8
6452,17644,0,1642,4209,5023,5164,6571,14306,18477,589,3210,20.8
174365,298816,114586,191779,8900,10074,11440,12924,35031,37742,9418,9662,21.2
8430,12470,4152,6070,2123,2267,3030,3255,11679,12170,2426,2495,21.2
1391,8041,746,2524,1884,2865,2686,3968,7650,10908,966,1753,21.5
1310,8886,20,2033,463,1660,500,2083,1807,6841,326,708,21.5
124914,171691,47539,69878,5800,5467,7223,7782,28634,28682,8359,8272,21.5
2326,7040,338,1563,6326,7825,7052,8803,19885,23495,754,2731,21.6
9708,15928,1661,2606,5447,6230,6075,6954,17894,20502,1439,3053,21.6
17557,29761,3187,4865,12960,13879,15769,17070,43899,44825,5976,7017,22.3
5950,17035,2423,5759,18748,22740,26945,32451,32871,32820,6175,9429,22.4
6234,8987,2085,4626,3225,3404,4394,4955,14911,15876,4191,3150,22.5
11648,14296,1230,2110,4224,4393,6409,7112,16299,18635,2959,4995,22.5
5838,15274,1079,2524,1570,1870,1927,2107,5036,5744,567,1069,22.5
1030,4834,506,2423,1309,2365,2114,3989,6138,11290,886,1618,22.6
17263,30275,2490,4374,4575,5384,8033,8674,25172,26508,3727,9556,23
4884,18099,1347,3178,2495,3392,3267,4527,10356,15049,1050,2117,23.3
2287,6975,0,843,406,1304,645,1916,1722,6922,94,52,23.3
2638,11340,338,936,2108,3860,2773,4551,6721,10953,332,1021,23.3
2925,9247,2427,13542,867,2779,594,1630,2041,6373,0,341,23.3
56241,88211,56881,97774,27124,27831,17901,17759,69407,66348,526,2313,23.3
132669,194321,8642,13290,846,597,699,254,229737,204183,95589,86203,23.6
7031,15269,1735,2908,719,742,2607,2916,7330,8008,2671,3298,23.7
55532,97700,43001,76195,4674,4636,8534,8622,38031,35900,11224,16309,23.7
10014,14006,616,2269,27613,28668,43247,45035,66615,59644,20342,23336,23.9
3526,9008,475,1748,2347,2819,3798,4384,10455,12274,1394,2420,23.9
2993,5694,884,3477,24070,26165,31769,34745,53121,53875,5295,12628,24.4
92735,141321,39684,64906,266,430,76,91,78257,74910,62041,58001,24.4
3415,9533,578,2306,2966,3361,4144,4620,12442,14399,1917,2397,24.6
9784,17193,2847,5978,1632,1823,2433,2237,6462,6445,2382,2049,25.1
6708,18466,169,1757,3763,3526,4842,5320,14787,14611,1713,2620,25.2
51061,70607,5293,6714,2148,1962,257,280,47371,45023,40448,41091,25.5
253604,388987,49970,67565,5000,4225,1296,832,195890,173619,96852,87284,25.5
7158,16401,1678,4016,1626,1807,3196,3437,11182,11405,1438,3697,25.8
8829,15970,1548,3935,2287,2130,2904,2929,9338,9222,2494,2659,26.4
1058,4850,413,2527,517,958,550,1186,1994,5231,1769,2614,26.8
12970,12652,2394,2689,801,1663,510,1973,1843,5236,299,1415,26.8
105093,170402,64137,98713,5420,5194,689,690,171578,153694,78720,73681,27
9499,14226,2737,3019,14063,13977,18459,18725,31849,28049,8036,9824,27.3
55810,88620,24476,38085,53,81,0,62,69098,61869,44841,45187,27.4
3137,8688,1253,3875,3342,6394,3858,6825,9535,15620,1590,3131,27.4
13853,26416,10894,17443,669,388,302,136,26053,26093,23763,22275,27.5
5190,10587,2106,4305,1831,1963,3362,3509,11207,12067,1295,3319,28
5703,17252,952,2455,3911,4300,4378,4675,10998,11256,2467,2794,28.6
1626,9583,240,3360,183,78,178,88,2396,8812,12154,28334,28.7
177735,260604,37008,54510,1843,1238,730,319,125172,110460,43409,47723,28.7
17787,35703,3884,8325,3739,4047,419,365,32343,33190,11204,22919,28.7
5706,10141,2339,4532,816,697,1877,1819,6102,5620,1252,2118,29
