"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
2878,11582,2183,6405,2205,3647,2467,4245,6725,10541,886,1013,17.4
13062,22711,6555,9852,4711,5370,8048,9045,23303,24770,4312,5476,17.4
1233,6566,200,1923,212,379,523,1357,1472,4617,77,383,17.4
26833,44078,3996,5964,405,163,406,159,37157,38317,16283,29829,17.5
5705,17678,676,2112,5287,7004,5552,6994,13877,18156,42,1971,17.5
2692,6642,619,1361,3859,4459,4795,5749,11442,13240,1129,1471,17.5
26086,42121,3429,7393,399,214,0,25,40075,41789,17258,34473,17.6
534,3136,436,3528,580,1619,747,2246,2052,6899,2009,5554,17.6
3389,7772,2114,4590,3686,4460,5132,5999,15741,19119,0,739,17.6
7172,15395,731,2010,2651,2695,3160,3215,8723,8618,650,1336,17.6
3906,8200,1347,2938,3058,3494,3725,4290,10335,11838,1465,2316,17.6
9533,19110,6162,11316,5999,6671,7795,8885,20016,20718,2791,4247,17.6
186594,286354,15270,22336,684,405,155,123,208062,183905,97579,75557,17.7
2437,13827,782,3095,1247,2053,1899,3486,5022,8419,1038,1512,17.7
6858,12864,966,2653,3322,3581,4681,5366,12233,13722,1353,2342,17.7
18836,33931,3160,6173,2554,2800,6633,7159,16818,18011,3245,6605,17.7
3997,7930,0,700,0,2,329,175,7561,4384,1793,995,17.7
7097,13368,0,124,14,61,155,136,3880,3882,17346,25742,17.7
554966,767469,19182,28737,1362,1259,449,234,637069,550199,241613,225225,17.7
6474,18308,8876,22577,2685,3315,3740,4436,13222,15657,1961,4422,17.7
8353,15596,1668,4605,3328,3839,3599,4146,10890,11724,0,1799,17.8
48570,78519,3949,9521,480,230,100,48,38025,37971,15999,29815,17.8
27857,38120,4049,7183,3195,3384,7176,7514,18126,19142,5133,7556,17.9
115356,186292,2852,5388,713,444,279,209,104224,101437,61458,60342,17.9
2200,9290,157,1645,207,155,0,0,14688,24782,5393,10611,18
2595,11873,801,3409,56,95,0,0,31742,29582,5354,9912,18
537,3033,0,0,125,9,83,0,6064,11818,42147,93822,18
913492,992293,204286,274092,6053,5781,392,654,3.19759e+06,2.36321e+06,1.67286e+06,1.50632e+06,18
878,3668,1110,3859,2124,3906,2591,5018,6736,12807,539,1404,18
6485,21911,1505,3752,5093,6502,6495,8517,16394,21530,1033,1760,18
12478,21661,0,2884,2310,2935,3452,4073,8696,9355,2180,2242,18.1
7129,19734,772,1737,3351,3897,4387,5112,12208,14902,960,1902,18.1
3784,16709,2047,5197,873,1339,1890,2802,5435,8829,778,2038,18.1
7333,17477,1728,3507,2797,3356,3671,4286,9110,10559,2132,2563,18.1
40197,59212,4948,6367,354,197,168,102,45009,43794,27927,29806,18.1
55799,101325,15098,23952,577,300,1,30,58108,55676,55433,57044,18.2
128326,203123,33223,39032,225,309,0,84,149439,133765,68630,63750,18.2
6529,22361,4670,10938,1933,2279,3037,3877,8523,10844,279,785,18.3
12446,19899,21965,35746,6150,6318,8074,8536,22753,22336,1488,4952,18.3
4065,13999,1431,3586,5390,6507,5756,6644,14046,15733,0,1476,18.4
8209,21288,1670,3558,15130,18913,14428,17641,26368,31962,939,2445,18.4
2066,4733,1860,4461,180,103,261,115,12486,10556,5396,4652,18.4
436310,621845,120040,182819,681,512,343,143,591273,537575,274527,264410,18.4
1788,10423,0,0,1248,3907,1218,3509,3064,9483,1129,1697,18.4
2607,10788,108,970,2764,4996,2702,4796,6781,12532,0,697,18.4
1395,7217,1380,4638,1819,3925,2584,6086,6804,14393,301,1439,18.4
1834,10207,497,3961,861,2845,1005,3991,2615,9434,57,0,18.4
7478,14111,3294,5742,3010,3358,4448,5071,10965,12161,1550,3332,18.5
7891,11059,0,847,1924,2142,2660,2872,7369,8102,504,992,18.5
24580,37800,3362,6567,5890,6196,8522,8470,22213,22403,5684,5870,18.5
4291,20410,1386,3729,2304,2927,3558,4790,9405,13119,0,171,18.6
3927,13058,599,2194,590,1871,878,2666,1966,5323,516,789,18.6
51682,73730,12822,19701,242,118,177,82,59664,59516,49483,45232,18.6
52512,99489,12922,22640,343,224,321,194,64326,65011,30987,59517,18.6
40858,78165,12937,20029,137,113,49,92,60995,57644,36723,41693,18.7
6896,18187,1282,3190,2735,3023,3680,4120,11751,12388,890,3365,18.7
8795,13240,1671,2497,2380,2559,3352,3684,10044,9378,396,1453,18.7
287298,326202,224284,303326,16248,16709,20575,21153,56862,57504,9199,9252,18.7
2756,8550,1076,2955,157,50,121,45,8412,12733,20839,23338,18.7
1321,7742,1802,8070,228,156,130,6,15954,32411,14612,25126,18.7
881,5160,829,5558,134,17,111,0,10954,23391,8838,19119,18.7
1121,6307,283,1560,148,30,96,0,1443,3730,17331,30153,18.7
2.06553e+06,1.76458e+06,1.93421e+06,2.14883e+06,7077,4799,1589,1017,3.19926e+06,2.01826e+06,2.09692e+06,1.33766e+06,18.7
41548,70482,3012,4797,433,225,504,198,46044,45289,14261,28322,18.8
1.25386e+06,1.20702e+06,207833,237814,7886,5016,113281,78855,703323,467552,509718,332219,18.9
58912,95109,6553,14197,462,241,282,119,94219,89402,57032,67663,18.9
10602,15989,5436,7529,7627,8007,9488,10188,22874,22869,2874,4030,18.9
5957,17538,3436,5984,2515,3876,3472,4809,7938,10355,2564,3129,19
21635,37744,2973,4557,290,215,196,156,26673,25151,17974,22535,19
9105,19567,398,2850,6733,7573,8496,9811,19459,22185,1442,2103,19
5096,16073,1014,3007,12009,16416,12760,17490,23442,32372,0,874,19
2323,7496,859,2971,5612,15239,10583,29626,4037,9915,1058,1426,19.1
940,3139,894,2510,8707,19356,17172,37702,4889,11581,27,64,19.1
179540,277002,182965,281938,6944,7554,9050,8911,25996,26567,7032,7670,19.1
1.24179e+06,1.54297e+06,231602,286582,2365,2086,700,379,53631,49990,27224,22568,19.2
51714,72614,31898,33016,227,167,0,44,49259,46136,47573,36968,19.2
7143,9612,3417,4572,4050,4574,5483,5404,13725,14818,2357,2927,19.2
12073,11879,1632,4069,2658,2966,4829,5021,15092,14557,4962,3457,19.2
1665,8526,211,3615,530,1460,674,1838,2123,6050,939,1843,19.3
2042,10942,664,4638,1224,2139,1672,2917,4655,8364,124,220,19.3
15866,21172,2897,4601,5474,5618,7311,7240,16736,16548,4446,3017,19.3
1381,8241,921,3731,865,2029,1324,3071,3040,6900,834,1294,19.3
444,2164,563,3128,1010,2064,1334,3093,3084,6863,0,118,19.3
3539,11492,272,1751,2461,2800,3847,4757,10455,12082,0,455,19.3
1913,7138,4389,8872,2229,2722,3013,3697,7609,9140,907,2111,19.3
249127,373931,130301,206482,8333,8793,11143,11294,29268,28066,5098,5484,19.4
3699,10478,7017,22331,1477,2264,2249,3190,6042,9194,1602,1927,19.4
33856,50113,13279,20590,170,76,323,95,50100,48887,30309,30897,19.5
7150,19975,2202,6238,2289,2580,3478,4137,8872,9990,123,645,19.5
32086,51606,9358,15903,233,162,57,26,46518,46202,24838,37813,19.6
24896,48235,4219,7709,46,85,229,153,25891,24019,17565,16659,19.6
17720,30700,2121,5419,5540,5517,7606,7600,20406,19890,3858,6016,19.6
33846,62246,4802,8086,6922,6928,11682,12122,40387,40272,12341,11602,19.6
4794,13973,2909,5302,2464,2677,3678,4067,10446,11465,1325,2326,19.6
13483,21799,4557,9537,195,109,177,160,24677,25003,5138,12775,19.6
52127,81542,13490,24566,112,243,365,232,75326,71361,59652,52177,19.6
13468,30625,4090,7186,5683,6073,8165,8925,20399,21116,1581,3380,19.6
9744,17945,1407,3659,7056,7982,9615,9860,26824,26418,2526,5279,19.7
13039,30033,5335,8433,171,192,51,17,19314,18102,11639,15487,19.9
4496,9783,544,2671,5190,5806,6086,6707,14015,14843,1640,2117,20
265892,390180,38433,61233,424,384,0,41,158061,145658,111669,87303,20
6039,17035,738,2409,3988,4707,6173,7206,13660,15258,0,1075,20
50163,79869,6100,11085,568,204,361,187,56248,53132,27227,41232,20.1
