"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
74536,37842,72714,38642,817,337,605,204,298707,70103,63735,15653,15.8
5046,17300,1677,4448,1447,2014,1794,2609,5138,7501,1670,2097,15.9
20346,51409,909,2905,225,233,79,81,26487,37001,22671,25217,16.1
16233,46504,935,2175,136,74,206,73,21275,29016,9890,23654,16.1
26704,54871,1879,3264,234,151,125,86,28011,37292,17414,32474,16.1
5653,20001,326,1421,1739,2357,2361,3271,5737,7804,564,1602,16.2
30055,37493,11142,21411,273,274,8,96,10066,8622,4995,3335,16.3
16028,27789,7020,18619,245,125,45,12,4027,4676,685,538,16.3
56071,116396,8208,14882,527,234,0,30,54383,71621,30756,35993,16.3
8010,18683,159,1067,2021,2781,2484,3631,7326,10126,693,856,16.3
18458,47724,12807,26072,157,116,0,5,28358,38380,17774,31444,16.4
3239,10288,423,1961,370,1319,613,1703,2123,5815,1316,1804,16.4
6748,7986,468,1956,5653,7749,5713,7758,9850,13460,755,826,16.8
83860,188315,24883,53273,104,134,96,64,107365,133723,44821,60020,17
15724,31568,2027,2650,201,139,57,107,24018,30599,20844,22173,17.3
6662,20404,2569,6913,1760,2432,2966,3964,9187,12356,1991,3045,17.4
558,2611,231,1315,626,1026,999,1670,2879,5047,117,527,17.4
25041,35372,1536,2953,20,179,333,177,19215,24234,22189,26874,17.5
3918,16935,722,2909,1620,2502,2123,3266,5157,8089,533,1990,17.5
39450,81957,7247,15634,328,193,0,1,52317,68626,33202,56353,17.8
2067,6501,436,1066,173,106,71,23,563,3809,10164,17489,17.8
67837,134805,11564,22666,267,272,0,39,62612,78170,49075,65328,17.8
5168,11956,444,1722,225,188,0,17,6015,4566,1204,1246,17.8
1204,6923,284,2330,170,61,150,42,1334,4335,1409,4395,17.8
240520,488330,22430,43788,595,668,117,196,318587,365329,124497,128128,17.8
13231,11376,2329,2681,1743,2128,2754,3183,6018,7634,1795,1474,17.8
1583,6027,612,2588,294,835,355,1432,1131,4250,1346,2405,17.9
2692,10739,353,1668,254,197,70,0,3524,4033,580,1128,17.9
2537,15018,595,3083,194,123,143,43,2003,3741,729,1254,17.9
3306,9002,1932,3007,237,91,133,54,2840,7954,2511,4963,17.9
250089,468686,18698,33601,1012,817,83,7,344375,407136,111906,128166,17.9
3185,17755,472,1915,213,275,98,0,1726,7412,533,2075,17.9
34262,70028,2542,4317,369,238,203,179,30116,39082,11560,13787,18
2310,9469,1314,2523,1668,2283,1896,3088,4931,7948,866,1767,18
26039,48978,3987,6649,599,304,280,201,28611,33862,21417,33041,18.1
248911,440431,14946,28924,366,615,272,168,429304,496081,177965,178607,18.1
1265,7285,188,1704,140,42,81,0,717,3862,915,2197,18.1
7743,12579,1350,3843,1314,1697,2208,3643,5691,8656,3942,5065,18.2
2874,15204,118,1883,230,1075,338,1400,1282,4617,709,939,18.4
3221,13180,276,1148,994,1629,1674,2716,4360,7911,252,374,18.4
49723,85386,4336,8283,267,278,0,49,51754,63369,50123,60547,18.4
32280,61179,1397,3986,52,146,231,140,29607,36044,35495,41990,18.5
20787,32390,4602,7365,402,183,73,119,27935,34024,16599,26625,18.6
6536,12295,552,3558,1665,1969,1924,2412,6194,7760,878,984,18.8
15365,19720,188,2107,1789,2546,3062,3715,8581,10391,2433,3220,18.9
7951,15327,1321,2447,909,1032,2998,3754,6841,9164,866,2159,19
12208,24599,1513,3064,1504,1559,3806,4832,9881,12898,4250,5816,19
18060,33406,15006,28260,0,104,79,108,28959,33054,21548,21841,19.1
40246,78202,8105,14866,0,159,392,167,53162,62749,52873,51063,19.2
9676,17869,4356,9209,3171,4029,5408,6816,18555,22649,3455,6974,19.5
2862,7829,750,3290,2980,4099,3326,4155,7369,9292,97,1383,19.6
24401,37922,10958,20773,34,127,0,107,27200,31156,26067,26276,19.6
2164,12145,80,851,1049,2270,1249,3363,3052,8456,1058,2525,19.8
3826,10929,142,1328,394,1183,525,1869,1174,4259,31,444,19.8
7427,26489,4430,9241,3862,5452,4864,6863,13200,18712,1082,3101,19.9
6572,18502,978,4886,1134,1370,1435,1949,3691,4986,0,626,20
58442,104851,43270,83626,1538,1973,2859,3292,7835,9693,1591,2935,20
34640,55714,8325,11810,236,308,36,57,42144,45482,37421,34795,20.1
910,4639,916,2844,584,1521,721,1863,1742,4500,533,895,20.1
5717,11118,3074,5532,1286,1730,2979,3735,8156,10846,2525,3441,20.1
5481,23694,617,2703,974,1216,1445,1861,4061,5769,805,2330,20.3
28528,59621,1702,4483,0,0,222,112,31911,38460,15493,39379,20.4
2893,16106,1234,5594,2376,3950,3056,5203,8507,14514,278,1728,20.4
3022,7352,616,2173,218,1074,469,1859,917,4159,0,29,20.4
1755,5158,0,1676,2177,2456,3411,4311,9678,11865,904,1618,20.5
6296,11301,1845,5410,776,1166,717,1671,2371,4339,0,293,20.5
8368,15950,2300,6876,4293,5028,5794,7107,15226,17545,3390,4055,20.8
118702,205431,2770,4949,348,189,466,229,153290,149640,68693,68605,20.8
1396,5994,2408,9571,185,117,136,33,3525,5185,754,1095,20.9
9069,15866,4330,6784,10540,12345,17254,20042,16678,18757,2386,4498,20.9
2560,9906,5848,14445,225,172,103,85,4602,6173,2143,3201,20.9
1.52269e+06,1.22409e+06,3.82702e+06,4.45649e+06,5070,3327,996,782,452258,276737,303523,174599,20.9
33173,68828,4365,6134,638,268,216,102,46407,50682,40519,39716,20.9
9021,16859,3486,6998,2075,2512,3330,3915,10446,12891,2268,2538,20.9
4665,17605,1884,4792,1695,1727,2337,2865,6795,8955,138,1149,21
4349,12166,0,1044,127,152,83,0,2779,3750,13623,17993,21
1980,7078,413,2433,230,110,144,60,7665,14513,16133,19713,21
763,4716,0,308,266,228,21,0,2766,7024,8695,19639,21
2289,7877,353,1076,131,29,74,14,3988,10369,21978,41088,21
1967,8908,284,1150,103,73,67,0,8317,20872,37509,78488,21
1.33288e+06,1.41132e+06,741432,1.0541e+06,6050,3641,891,669,4.06427e+06,2.63997e+06,2.74976e+06,1.74947e+06,21
4938,14286,2864,6124,2446,3011,3667,4269,11282,13875,2959,4557,21
6177,11327,835,2325,2832,3100,3020,3282,8541,9598,1464,2319,21.1
12351,34007,1539,2670,3775,4597,4592,5761,14358,17781,4141,4538,21.1
1528,10149,326,1279,578,1402,674,1958,1571,5087,706,1221,21.2
4663,12694,698,2361,808,1484,715,2174,2948,6663,9,376,21.2
124259,205492,7164,12245,136,284,0,25,109406,113541,46479,64171,21.2
3627,10566,2588,6021,2095,2860,2631,3468,7825,11408,1772,1901,21.4
80144,145993,90450,152628,2815,3130,7103,7562,20474,20065,8519,7189,21.5
3812,14136,1817,4423,2039,2361,2900,3370,9439,11843,1462,3209,21.5
83589,152463,26045,42418,9112,10361,9826,11242,26758,29906,3999,4496,21.7
265835,397110,149485,236723,526,487,308,185,194473,188571,121312,119713,21.7
9298,22058,1412,3389,7399,8605,8762,10266,29529,30265,6535,9333,21.8
2050,8052,1527,3044,2352,2944,3387,4382,9427,12753,436,2171,21.8
3662,12509,1781,4828,2039,2603,3393,4342,9347,11600,953,3838,22
24691,45297,16250,29201,460,275,235,85,37218,38671,30823,34159,22.1
3345,9403,1445,3924,2542,3309,3103,4355,8224,11184,2447,2949,22.2
6105,13755,878,1967,2416,3535,3392,4750,9646,13304,2848,2723,22.3
31412,55365,24351,44230,275,233,55,60,37490,41092,18240,35654,22.3
28206,53570,7245,13241,405,288,2,4,24745,28234,10596,22393,22.3
3619,14874,1986,5816,771,1659,1033,2450,2359,5922,986,932,22.3
3934,7620,0,846,77,110,103,186,2623,5682,20730,31004,22.3
32264,55455,3625,6738,632,302,73,162,37875,41727,13674,28827,22.3
75834,123795,15340,26257,584,500,124,92,77791,78756,74316,70386,22.4
1721,7760,211,891,1271,2405,1558,2761,4275,7469,448,943,22.4
5085,17632,1083,4200,2866,3631,4606,6019,13028,17388,2961,3943,22.4
31808,63745,2549,5431,305,141,87,29,35743,35934,16339,27854,22.5
16360,33134,11380,20758,2198,2367,3089,3508,9403,10214,819,2903,22.5
4157,13096,520,1382,928,1032,3078,3500,8930,10810,2254,2420,22.6
8920,13468,3088,4999,3617,4447,4972,6121,13808,16177,3409,3882,22.7
22027,37257,3141,5431,432,175,340,230,31775,31152,23319,20856,22.8
10183,11893,2854,3629,3249,3384,4470,4742,10724,10722,4154,3006,22.8
13193,13540,2258,2959,3795,3816,5235,5097,12824,12163,2336,2742,22.8
1664,6431,753,2556,284,228,109,13,17113,32666,25610,30416,22.9
2125,5467,173,2370,279,139,201,114,19116,27038,32854,31997,22.9
2998,14719,245,1542,219,150,213,139,6179,5764,33059,29769,22.9
1261,4726,444,1432,215,153,40,0,4447,7990,22217,30859,22.9
3288,5307,600,2532,403,236,58,43,20448,16589,112909,93871,22.9
2.13239e+06,1.66062e+06,1.12732e+06,779907,7820,4087,1890,779,7.15835e+06,3.00763e+06,5.05993e+06,2.09346e+06,22.9
507514,817027,40970,63059,729,674,9643,9255,207158,199872,193453,172415,23.2
4075,11643,756,2677,2642,3329,3560,4816,9115,11247,2119,2945,23.2
11892,25160,4794,8547,1434,1603,3712,3937,9980,11226,5558,5486,23.2
287628,446659,82185,129985,1444,1383,519,205,80474,69611,30029,30804,23.3
4726,9251,1297,3549,1769,1995,2626,2892,7644,8954,1235,1904,23.3
37071,59883,11713,21151,414,188,0,3,49548,50435,38117,39168,23.4
2887,9113,2361,4714,2017,2164,2566,3035,6830,8000,474,1920,23.4
114129,179708,117585,173858,5625,6176,9288,9245,16323,16343,7592,6536,23.5
33546,61732,8690,14046,50,194,24,85,41331,42389,16970,34304,23.6
17298,35208,2037,5013,6093,6894,9219,10495,23210,26582,1945,4318,23.7
5811,18135,377,1608,260,319,143,92,2226,4953,17048,30559,23.7
117753,186104,20018,31406,221,122,279,121,96908,93320,32766,47504,23.7
4936,15913,1970,3689,4293,5245,4742,5719,11405,14655,1319,2808,23.8
6773,15366,2020,4378,2978,3378,4132,4766,11902,12832,3378,3414,23.8
47087,82974,2919,7226,233,265,124,21,41615,40665,29420,32877,23.8
4597,15677,3040,5457,2658,3071,3497,4078,9995,11915,2113,3211,23.8
10682,17264,2022,4254,5350,5667,7063,7671,18804,19658,1264,2338,24
