"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
3866,12727,1218,3310,1220,1685,1606,2224,3916,5834,954,2440,16.1
4873,15065,568,1843,557,773,1062,1632,2692,4540,658,877,16.1
922269,692123,3.36388e+06,2.62535e+06,6561,2547,1669,643,200636,248778,144800,144277,16.1
1958,12038,0,4207,133,64,226,172,1884,6454,0,3101,16.1
4478,13471,775,2174,2769,4154,3654,5748,8675,13795,1574,1604,16.2
4552,9374,0,1417,1480,2393,1716,2896,3509,6370,751,1777,16.2
320231,718827,165056,325281,167,717,0,87,89589,115565,61479,73275,16.2
10905,33259,123,834,363,322,244,183,15808,22442,7250,19011,16.3
2426,10935,2059,6835,1209,1694,3055,4595,6805,10298,785,3221,16.3
4039,9799,89,1370,909,1368,1381,1871,3238,5033,0,803,16.3
5375,12214,193,1406,2717,3668,3247,4698,11068,15797,4531,5916,16.3
2510,9413,0,1098,139,105,105,49,2281,4029,1555,2165,16.4
202864,428559,21583,42220,245,782,191,136,162505,210589,121221,129238,16.4
5574,16252,987,2489,1128,1562,2253,3322,5286,7221,2278,3403,16.5
8501,24959,1229,3829,1561,2260,3307,4942,8171,13076,3834,5565,16.5
7877,24095,2183,4386,1598,2193,2123,3010,5317,7905,1194,1644,16.6
11346,14964,240,2359,1419,1839,1720,2411,4638,6954,696,1671,16.7
37128,87415,8689,20975,116,98,54,79,31962,42565,26860,40010,16.7
2736,7682,1397,3499,1203,1382,1485,1883,3994,4976,1413,2108,16.7
10618,34554,5369,13542,2211,3014,2814,3976,8159,11225,2730,3632,16.7
17697,35676,2985,6807,275,217,0,0,19474,24476,11578,19892,16.8
2165,12037,1184,4248,5956,10517,7072,12530,12025,20702,1202,3915,16.8
7988,22649,3271,9113,173,65,177,123,11726,16589,4945,11826,16.9
3354,20373,346,2579,964,2263,1333,3373,3419,9052,34,198,16.9
15681,34825,1594,4197,2564,3333,3096,4215,11258,15046,3089,5396,17
13359,15077,2286,3282,1277,6168,1182,7501,1452,9433,3878,6419,17
397809,724369,320988,638236,2830,2912,177,358,48960,60207,34601,42033,17.1
2674,6786,908,2115,1100,1473,1647,2372,5227,7043,297,2114,17.2
