"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
8933,14800,1817,2319,6367,8952,7952,11509,4432,5917,1476,1821,16.4
98549,215807,10223,21641,224,193,0,44,107948,133133,76674,80611,16.5
46614,89948,6634,13848,237,208,0,0,59623,75212,56001,63186,16.6
29609,68816,9022,16764,475,314,207,83,40325,52706,33210,39291,16.7
11250,36329,2693,6762,231,120,166,100,20159,29178,13352,23940,16.9
4096,7448,671,1718,675,1325,968,2090,2942,5751,0,305,16.9
21030,51841,6085,11580,294,191,185,158,26716,36962,12180,28328,16.9
2260,11958,767,2725,901,1480,1246,1943,3651,5799,237,297,16.9
54609,100787,3393,6189,400,249,0,13,8609,11990,3852,5343,17
3698,9541,0,998,2410,3509,3105,4435,8026,12267,1809,2218,17.1
19477,38475,7434,15486,26,144,316,135,32757,44814,31963,35535,17.1
33041,47124,6579,14162,124,98,0,101,38062,48547,34175,37450,17.2
3189,7320,729,3208,1372,1783,1641,2354,5345,6609,1374,1834,17.2
44863,83614,8193,16137,61,232,109,73,41166,49770,38594,41649,17.3
2257,6590,1299,3510,2356,3180,2793,3765,8234,11205,1538,3016,17.3
23459,42800,7163,13510,0,58,0,0,19045,24454,13931,22580,17.3
43183,101560,17385,38765,17,85,0,29,37901,52732,23000,48409,17.4
7078,17292,1064,2497,1704,2854,2395,3613,5983,10038,44,426,17.4
16315,45322,5604,13140,2423,3168,5366,7509,14555,19919,3102,7361,17.5
5227,20041,2013,5341,1475,2113,2054,3307,5700,8810,1593,2000,17.5
2218,5453,1301,3594,1332,1337,1573,2174,5691,7812,1812,3487,17.6
11691,22299,600,3677,2732,3957,3863,5241,11630,15871,4636,3865,17.6
2598,9341,533,2600,1777,3124,2116,3672,6500,11259,1239,2433,17.7
1705,7585,1100,4760,1161,1640,1466,2271,4975,7833,276,660,17.7
12628,14531,1345,2168,2927,3574,4040,5328,10804,13469,1901,2398,17.7
9942,12029,1543,1766,1410,2711,2196,4292,5605,11439,1806,2181,17.8
2995,17845,899,3383,934,2492,1280,3269,3842,8499,775,1731,17.8
1928,11199,841,3405,924,1536,1248,2194,3559,6282,0,0,17.9
18435,23284,2799,5188,2690,3255,3816,4584,9912,12507,2271,2781,17.9
44227,98424,23878,44767,0,160,286,187,55006,74394,45422,63188,18
4335,14031,832,3256,1182,1780,1886,3017,5826,9350,1413,3671,18
7014,29770,926,3327,4761,6701,5698,8081,14997,20869,1474,4430,18
34538,66134,6483,11834,125,205,128,74,30273,37902,19653,28316,18.2
47984,91094,11212,23080,387,207,159,98,45775,57007,29631,51641,18.2
20290,40790,10364,21155,171,217,64,65,19841,25370,8919,20945,18.3
7329,17036,1860,5419,1299,1415,2533,3172,7569,10032,2595,5814,18.3
9481,11194,1342,2586,2388,3031,4224,5141,11862,13427,3862,3457,18.5
13168,26486,1608,3224,3116,3950,4782,5801,15687,18899,3625,4897,18.6
37750,72598,4433,8704,415,237,103,31,34158,41626,30297,37424,18.6
1384,7379,108,1124,167,128,320,754,1389,4329,5767,11958,18.7
824024,1.38051e+06,73320,124857,6047,6666,97907,109952,593439,630715,466164,468079,18.7
9569,15638,920,2256,1767,2168,2335,3056,7663,8657,2152,2225,18.7
6758,24769,211,2383,1960,2289,3556,4467,10328,13106,2015,4228,18.8
33259,65016,5722,11520,707,308,0,23,31674,38178,25107,35137,19
20144,39276,8536,17401,450,208,251,153,31240,40319,21905,34968,19
