"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
30641,54141,5159,10197,480,302,254,126,41681,51002,38784,41038,16.9
12430,19914,1484,3012,1146,1023,1552,1745,3618,4179,2628,3223,17.1
32352,59629,15788,30885,279,218,359,134,37181,44217,29245,36840,17.1
10975,18807,3791,9184,2959,3888,4226,5646,22693,26010,9497,10358,17.2
72195,144469,5755,10711,518,294,61,13,67420,72048,52190,61899,17.2
5745,17173,978,3784,3935,5537,5254,7222,14213,19154,439,2169,17.5
8117,21578,2339,5827,3102,3942,4295,5629,12596,16744,1594,4467,17.7
2283,7538,1453,4293,3735,4734,5107,6700,13669,17704,1635,2336,17.8
3013,9311,2236,5021,3518,4412,5718,7180,13046,15585,2812,3344,17.8
239176,420841,50500,82522,565,405,336,159,116668,128034,79809,81224,17.8
25975,52575,7781,14738,315,239,68,49,29865,32981,27142,30366,17.8
7449,21544,1254,2952,1789,2103,2566,3627,8067,10711,2620,2227,17.9
10559,29094,2449,6196,269,287,172,49,17728,21591,5252,15350,17.9
2874,12142,372,1140,3502,4812,4076,5566,9939,13231,907,2234,18
3673,14089,1093,3858,3787,5417,4870,7364,13609,20067,2488,3502,18.2
398021,623547,83862,141597,1163,1027,8200,8467,207602,195564,174573,162834,18.3
6856,23795,2779,5906,1652,2091,4071,5354,9644,12908,2909,4706,18.3
3268,10979,568,2086,2344,2866,2977,3651,7453,9095,399,1796,18.4
5003,16942,1601,4198,2220,2934,3059,4071,9076,11698,1430,3707,18.5
6706,21736,1005,2849,1185,1292,2758,3316,6808,7896,2441,3922,18.5
83547,143367,12029,21851,127,300,313,122,77913,74523,29812,31205,18.5
8324,25884,1713,3036,3723,4698,4956,6106,12781,15981,538,3614,18.5
1707,4344,1148,3756,257,300,201,86,11880,16817,85987,119129,18.6
1399,8855,192,2071,109,0,105,0,4688,8168,41358,73608,18.6
1809,9635,0,466,131,17,155,78,7347,10498,54008,81648,18.6
