FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
17791.0,39820.0,878.0,2642.0,1565.0,1677,3068,4634,7866.0,11832.0,3677.0,4080.0,16.2,0
5768.0,10933.0,995.0,2748.0,213.0,183,52,29,8283.0,10786.0,1495.0,1579.0,16.3,0
397568.0,817853.0,41662.0,79398.0,1033.0,1278,0,92,695456.0,857032.0,244614.0,281579.0,16.3,4
9571.0,22889.0,102.0,1851.0,1966.0,3190,2429,4194,5428.0,8473.0,2547.0,2319.0,16.3,0
10357.0,26905.0,1153.0,3848.0,3028.0,4355,3835,5496,10677.0,15037.0,1585.0,1913.0,16.5,0
48543.0,113981.0,10304.0,20945.0,194.0,141,99,85,40427.0,52029.0,29988.0,40597.0,16.6,0
1999.0,11322.0,690.0,2439.0,954.0,2064,1369,3158,4280.0,9473.0,1167.0,1863.0,16.6,0
8139.0,26965.0,1014.0,3492.0,2965.0,4121,3567,4968,10758.0,14602.0,1159.0,2880.0,16.7,0
18672.0,40186.0,3937.0,8090.0,411.0,213,308,178,20385.0,25605.0,17270.0,22806.0,16.7,0
4539.0,16781.0,1529.0,3713.0,2338.0,4266,2566,4664,7897.0,13829.0,1722.0,3206.0,16.9,0
2814.0,9855.0,700.0,2594.0,1120.0,1681,1647,2568,4126.0,6313.0,28.0,866.0,17.0,0
1632.0,6540.0,617.0,2217.0,695.0,1229,815,1602,1942.0,4011.0,369.0,693.0,17.1,0
1297.0,7831.0,209.0,1404.0,257.0,210,140,16,2509.0,4182.0,148.0,1067.0,17.1,0
1987.0,6666.0,0.0,662.0,294.0,199,165,58,483.0,5520.0,2041.0,7385.0,17.1,0
328400.0,639742.0,45322.0,87104.0,1064.0,628,0,177,264195.0,324945.0,120734.0,135177.0,17.1,0
1352.0,8183.0,333.0,2448.0,162.0,119,111,0,1063.0,5004.0,557.0,2786.0,17.1,-1
163209.0,365536.0,9111.0,18709.0,61.0,164,238,145,81215.0,105834.0,53592.0,71867.0,17.1,0
5617.0,11031.0,868.0,2409.0,171.0,148,165,144,1825.0,9319.0,13353.0,23916.0,17.2,0
138698.0,268165.0,25295.0,52188.0,629.0,307,40,52,180246.0,216984.0,77141.0,98921.0,17.2,0
