FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
50798.0,-0.1116507043703255,8146.0,-0.1177913202932448,1501.0,-0.05016644179053,2732,0.0322554386259928,7998.0,-0.2019479220079212,2731.0,3848.0,1,'5-0,30
3540.0,-0.3195889244372049,456.0,-0.139859359025336,424.0,-0.0658984203710938,472,-0.2150044163082718,1426.0,-0.2161360306717497,1523.0,2574.0,1,'5-1,31
3939.0,-0.3290803869245439,674.0,-0.1384053188842066,717.0,-0.0569286776990494,1315,-0.0697704712130446,4351.0,-0.2044651670934392,33.0,442.0,1,'5-0,30
21919.0,-0.2904728495486279,6658.0,-0.1263868428324456,210.0,-0.0872190236694423,92,-0.4382875580367897,28768.0,-0.135746785105771,21943.0,24673.0,1,'5-1,31
31145.0,-0.1874367451599411,12795.0,-0.1078720650353983,512.0,-0.0872190236694423,65,-0.440785132329055,43408.0,-0.0738574842831205,30575.0,35308.0,1,'5-1,31
14438.0,-0.282851335083473,4097.0,-0.1316627043281281,255.0,-0.090963402230358,218,-0.4372885283198836,20189.0,-0.1663030089428956,16836.0,21505.0,1,'5-1,31
162612.0,0.9099117419805808,31035.0,-0.0538040193941027,394.0,-0.0855424362541069,459,-0.4183069636986673,114128.0,0.166587598323279,69476.0,75892.0,1,'4-1,25
550720.0,2.212096303837496,811934.0,1.869817988034263,3856.0,-0.006463396497454,728,-0.3830911661777266,156259.0,0.2814895988775431,45206.0,57798.0,1,'3-1,19
5562.0,14174.0,1548.0,7960.0,34.0,43.0,0,0.0,1694.0,9663.0,14117.0,23522.0,0,'0-3,3
292929.0,1.63077079943356,125620.0,0.209065779628278,1139.0,-0.0633276530009129,0,-0.4190562359863469,135747.0,0.2320630700751782,69346.0,86400.0,1,'4-1,25
287900.0,1.590769658689532,101904.0,0.1253369042228516,1215.0,-0.0606171700127873,87,-0.4294211692992479,77618.0,0.0349922882545274,88315.0,95495.0,1,'4-1,25
42274.0,80084.0,5554.0,8646.0,249.0,139.0,0,0.0,36541.0,45465.0,22884.0,34731.0,0,'2-4,16
868.0,-0.3892100418526302,362.0,-0.1422064817449514,991.0,-0.0514518254756205,1303,-0.1536889674331587,3368.0,-0.2151995914114673,535.0,1724.0,1,'5-0,30
14352.0,-0.3343516719807641,1970.0,-0.1371928242091447,1728.0,-0.0383465005124155,3973,0.2249432952742608,12139.0,-0.1904637440699243,5646.0,6228.0,1,'5-0,30
35183.0,-0.1115168554592639,12384.0,-0.1068168927362618,372.0,-0.0923326152862152,200,-0.4325431371645795,38662.0,-0.0972172777920298,26486.0,34465.0,1,'5-1,31
1588.0,-0.3667273615269591,782.0,-0.138632562316099,1390.0,-0.0278957722901582,2262,0.0692195381515193,6499.0,-0.1978498710971677,38.0,282.0,1,'5-0,30
5906.0,-0.3532952296286594,2270.0,-0.1386532208099074,1417.0,-0.0560624408677928,2110,-0.1536889674331587,6403.0,-0.2124535058636295,1552.0,1901.0,1,'5-0,30
50474.0,0.0100966904382377,4119.0,-0.1325303610680807,0.0,-0.094959268903574,155,-0.4375382857491101,59374.0,-0.037655525355869,31428.0,36380.0,1,'5-1,31
3061.0,-0.3579523843870675,171.0,-0.14119421554834,1903.0,-0.0281193172788695,2341,-0.037426884128209,6492.0,-0.2044982887393013,557.0,1809.0,1,'5-0,30
11379.0,-0.2793200858710537,633.0,-0.1405347328613797,6048.0,0.1121551631375252,7969,0.8294811527170767,20212.0,-0.1617713655772203,1907.0,4275.0,1,'4-0,24
5804.0,-0.3404339239687106,6239.0,-0.1225809126269758,1915.0,-0.0321151839520856,2511,-0.0524123298818008,7752.0,-0.2039382318183607,1842.0,1511.0,1,'5-0,30
3070.0,-0.3342178230697025,575.0,-0.1385531065706821,1967.0,0.0366807863238434,2451,0.3806670523970022,6268.0,-0.187621304643215,781.0,3216.0,1,'5-0,30
4355.0,-0.3499686905155106,104.0,-0.1409574374269976,2423.0,-0.0226145219318517,3373,0.0599785132701377,9382.0,-0.2021466518830937,1090.0,2497.0,1,'5-0,30
7017.0,-0.3388356105013279,2186.0,-0.136743104690085,3080.0,0.0075640515441854,4117,0.2017158543561935,10767.0,-0.1949291441438754,2128.0,2210.0,1,'5-0,30
1348540.0,4.296049051145776,1674630.0,2.58383909864874,15732.0,0.173043229437789,22326,1.6671675703428586,67460.0,-0.0872024965068233,36706.0,22778.0,1,'3-1,19
10240.0,-0.3164867790867184,2133.0,-0.1388232561050996,3612.0,0.0216753289565916,4659,0.2866333802932137,16284.0,-0.1758510761273183,2079.0,5122.0,1,'5-0,30
99328.0,0.2823611224682525,3867.0,-0.1347376416757623,245.0,-0.0940650889487284,83,-0.4374134070344969,105409.0,0.1239359516290664,43234.0,63283.0,1,'5-1,31
2846.0,-0.3544762494321441,1138.0,-0.1397083931090439,2120.0,-0.0175847596858455,2702,0.0221402627423184,8777.0,-0.1981569990860706,640.0,2681.0,1,'5-0,30
7161.0,-0.3252696296919665,2307.0,-0.1370116651095941,1881.0,-0.0338756007381877,2579,-0.0393000648474079,8160.0,-0.2030590026736582,969.0,1351.0,1,'5-0,30
3102.0,-0.3700932679668906,1613.0,-0.1374296023304871,4828.0,0.0687874353275162,5650,0.4412332289844358,15888.0,-0.1753964062613934,1914.0,3935.0,1,'4-0,24
33217.0,-0.2369254116586299,3566.0,-0.1371149575786361,128.0,-0.0953504726338189,400,-0.426673837577756,22457.0,-0.1621477479165621,19111.0,20222.0,1,'5-1,31
25911.0,-0.204313518151738,1282.0,-0.1380271095360222,343.0,-0.0899574497811567,455,-0.4148103596894958,15863.0,-0.1806115599553134,10409.0,17115.0,1,'5-1,31
2351.0,-0.3654046193470562,693.0,-0.1408684469921307,206.0,-0.0930591364995272,171,-0.428547018296955,1769.0,-0.2205351874539766,7063.0,22531.0,1,'5-1,31
567539.0,3.021212971204889,135779.0,0.1900536088649209,928.0,-0.0627408474055455,146,-0.4240513845708775,207787.0,0.4029948511932197,102097.0,105290.0,1,'4-1,25
1520.0,-0.3735300355950312,537.0,-0.1405935301129882,287.0,-0.0802611858958004,349,-0.3107863904166461,1167.0,-0.2201949378192116,428.0,448.0,1,'5-1,31
